xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,cadence,cadence_type
12,12,47.75,0.5,47.75,0.5,2292,24,82,1,n374-1,,,,,0
13,13,48.0,0.25,48.0,0.25,2304,12,53,5,n413-1,V(64),1.0,4/4,,0
13,13,48.25,0.25,48.25,0.25,2316,12,58,5,n414-1,,,,,0
13,13,48.25,0.125,48.25,0.125,2316,6,86,1,n392-1,,,,,0
13,13,48.375,0.125,48.375,0.125,2322,6,89,1,n393-1,,,,,0
13,13,48.5,0.625,48.5,0.625,2328,30,77,1,n394-1,,,,,0
13,13,48.5,0.25,48.5,0.25,2328,12,62,5,n415-1,,,,,0
13,13,48.75,0.25,48.75,0.25,2340,12,58,5,n416-1,,,,,0
13,13,49.0,0.25,49.0,0.25,2352,12,53,5,n417-1,V,1.0,4/4,,0
13,13,49.125,0.125,49.125,0.125,2358,6,78,1,n396-1,,,,,0
13,13,49.25,0.25,49.25,0.25,2364,12,57,5,n418-1,,,,,0
13,13,49.25,0.125,49.25,0.125,2364,6,79,1,n397-1,,,,,0
13,13,49.375,0.125,49.375,0.125,2370,6,77,1,n398-1,,,,,0
13,13,49.5,0.25,49.5,0.25,2376,12,60,5,n419-1,,,,,0
13,13,49.5,0.125,49.5,0.125,2376,6,77,1,n399-1,,,,,0
13,13,49.625,0.125,49.625,0.125,2382,6,75,1,n400-1,,,,,0
13,13,49.75,0.25,49.75,0.25,2388,12,57,5,n420-1,,,,,0
13,13,49.75,0.125,49.75,0.125,2388,6,74,1,n401-1,,,,,0
13,13,49.875,0.125,49.875,0.125,2394,6,72,1,n402-1,,,,,0
13,13,50.0,0.5,50.0,0.5,2400,24,70,1,n403-1,,,,,0
13,13,50.0,0.125,50.0,0.125,2400,6,58,5,n421-1,I|PAC},1.0,4/4,PAC,1
13,13,50.125,0.125,50.125,0.125,2406,6,62,5,n422-1,,,,,0
13,13,50.25,0.125,50.25,0.125,2412,6,65,5,n423-1,,,,,0
13,13,50.375,0.125,50.375,0.125,2418,6,62,5,n424-1,,,,,0
13,13,50.5,0.125,50.5,0.125,2424,6,65,5,n425-1,,,,,0
13,13,50.625,0.125,50.625,0.125,2430,6,62,5,n426-1,,,,,0
13,13,50.75,0.125,50.75,0.125,2436,6,65,5,n427-1,,,,,0
13,13,50.875,0.125,50.875,0.125,2442,6,62,5,n428-1,,,,,0
13,13,51.0,0.5,51.0,0.5,2448,24,53,5,n429-1,V7,1.0,4/4,,0
13,13,51.0,0.5,51.0,0.5,2448,24,63,5,n430-1,,,,,0
13,13,51.0,0.125,51.0,0.125,2448,6,69,1,n405-1,,,,,0
13,13,51.125,0.125,51.125,0.125,2454,6,72,1,n406-1,,,,,0
13,13,51.25,0.125,51.25,0.125,2460,6,79,1,n407-1,,,,,0
13,13,51.375,0.125,51.375,0.125,2466,6,77,1,n408-1,,,,,0
13,13,51.5,0.125,51.5,0.125,2472,6,79,1,n409-1,,,,,0
13,13,51.625,0.125,51.625,0.125,2478,6,77,1,n410-1,,,,,0
13,13,51.75,0.125,51.75,0.125,2484,6,79,1,n411-1,,,,,0
13,13,51.875,0.125,51.875,0.125,2490,6,77,1,n412-1,,,,,0
14,14,52.0,0.125,52.0,0.125,2496,6,58,5,n454-1,I,1.0,4/4,,0
14,14,52.0,0.5,52.0,0.5,2496,24,77,1,n432-1,,,,,0
14,14,52.125,0.125,52.125,0.125,2502,6,62,5,n455-1,,,,,0
14,14,52.25,0.125,52.25,0.125,2508,6,65,5,n456-1,,,,,0
14,14,52.375,0.125,52.375,0.125,2514,6,62,5,n457-1,,,,,0
14,14,52.5,0.125,52.5,0.125,2520,6,65,5,n458-1,,,,,0
14,14,52.5,0.25,52.5,0.25,2520,12,82,1,n433-1,,,,,0
14,14,52.625,0.125,52.625,0.125,2526,6,62,5,n459-1,,,,,0
14,14,52.75,0.125,52.75,0.125,2532,6,65,5,n460-1,,,,,0
14,14,52.875,0.125,52.875,0.125,2538,6,62,5,n461-1,,,,,0
14,14,53.0,0.125,53.0,0.125,2544,6,69,1,n435-1,,,,,0
14,14,53.0,0.5,53.0,0.5,2544,24,63,5,n463-1,,,,,0
14,14,53.0,0.5,53.0,0.5,2544,24,53,5,n462-1,V7,1.0,4/4,,0
14,14,53.125,0.125,53.125,0.125,2550,6,72,1,n436-1,,,,,0
14,14,53.25,0.125,53.25,0.125,2556,6,79,1,n437-1,,,,,0
14,14,53.375,0.125,53.375,0.125,2562,6,77,1,n438-1,,,,,0
14,14,53.5,0.125,53.5,0.125,2568,6,79,1,n439-1,,,,,0
14,14,53.625,0.125,53.625,0.125,2574,6,77,1,n440-1,,,,,0
14,14,53.75,0.125,53.75,0.125,2580,6,79,1,n441-1,,,,,0
14,14,53.875,0.125,53.875,0.125,2586,6,77,1,n442-1,,,,,0
14,14,54.0,0.125,54.0,0.125,2592,6,58,5,n465-1,I,1.0,4/4,,0
14,14,54.0,0.5,54.0,0.5,2592,24,77,1,n443-1,,,,,0
14,14,54.125,0.125,54.125,0.125,2598,6,62,5,n466-1,,,,,0
14,14,54.25,0.125,54.25,0.125,2604,6,65,5,n467-1,,,,,0
14,14,54.375,0.125,54.375,0.125,2610,6,62,5,n468-1,,,,,0
14,14,54.5,0.25,54.5,0.25,2616,12,70,1,n444-1,,,,,0
14,14,54.5,0.125,54.5,0.125,2616,6,65,5,n469-1,,,,,0
14,14,54.625,0.125,54.625,0.125,2622,6,62,5,n470-1,,,,,0
14,14,54.75,0.125,54.75,0.125,2628,6,65,5,n471-1,,,,,0
14,14,54.875,0.125,54.875,0.125,2634,6,62,5,n472-1,,,,,0
14,14,55.0,1.0,55.0,1.0,2640,48,53,5,n473-1,V7,1.0,4/4,,0
14,14,55.0,1.0,55.0,1.0,2640,48,63,5,n474-1,,,,,0
14,14,55.0,0.125,55.0,0.125,2640,6,69,1,n446-1,,,,,0
14,14,55.125,0.125,55.125,0.125,2646,6,72,1,n447-1,,,,,0
14,14,55.25,0.125,55.25,0.125,2652,6,79,1,n448-1,,,,,0
14,14,55.375,0.125,55.375,0.125,2658,6,77,1,n449-1,,,,,0
14,14,55.5,0.125,55.5,0.125,2664,6,79,1,n450-1,,,,,0
14,14,55.625,0.125,55.625,0.125,2670,6,77,1,n451-1,,,,,0
14,14,55.75,0.125,55.75,0.125,2676,6,79,1,n452-1,,,,,0
14,14,55.875,0.125,55.875,0.125,2682,6,77,1,n453-1,,,,,0
15,15,56.0,0.5,56.0,0.5,2688,24,58,5,n503-1,I,1.5,4/4,,0
15,15,56.0,0.5,56.0,0.5,2688,24,62,5,n504-1,,,,,0
15,15,56.0,0.125,56.0,0.125,2688,6,77,1,n475-1,,,,,0
15,15,56.125,0.125,56.125,0.125,2694,6,70,1,n476-1,,,,,0
15,15,56.25,0.125,56.25,0.125,2700,6,82,1,n477-1,,,,,0
15,15,56.375,0.125,56.375,0.125,2706,6,82,1,n478-1,,,,,0
15,15,56.5,0.125,56.5,0.125,2712,6,82,1,n479-1,,,,,0
15,15,56.625,0.125,56.625,0.125,2718,6,74,1,n480-1,,,,,0
15,15,56.75,0.125,56.75,0.125,2724,6,86,1,n481-1,,,,,0
15,15,56.875,0.125,56.875,0.125,2730,6,86,1,n482-1,,,,,0
15,15,57.0,0.125,57.0,0.125,2736,6,86,1,n483-1,,,,,0
15,15,57.125,0.125,57.125,0.125,2742,6,77,1,n484-1,,,,,0
15,15,57.25,0.125,57.25,0.125,2748,6,89,1,n485-1,,,,,0
15,15,57.375,0.125,57.375,0.125,2754,6,89,1,n486-1,,,,,0
15,15,57.5,0.5,57.5,0.5,2760,24,65,5,n507-1,V7,0.5,4/4,,0
15,15,57.5,0.5,57.5,0.5,2760,24,69,5,n508-1,,,,,0
15,15,57.5,0.5,57.5,0.5,2760,24,75,5,n509-1,,,,,0
15,15,57.5,0.125,57.5,0.125,2760,6,89,1,n487-1,,,,,0
15,15,57.625,0.125,57.625,0.125,2766,6,89,1,n488-1,,,,,0
15,15,57.75,0.125,57.75,0.125,2772,6,89,1,n489-1,,,,,0
15,15,57.875,0.125,57.875,0.125,2778,6,89,1,n490-1,,,,,0
15,15,58.0,0.25,58.0,0.25,2784,12,70,5,n510-1,I,0.5,4/4,,0
15,15,58.0,0.25,58.0,0.25,2784,12,74,5,n511-1,,,,,0
15,15,58.0,0.25,58.0,0.25,2784,12,82,1,n491-1,,,,,0
15,15,58.5,0.5,58.5,0.5,2808,24,75,5,n515-1,,,,,0
15,15,58.5,0.125,58.5,0.125,2808,6,89,1,n493-1,,,,,0
15,15,58.5,0.5,58.5,0.5,2808,24,65,5,n513-1,V7,0.5,4/4,,0
15,15,58.5,0.5,58.5,0.5,2808,24,69,5,n514-1,,,,,0
15,15,58.625,0.125,58.625,0.125,2814,6,89,1,n494-1,,,,,0
15,15,58.75,0.125,58.75,0.125,2820,6,89,1,n495-1,,,,,0
15,15,58.875,0.125,58.875,0.125,2826,6,89,1,n496-1,,,,,0
15,15,59.0,0.25,59.0,0.25,2832,12,70,5,n516-1,I,0.5,4/4,,0
15,15,59.0,0.25,59.0,0.25,2832,12,74,5,n517-1,,,,,0
15,15,59.0,0.25,59.0,0.25,2832,12,82,1,n497-1,,,,,0
15,15,59.5,0.5,59.5,0.5,2856,24,65,5,n519-1,V7,0.5,4/4,,0
15,15,59.5,0.5,59.5,0.5,2856,24,69,5,n520-1,,,,,0
15,15,59.5,0.5,59.5,0.5,2856,24,75,5,n521-1,,,,,0
15,15,59.5,0.125,59.5,0.125,2856,6,89,1,n499-1,,,,,0
15,15,59.625,0.125,59.625,0.125,2862,6,89,1,n500-1,,,,,0
15,15,59.75,0.125,59.75,0.125,2868,6,89,1,n501-1,,,,,0
15,15,59.875,0.125,59.875,0.125,2874,6,89,1,n502-1,,,,,0
16,16,60.0,0.25,60.0,0.25,2880,12,74,5,n545-1,,,,,0
16,16,60.0,0.25,60.0,0.25,2880,12,70,5,n544-1,I,0.5,4/4,,0
16,16,60.0,0.25,60.0,0.25,2880,12,82,1,n522-1,,,,,0
16,16,60.5,1.0,60.5,1.0,2904,48,48,5,n548-1,,,,,0
16,16,60.5,1.0,60.5,1.0,2904,48,36,5,n547-1,I.ii43,1.0,4/4,,0
16,16,61.0,1.0,61.0,1.0,2928,48,51,1,n525-1,,,,,0
16,16,61.0,1.5,61.0,1.5,2928,72,53,1,n526-1,,,,,0
16,16,61.0,1.5,61.0,1.5,2928,72,56,1,n527-1,,,,,0
16,16,61.5,0.5,61.5,0.5,2952,24,35,5,n549-1,ii%43,0.5,4/4,,0
16,16,61.5,0.5,61.5,0.5,2952,24,47,5,n550-1,,,,,0
16,16,62.0,0.5,62.0,0.5,2976,24,34,5,n551-1,V7,2.0,4/4,,0
16,16,62.0,0.5,62.0,0.5,2976,24,46,5,n552-1,,,,,0
16,16,62.0,0.125,62.0,0.125,2976,6,51,2,n532-1,,,,,0
16,16,62.125,0.125,62.125,0.125,2982,6,50,2,n533-1,,,,,0
16,16,62.25,0.125,62.25,0.125,2988,6,53,2,n534-1,,,,,0
16,16,62.375,0.125,62.375,0.125,2994,6,56,2,n535-1,,,,,0
16,16,62.5,0.125,62.5,0.125,3000,6,62,2,n536-1,,,,,0
16,16,62.625,0.125,62.625,0.125,3006,6,65,2,n537-1,,,,,0
16,16,62.75,0.125,62.75,0.125,3012,6,68,2,n538-1,,,,,0
16,16,62.875,0.125,62.875,0.125,3018,6,74,2,n539-1,,,,,0
16,16,63.0,0.125,63.0,0.125,3024,6,77,2,n540-1,,,,,0
16,16,63.125,0.125,63.125,0.125,3030,6,80,2,n541-1,,,,,0
17,17,64.0,0.25,64.0,0.25,3072,12,51,5,n575-1,I{,2.0,4/4,,0
17,17,64.0,0.625,64.0,0.625,3072,30,70,1,n555-1,,,,,0
17,17,64.25,0.25,64.25,0.25,3084,12,55,5,n576-1,,,,,0
17,17,64.5,0.25,64.5,0.25,3096,12,58,5,n577-1,,,,,0
17,17,64.625,0.0625,64.625,0.0625,3102,3,69,1,n557-1,,,,,0
17,17,64.6875,0.0625,64.6875,0.0625,3105,3,70,1,n558-1,,,,,0
17,17,64.75,0.25,64.75,0.25,3108,12,55,5,n578-1,,,,,0
17,17,64.75,0.0625,64.75,0.0625,3108,3,72,1,n559-1,,,,,0
17,17,64.8125,0.0625,64.8125,0.0625,3111,3,70,1,n560-1,,,,,0
17,17,64.875,0.0625,64.875,0.0625,3114,3,69,1,n561-1,,,,,0
17,17,64.9375,0.0625,64.9375,0.0625,3117,3,70,1,n562-1,,,,,0
17,17,65.0,0.25,65.0,0.25,3120,12,51,5,n579-1,,,,,0
17,17,65.0,0.5,65.0,0.5,3120,24,67,1,n563-1,,,,,0
17,17,65.25,0.25,65.25,0.25,3132,12,55,5,n580-1,,,,,0
17,17,65.5,0.25,65.5,0.25,3144,12,58,5,n581-1,,,,,0
17,17,65.5,0.5,65.5,0.5,3144,24,67,1,n564-1,,,,,0
17,17,65.75,0.25,65.75,0.25,3156,12,55,5,n582-1,,,,,0
17,17,66.0,0.25,66.0,0.25,3168,12,46,5,n583-1,V(64),1.0,4/4,,0
17,17,66.0,1.0,66.0,1.0,3168,48,63,2,n572-1,,,,,0
17,17,66.0,0.875,66.0,0.875,3168,42,67,1,n565-1,,,,,0
17,17,66.25,0.25,66.25,0.25,3180,12,51,5,n584-1,,,,,0
17,17,66.5,0.25,66.5,0.25,3192,12,55,5,n585-1,,,,,0
17,17,66.75,0.25,66.75,0.25,3204,12,51,5,n586-1,,,,,0
17,17,66.875,0.125,66.875,0.125,3210,6,68,1,n566-1,,,,,0
17,17,67.0,0.5,67.0,0.5,3216,24,65,1,n567-1,,,,,0
17,17,67.0,0.5,67.0,0.5,3216,24,62,2,n573-1,,,,,0
17,17,67.0,0.25,67.0,0.25,3216,12,46,5,n587-1,V7,1.0,4/4,,0
17,17,67.25,0.25,67.25,0.25,3228,12,50,5,n588-1,,,,,0
17,17,67.5,0.25,67.5,0.25,3240,12,53,5,n589-1,,,,,0
17,17,67.625,0.125,67.625,0.125,3246,6,70,1,n568-1,,,,,0
17,17,67.75,0.25,67.75,0.25,3252,12,50,5,n590-1,,,,,0
17,17,67.75,0.125,67.75,0.125,3252,6,68,1,n569-1,,,,,0
17,17,67.875,0.125,67.875,0.125,3258,6,65,1,n570-1,,,,,0
18,18,68.0,1.0,68.0,1.0,3264,48,51,5,n615-1,I,1.0,4/4,,0
18,18,68.0,0.25,68.0,0.25,3264,12,55,2,n604-1,,,,,0
18,18,68.0,1.0,68.0,1.0,3264,48,63,1,n591-1,,,,,0
18,18,68.25,0.25,68.25,0.25,3276,12,58,2,n605-1,,,,,0
18,18,68.5,0.25,68.5,0.25,3288,12,55,2,n606-1,,,,,0
18,18,68.75,0.25,68.75,0.25,3300,12,58,2,n607-1,,,,,0
18,18,69.0,1.0,69.0,1.0,3312,48,65,1,n592-1,,,,,0
18,18,69.0,0.25,69.0,0.25,3312,12,62,2,n608-1,,,,,0
18,18,69.0,1.0,69.0,1.0,3312,48,46,5,n616-1,V,1.0,4/4,,0
18,18,69.25,0.25,69.25,0.25,3324,12,58,2,n609-1,,,,,0
18,18,69.5,0.25,69.5,0.25,3336,12,62,2,n610-1,,,,,0
18,18,69.75,0.25,69.75,0.25,3348,12,58,2,n611-1,,,,,0
18,18,70.0,1.0,70.0,1.0,3360,48,39,5,n617-1,I,3.125,4/4,,0
18,18,70.0,0.5,70.0,0.5,3360,24,63,2,n612-1,,,,,0
18,18,70.0,0.375,70.0,0.375,3360,18,67,1,n593-1,,,,,0
18,18,70.375,0.125,70.375,0.125,3378,6,68,1,n594-1,,,,,0
18,18,70.5,0.125,70.5,0.125,3384,6,70,1,n595-1,,,,,0
18,18,70.625,0.125,70.625,0.125,3390,6,72,1,n596-1,,,,,0
18,18,70.75,0.125,70.75,0.125,3396,6,74,1,n597-1,,,,,0
18,18,70.875,0.125,70.875,0.125,3402,6,75,1,n598-1,,,,,0
18,18,71.0,0.25,71.0,0.25,3408,12,70,1,n599-1,,,,,0
18,18,71.5,0.25,71.5,0.25,3432,12,79,1,n601-1,,,,,0
18,18,71.5,0.25,71.5,0.25,3432,12,75,1,n600-1,,,,,0
18,18,71.75,0.25,71.75,0.25,3444,12,74,1,n602-1,,,,,0
18,18,71.75,0.25,71.75,0.25,3444,12,77,1,n603-1,,,,,0
19,19,72.0,0.25,72.0,0.25,3456,12,72,1,n619-1,,,,,0
19,19,72.0,0.25,72.0,0.25,3456,12,75,1,n620-1,,,,,0
19,19,72.25,0.375,72.25,0.375,3468,18,70,1,n621-1,,,,,0
19,19,72.25,0.375,72.25,0.375,3468,18,74,1,n622-1,,,,,0
19,19,72.5,0.25,72.5,0.25,3480,12,38,5,n647-1,,,,,0
19,19,72.5,0.25,72.5,0.25,3480,12,50,5,n648-1,,,,,0
19,19,72.625,0.25,72.625,0.25,3486,12,68,1,n625-1,,,,,0
19,19,72.625,0.25,72.625,0.25,3486,12,72,1,n626-1,,,,,0
19,19,72.75,0.25,72.75,0.25,3492,12,39,5,n649-1,,,,,0
19,19,72.75,0.25,72.75,0.25,3492,12,51,5,n650-1,,,,,0
19,19,72.875,0.25,72.875,0.25,3498,12,70,1,n628-1,,,,,0
19,19,72.875,0.25,72.875,0.25,3498,12,67,1,n627-1,,,,,0
19,19,73.0,0.25,73.0,0.25,3504,12,41,5,n651-1,,,,,0
19,19,73.0,0.25,73.0,0.25,3504,12,53,5,n652-1,,,,,0
19,19,73.125,0.25,73.125,0.25,3510,12,65,1,n629-1,ii,0.875,4/4,,0
19,19,73.125,0.25,73.125,0.25,3510,12,68,1,n630-1,,,,,0
19,19,73.25,0.25,73.25,0.25,3516,12,43,5,n653-1,,,,,0
19,19,73.25,0.25,73.25,0.25,3516,12,55,5,n654-1,,,,,0
19,19,73.375,0.25,73.375,0.25,3522,12,63,1,n631-1,,,,,0
19,19,73.375,0.25,73.375,0.25,3522,12,67,1,n632-1,,,,,0
19,19,73.5,0.25,73.5,0.25,3528,12,44,5,n655-1,,,,,0
19,19,73.5,0.25,73.5,0.25,3528,12,56,5,n656-1,,,,,0
19,19,73.625,0.25,73.625,0.25,3534,12,60,1,n633-1,,,,,0
19,19,73.625,0.25,73.625,0.25,3534,12,72,1,n634-1,,,,,0
19,19,73.75,0.25,73.75,0.25,3540,12,53,5,n658-1,,,,,0
19,19,73.75,0.25,73.75,0.25,3540,12,41,5,n657-1,,,,,0
19,19,73.875,0.125,73.875,0.125,3546,6,65,1,n635-1,,,,,0
19,19,73.875,0.125,73.875,0.125,3546,6,68,1,n636-1,,,,,0
19,19,74.0,0.25,74.0,0.25,3552,12,57,5,n659-1,V(64)},1.0,4/4,,0
19,19,74.0,1.0,74.0,1.0,3552,48,63,2,n643-1,,,,,0
19,19,74.0,1.0,74.0,1.0,3552,48,67,1,n637-1,,,,,0
19,19,74.25,0.25,74.25,0.25,3564,12,58,5,n660-1,,,,,0
19,19,74.5,0.25,74.5,0.25,3576,12,55,5,n661-1,,,,,0
19,19,74.75,0.25,74.75,0.25,3588,12,51,5,n662-1,,,,,0
19,19,75.0,0.5,75.0,0.5,3600,24,46,5,n663-1,V|HC,1.0,4/4,HC,2
19,19,75.0,0.5,75.0,0.5,3600,24,62,2,n644-1,,,,,0
19,19,75.0,0.25,75.0,0.25,3600,12,65,1,n638-1,,,,,0
19,19,75.25,0.25,75.25,0.25,3612,12,67,1,n639-1,,,,,0
19,19,75.5,0.25,75.5,0.25,3624,12,68,1,n640-1,,,,,0
19,19,75.75,0.25,75.75,0.25,3636,12,69,1,n641-1,,,,,0
20,20,76.0,0.625,76.0,0.625,3648,30,70,1,n665-1,,,,,0
20,20,76.0,0.25,76.0,0.25,3648,12,51,5,n684-1,I{,2.0,4/4,,0
20,20,76.25,0.25,76.25,0.25,3660,12,55,5,n685-1,,,,,0
20,20,76.5,0.25,76.5,0.25,3672,12,58,5,n686-1,,,,,0
20,20,76.625,0.125,76.625,0.125,3678,6,74,1,n667-1,,,,,0
20,20,76.75,0.25,76.75,0.25,3684,12,55,5,n687-1,,,,,0
20,20,76.75,0.125,76.75,0.125,3684,6,75,1,n668-1,,,,,0
20,20,76.875,0.125,76.875,0.125,3690,6,70,1,n669-1,,,,,0
20,20,77.0,0.25,77.0,0.25,3696,12,51,5,n688-1,,,,,0
20,20,77.0,0.25,77.0,0.25,3696,12,67,1,n670-1,,,,,0
20,20,77.25,0.25,77.25,0.25,3708,12,55,5,n689-1,,,,,0
20,20,77.25,0.25,77.25,0.25,3708,12,67,1,n671-1,,,,,0
20,20,77.5,0.25,77.5,0.25,3720,12,58,5,n690-1,,,,,0
20,20,77.5,0.25,77.5,0.25,3720,12,67,1,n672-1,,,,,0
20,20,77.75,0.25,77.75,0.25,3732,12,67,1,n673-1,,,,,0
20,20,77.75,0.25,77.75,0.25,3732,12,55,5,n691-1,,,,,0
20,20,78.0,0.25,78.0,0.25,3744,12,46,5,n692-1,V(64),1.0,4/4,,0
20,20,78.0,1.0,78.0,1.0,3744,48,63,2,n681-1,,,,,0
20,20,78.0,0.875,78.0,0.875,3744,42,67,1,n674-1,,,,,0
20,20,78.25,0.25,78.25,0.25,3756,12,51,5,n693-1,,,,,0
20,20,78.5,0.25,78.5,0.25,3768,12,55,5,n694-1,,,,,0
20,20,78.75,0.25,78.75,0.25,3780,12,51,5,n695-1,,,,,0
20,20,78.875,0.125,78.875,0.125,3786,6,68,1,n675-1,,,,,0
20,20,79.0,0.25,79.0,0.25,3792,12,46,5,n696-1,V,1.0,4/4,,0
20,20,79.0,0.5,79.0,0.5,3792,24,62,2,n682-1,,,,,0
20,20,79.0,0.5,79.0,0.5,3792,24,65,1,n676-1,,,,,0
20,20,79.25,0.25,79.25,0.25,3804,12,50,5,n697-1,,,,,0
20,20,79.5,0.25,79.5,0.25,3816,12,53,5,n698-1,,,,,0
20,20,79.625,0.125,79.625,0.125,3822,6,58,1,n677-1,,,,,0
20,20,79.75,0.125,79.75,0.125,3828,6,60,1,n678-1,,,,,0
20,20,79.75,0.25,79.75,0.25,3828,12,46,5,n699-1,,,,,0
20,20,79.875,0.125,79.875,0.125,3834,6,62,1,n679-1,,,,,0
21,21,80.0,1.0,80.0,1.0,3840,48,51,5,n723-1,I,1.0,4/4,,0
21,21,80.0,1.0,80.0,1.0,3840,48,63,1,n700-1,,,,,0
21,21,80.25,0.25,80.25,0.25,3852,12,58,2,n713-1,,,,,0
21,21,80.5,0.25,80.5,0.25,3864,12,55,2,n714-1,,,,,0
21,21,80.75,0.25,80.75,0.25,3876,12,58,2,n715-1,,,,,0
21,21,81.0,1.0,81.0,1.0,3888,48,46,5,n724-1,V,1.0,4/4,,0
21,21,81.0,0.25,81.0,0.25,3888,12,62,2,n716-1,,,,,0
21,21,81.0,1.0,81.0,1.0,3888,48,65,1,n701-1,,,,,0
21,21,81.25,0.25,81.25,0.25,3900,12,58,2,n717-1,,,,,0
21,21,81.5,0.25,81.5,0.25,3912,12,62,2,n718-1,,,,,0
21,21,81.75,0.25,81.75,0.25,3924,12,58,2,n719-1,,,,,0
21,21,82.0,0.375,82.0,0.375,3936,18,67,1,n702-1,,,,,0
21,21,82.0,0.5,82.0,0.5,3936,24,63,2,n720-1,,,,,0
21,21,82.0,1.0,82.0,1.0,3936,48,39,5,n725-1,I,2.0,4/4,,0
21,21,82.375,0.125,82.375,0.125,3954,6,68,1,n703-1,,,,,0
21,21,82.5,0.125,82.5,0.125,3960,6,70,1,n704-1,,,,,0
21,21,82.625,0.125,82.625,0.125,3966,6,72,1,n705-1,,,,,0
21,21,82.75,0.125,82.75,0.125,3972,6,74,1,n706-1,,,,,0
21,21,82.875,0.125,82.875,0.125,3978,6,75,1,n707-1,,,,,0
21,21,83.0,0.25,83.0,0.25,3984,12,70,1,n708-1,,,,,0
21,21,83.5,0.125,83.5,0.125,4008,6,75,1,n709-1,,,,,0
21,21,83.625,0.125,83.625,0.125,4014,6,74,1,n710-1,,,,,0
21,21,83.75,0.125,83.75,0.125,4020,6,73,1,n711-1,,,,,0
21,21,83.875,0.125,83.875,0.125,4026,6,72,1,n712-1,,,,,0
22,22,84.0,0.25,84.0,0.25,4032,12,71,1,n727-1,V+6/IV,2.0,4/4,,0
22,22,84.25,0.25,84.25,0.25,4044,12,63,5,n748-1,,,,,0
22,22,84.25,0.25,84.25,0.25,4044,12,55,5,n747-1,,,,,0
22,22,84.5,0.125,84.5,0.125,4056,6,75,1,n729-1,,,,,0
22,22,84.625,0.125,84.625,0.125,4062,6,74,1,n730-1,,,,,0
22,22,84.75,0.125,84.75,0.125,4068,6,73,1,n731-1,,,,,0
22,22,84.875,0.125,84.875,0.125,4074,6,72,1,n732-1,,,,,0
22,22,85.0,0.25,85.0,0.25,4080,12,71,1,n733-1,,,,,0
22,22,85.25,0.25,85.25,0.25,4092,12,55,5,n751-1,,,,,0
22,22,85.25,0.25,85.25,0.25,4092,12,63,5,n752-1,,,,,0
22,22,85.5,0.125,85.5,0.125,4104,6,75,1,n735-1,,,,,0
22,22,85.625,0.125,85.625,0.125,4110,6,74,1,n736-1,,,,,0
22,22,85.75,0.125,85.75,0.125,4116,6,73,1,n737-1,,,,,0
22,22,85.875,0.125,85.875,0.125,4122,6,72,1,n738-1,,,,,0
22,22,86.0,1.0,86.0,1.0,4128,48,71,1,n739-1,,,,,0
22,22,86.0,1.5,86.0,1.5,4128,72,63,5,n756-1,,,,,0
22,22,86.0,1.0,86.0,1.0,4128,48,55,5,n754-1,V+65/IV,1.0,4/4,,0
22,22,86.0,1.0,86.0,1.0,4128,48,61,5,n755-1,,,,,0
22,22,87.0,0.5,87.0,0.5,4176,24,56,5,n757-1,IV,1.0,4/4,,0
22,22,87.0,0.5,87.0,0.5,4176,24,60,5,n758-1,,,,,0
22,22,87.0,0.25,87.0,0.25,4176,12,72,1,n740-1,,,,,0
22,22,87.5,0.125,87.5,0.125,4200,6,65,1,n742-1,,,,,0
22,22,87.625,0.125,87.625,0.125,4206,6,67,1,n743-1,,,,,0
22,22,87.75,0.125,87.75,0.125,4212,6,68,1,n744-1,,,,,0
22,22,87.875,0.125,87.875,0.125,4218,6,69,1,n745-1,,,,,0
23,23,88.0,0.625,88.0,0.625,4224,30,70,1,n761-1,I6,1.0,4/4,,0
23,23,88.5,0.5,88.5,0.5,4248,24,43,6,n786-1,,,,,0
23,23,88.5,0.5,88.5,0.5,4248,24,51,5,n778-1,,,,,0
23,23,88.625,0.0625,88.625,0.0625,4254,3,74,1,n763-1,,,,,0
23,23,88.6875,0.0625,88.6875,0.0625,4257,3,72,1,n764-1,,,,,0
23,23,88.75,0.0625,88.75,0.0625,4260,3,75,1,n765-1,,,,,0
23,23,88.8125,0.0625,88.8125,0.0625,4263,3,74,1,n766-1,,,,,0
23,23,88.875,0.0625,88.875,0.0625,4266,3,77,1,n767-1,,,,,0
23,23,88.9375,0.0625,88.9375,0.0625,4269,3,75,1,n768-1,,,,,0
23,23,89.0,1.0,89.0,1.0,4272,48,46,6,n787-1,V(64),0.5,4/4,,0
23,23,89.0,0.5,89.0,0.5,4272,24,55,5,n779-1,,,,,0
23,23,89.0,0.75,89.0,0.75,4272,36,58,2,n775-1,,,,,0
23,23,89.0,0.75,89.0,0.75,4272,36,63,1,n769-1,,,,,0
23,23,89.5,0.5,89.5,0.5,4296,24,56,5,n780-1,V7(4),0.25,4/4,,0
23,23,89.75,0.25,89.75,0.25,4308,12,62,2,n776-1,V7,0.25,4/4,,0
23,23,89.75,0.125,89.75,0.125,4308,6,67,1,n770-1,,,,,0
23,23,89.875,0.125,89.875,0.125,4314,6,65,1,n771-1,,,,,0
23,23,90.0,0.5,90.0,0.5,4320,24,55,5,n782-1,,,,,0
