xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
8,8,44.5,0.5,22.25,0.25,178,2,77,1,n124-1,,,,,0
8,8,45.0,0.5,22.5,0.25,180,2,74,1,n125-1,,,,,0
8,8,45.5,0.5,22.75,0.25,182,2,72,1,n126-1,,,,,0
8,8,46.0,0.5,23.0,0.25,184,2,71,1,n127-1,,,,,0
8,8,46.5,0.5,23.25,0.25,186,2,72,1,n128-1,,,,,0
8,8,47.0,0.5,23.5,0.25,188,2,77,1,n129-1,,,,,0
8,8,47.5,0.5,23.75,0.25,190,2,72,1,n130-1,,,,,0
9,9,48.0,0.5,24.0,0.25,192,2,70,1,n132-1,,,,,0
9,9,48.5,0.5,24.25,0.25,194,2,69,1,n133-1,,,,,0
9,9,49.0,0.5,24.5,0.25,196,2,68,1,n134-1,,,,,0
9,9,49.5,0.5,24.75,0.25,198,2,69,1,n135-1,,,,,0
9,9,50.0,0.5,25.0,0.25,200,2,72,1,n136-1,,,,,0
9,9,50.5,0.5,25.25,0.25,202,2,69,1,n137-1,,,,,0
9,9,51.0,0.5,25.5,0.25,204,2,65,1,n138-1,,,,,0
9,9,51.0,1.0,25.5,0.5,204,4,57,5,n146-1,I6,,,,0
9,9,51.5,0.5,25.75,0.25,206,2,77,1,n139-1,,,,,0
9,9,52.0,1.0,26.0,0.5,208,4,55,5,n147-1,,,,,0
9,9,52.0,0.5,26.0,0.25,208,2,64,1,n140-1,,,,,0
9,9,52.5,0.5,26.25,0.25,210,2,77,1,n141-1,,,,,0
9,9,53.0,1.0,26.5,0.5,212,4,57,5,n148-1,,,,,0
9,9,53.0,0.5,26.5,0.25,212,2,65,1,n142-1,,,,,0
9,9,53.5,0.5,26.75,0.25,214,2,77,1,n143-1,,,,,0
10,10,54.0,1.0,27.0,0.5,216,4,58,5,n161-1,ii65,,,,0
10,10,54.0,0.5,27.0,0.25,216,2,67,1,n149-1,,,,,0
10,10,54.5,0.5,27.25,0.25,218,2,77,1,n150-1,,,,,0
10,10,55.0,0.5,27.5,0.25,220,2,65,1,n151-1,,,,,0
10,10,55.0,1.0,27.5,0.5,220,4,57,5,n162-1,,,,,0
10,10,55.5,0.5,27.75,0.25,222,2,77,1,n152-1,,,,,0
10,10,56.0,0.5,28.0,0.25,224,2,67,1,n153-1,,,,,0
10,10,56.0,1.0,28.0,0.5,224,4,58,5,n163-1,,,,,0
10,10,56.5,0.5,28.25,0.25,226,2,77,1,n154-1,,,,,0
10,10,57.0,0.5,28.5,0.25,228,2,69,1,n155-1,,,,,0
10,10,57.0,1.0,28.5,0.5,228,4,60,5,n164-1,I64,,,,0
10,10,57.5,0.5,28.75,0.25,230,2,77,1,n156-1,,,,,0
10,10,58.0,0.5,29.0,0.25,232,2,67,1,n157-1,,,,,0
10,10,58.0,1.0,29.0,0.5,232,4,58,5,n165-1,,,,,0
10,10,58.5,0.5,29.25,0.25,234,2,77,1,n158-1,,,,,0
10,10,59.0,1.0,29.5,0.5,236,4,60,5,n166-1,,,,,0
10,10,59.0,0.5,29.5,0.25,236,2,69,1,n159-1,,,,,0
10,10,59.5,0.5,29.75,0.25,238,2,77,1,n160-1,,,,,0
11,11,60.0,2.0,30.0,1.0,240,8,61,5,n179-1,iv6,,,,0
11,11,60.0,0.5,30.0,0.25,240,2,70,1,n167-1,,,,,0
11,11,60.5,0.5,30.25,0.25,242,2,77,1,n168-1,,,,,0
11,11,61.0,0.5,30.5,0.25,244,2,70,1,n169-1,,,,,0
11,11,61.5,0.5,30.75,0.25,246,2,77,1,n170-1,,,,,0
11,11,62.0,0.5,31.0,0.25,248,2,69,1,n171-1,,,,,0
11,11,62.0,1.0,31.0,0.5,248,4,60,5,n180-1,V(64),,,,0
11,11,62.5,0.5,31.25,0.25,250,2,77,1,n172-1,,,,,0
11,11,63.0,2.0,31.5,1.0,252,8,61,5,n181-1,iv6,,,,0
11,11,63.0,0.5,31.5,0.25,252,2,70,1,n173-1,,,,,0
11,11,63.5,0.5,31.75,0.25,254,2,77,1,n174-1,,,,,0
11,11,64.0,0.5,32.0,0.25,256,2,70,1,n175-1,,,,,0
11,11,64.5,0.5,32.25,0.25,258,2,77,1,n176-1,,,,,0
11,11,65.0,0.5,32.5,0.25,260,2,69,1,n177-1,,,,,0
11,11,65.0,1.0,32.5,0.5,260,4,60,5,n182-1,V(64),,,,0
11,11,65.5,0.5,32.75,0.25,262,2,77,1,n178-1,,,,,0
12,12,66.0,1.0,33.0,0.5,264,4,59,5,n191-1,viio7/V,,,,0
12,12,66.0,0.5,33.0,0.25,264,2,68,1,n183-1,,,,,0
12,12,66.5,0.5,33.25,0.25,266,2,77,1,n184-1,,,,,0
12,12,69.0,0.5,34.5,0.25,276,2,67,1,n187-1,,,,,0
12,12,69.0,1.0,34.5,0.5,276,4,58,5,n194-1,viio64,,,,0
12,12,69.5,0.5,34.75,0.25,278,2,76,1,n188-1,,,,,0
13,13,72.0,0.5,36.0,0.25,288,2,66,1,n197-1,,,,,0
13,13,72.0,1.0,36.0,0.5,288,4,57,5,n206-1,#viio65/ii,,,,0
13,13,72.5,0.5,36.25,0.25,290,2,75,1,n198-1,,,,,0
13,13,75.0,0.5,37.5,0.25,300,2,46,5,n209-1,ii6,,,,0
13,13,75.5,0.5,37.75,0.25,302,2,58,5,n210-1,,,,,0
13,13,76.0,0.5,38.0,0.25,304,2,62,1,n202-1,,,,,0
13,13,76.5,0.5,38.25,0.25,306,2,67,1,n203-1,,,,,0
13,13,77.0,0.5,38.5,0.25,308,2,70,1,n204-1,,,,,0
13,13,77.5,0.5,38.75,0.25,310,2,74,1,n205-1,,,,,0
14,14,78.0,3.0,39.0,1.5,312,12,48,5,n222-1,V7,,,,0
14,14,78.0,3.0,39.0,1.5,312,12,55,5,n223-1,,,,,0
14,14,78.0,3.0,39.0,1.5,312,12,58,5,n224-1,,,,,0
14,14,78.0,0.5,39.0,0.25,312,2,72,1,n213-1,,,,,0
14,14,78.5,0.5,39.25,0.25,314,2,70,1,n214-1,,,,,0
14,14,79.0,0.5,39.5,0.25,316,2,69,1,n215-1,,,,,0
14,14,79.5,0.5,39.75,0.25,318,2,67,1,n216-1,,,,,0
14,14,80.0,0.5,40.0,0.25,320,2,65,1,n217-1,,,,,0
14,14,80.5,0.5,40.25,0.25,322,2,64,1,n218-1,,,,,0
14,14,81.0,1.0,40.5,0.5,324,4,65,1,n219-1,,,,,0
14,14,81.0,1.0,40.5,0.5,324,4,53,5,n225-1,I|PAC},0.5,6/8,},3
14,14,81.0,1.0,40.5,0.5,324,4,57,5,n226-1,,,,,0
14,14,82.0,1.0,41.0,0.5,328,4,60,1,n220-1,V{,1.0,6/8,{,1
14,14,83.0,1.0,41.5,0.5,332,4,60,1,n221-1,,,,,0
15,15,84.0,4.0,42.0,2.0,336,16,70,1,n230-1,,,,,0
15,15,84.0,1.0,42.0,0.5,336,4,48,5,n234-1,V7,,,,0
15,15,84.0,0.0,42.0,0.0,336,0,64,1,n229-1,,,,,0
15,15,85.0,1.0,42.5,0.5,340,4,58,5,n235-1,,,,,0
15,15,85.0,1.0,42.5,0.5,340,4,60,5,n236-1,,,,,0
15,15,86.0,1.0,43.0,0.5,344,4,60,5,n238-1,,,,,0
15,15,86.0,1.0,43.0,0.5,344,4,58,5,n237-1,,,,,0
15,15,87.0,1.0,43.5,0.5,348,4,60,5,n240-1,,,,,0
15,15,87.0,1.0,43.5,0.5,348,4,58,5,n239-1,,,,,0
15,15,88.0,1.0,44.0,0.5,352,4,69,1,n232-1,,,,,0
15,15,88.0,1.0,44.0,0.5,352,4,60,5,n242-1,,,,,0
15,15,88.0,1.0,44.0,0.5,352,4,58,5,n241-1,,,,,0
15,15,89.0,1.0,44.5,0.5,356,4,60,5,n244-1,,,,,0
15,15,89.0,1.0,44.5,0.5,356,4,67,1,n233-1,,,,,0
15,15,89.0,1.0,44.5,0.5,356,4,58,5,n243-1,,,,,0
16,16,90.0,0.0,45.0,0.0,360,0,67,1,n245-1,,,,,0
16,16,90.0,3.0,45.0,1.5,360,12,65,1,n246-1,,,,,0
16,16,90.0,1.0,45.0,0.5,360,4,53,5,n248-1,I,,,,0
16,16,91.0,1.0,45.5,0.5,364,4,57,5,n249-1,,,,,0
16,16,91.0,1.0,45.5,0.5,364,4,60,5,n250-1,,,,,0
16,16,92.0,1.0,46.0,0.5,368,4,60,5,n252-1,,,,,0
16,16,92.0,1.0,46.0,0.5,368,4,57,5,n251-1,,,,,0
16,16,93.0,1.0,46.5,0.5,372,4,57,5,n253-1,,,,,0
16,16,93.0,1.0,46.5,0.5,372,4,60,5,n254-1,,,,,0
16,16,93.0,3.0,46.5,1.5,372,12,65,1,n247-1,,,,,0
16,16,94.0,1.0,47.0,0.5,376,4,57,5,n255-1,,,,,0
16,16,94.0,1.0,47.0,0.5,376,4,60,5,n256-1,,,,,0
16,16,95.0,1.0,47.5,0.5,380,4,60,5,n258-1,,,,,0
16,16,95.0,1.0,47.5,0.5,380,4,57,5,n257-1,,,,,0
17,17,96.0,1.0,48.0,0.5,384,4,48,5,n263-1,V7,,,,0
17,17,96.0,0.0,48.0,0.0,384,0,64,1,n259a-1,,,,,0
17,17,96.0,4.0,48.0,2.0,384,16,70,1,n259-1,,,,,0
17,17,97.0,1.0,48.5,0.5,388,4,55,5,n264-1,,,,,0
17,17,97.0,1.0,48.5,0.5,388,4,60,5,n265-1,,,,,0
17,17,98.0,1.0,49.0,0.5,392,4,55,5,n266-1,,,,,0
17,17,98.0,1.0,49.0,0.5,392,4,60,5,n267-1,,,,,0
17,17,99.0,1.0,49.5,0.5,396,4,55,5,n268-1,,,,,0
17,17,99.0,1.0,49.5,0.5,396,4,60,5,n269-1,,,,,0
17,17,100.0,1.0,50.0,0.5,400,4,69,1,n261-1,,,,,0
17,17,100.0,1.0,50.0,0.5,400,4,60,5,n271-1,,,,,0
17,17,100.0,1.0,50.0,0.5,400,4,55,5,n270-1,,,,,0
17,17,101.0,1.0,50.5,0.5,404,4,67,1,n262-1,,,,,0
17,17,101.0,1.0,50.5,0.5,404,4,55,5,n272-1,,,,,0
17,17,101.0,1.0,50.5,0.5,404,4,60,5,n273-1,,,,,0
18,18,102.0,1.0,51.0,0.5,408,4,53,5,n278-1,I(#11),,,,0
18,18,102.0,3.0,51.0,1.5,408,12,71,1,n274-1,,,,,0
18,18,103.0,1.0,51.5,0.5,412,4,60,5,n280-1,,,,,0
18,18,103.0,1.0,51.5,0.5,412,4,57,5,n279-1,,,,,0
18,18,104.0,1.0,52.0,0.5,416,4,60,5,n282-1,,,,,0
18,18,104.0,1.0,52.0,0.5,416,4,57,5,n281-1,,,,,0
18,18,105.0,1.0,52.5,0.5,420,4,60,5,n284-1,,,,,0
18,18,105.0,1.0,52.5,0.5,420,4,72,1,n275-1,,,,,0
18,18,105.0,1.0,52.5,0.5,420,4,57,5,n283-1,I,,,,0
18,18,106.0,1.0,53.0,0.5,424,4,57,5,n285-1,,,,,0
18,18,106.0,1.0,53.0,0.5,424,4,60,5,n286-1,,,,,0
18,18,107.0,1.0,53.5,0.5,428,4,57,5,n287-1,,,,,0
18,18,107.0,1.0,53.5,0.5,428,4,60,5,n288-1,,,,,0
19,19,108.0,0.0,54.0,0.0,432,0,64,1,n289-1,,,,,0
19,19,108.0,4.0,54.0,2.0,432,16,70,1,n290-1,,,,,0
19,19,108.0,1.0,54.0,0.5,432,4,48,5,n294-1,V7,,,,0
19,19,109.0,1.0,54.5,0.5,436,4,58,5,n295-1,,,,,0
19,19,109.0,1.0,54.5,0.5,436,4,60,5,n296-1,,,,,0
19,19,110.0,1.0,55.0,0.5,440,4,60,5,n298-1,,,,,0
19,19,110.0,1.0,55.0,0.5,440,4,58,5,n297-1,,,,,0
19,19,111.0,1.0,55.5,0.5,444,4,60,5,n300-1,,,,,0
19,19,111.0,1.0,55.5,0.5,444,4,58,5,n299-1,,,,,0
19,19,112.0,1.0,56.0,0.5,448,4,60,5,n302-1,,,,,0
19,19,112.0,1.0,56.0,0.5,448,4,69,1,n292-1,,,,,0
19,19,112.0,1.0,56.0,0.5,448,4,58,5,n301-1,,,,,0
19,19,113.0,1.0,56.5,0.5,452,4,58,5,n303-1,,,,,0
19,19,113.0,1.0,56.5,0.5,452,4,60,5,n304-1,,,,,0
19,19,113.0,1.0,56.5,0.5,452,4,67,1,n293-1,,,,,0
20,20,114.0,2.0,57.0,1.0,456,8,65,1,n305-1,,,,,0
20,20,114.0,1.0,57.0,0.5,456,4,53,5,n309-1,I,,,,0
20,20,115.0,1.0,57.5,0.5,460,4,57,5,n310-1,,,,,0
20,20,115.0,1.0,57.5,0.5,460,4,60,5,n311-1,,,,,0
20,20,116.0,1.0,58.0,0.5,464,4,57,5,n312-1,,,,,0
20,20,116.0,1.0,58.0,0.5,464,4,60,5,n313-1,,,,,0
20,20,116.0,3.0,58.0,1.5,464,12,69,1,n306-1,,,,,0
20,20,117.0,1.0,58.5,0.5,468,4,57,5,n314-1,,,,,0
20,20,117.0,1.0,58.5,0.5,468,4,60,5,n315-1,,,,,0
20,20,118.0,1.0,59.0,0.5,472,4,60,5,n317-1,,,,,0
20,20,118.0,1.0,59.0,0.5,472,4,57,5,n316-1,,,,,0
20,20,119.0,3.0,59.5,1.5,476,12,72,1,n308-1,,,,,0
20,20,119.0,1.0,59.5,0.5,476,4,60,5,n319-1,,,,,0
20,20,119.0,1.0,59.5,0.5,476,4,57,5,n318-1,,,,,0
21,21,120.0,1.0,60.0,0.5,480,4,48,5,n324-1,V7,,,,0
21,21,121.0,1.0,60.5,0.5,484,4,55,5,n325-1,,,,,0
21,21,121.0,1.0,60.5,0.5,484,4,60,5,n326-1,,,,,0
21,21,122.0,1.0,61.0,0.5,488,4,55,5,n327-1,,,,,0
21,21,122.0,3.0,61.0,1.5,488,12,70,1,n321-1,,,,,0
21,21,122.0,1.0,61.0,0.5,488,4,60,5,n328-1,,,,,0
21,21,123.0,1.0,61.5,0.5,492,4,60,5,n330-1,,,,,0
21,21,123.0,1.0,61.5,0.5,492,4,58,5,n329-1,,,,,0
21,21,124.0,1.0,62.0,0.5,496,4,60,5,n332-1,,,,,0
21,21,124.0,1.0,62.0,0.5,496,4,58,5,n331-1,,,,,0
21,21,125.0,1.0,62.5,0.5,500,4,58,5,n333-1,,,,,0
21,21,125.0,1.0,62.5,0.5,500,4,60,5,n334-1,,,,,0
21,21,125.0,1.0,62.5,0.5,500,4,67,1,n323-1,,,,,0
22,22,126.0,2.0,63.0,1.0,504,8,57,5,n341-1,,,,,0
22,22,126.0,2.0,63.0,1.0,504,8,53,5,n340-1,I},1.0,6/8,},3
22,22,126.0,2.0,63.0,1.0,504,8,65,1,n335-1,,,,,0
22,22,126.0,2.0,63.0,1.0,504,8,60,5,n342-1,,,,,0
22,22,128.0,1.0,64.0,0.5,512,4,45,5,n343-1,I6{,0.5,6/8,{,1
22,22,128.0,1.0,64.0,0.5,512,4,57,1,n336-1,,,,,0
22,22,129.0,1.0,64.5,0.5,516,4,58,1,n337-1,,,,,0
22,22,129.0,1.0,64.5,0.5,516,4,46,5,n344-1,ii6,,,,0
22,22,130.0,1.0,65.0,0.5,520,4,55,5,n345-1,,,,,0
22,22,130.0,1.0,65.0,0.5,520,4,67,1,n338-1,,,,,0
22,22,131.0,1.0,65.5,0.5,524,4,59,1,n339-1,,,,,0
22,22,131.0,1.0,65.5,0.5,524,4,47,5,n346-1,V6/V,,,,0
23,23,132.0,1.0,66.0,0.5,528,4,48,5,n353-1,iii6,,,,0
23,23,132.0,1.0,66.0,0.5,528,4,60,1,n347-1,,,,,0
23,23,133.0,1.0,66.5,0.5,532,4,57,5,n354-1,,,,,0
23,23,133.0,1.0,66.5,0.5,532,4,69,1,n348-1,,,,,0
23,23,134.0,1.0,67.0,0.5,536,4,61,1,n349-1,,,,,0
23,23,134.0,1.0,67.0,0.5,536,4,49,5,n355-1,V6/vi,,,,0
23,23,135.0,1.0,67.5,0.5,540,4,62,1,n350-1,,,,,0
23,23,135.0,1.0,67.5,0.5,540,4,50,5,n356-1,IV6,,,,0
23,23,136.0,1.0,68.0,0.5,544,4,58,5,n357-1,,,,,0
23,23,136.0,1.0,68.0,0.5,544,4,70,1,n351-1,,,,,0
23,23,137.0,1.0,68.5,0.5,548,4,52,5,n358-1,viio,,,,0
23,23,137.0,1.0,68.5,0.5,548,4,64,1,n352-1,,,,,0
24,24,138.0,4.0,69.0,2.0,552,16,82,1,n359-1,V2,,,,0
24,24,141.0,3.0,70.5,1.5,564,12,60,5,n368-1,,,,,0
24,24,141.0,3.0,70.5,1.5,564,12,64,5,n369-1,,,,,0
24,24,141.0,3.0,70.5,1.5,564,12,58,5,n367-1,,,,,0
24,24,141.0,3.0,70.5,1.5,564,12,67,5,n370-1,,,,,0
24,24,142.0,0.5,71.0,0.25,568,2,81,1,n361-1,,,,,0
24,24,142.5,0.5,71.25,0.25,570,2,79,1,n362-1,,,,,0
24,24,143.0,0.5,71.5,0.25,572,2,77,1,n363-1,,,,,0
24,24,143.5,0.5,71.75,0.25,574,2,76,1,n364-1,,,,,0
25,25,144.0,1.0,72.0,0.5,576,4,77,1,n371-1,,,,,0
25,25,144.0,1.0,72.0,0.5,576,4,65,5,n380-1,,,,,0
25,25,144.0,1.0,72.0,0.5,576,4,60,5,n379-1,,,,,0
25,25,144.0,1.0,72.0,0.5,576,4,57,5,n378-1,I6,,,,0
25,25,145.0,1.0,72.5,0.5,580,4,79,1,n372-1,,,,,0
25,25,146.0,1.0,73.0,0.5,584,4,81,1,n373-1,,,,,0
25,25,147.0,2.0,73.5,1.0,588,8,69,1,n374-1,,,,,0
25,25,147.0,2.0,73.5,1.0,588,8,72,1,n375-1,,,,,0
25,25,147.0,2.0,73.5,1.0,588,8,60,5,n383-1,V(64),,,,0
25,25,149.0,1.0,74.5,0.5,596,4,61,5,n384-1,#viio7/vi,,,,0
25,25,149.0,1.0,74.5,0.5,596,4,67,1,n376-1,,,,,0
25,25,149.0,1.0,74.5,0.5,596,4,70,1,n377-1,,,,,0
26,26,150.0,3.0,75.0,1.5,600,12,70,1,n386-1,,,,,0
26,26,150.0,4.0,75.0,2.0,600,16,62,5,n391-1,vi(64),,,,0
26,26,150.0,3.0,75.0,1.5,600,12,67,1,n385-1,,,,,0
26,26,153.0,1.0,76.5,0.5,612,4,69,1,n388-1,,,,,0
26,26,153.0,1.0,76.5,0.5,612,4,65,1,n387-1,vi|DC,,,,0
27,27,158.0,1.0,79.0,0.5,632,4,57,1,n396-1,,,,,0
27,27,158.0,1.0,79.0,0.5,632,4,45,5,n401-1,I6,,,,0
27,27,159.0,1.0,79.5,0.5,636,4,58,1,n397-1,,,,,0
27,27,159.0,1.0,79.5,0.5,636,4,46,5,n402-1,ii6,,,,0
27,27,160.0,1.0,80.0,0.5,640,4,55,5,n403-1,,,,,0
27,27,160.0,1.0,80.0,0.5,640,4,67,1,n398-1,,,,,0
27,27,161.0,1.0,80.5,0.5,644,4,59,1,n399-1,,,,,0
