xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
13,13,36.0,1.0,36.0,1.0,864,24,41,5,n213-1,I|PAC}{,2.0,3/4,}{,2
13,13,36.0,0.33333334,36.0,0.33333334,864,8,57,1,n204-1,,,,,0
13,13,36.0,1.0,36.0,1.0,864,24,53,5,n214-1,,,,,0
13,13,36.333332,0.33333334,36.333332,0.33333334,872,8,65,1,n205-1,,,,,0
13,13,36.666668,0.33333334,36.666668,0.33333334,880,8,60,1,n206-1,,,,,0
13,13,37.0,0.33333334,37.0,0.33333334,888,8,69,1,n207-1,,,,,0
13,13,37.333332,0.33333334,37.333332,0.33333334,896,8,65,1,n208-1,,,,,0
13,13,37.666668,0.33333334,37.666668,0.33333334,904,8,60,1,n209-1,,,,,0
13,13,38.0,0.33333334,38.0,0.33333334,912,8,58,1,n210-1,,,,,0
13,13,38.0,1.0,38.0,1.0,912,24,48,5,n217-1,,,,,0
13,13,38.0,1.0,38.0,1.0,912,24,36,5,n216-1,V7,,,,0
13,13,38.333332,0.33333334,38.333332,0.33333334,920,8,67,1,n211-1,,,,,0
13,13,38.666668,0.33333334,38.666668,0.33333334,928,8,64,1,n212-1,,,,,0
14,14,39.0,1.0,39.0,1.0,936,24,41,5,n228-1,,,,,0
14,14,39.0,1.0,39.0,1.0,936,24,29,5,n227-1,I,,,,0
14,14,39.0,0.33333334,39.0,0.33333334,936,8,65,1,n218-1,,,,,0
14,14,39.333332,0.33333334,39.333332,0.33333334,944,8,57,1,n219-1,,,,,0
14,14,39.666668,0.33333334,39.666668,0.33333334,952,8,60,1,n220-1,,,,,0
14,14,40.0,0.33333334,40.0,0.33333334,960,8,67,1,n221-1,V,,,,0
14,14,40.333332,0.33333334,40.333332,0.33333334,968,8,60,1,n222-1,,,,,0
14,14,40.666668,0.33333334,40.666668,0.33333334,976,8,64,1,n223-1,,,,,0
14,14,41.0,0.33333334,41.0,0.33333334,984,8,69,1,n224-1,I64,,,,0
14,14,41.333332,0.33333334,41.333332,0.33333334,992,8,60,1,n225-1,,,,,0
14,14,41.666668,0.33333334,41.666668,0.33333334,1000,8,65,1,n226-1,,,,,0
15,15,42.0,1.0,42.0,1.0,1008,24,36,5,n240-1,V7,,,,0
15,15,42.0,0.33333334,42.0,0.33333334,1008,8,60,1,n231-1,,,,,0
15,15,42.0,1.0,42.0,1.0,1008,24,48,5,n241-1,,,,,0
15,15,42.333332,0.33333334,42.333332,0.33333334,1016,8,67,1,n232-1,,,,,0
15,15,42.666668,0.33333334,42.666668,0.33333334,1024,8,64,1,n233-1,,,,,0
15,15,43.0,0.33333334,43.0,0.33333334,1032,8,70,1,n234-1,,,,,0
15,15,43.333332,0.33333334,43.333332,0.33333334,1040,8,67,1,n235-1,,,,,0
15,15,43.666668,0.33333334,43.666668,0.33333334,1048,8,64,1,n236-1,,,,,0
15,15,44.0,1.0,44.0,1.0,1056,24,53,5,n244-1,,,,,0
15,15,44.0,0.33333334,44.0,0.33333334,1056,8,60,1,n237-1,,,,,0
15,15,44.0,1.0,44.0,1.0,1056,24,41,5,n243-1,I,,,,0
15,15,44.333332,0.33333334,44.333332,0.33333334,1064,8,69,1,n238-1,,,,,0
15,15,44.666668,0.33333334,44.666668,0.33333334,1072,8,65,1,n239-1,,,,,0
16,16,45.0,1.0,45.0,1.0,1080,24,60,5,n255-1,,,,,0
16,16,45.0,1.0,45.0,1.0,1080,24,48,5,n254-1,V,,,,0
16,16,45.0,0.33333334,45.0,0.33333334,1080,8,67,1,n245-1,,,,,0
16,16,45.333332,0.33333334,45.333332,0.33333334,1088,8,60,1,n246-1,,,,,0
16,16,45.666668,0.33333334,45.666668,0.33333334,1096,8,64,1,n247-1,,,,,0
16,16,46.0,0.33333334,46.0,0.33333334,1104,8,69,1,n248-1,I64,,,,0
16,16,46.333332,0.33333334,46.333332,0.33333334,1112,8,60,1,n249-1,,,,,0
16,16,46.666668,0.33333334,46.666668,0.33333334,1120,8,65,1,n250-1,,,,,0
16,16,47.0,0.33333334,47.0,0.33333334,1128,8,70,1,n251-1,V7,,,,0
16,16,47.333332,0.33333334,47.333332,0.33333334,1136,8,60,1,n252-1,,,,,0
16,16,47.666668,0.33333334,47.666668,0.33333334,1144,8,67,1,n253-1,,,,,0
17,17,48.0,1.0,48.0,1.0,1152,24,41,5,n267-1,I,,,,0
17,17,48.0,1.0,48.0,1.0,1152,24,53,5,n268-1,,,,,0
17,17,48.0,0.33333334,48.0,0.33333334,1152,8,69,1,n258-1,,,,,0
17,17,48.333332,0.33333334,48.333332,0.33333334,1160,8,72,1,n259-1,,,,,0
17,17,48.666668,0.33333334,48.666668,0.33333334,1168,8,77,1,n260-1,,,,,0
17,17,49.0,0.33333334,49.0,0.33333334,1176,8,81,1,n261-1,vi6,,,,0
17,17,49.333332,0.33333334,49.333332,0.33333334,1184,8,77,1,n262-1,,,,,0
17,17,49.666668,0.33333334,49.666668,0.33333334,1192,8,74,1,n263-1,,,,,0
17,17,50.0,0.33333334,50.0,0.33333334,1200,8,72,1,n264-1,I,,,,0
17,17,50.333332,0.33333334,50.333332,0.33333334,1208,8,77,1,n265-1,,,,,0
17,17,50.666668,0.33333334,50.666668,0.33333334,1216,8,81,1,n266-1,,,,,0
18,18,51.0,1.0,51.0,1.0,1224,24,53,5,n280-1,viio43/V,,,,0
18,18,51.0,1.0,51.0,1.0,1224,24,65,5,n281-1,,,,,0
18,18,51.0,0.33333334,51.0,0.33333334,1224,8,80,1,n271-1,,,,,0
18,18,51.333332,0.33333334,51.333332,0.33333334,1232,8,74,1,n272-1,,,,,0
18,18,51.666668,0.33333334,51.666668,0.33333334,1240,8,71,1,n273-1,,,,,0
18,18,52.0,0.33333334,52.0,0.33333334,1248,8,72,1,n274-1,,,,,0
18,18,52.0,1.0,52.0,1.0,1248,24,64,5,n283-1,,,,,0
18,18,52.0,1.0,52.0,1.0,1248,24,52,5,n282-1,V6,,,,0
18,18,52.333332,0.33333334,52.333332,0.33333334,1256,8,76,1,n275-1,,,,,0
18,18,52.666668,0.33333334,52.666668,0.33333334,1264,8,79,1,n276-1,,,,,0
18,18,53.0,0.33333334,53.0,0.33333334,1272,8,75,1,n277-1,v6,,,,0
18,18,53.333332,0.33333334,53.333332,0.33333334,1280,8,72,1,n278-1,,,,,0
18,18,53.666668,0.33333334,53.666668,0.33333334,1288,8,70,1,n279-1,,,,,0
19,19,54.0,0.33333334,54.0,0.33333334,1296,8,69,1,n285-1,,,,,0
19,19,54.0,1.0,54.0,1.0,1296,24,63,5,n295-1,,,,,0
19,19,54.0,1.0,54.0,1.0,1296,24,51,5,n294-1,viio43/IV,,,,0
19,19,54.333332,0.33333334,54.333332,0.33333334,1304,8,72,1,n286-1,,,,,0
19,19,54.666668,0.33333334,54.666668,0.33333334,1312,8,78,1,n287-1,,,,,0
19,19,55.0,1.0,55.0,1.0,1320,24,50,5,n296-1,IV6,,,,0
19,19,55.0,1.0,55.0,1.0,1320,24,62,5,n297-1,,,,,0
19,19,55.0,0.33333334,55.0,0.33333334,1320,8,77,1,n288-1,,,,,0
19,19,55.333332,0.33333334,55.333332,0.33333334,1328,8,74,1,n289-1,,,,,0
19,19,55.666668,0.33333334,55.666668,0.33333334,1336,8,70,1,n290-1,,,,,0
19,19,56.0,0.33333334,56.0,0.33333334,1344,8,69,1,n291-1,vi,,,,0
19,19,56.333332,0.33333334,56.333332,0.33333334,1352,8,74,1,n292-1,,,,,0
19,19,56.666668,0.33333334,56.666668,0.33333334,1360,8,77,1,n293-1,,,,,0
20,20,57.0,1.0,57.0,1.0,1368,24,50,5,n308-1,#viio43/iii,,,,0
20,20,57.0,1.0,57.0,1.0,1368,24,62,5,n309-1,,,,,0
20,20,57.0,0.33333334,57.0,0.33333334,1368,8,77,1,n299-1,,,,,0
20,20,57.333332,0.33333334,57.333332,0.33333334,1376,8,71,1,n300-1,,,,,0
20,20,57.666668,0.33333334,57.666668,0.33333334,1384,8,68,1,n301-1,,,,,0
20,20,58.0,0.33333334,58.0,0.33333334,1392,8,69,1,n302-1,,,,,0
20,20,58.0,1.0,58.0,1.0,1392,24,61,5,n311-1,,,,,0
20,20,58.0,1.0,58.0,1.0,1392,24,49,5,n310-1,III6,,,,0
20,20,58.333332,0.33333334,58.333332,0.33333334,1400,8,73,1,n303-1,,,,,0
20,20,58.666668,0.33333334,58.666668,0.33333334,1408,8,76,1,n304-1,,,,,0
20,20,59.0,0.33333334,59.0,0.33333334,1416,8,72,1,n305-1,iii,,,,0
20,20,59.333332,0.33333334,59.333332,0.33333334,1424,8,69,1,n306-1,,,,,0
20,20,59.666668,0.33333334,59.666668,0.33333334,1432,8,67,1,n307-1,,,,,0
21,21,60.0,1.0,60.0,1.0,1440,24,48,5,n322-1,#viio43/ii,,,,0
21,21,60.0,1.0,60.0,1.0,1440,24,60,5,n323-1,,,,,0
21,21,60.0,0.33333334,60.0,0.33333334,1440,8,66,1,n313-1,,,,,0
21,21,60.333332,0.33333334,60.333332,0.33333334,1448,8,69,1,n314-1,,,,,0
21,21,60.666668,0.33333334,60.666668,0.33333334,1456,8,75,1,n315-1,,,,,0
21,21,61.0,1.0,61.0,1.0,1464,24,59,5,n325-1,,,,,0
21,21,61.0,0.33333334,61.0,0.33333334,1464,8,74,1,n316-1,,,,,0
21,21,61.0,1.0,61.0,1.0,1464,24,47,5,n324-1,II6,,,,0
21,21,61.333332,0.33333334,61.333332,0.33333334,1472,8,71,1,n317-1,,,,,0
21,21,61.666668,0.33333334,61.666668,0.33333334,1480,8,67,1,n318-1,,,,,0
21,21,62.0,0.33333334,62.0,0.33333334,1488,8,65,1,n319-1,IV,,,,0
21,21,62.333332,0.33333334,62.333332,0.33333334,1496,8,70,1,n320-1,,,,,0
21,21,62.666668,0.33333334,62.666668,0.33333334,1504,8,74,1,n321-1,,,,,0
22,22,63.0,0.33333334,63.0,0.33333334,1512,8,73,1,n327-1,,,,,0
22,22,63.0,1.0,63.0,1.0,1512,24,46,5,n336-1,viio43,,,,0
22,22,63.0,1.0,63.0,1.0,1512,24,58,5,n337-1,,,,,0
22,22,63.333332,0.33333334,63.333332,0.33333334,1520,8,67,1,n328-1,,,,,0
22,22,63.666668,0.33333334,63.666668,0.33333334,1528,8,64,1,n329-1,,,,,0
22,22,64.0,1.0,64.0,1.0,1536,24,45,5,n338-1,I6,,,,0
22,22,64.0,1.0,64.0,1.0,1536,24,57,5,n339-1,,,,,0
22,22,64.0,0.33333334,64.0,0.33333334,1536,8,65,1,n330-1,,,,,0
22,22,64.333336,0.33333334,64.333336,0.33333334,1544,8,69,1,n331-1,,,,,0
22,22,64.666664,0.33333334,64.666664,0.33333334,1552,8,72,1,n332-1,,,,,0
22,22,65.0,0.33333334,65.0,0.33333334,1560,8,77,1,n333-1,,,,,0
22,22,65.333336,0.33333334,65.333336,0.33333334,1568,8,72,1,n334-1,,,,,0
22,22,65.666664,0.33333334,65.666664,0.33333334,1576,8,69,1,n335-1,,,,,0
23,23,66.0,1.0,66.0,1.0,1584,24,46,5,n350-1,ii6,,,,0
23,23,66.0,1.0,66.0,1.0,1584,24,58,5,n351-1,,,,,0
23,23,66.0,0.33333334,66.0,0.33333334,1584,8,67,1,n341-1,,,,,0
23,23,66.333336,0.33333334,66.333336,0.33333334,1592,8,70,1,n342-1,,,,,0
23,23,66.666664,0.33333334,66.666664,0.33333334,1600,8,69,1,n343-1,,,,,0
23,23,67.0,0.33333334,67.0,0.33333334,1608,8,70,1,n344-1,,,,,0
23,23,67.333336,0.33333334,67.333336,0.33333334,1616,8,74,1,n345-1,,,,,0
23,23,67.666664,0.33333334,67.666664,0.33333334,1624,8,73,1,n346-1,,,,,0
23,23,68.0,0.33333334,68.0,0.33333334,1632,8,74,1,n347-1,,,,,0
23,23,68.333336,0.33333334,68.333336,0.33333334,1640,8,79,1,n348-1,,,,,0
23,23,68.666664,0.33333334,68.666664,0.33333334,1648,8,78,1,n349-1,,,,,0
24,24,69.0,0.33333334,69.0,0.33333334,1656,8,79,1,n354-1,,,,,0
24,24,69.333336,0.33333334,69.333336,0.33333334,1664,8,82,1,n355-1,,,,,0
24,24,69.666664,0.33333334,69.666664,0.33333334,1672,8,81,1,n356-1,,,,,0
24,24,70.0,0.33333334,70.0,0.33333334,1680,8,82,1,n357-1,,,,,0
24,24,70.333336,0.33333334,70.333336,0.33333334,1688,8,86,1,n358-1,,,,,0
24,24,70.666664,0.33333334,70.666664,0.33333334,1696,8,85,1,n359-1,,,,,0
24,24,71.0,0.33333334,71.0,0.33333334,1704,8,86,1,n360-1,,,,,0
24,24,71.333336,0.33333334,71.333336,0.33333334,1712,8,82,1,n361-1,,,,,0
24,24,71.666664,0.33333334,71.666664,0.33333334,1720,8,81,1,n362-1,,,,,0
25,25,72.0,0.33333334,72.0,0.33333334,1728,8,82,1,n364-1,,,,,0
25,25,72.333336,0.33333334,72.333336,0.33333334,1736,8,79,1,n365-1,,,,,0
25,25,72.666664,0.33333334,72.666664,0.33333334,1744,8,78,1,n366-1,,,,,0
25,25,73.0,0.33333334,73.0,0.33333334,1752,8,79,1,n367-1,,,,,0
25,25,73.333336,0.33333334,73.333336,0.33333334,1760,8,74,1,n368-1,,,,,0
25,25,73.666664,0.33333334,73.666664,0.33333334,1768,8,73,1,n369-1,,,,,0
