onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
-1.0,0.5,-1.0,0.5,0,4,77,1,n2-1,0,0,3.0,4/4,Bb.I{,Bb,I,I,,I,,{,M
-1.0,0.0,-1.0,0.0,0,0,79,1,n1-1,0,0,,,,,,,,,,,
-0.5,0.25,-0.5,0.25,4,2,75,1,n3-1,0,0,,,,,,,,,,,
-0.25,0.25,-0.25,0.25,6,2,74,1,n4-1,0,0,,,,,,,,,,,
0.0,0.5,0.0,0.5,8,4,72,1,n6-1,1,1,,,,,,,,,,,
0.5,0.5,0.5,0.5,12,4,70,1,n7-1,1,1,,,,,,,,,,,
0.5,0.5,0.5,0.5,12,4,58,5,n13-1,1,1,,,,,,,,,,,
1.0,1.5,1.0,1.5,16,12,70,1,n8-1,1,1,,,,,,,,,,,
1.0,0.5,1.0,0.5,16,4,62,5,n14-1,1,1,,,,,,,,,,,
1.5,0.5,1.5,0.5,20,4,65,5,n15-1,1,1,,,,,,,,,,,
2.0,0.5,2.0,0.5,24,4,62,5,n16-1,1,1,2.0,4/4,vi6,Bb,I,vi6,,vi,,,m
2.5,0.5,2.5,0.5,28,4,74,1,n9-1,1,1,,,,,,,,,,,
2.5,0.5,2.5,0.5,28,4,58,5,n17-1,1,1,,,,,,,,,,,
3.0,0.5,3.0,0.5,32,4,62,5,n18-1,1,1,,,,,,,,,,,
3.0,0.5,3.0,0.5,32,4,79,1,n10-1,1,1,,,,,,,,,,,
3.5,0.5,3.5,0.5,36,4,74,1,n11-1,1,1,,,,,,,,,,,
3.5,0.5,3.5,0.5,36,4,67,5,n19-1,1,1,,,,,,,,,,,
4.0,1.0,4.0,1.0,40,8,77,1,n20-1,2,2,1.0,4/4,ii(4),Bb,I,ii(4),,ii,,,m
4.5,0.5,4.5,0.5,44,4,60,5,n29-1,2,2,,,,,,,,,,,
5.0,1.5,5.0,1.5,48,12,75,1,n21-1,2,2,,,,,,,,,,,
5.0,0.5,5.0,0.5,48,4,63,5,n30-1,2,2,3.0,4/4,ii,Bb,I,ii,,ii,,,m
5.5,0.5,5.5,0.5,52,4,67,5,n31-1,2,2,,,,,,,,,,,
6.0,0.5,6.0,0.5,56,4,63,5,n32-1,2,2,,,,,,,,,,,
6.5,0.5,6.5,0.5,60,4,60,5,n33-1,2,2,,,,,,,,,,,
6.5,0.25,6.5,0.25,60,2,77,1,n22-1,2,2,,,,,,,,,,,
6.75,0.25,6.75,0.25,62,2,79,1,n23-1,2,2,,,,,,,,,,,
7.0,0.25,7.0,0.25,64,2,77,1,n24-1,2,2,,,,,,,,,,,
7.0,0.5,7.0,0.5,64,4,63,5,n34-1,2,2,,,,,,,,,,,
7.25,0.25,7.25,0.25,66,2,75,1,n25-1,2,2,,,,,,,,,,,
7.5,0.5,7.5,0.5,68,4,67,5,n35-1,2,2,,,,,,,,,,,
7.5,0.25,7.5,0.25,68,2,74,1,n26-1,2,2,,,,,,,,,,,
7.75,0.25,7.75,0.25,70,2,72,1,n27-1,2,2,,,,,,,,,,,
8.0,1.0,8.0,1.0,72,8,70,1,n36-1,3,3,1.0,4/4,V(4),Bb,I,V(4),,V,,,M
8.5,0.5,8.5,0.5,76,4,53,5,n42-1,3,3,,,,,,,,,,,
9.0,0.5,9.0,0.5,80,4,60,5,n43-1,3,3,3.0,4/4,V7,Bb,I,V7,,V,,,Mm7
9.0,1.5,9.0,1.5,80,12,69,1,n37-1,3,3,,,,,,,,,,,
9.5,0.5,9.5,0.5,84,4,63,5,n44-1,3,3,,,,,,,,,,,
10.0,0.5,10.0,0.5,88,4,60,5,n45-1,3,3,,,,,,,,,,,
10.5,0.5,10.5,0.5,92,4,69,1,n38-1,3,3,,,,,,,,,,,
10.5,0.5,10.5,0.5,92,4,53,5,n46-1,3,3,,,,,,,,,,,
11.0,0.5,11.0,0.5,96,4,70,1,n39-1,3,3,,,,,,,,,,,
11.0,0.5,11.0,0.5,96,4,60,5,n47-1,3,3,,,,,,,,,,,
11.5,0.5,11.5,0.5,100,4,72,1,n40-1,3,3,,,,,,,,,,,
11.5,0.5,11.5,0.5,100,4,63,5,n48-1,3,3,,,,,,,,,,,
12.0,1.0,12.0,1.0,104,8,72,1,n50-1,4,4,,,,,,,,,,,
12.0,1.0,12.0,1.0,104,8,69,1,n49-1,4,4,1.0,4/4,I(97),Bb,I,I(97),,I,,,M
12.5,0.5,12.5,0.5,108,4,58,5,n61-1,4,4,,,,,,,,,,,
13.0,1.0,13.0,1.0,112,8,74,1,n52-1,4,4,,,,,,,,,,,
13.0,1.0,13.0,1.0,112,8,70,1,n51-1,4,4,,,,,,,,,,,
13.0,0.5,13.0,0.5,112,4,62,5,n62-1,4,4,3.0,4/4,I|IAC,Bb,I,I,,I,IAC,,M
13.5,0.5,13.5,0.5,116,4,65,5,n63-1,4,4,,,,,,,,,,,
14.0,0.5,14.0,0.5,120,4,62,5,n64-1,4,4,,,,,,,,,,,
14.5,0.25,14.5,0.25,124,2,77,1,n54-1,4,4,,,,,,,,,,,
14.5,0.5,14.5,0.5,124,4,58,5,n65-1,4,4,,,,,,,,,,,
14.75,0.25,14.75,0.25,126,2,76,1,n55-1,4,4,,,,,,,,,,,
15.0,0.5,15.0,0.5,128,4,62,5,n66-1,4,4,,,,,,,,,,,
15.0,0.25,15.0,0.25,128,2,79,1,n56-1,4,4,,,,,,,,,,,
15.25,0.25,15.25,0.25,130,2,77,1,n57-1,4,4,,,,,,,,,,,
15.5,0.5,15.5,0.5,132,4,65,5,n67-1,4,4,,,,,,,,,,,
15.5,0.25,15.5,0.25,132,2,75,1,n58-1,4,4,,,,,,,,,,,
15.75,0.25,15.75,0.25,134,2,74,1,n59-1,4,4,,,,,,,,,,,
16.0,0.5,16.0,0.5,136,4,74,1,n68-1,5,5,,,,,,,,,,,
16.0,0.5,16.0,0.5,136,4,63,5,n74-1,5,5,1.0,4/4,ii6,Bb,I,ii6,,ii,,,m
16.5,0.5,16.5,0.5,140,4,67,5,n75-1,5,5,,,,,,,,,,,
16.5,1.0,16.5,1.0,140,8,72,1,n69-1,5,5,,,,,,,,,,,
17.0,0.5,17.0,0.5,144,4,62,5,n76-1,5,5,1.0,4/4,I6,Bb,I,I6,,I,,,M
17.5,0.5,17.5,0.5,148,4,65,5,n77-1,5,5,,,,,,,,,,,
17.5,0.5,17.5,0.5,148,4,70,1,n70-1,5,5,,,,,,,,,,,
18.0,0.5,18.0,0.5,152,4,63,5,n78-1,5,5,1.0,4/4,ii6,Bb,I,ii6,,ii,,,m
18.0,0.5,18.0,0.5,152,4,74,1,n71-1,5,5,,,,,,,,,,,
18.5,0.5,18.5,0.5,156,4,67,5,n79-1,5,5,,,,,,,,,,,
18.5,1.0,18.5,1.0,156,8,72,1,n72-1,5,5,,,,,,,,,,,
19.0,0.5,19.0,0.5,160,4,60,5,n80-1,5,5,1.0,4/4,viio6,Bb,I,viio6,,vii,,,o
19.5,0.5,19.5,0.5,164,4,63,5,n81-1,5,5,,,,,,,,,,,
19.5,0.5,19.5,0.5,164,4,69,1,n73-1,5,5,,,,,,,,,,,
20.0,1.0,20.0,1.0,168,8,62,5,n98-1,6,6,4.0,4/4,I6,Bb,I,I6,,I,,,M
20.0,1.0,20.0,1.0,168,8,65,5,n99-1,6,6,,,,,,,,,,,
20.0,0.25,20.0,0.25,168,2,70,1,n82-1,6,6,,,,,,,,,,,
20.25,0.25,20.25,0.25,170,2,72,1,n83-1,6,6,,,,,,,,,,,
20.5,0.25,20.5,0.25,172,2,70,1,n84-1,6,6,,,,,,,,,,,
20.75,0.25,20.75,0.25,174,2,69,1,n85-1,6,6,,,,,,,,,,,
21.0,0.25,21.0,0.25,176,2,70,1,n86-1,6,6,,,,,,,,,,,
21.25,0.25,21.25,0.25,178,2,72,1,n87-1,6,6,,,,,,,,,,,
21.5,0.25,21.5,0.25,180,2,74,1,n88-1,6,6,,,,,,,,,,,
21.75,0.25,21.75,0.25,182,2,75,1,n89-1,6,6,,,,,,,,,,,
22.0,0.25,22.0,0.25,184,2,76,1,n90-1,6,6,,,,,,,,,,,
22.25,0.25,22.25,0.25,186,2,77,1,n91-1,6,6,,,,,,,,,,,
22.5,0.25,22.5,0.25,188,2,76,1,n92-1,6,6,,,,,,,,,,,
22.75,0.25,22.75,0.25,190,2,77,1,n93-1,6,6,,,,,,,,,,,
23.0,0.25,23.0,0.25,192,2,79,1,n94-1,6,6,,,,,,,,,,,
23.25,0.25,23.25,0.25,194,2,77,1,n95-1,6,6,,,,,,,,,,,
23.5,0.25,23.5,0.25,196,2,75,1,n96-1,6,6,,,,,,,,,,,
23.75,0.25,23.75,0.25,198,2,74,1,n97-1,6,6,,,,,,,,,,,
24.0,0.5,24.0,0.5,200,4,63,5,n110-1,7,7,1.0,4/4,ii6,Bb,I,ii6,,ii,,,m
24.0,0.5,24.0,0.5,200,4,74,1,n102-1,7,7,,,,,,,,,,,
24.5,0.5,24.5,0.5,204,4,67,5,n111-1,7,7,,,,,,,,,,,
24.5,0.5,24.5,0.5,204,4,72,1,n103-1,7,7,,,,,,,,,,,
25.0,0.5,25.0,0.5,208,4,62,5,n112-1,7,7,1.0,4/4,I6,Bb,I,I6,,I,,,M
25.0,0.5,25.0,0.5,208,4,72,1,n104-1,7,7,,,,,,,,,,,
25.5,0.5,25.5,0.5,212,4,65,5,n113-1,7,7,,,,,,,,,,,
25.5,0.5,25.5,0.5,212,4,70,1,n105-1,7,7,,,,,,,,,,,
26.0,0.5,26.0,0.5,216,4,74,1,n106-1,7,7,,,,,,,,,,,
26.0,0.5,26.0,0.5,216,4,63,5,n114-1,7,7,1.0,4/4,ii6,Bb,I,ii6,,ii,,,m
26.5,0.5,26.5,0.5,220,4,67,5,n115-1,7,7,,,,,,,,,,,
26.5,0.5,26.5,0.5,220,4,72,1,n107-1,7,7,,,,,,,,,,,
27.0,0.5,27.0,0.5,224,4,60,5,n116-1,7,7,1.0,4/4,viio6,Bb,I,viio6,,vii,,,o
27.0,0.5,27.0,0.5,224,4,72,1,n108-1,7,7,,,,,,,,,,,
27.5,0.5,27.5,0.5,228,4,63,5,n117-1,7,7,,,,,,,,,,,
27.5,0.5,27.5,0.5,228,4,69,1,n109-1,7,7,,,,,,,,,,,
28.0,1.0,28.0,1.0,232,8,62,5,n131-1,8,8,4.0,4/4,I6,Bb,I,I6,,I,,,M
28.0,1.0,28.0,1.0,232,8,65,5,n132-1,8,8,,,,,,,,,,,
28.0,0.5,28.0,0.5,232,4,70,1,n118-1,8,8,,,,,,,,,,,
28.5,0.25,28.5,0.25,236,2,72,1,n119-1,8,8,,,,,,,,,,,
28.75,0.25,28.75,0.25,238,2,74,1,n120-1,8,8,,,,,,,,,,,
29.0,0.25,29.0,0.25,240,2,75,1,n121-1,8,8,,,,,,,,,,,
29.25,0.25,29.25,0.25,242,2,77,1,n122-1,8,8,,,,,,,,,,,
29.5,0.25,29.5,0.25,244,2,79,1,n123-1,8,8,,,,,,,,,,,
29.75,0.25,29.75,0.25,246,2,81,1,n124-1,8,8,,,,,,,,,,,
30.0,0.25,30.0,0.25,248,2,82,1,n125-1,8,8,,,,,,,,,,,
30.25,0.25,30.25,0.25,250,2,84,1,n126-1,8,8,,,,,,,,,,,
30.5,0.25,30.5,0.25,252,2,86,1,n127-1,8,8,,,,,,,,,,,
30.75,0.25,30.75,0.25,254,2,87,1,n128-1,8,8,,,,,,,,,,,
31.0,0.5,31.0,0.5,256,4,89,1,n129-1,8,8,,,,,,,,,,,
31.5,0.5,31.5,0.5,260,4,89,1,n130-1,8,8,,,,,,,,,,,
32.0,0.5,32.0,0.5,264,4,89,1,n135-1,9,9,,,,,,,,,,,
32.0,1.0,32.0,1.0,264,8,57,5,n147-1,9,9,1.0,4/4,V65,Bb,I,V65,,V,,,Mm7
32.0,2.5,32.0,2.5,264,20,77,2,n146-1,9,9,,,,,,,,,,,
32.5,1.0,32.5,1.0,268,8,87,1,n136-1,9,9,,,,,,,,,,,
33.0,1.0,33.0,1.0,272,8,58,5,n148-1,9,9,1.0,4/4,I,Bb,I,I,,I,,,M
33.5,0.5,33.5,0.5,276,4,86,1,n137-1,9,9,,,,,,,,,,,
34.0,1.0,34.0,1.0,280,8,51,5,n149-1,9,9,1.0,4/4,ii6,Bb,I,ii6,,ii,,,m
34.0,0.5,34.0,0.5,280,4,86,1,n139-1,9,9,,,,,,,,,,,
34.5,0.5,34.5,0.5,284,4,84,1,n141-1,9,9,,,,,,,,,,,
34.5,0.5,34.5,0.5,284,4,75,1,n140-1,9,9,,,,,,,,,,,
35.0,0.5,35.0,0.5,288,4,74,1,n142-1,9,9,,,,,,,,,,,
35.0,0.5,35.0,0.5,288,4,82,1,n143-1,9,9,,,,,,,,,,,
35.0,1.0,35.0,1.0,288,8,53,5,n150-1,9,9,0.5,4/4,V(64),Bb,I,V(64),,V,,,M
35.5,0.5,35.5,0.5,292,4,72,1,n144-1,9,9,0.5,4/4,V,Bb,I,V,,V,,,M
35.5,0.5,35.5,0.5,292,4,81,1,n145-1,9,9,,,,,,,,,,,
36.0,1.0,36.0,1.0,296,8,82,1,n152-1,10,10,,,,,,,,,,,
36.0,1.0,36.0,1.0,296,8,74,1,n151-1,10,10,6.5,4/4,I|PAC},Bb,I,I,,I,PAC,},M
36.5,0.5,36.5,0.5,300,4,46,5,n160-1,10,10,,,,,,,,,,,
37.0,0.5,37.0,0.5,304,4,50,5,n161-1,10,10,,,,,,,,,,,
37.0,1.0,37.0,1.0,304,8,70,1,n153-1,10,10,,,,,,,,,,,
37.5,0.5,37.5,0.5,308,4,53,5,n162-1,10,10,,,,,,,,,,,
38.0,1.0,38.0,1.0,312,8,58,5,n163-1,10,10,,,,,,,,,,,
39.0,0.5,39.0,0.5,320,4,65,1,n156-1,10,10,0.0,4/4,{,Bb,I,,,,,{,
39.0,0.0,39.0,0.0,320,0,67,1,n155-1,10,10,,,,,,,,,,,
39.5,0.25,39.5,0.25,324,2,63,1,n157-1,10,10,,,,,,,,,,,
39.75,0.25,39.75,0.25,326,2,62,1,n158-1,10,10,,,,,,,,,,,
40.0,0.5,40.0,0.5,328,4,60,1,n165-1,11,11,,,,,,,,,,,
40.5,0.5,40.5,0.5,332,4,46,5,n172-1,11,11,,,,,,,,,,,
40.5,0.5,40.5,0.5,332,4,58,1,n166-1,11,11,,,,,,,,,,,
41.0,0.5,41.0,0.5,336,4,50,5,n173-1,11,11,,,,,,,,,,,
41.0,1.5,41.0,1.5,336,12,58,1,n167-1,11,11,,,,,,,,,,,
41.5,0.5,41.5,0.5,340,4,53,5,n174-1,11,11,,,,,,,,,,,
42.0,0.5,42.0,0.5,344,4,50,5,n175-1,11,11,,,,,,,,,,,
42.5,0.5,42.5,0.5,348,4,70,1,n168-1,11,11,,,,,,,,,,,
42.5,0.5,42.5,0.5,348,4,46,5,n176-1,11,11,1.5,4/4,vi6,Bb,I,vi6,,vi,,,m
43.0,0.5,43.0,0.5,352,4,69,1,n169-1,11,11,,,,,,,,,,,
43.0,0.5,43.0,0.5,352,4,50,5,n177-1,11,11,,,,,,,,,,,
43.5,0.5,43.5,0.5,356,4,55,5,n178-1,11,11,,,,,,,,,,,
43.5,0.5,43.5,0.5,356,4,67,1,n170-1,11,11,,,,,,,,,,,
44.0,1.0,44.0,1.0,360,8,65,1,n179-1,12,12,1.0,4/4,V.V(4),Bb,V,V(4),,V,,,M
44.5,0.5,44.5,0.5,364,4,48,5,n190-1,12,12,,,,,,,,,,,
45.0,1.25,45.0,1.25,368,10,64,1,n180-1,12,12,,,,,,,,,,,
45.0,0.5,45.0,0.5,368,4,55,5,n191-1,12,12,3.0,4/4,V7,Bb,V,V7,,V,,,Mm7
45.5,0.5,45.5,0.5,372,4,58,5,n192-1,12,12,,,,,,,,,,,
46.0,0.5,46.0,0.5,376,4,55,5,n193-1,12,12,,,,,,,,,,,
46.25,0.25,46.25,0.25,378,2,67,1,n182-1,12,12,,,,,,,,,,,
46.5,0.25,46.5,0.25,380,2,65,1,n183-1,12,12,,,,,,,,,,,
46.5,0.5,46.5,0.5,380,4,48,5,n194-1,12,12,,,,,,,,,,,
46.75,0.25,46.75,0.25,382,2,69,1,n184-1,12,12,,,,,,,,,,,
47.0,0.5,47.0,0.5,384,4,55,5,n195-1,12,12,,,,,,,,,,,
47.0,0.25,47.0,0.25,384,2,67,1,n185-1,12,12,,,,,,,,,,,
47.25,0.25,47.25,0.25,386,2,70,1,n186-1,12,12,,,,,,,,,,,
47.5,0.25,47.5,0.25,388,2,69,1,n187-1,12,12,,,,,,,,,,,
47.5,0.5,47.5,0.5,388,4,58,5,n196-1,12,12,,,,,,,,,,,
47.75,0.25,47.75,0.25,390,2,72,1,n188-1,12,12,,,,,,,,,,,
48.0,0.25,48.0,0.25,392,2,70,1,n197-1,13,13,4.0,4/4,V65,Bb,V,V65,,V,,,Mm7
48.25,0.25,48.25,0.25,394,2,67,1,n198-1,13,13,,,,,,,,,,,
48.5,0.25,48.5,0.25,396,2,76,1,n199-1,13,13,,,,,,,,,,,
48.5,0.5,48.5,0.5,396,4,52,5,n214-1,13,13,,,,,,,,,,,
48.75,0.25,48.75,0.25,398,2,72,1,n200-1,13,13,,,,,,,,,,,
49.0,0.5,49.0,0.5,400,4,55,5,n215-1,13,13,,,,,,,,,,,
49.0,0.25,49.0,0.25,400,2,79,1,n201-1,13,13,,,,,,,,,,,
49.25,0.25,49.25,0.25,402,2,76,1,n202-1,13,13,,,,,,,,,,,
49.5,0.25,49.5,0.25,404,2,82,1,n203-1,13,13,,,,,,,,,,,
49.5,0.5,49.5,0.5,404,4,60,5,n216-1,13,13,,,,,,,,,,,
49.75,0.25,49.75,0.25,406,2,81,1,n204-1,13,13,,,,,,,,,,,
50.0,0.5,50.0,0.5,408,4,55,5,n217-1,13,13,,,,,,,,,,,
50.0,0.25,50.0,0.25,408,2,82,1,n205-1,13,13,,,,,,,,,,,
50.25,0.25,50.25,0.25,410,2,81,1,n206-1,13,13,,,,,,,,,,,
50.5,0.25,50.5,0.25,412,2,79,1,n207-1,13,13,,,,,,,,,,,
50.5,0.5,50.5,0.5,412,4,52,5,n218-1,13,13,,,,,,,,,,,
50.75,0.25,50.75,0.25,414,2,77,1,n208-1,13,13,,,,,,,,,,,
51.0,0.25,51.0,0.25,416,2,76,1,n209-1,13,13,,,,,,,,,,,
51.0,0.5,51.0,0.5,416,4,55,5,n219-1,13,13,,,,,,,,,,,
51.25,0.25,51.25,0.25,418,2,74,1,n210-1,13,13,,,,,,,,,,,
51.5,0.25,51.5,0.25,420,2,72,1,n211-1,13,13,,,,,,,,,,,
51.5,0.5,51.5,0.5,420,4,60,5,n220-1,13,13,,,,,,,,,,,
51.75,0.25,51.75,0.25,422,2,70,1,n212-1,13,13,,,,,,,,,,,
52.0,0.25,52.0,0.25,424,2,70,1,n221-1,14,14,4.0,4/4,I,Bb,V,I,,I,,,M
52.25,0.25,52.25,0.25,426,2,69,1,n222-1,14,14,,,,,,,,,,,
52.5,0.25,52.5,0.25,428,2,74,1,n223-1,14,14,,,,,,,,,,,
52.5,0.5,52.5,0.5,428,4,53,5,n232-1,14,14,,,,,,,,,,,
52.75,0.25,52.75,0.25,430,2,72,1,n224-1,14,14,,,,,,,,,,,
53.0,1.0,53.0,1.0,432,8,72,1,n225-1,14,14,,,,,,,,,,,
53.0,0.5,53.0,0.5,432,4,57,5,n233-1,14,14,,,,,,,,,,,
53.5,0.5,53.5,0.5,436,4,60,5,n234-1,14,14,,,,,,,,,,,
54.0,0.5,54.0,0.5,440,4,57,5,n235-1,14,14,,,,,,,,,,,
54.5,0.5,54.5,0.5,444,4,53,5,n236-1,14,14,,,,,,,,,,,
55.0,0.0,55.0,0.0,448,0,86,1,n227-1,14,14,,,,,,,,,,,
55.0,0.5,55.0,0.5,448,4,57,5,n237-1,14,14,,,,,,,,,,,
55.0,0.5,55.0,0.5,448,4,84,1,n228-1,14,14,,,,,,,,,,,
55.5,0.25,55.5,0.25,452,2,82,1,n229-1,14,14,,,,,,,,,,,
55.5,0.5,55.5,0.5,452,4,60,5,n238-1,14,14,,,,,,,,,,,
55.75,0.25,55.75,0.25,454,2,81,1,n230-1,14,14,,,,,,,,,,,
56.0,1.5,56.0,1.5,456,12,79,1,n239-1,15,15,,,,,,,,,,,
56.0,0.5,56.0,0.5,456,4,58,5,n249-1,15,15,2.0,4/4,V2,Bb,V,V2,,V,,,Mm7
56.5,0.5,56.5,0.5,460,4,60,5,n250-1,15,15,,,,,,,,,,,
57.0,0.5,57.0,0.5,464,4,58,5,n251-1,15,15,,,,,,,,,,,
57.5,0.5,57.5,0.5,468,4,76,1,n240-1,15,15,,,,,,,,,,,
57.5,0.5,57.5,0.5,468,4,60,5,n252-1,15,15,,,,,,,,,,,
58.0,0.25,58.0,0.25,472,2,77,1,n241-1,15,15,,,,,,,,,,,
58.0,0.5,58.0,0.5,472,4,57,5,n253-1,15,15,2.0,4/4,I6,Bb,V,I6,,I,,,M
58.25,0.25,58.25,0.25,474,2,84,1,n242-1,15,15,,,,,,,,,,,
58.5,0.25,58.5,0.25,476,2,83,1,n243-1,15,15,,,,,,,,,,,
58.5,0.5,58.5,0.5,476,4,60,5,n254-1,15,15,,,,,,,,,,,
58.75,0.25,58.75,0.25,478,2,84,1,n244-1,15,15,,,,,,,,,,,
59.0,0.0,59.0,0.0,480,0,86,1,n245-1,15,15,,,,,,,,,,,
59.0,0.5,59.0,0.5,480,4,84,1,n246-1,15,15,,,,,,,,,,,
59.0,0.5,59.0,0.5,480,4,57,5,n255-1,15,15,,,,,,,,,,,
59.5,0.25,59.5,0.25,484,2,82,1,n247-1,15,15,,,,,,,,,,,
59.5,0.5,59.5,0.5,484,4,60,5,n256-1,15,15,,,,,,,,,,,
59.75,0.25,59.75,0.25,486,2,81,1,n248-1,15,15,,,,,,,,,,,
60.0,0.5,60.0,0.5,488,4,79,1,n257-1,16,16,,,,,,,,,,,
60.0,0.5,60.0,0.5,488,4,58,5,n268-1,16,16,2.0,4/4,V2,Bb,V,V2,,V,,,Mm7
60.5,0.5,60.5,0.5,492,4,60,5,n269-1,16,16,,,,,,,,,,,
60.5,1.0,60.5,1.0,492,8,79,1,n258-1,16,16,,,,,,,,,,,
61.0,0.5,61.0,0.5,496,4,58,5,n270-1,16,16,,,,,,,,,,,
61.5,0.5,61.5,0.5,500,4,60,5,n271-1,16,16,,,,,,,,,,,
61.5,0.5,61.5,0.5,500,4,76,1,n259-1,16,16,,,,,,,,,,,
62.0,0.25,62.0,0.25,504,2,77,1,n260-1,16,16,,,,,,,,,,,
62.0,0.5,62.0,0.5,504,4,57,5,n272-1,16,16,2.0,4/4,I6,Bb,V,I6,,I,,,M
62.25,0.25,62.25,0.25,506,2,84,1,n261-1,16,16,,,,,,,,,,,
62.5,0.25,62.5,0.25,508,2,83,1,n262-1,16,16,,,,,,,,,,,
62.5,0.5,62.5,0.5,508,4,60,5,n273-1,16,16,,,,,,,,,,,
62.75,0.25,62.75,0.25,510,2,84,1,n263-1,16,16,,,,,,,,,,,
63.0,0.0,63.0,0.0,512,0,86,1,n264-1,16,16,,,,,,,,,,,
63.0,0.5,63.0,0.5,512,4,84,1,n265-1,16,16,,,,,,,,,,,
63.0,0.5,63.0,0.5,512,4,57,5,n274-1,16,16,,,,,,,,,,,
63.5,0.5,63.5,0.5,516,4,60,5,n275-1,16,16,,,,,,,,,,,
63.5,0.25,63.5,0.25,516,2,82,1,n266-1,16,16,,,,,,,,,,,
63.75,0.25,63.75,0.25,518,2,81,1,n267-1,16,16,,,,,,,,,,,
64.0,0.5,64.0,0.5,520,4,58,5,n284-1,17,17,2.0,4/4,ii6,Bb,V,ii6,,ii,,,m
64.0,0.5,64.0,0.5,520,4,81,1,n276-1,17,17,,,,,,,,,,,
64.5,0.5,64.5,0.5,524,4,62,5,n285-1,17,17,,,,,,,,,,,
64.5,0.5,64.5,0.5,524,4,79,1,n277-1,17,17,,,,,,,,,,,
65.0,0.5,65.0,0.5,528,4,58,5,n286-1,17,17,,,,,,,,,,,
65.5,0.5,65.5,0.5,532,4,62,5,n287-1,17,17,,,,,,,,,,,
65.5,0.5,65.5,0.5,532,4,79,1,n279-1,17,17,,,,,,,,,,,
66.0,0.5,66.0,0.5,536,4,59,5,n288-1,17,17,2.0,4/4,viio/V,Bb,V,viio/V,,vii,,,o
66.0,0.5,66.0,0.5,536,4,79,1,n280-1,17,17,,,,,,,,,,,
66.5,0.5,66.5,0.5,540,4,62,5,n289-1,17,17,,,,,,,,,,,
66.5,0.5,66.5,0.5,540,4,77,1,n281-1,17,17,,,,,,,,,,,
67.0,0.5,67.0,0.5,544,4,59,5,n290-1,17,17,,,,,,,,,,,
67.5,0.5,67.5,0.5,548,4,77,1,n283-1,17,17,,,,,,,,,,,
67.5,0.5,67.5,0.5,548,4,62,5,n291-1,17,17,,,,,,,,,,,
68.0,0.25,68.0,0.25,552,2,76,1,n292-1,18,18,,,,,,,,,,,
68.0,1.0,68.0,1.0,552,8,60,5,n308-1,18,18,1.0,4/4,V|HC,Bb,V,V,,V,HC,,M
68.25,0.25,68.25,0.25,554,2,77,1,n293-1,18,18,,,,,,,,,,,
68.5,0.25,68.5,0.25,556,2,76,1,n294-1,18,18,,,,,,,,,,,
68.75,0.25,68.75,0.25,558,2,72,1,n295-1,18,18,,,,,,,,,,,
69.0,1.0,69.0,1.0,560,8,62,5,n309-1,18,18,1.0,4/4,vi7,Bb,V,vi7,,vi,,,mm7
69.0,0.25,69.0,0.25,560,2,77,1,n296-1,18,18,,,,,,,,,,,
69.25,0.25,69.25,0.25,562,2,79,1,n297-1,18,18,,,,,,,,,,,
69.5,0.25,69.5,0.25,564,2,77,1,n298-1,18,18,,,,,,,,,,,
69.75,0.25,69.75,0.25,566,2,72,1,n299-1,18,18,,,,,,,,,,,
70.0,0.25,70.0,0.25,568,2,79,1,n300-1,18,18,,,,,,,,,,,
70.0,1.0,70.0,1.0,568,8,64,5,n310-1,18,18,1.0,4/4,V6,Bb,V,V6,,V,,,M
70.25,0.25,70.25,0.25,570,2,81,1,n301-1,18,18,,,,,,,,,,,
70.5,0.25,70.5,0.25,572,2,79,1,n302-1,18,18,,,,,,,,,,,
70.75,0.25,70.75,0.25,574,2,72,1,n303-1,18,18,,,,,,,,,,,
71.0,0.25,71.0,0.25,576,2,81,1,n304-1,18,18,,,,,,,,,,,
71.0,1.0,71.0,1.0,576,8,65,5,n311-1,18,18,1.0,4/4,I,Bb,V,I,,I,,,M
71.25,0.25,71.25,0.25,578,2,82,1,n305-1,18,18,,,,,,,,,,,
71.5,0.25,71.5,0.25,580,2,81,1,n306-1,18,18,,,,,,,,,,,
71.75,0.25,71.75,0.25,582,2,72,1,n307-1,18,18,,,,,,,,,,,
72.0,0.5,72.0,0.5,584,4,82,1,n312-1,19,19,,,,,,,,,,,
72.0,0.5,72.0,0.5,584,4,67,5,n320-1,19,19,1.0,4/4,V43,Bb,V,V43,,V,,,Mm7
72.5,0.5,72.5,0.5,588,4,72,5,n321-1,19,19,,,,,,,,,,,
72.5,0.5,72.5,0.5,588,4,82,1,n313-1,19,19,,,,,,,,,,,
73.0,0.5,73.0,0.5,592,4,64,5,n322-1,19,19,1.0,4/4,V65,Bb,V,V65,,V,,,Mm7
73.5,0.5,73.5,0.5,596,4,72,5,n323-1,19,19,,,,,,,,,,,
73.5,0.5,73.5,0.5,596,4,79,1,n315-1,19,19,,,,,,,,,,,
74.0,0.5,74.0,0.5,600,4,82,1,n316-1,19,19,,,,,,,,,,,
74.0,0.5,74.0,0.5,600,4,65,5,n324-1,19,19,1.0,4/4,I,Bb,V,I,,I,,,M
