xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
5,5,8.0,0.75,8.0,0.75,192,18,77,1,n42-1,,,,,0
5,5,8.5,0.5,8.5,0.5,204,12,60,5,n48-1,,,,,0
5,5,8.75,0.125,8.75,0.125,210,3,79,1,n43-1,,,,,0
5,5,8.875,0.125,8.875,0.125,213,3,77,1,n44-1,,,,,0
5,5,9.0,0.5,9.0,0.5,216,12,55,5,n49-1,I64,,,,0
5,5,9.0,0.5,9.0,0.5,216,12,76,1,n45-1,,,,,0
5,5,9.5,0.5,9.5,0.5,228,12,76,1,n46-1,,,,,0
5,5,9.5,0.5,9.5,0.5,228,12,60,5,n50-1,,,,,0
6,6,10.0,0.75,10.0,0.75,240,18,81,1,n51-1,,,,,0
6,6,10.0,0.5,10.0,0.5,240,12,53,5,n56-1,IV,,,,0
6,6,10.5,0.5,10.5,0.5,252,12,60,5,n57-1,,,,,0
6,6,10.75,0.125,10.75,0.125,258,3,83,1,n52-1,,,,,0
6,6,10.875,0.125,10.875,0.125,261,3,84,1,n53-1,,,,,0
6,6,11.0,0.5,11.0,0.5,264,12,52,5,n58-1,I6,,,,0
6,6,11.0,0.5,11.0,0.5,264,12,79,1,n54-1,,,,,0
6,6,11.5,0.5,11.5,0.5,276,12,60,5,n59-1,,,,,0
6,6,11.5,0.5,11.5,0.5,276,12,79,1,n55-1,,,,,0
7,7,12.0,0.25,12.0,0.25,288,6,79,1,n60-1,V65,,,,0
7,7,12.25,0.25,12.25,0.25,294,6,77,1,n61-1,,,,,0
7,7,12.5,0.25,12.5,0.25,300,6,77,1,n62-1,,,,,0
7,7,12.5,0.5,12.5,0.5,300,12,59,5,n69-1,,,,,0
7,7,12.5,0.5,12.5,0.5,300,12,67,5,n70-1,,,,,0
7,7,12.75,0.25,12.75,0.25,306,6,74,1,n63-1,,,,,0
7,7,13.0,0.25,13.0,0.25,312,6,77,1,n64-1,I,,,,0
7,7,13.25,0.25,13.25,0.25,318,6,76,1,n65-1,,,,,0
7,7,13.5,0.5,13.5,0.5,324,12,60,5,n72-1,,,,,0
7,7,13.5,0.5,13.5,0.5,324,12,67,5,n73-1,,,,,0
7,7,13.5,0.25,13.5,0.25,324,6,76,1,n66-1,,,,,0
7,7,13.75,0.25,13.75,0.25,330,6,72,1,n67-1,,,,,0
8,8,14.0,1.0,14.0,1.0,336,24,59,5,n83-1,,,,,0
8,8,14.0,0.25,14.0,0.25,336,6,73,1,n74-1,,,,,0
8,8,14.0,1.0,14.0,1.0,336,24,55,5,n82-1,V|HC},2.0,2/4,},3
8,8,14.25,0.25,14.25,0.25,342,6,74,1,n75-1,,,,,0
8,8,14.5,0.25,14.5,0.25,348,6,76,1,n76-1,,,,,0
8,8,14.75,0.25,14.75,0.25,354,6,74,1,n77-1,,,,,0
8,8,15.0,0.25,15.0,0.25,360,6,72,1,n78-1,,,,,0
8,8,15.25,0.25,15.25,0.25,366,6,71,1,n79-1,,,,,0
8,8,15.5,0.25,15.5,0.25,372,6,69,1,n80-1,,,,,0
8,8,15.75,0.25,15.75,0.25,378,6,67,1,n81-1,,,,,0
9,9,16.0,0.25,16.0,0.25,384,6,36,5,n91-1,I{,1.0,2/4,{,1
9,9,16.0,0.75,16.0,0.75,384,18,76,1,n85-1,,,,,0
9,9,16.25,0.25,16.25,0.25,390,6,40,5,n92-1,,,,,0
9,9,16.5,0.25,16.5,0.25,396,6,43,5,n93-1,,,,,0
9,9,16.75,0.25,16.75,0.25,402,6,48,5,n94-1,,,,,0
9,9,16.75,0.125,16.75,0.125,402,3,77,1,n86-1,,,,,0
9,9,16.875,0.125,16.875,0.125,405,3,79,1,n87-1,,,,,0
9,9,17.0,0.5,17.0,0.5,408,12,72,1,n88-1,,,,,0
9,9,17.0,0.25,17.0,0.25,408,6,40,5,n95-1,I6,,,,0
9,9,17.25,0.25,17.25,0.25,414,6,52,5,n96-1,,,,,0
9,9,17.5,0.25,17.5,0.25,420,6,43,5,n97-1,V,,,,0
9,9,17.5,0.5,17.5,0.5,420,12,71,1,n89-1,,,,,0
9,9,17.5,0.5,17.5,0.5,420,12,74,1,n90-1,,,,,0
9,9,17.75,0.25,17.75,0.25,426,6,55,5,n98-1,,,,,0
10,10,18.0,0.25,18.0,0.25,432,6,48,5,n106-1,I(97),,,,0
10,10,18.0,0.5,18.0,0.5,432,12,71,1,n99-1,,,,,0
10,10,18.0,0.5,18.0,0.5,432,12,74,1,n100-1,,,,,0
10,10,18.25,0.25,18.25,0.25,438,6,52,5,n107-1,,,,,0
10,10,18.5,0.25,18.5,0.25,444,6,55,5,n108-1,I,,,,0
10,10,18.5,0.5,18.5,0.5,444,12,72,1,n102-1,,,,,0
10,10,18.5,0.5,18.5,0.5,444,12,76,1,n103-1,,,,,0
10,10,18.5,0.0,18.5,0.0,444,0,77,1,n101-1,,,,,0
10,10,18.75,0.25,18.75,0.25,450,6,60,5,n109-1,,,,,0
10,10,19.0,0.25,19.0,0.25,456,6,43,5,n110-1,V|HC,,,,0
10,10,19.0,1.0,19.0,1.0,456,24,71,1,n104-1,,,,,0
10,10,19.0,1.0,19.0,1.0,456,24,74,1,n105-1,,,,,0
10,10,19.25,0.25,19.25,0.25,462,6,47,5,n111-1,,,,,0
10,10,19.5,0.25,19.5,0.25,468,6,50,5,n112-1,,,,,0
10,10,19.75,0.25,19.75,0.25,474,6,55,5,n113-1,,,,,0
11,11,20.0,0.75,20.0,0.75,480,18,76,1,n114-1,,,,,0
11,11,20.0,0.25,20.0,0.25,480,6,36,5,n120-1,I,,,,0
11,11,20.25,0.25,20.25,0.25,486,6,40,5,n121-1,,,,,0
11,11,20.5,0.25,20.5,0.25,492,6,43,5,n122-1,,,,,0
11,11,20.75,0.25,20.75,0.25,498,6,48,5,n123-1,,,,,0
11,11,20.75,0.125,20.75,0.125,498,3,77,1,n115-1,,,,,0
11,11,20.875,0.125,20.875,0.125,501,3,79,1,n116-1,,,,,0
11,11,21.0,0.5,21.0,0.5,504,12,72,1,n117-1,,,,,0
11,11,21.0,0.25,21.0,0.25,504,6,40,5,n124-1,I6,,,,0
11,11,21.25,0.25,21.25,0.25,510,6,52,5,n125-1,,,,,0
11,11,21.5,0.25,21.5,0.25,516,6,43,5,n126-1,V,,,,0
11,11,21.5,0.5,21.5,0.5,516,12,71,1,n118-1,,,,,0
11,11,21.5,0.5,21.5,0.5,516,12,74,1,n119-1,,,,,0
11,11,21.75,0.25,21.75,0.25,522,6,55,5,n127-1,,,,,0
12,12,22.0,0.5,22.0,0.5,528,12,74,1,n128-1,,,,,0
12,12,22.0,0.25,22.0,0.25,528,6,48,5,n134-1,I(94),,,,0
12,12,22.0,0.5,22.0,0.5,528,12,77,1,n129-1,,,,,0
12,12,22.25,0.25,22.25,0.25,534,6,52,5,n135-1,,,,,0
12,12,22.5,0.25,22.5,0.25,540,6,55,5,n136-1,I,,,,0
12,12,22.5,0.5,22.5,0.5,540,12,72,1,n130-1,,,,,0
12,12,22.5,0.5,22.5,0.5,540,12,76,1,n131-1,,,,,0
12,12,22.75,0.25,22.75,0.25,546,6,60,5,n137-1,,,,,0
12,12,23.0,1.0,23.0,1.0,552,24,71,1,n132-1,,,,,0
12,12,23.0,0.25,23.0,0.25,552,6,43,5,n138-1,V|HC,,,,0
12,12,23.0,1.0,23.0,1.0,552,24,74,1,n133-1,,,,,0
12,12,23.25,0.25,23.25,0.25,558,6,47,5,n139-1,,,,,0
12,12,23.5,0.25,23.5,0.25,564,6,50,5,n140-1,,,,,0
12,12,23.75,0.25,23.75,0.25,570,6,55,5,n141-1,,,,,0
13,13,24.0,0.75,24.0,0.75,576,18,77,1,n142-1,,,,,0
13,13,24.0,0.25,24.0,0.25,576,6,57,5,n147-1,IV6,,,,0
13,13,24.25,0.25,24.25,0.25,582,6,60,5,n148-1,,,,,0
13,13,24.5,0.25,24.5,0.25,588,6,57,5,n149-1,,,,,0
13,13,24.75,0.25,24.75,0.25,594,6,60,5,n150-1,,,,,0
13,13,24.75,0.125,24.75,0.125,594,3,79,1,n143-1,,,,,0
13,13,24.875,0.125,24.875,0.125,597,3,77,1,n144-1,,,,,0
13,13,25.0,0.25,25.0,0.25,600,6,55,5,n151-1,I64,,,,0
13,13,25.0,0.5,25.0,0.5,600,12,76,1,n145-1,,,,,0
13,13,25.25,0.25,25.25,0.25,606,6,60,5,n152-1,,,,,0
13,13,25.5,0.25,25.5,0.25,612,6,55,5,n153-1,,,,,0
13,13,25.5,0.5,25.5,0.5,612,12,76,1,n146-1,,,,,0
13,13,25.75,0.25,25.75,0.25,618,6,60,5,n154-1,,,,,0
14,14,26.0,0.25,26.0,0.25,624,6,53,5,n160-1,IV,,,,0
14,14,26.0,0.75,26.0,0.75,624,18,81,1,n155-1,,,,,0
14,14,26.25,0.25,26.25,0.25,630,6,60,5,n161-1,,,,,0
14,14,26.5,0.25,26.5,0.25,636,6,53,5,n162-1,,,,,0
14,14,26.75,0.125,26.75,0.125,642,3,83,1,n156-1,,,,,0
14,14,26.75,0.25,26.75,0.25,642,6,60,5,n163-1,,,,,0
14,14,26.875,0.125,26.875,0.125,645,3,84,1,n157-1,,,,,0
14,14,27.0,0.25,27.0,0.25,648,6,52,5,n164-1,I6,,,,0
14,14,27.0,0.5,27.0,0.5,648,12,79,1,n158-1,,,,,0
14,14,27.25,0.25,27.25,0.25,654,6,60,5,n165-1,,,,,0
14,14,27.5,0.5,27.5,0.5,660,12,79,1,n159-1,,,,,0
14,14,27.5,0.25,27.5,0.25,660,6,52,5,n166-1,,,,,0
14,14,27.75,0.25,27.75,0.25,666,6,60,5,n167-1,,,,,0
15,15,28.0,0.25,28.0,0.25,672,6,80,1,n168-1,ii6,,,,0
15,15,28.25,0.25,28.25,0.25,678,6,81,1,n169-1,,,,,0
15,15,28.5,0.5,28.5,0.5,684,12,53,6,n177-1,,,,,0
15,15,28.5,0.25,28.5,0.25,684,6,77,1,n170-1,,,,,0
15,15,28.5,0.5,28.5,0.5,684,12,62,5,n174-1,,,,,0
15,15,28.75,0.25,28.75,0.25,690,6,74,1,n171-1,,,,,0
15,15,29.0,0.5,29.0,0.5,696,12,72,1,n172-1,,,,,0
15,15,29.0,1.0,29.0,1.0,696,24,55,6,n178-1,V(64),,,,0
15,15,29.0,0.5,29.0,0.5,696,12,64,5,n175-1,,,,,0
15,15,29.5,0.5,29.5,0.5,708,12,62,5,n176-1,V,,,,0
15,15,29.5,0.5,29.5,0.5,708,12,71,1,n173-1,,,,,0
16,16,30.0,0.16666667,30.0,0.16666667,720,4,72,1,n179-1,,,,,0
16,16,30.0,1.0,30.0,1.0,720,24,60,5,n191-1,I|PAC}{,2.0,2/4,}{,2
16,16,30.0,1.0,30.0,1.0,720,24,64,5,n192-1,,,,,0
16,16,30.166666,0.16666667,30.166666,0.16666667,724,4,67,1,n180-1,,,,,0
16,16,30.333334,0.16666667,30.333334,0.16666667,728,4,76,1,n181-1,,,,,0
16,16,30.5,0.16666667,30.5,0.16666667,732,4,72,1,n182-1,,,,,0
16,16,30.666666,0.16666667,30.666666,0.16666667,736,4,79,1,n183-1,,,,,0
16,16,30.833334,0.16666667,30.833334,0.16666667,740,4,76,1,n184-1,,,,,0
16,16,31.0,0.16666667,31.0,0.16666667,744,4,84,1,n185-1,,,,,0
16,16,31.166666,0.16666667,31.166666,0.16666667,748,4,83,1,n186-1,,,,,0
16,16,31.333334,0.16666667,31.333334,0.16666667,752,4,81,1,n187-1,,,,,0
16,16,31.5,0.16666667,31.5,0.16666667,756,4,79,1,n188-1,,,,,0
16,16,31.666666,0.16666667,31.666666,0.16666667,760,4,77,1,n189-1,,,,,0
16,16,31.833334,0.16666667,31.833334,0.16666667,764,4,76,1,n190-1,,,,,0
17,17,32.0,0.16666667,32.0,0.16666667,768,4,73,1,n194-1,ii6,,,,0
17,17,32.166668,0.16666667,32.166668,0.16666667,772,4,74,1,n195-1,,,,,0
17,17,32.333332,0.16666667,32.333332,0.16666667,776,4,77,1,n196-1,,,,,0
17,17,32.5,0.5,32.5,0.5,780,12,57,5,n206-1,,,,,0
17,17,32.5,0.5,32.5,0.5,780,12,62,5,n207-1,,,,,0
17,17,32.5,0.16666667,32.5,0.16666667,780,4,81,1,n197-1,,,,,0
17,17,32.5,0.5,32.5,0.5,780,12,53,6,n212-1,,,,,0
17,17,32.666668,0.16666667,32.666668,0.16666667,784,4,77,1,n198-1,,,,,0
17,17,32.833332,0.16666667,32.833332,0.16666667,788,4,74,1,n199-1,,,,,0
17,17,33.0,0.16666667,33.0,0.16666667,792,4,79,1,n200-1,,,,,0
17,17,33.0,1.0,33.0,1.0,792,24,55,6,n213-1,V(64),,,,0
17,17,33.0,0.5,33.0,0.5,792,12,60,5,n208-1,,,,,0
17,17,33.0,0.5,33.0,0.5,792,12,64,5,n209-1,,,,,0
17,17,33.166668,0.16666667,33.166668,0.16666667,796,4,76,1,n201-1,,,,,0
17,17,33.333332,0.16666667,33.333332,0.16666667,800,4,72,1,n202-1,,,,,0
17,17,33.5,0.5,33.5,0.5,804,12,65,5,n211-1,,,,,0
17,17,33.5,0.16666667,33.5,0.16666667,804,4,77,1,n203-1,,,,,0
17,17,33.5,0.5,33.5,0.5,804,12,62,5,n210-1,V7,,,,0
17,17,33.666668,0.16666667,33.666668,0.16666667,808,4,74,1,n204-1,,,,,0
17,17,33.833332,0.16666667,33.833332,0.16666667,812,4,71,1,n205-1,,,,,0
18,18,34.0,0.16666667,34.0,0.16666667,816,4,72,1,n214-1,,,,,0
18,18,34.0,1.0,34.0,1.0,816,24,60,5,n226-1,I|PAC,,,,0
18,18,34.0,1.0,34.0,1.0,816,24,64,5,n227-1,,,,,0
18,18,34.166668,0.16666667,34.166668,0.16666667,820,4,67,1,n215-1,,,,,0
18,18,34.333332,0.16666667,34.333332,0.16666667,824,4,76,1,n216-1,,,,,0
18,18,34.5,0.16666667,34.5,0.16666667,828,4,72,1,n217-1,,,,,0
18,18,34.666668,0.16666667,34.666668,0.16666667,832,4,79,1,n218-1,,,,,0
18,18,34.833332,0.16666667,34.833332,0.16666667,836,4,76,1,n219-1,,,,,0
18,18,35.0,0.16666667,35.0,0.16666667,840,4,84,1,n220-1,,,,,0
18,18,35.166668,0.16666667,35.166668,0.16666667,844,4,83,1,n221-1,,,,,0
18,18,35.333332,0.16666667,35.333332,0.16666667,848,4,81,1,n222-1,,,,,0
18,18,35.5,0.16666667,35.5,0.16666667,852,4,79,1,n223-1,,,,,0
18,18,35.666668,0.16666667,35.666668,0.16666667,856,4,77,1,n224-1,,,,,0
18,18,35.833332,0.16666667,35.833332,0.16666667,860,4,76,1,n225-1,,,,,0
19,19,36.0,0.16666667,36.0,0.16666667,864,4,73,1,n229-1,ii6,,,,0
19,19,36.166668,0.16666667,36.166668,0.16666667,868,4,74,1,n230-1,,,,,0
19,19,36.333332,0.16666667,36.333332,0.16666667,872,4,77,1,n231-1,,,,,0
19,19,36.5,0.16666667,36.5,0.16666667,876,4,81,1,n232-1,,,,,0
19,19,36.5,0.5,36.5,0.5,876,12,62,5,n242-1,,,,,0
19,19,36.5,0.5,36.5,0.5,876,12,53,6,n247-1,,,,,0
19,19,36.5,0.5,36.5,0.5,876,12,57,5,n241-1,,,,,0
19,19,36.666668,0.16666667,36.666668,0.16666667,880,4,77,1,n233-1,,,,,0
19,19,36.833332,0.16666667,36.833332,0.16666667,884,4,74,1,n234-1,,,,,0
19,19,37.0,0.16666667,37.0,0.16666667,888,4,79,1,n235-1,,,,,0
19,19,37.0,0.5,37.0,0.5,888,12,64,5,n244-1,,,,,0
19,19,37.0,0.5,37.0,0.5,888,12,60,5,n243-1,,,,,0
19,19,37.0,1.0,37.0,1.0,888,24,55,6,n248-1,V(64),,,,0
19,19,37.166668,0.16666667,37.166668,0.16666667,892,4,76,1,n236-1,,,,,0
19,19,37.333332,0.16666667,37.333332,0.16666667,896,4,72,1,n237-1,,,,,0
19,19,37.5,0.5,37.5,0.5,900,12,62,5,n245-1,V7,,,,0
19,19,37.5,0.16666667,37.5,0.16666667,900,4,77,1,n238-1,,,,,0
19,19,37.5,0.5,37.5,0.5,900,12,65,5,n246-1,,,,,0
19,19,37.666668,0.16666667,37.666668,0.16666667,904,4,74,1,n239-1,,,,,0
19,19,37.833332,0.16666667,37.833332,0.16666667,908,4,71,1,n240-1,,,,,0
20,20,38.0,0.5,38.0,0.5,912,12,72,1,n249-1,,,,,0
20,20,38.0,0.5,38.0,0.5,912,12,64,5,n253-1,,,,,0
20,20,38.0,0.5,38.0,0.5,912,12,60,5,n252-1,I|PAC},3.5,2/4,},3
20,20,38.5,0.5,38.5,0.5,924,12,67,1,n250-1,,,,,0
20,20,38.5,0.5,38.5,0.5,924,12,55,5,n254-1,,,,,0
20,20,39.0,1.0,39.0,1.0,936,24,60,1,n251-1,,,,,0
20,20,39.0,1.0,39.0,1.0,936,24,48,5,n256-1,,,,,0
20,20,39.0,1.0,39.0,1.0,936,24,36,5,n255-1,,,,,0
21,21,40.0,1.5,40.0,1.5,960,36,76,1,n257-1,,,,,0
21,21,40.0,0.25,40.0,0.25,960,6,60,5,n264-1,{,0.0,2/4,{,1
21,21,40.25,0.25,40.25,0.25,966,6,67,5,n265-1,,,,,0
21,21,40.5,0.25,40.5,0.25,972,6,66,5,n266-1,,,,,0
21,21,40.75,0.25,40.75,0.25,978,6,67,5,n267-1,,,,,0
21,21,41.0,0.25,41.0,0.25,984,6,60,5,n268-1,,,,,0
21,21,41.25,0.25,41.25,0.25,990,6,67,5,n269-1,,,,,0
21,21,41.5,0.25,41.5,0.25,996,6,62,5,n270-1,V43,,,,0
21,21,41.5,0.0,41.5,0.0,996,0,76,1,n261-1,,,,,0
21,21,41.5,0.0,41.5,0.0,996,0,76,1,n259-1,,,,,0
21,21,41.5,0.0,41.5,0.0,996,0,74,1,n260-1,,,,,0
21,21,41.5,0.0,41.5,0.0,996,0,77,1,n258-1,,,,,0
21,21,41.5,0.25,41.5,0.25,996,6,79,1,n262-1,,,,,0
21,21,41.75,0.25,41.75,0.25,1002,6,77,1,n263-1,,,,,0
21,21,41.75,0.25,41.75,0.25,1002,6,67,5,n271-1,,,,,0
22,22,42.0,0.25,42.0,0.25,1008,6,64,5,n278-1,I6,,,,0
22,22,42.0,0.25,42.0,0.25,1008,6,76,1,n272-1,,,,,0
22,22,42.25,0.25,42.25,0.25,1014,6,67,5,n279-1,,,,,0
22,22,42.25,0.25,42.25,0.25,1014,6,74,1,n273-1,,,,,0
22,22,42.5,0.25,42.5,0.25,1020,6,65,5,n280-1,V2,,,,0
22,22,42.5,0.25,42.5,0.25,1020,6,72,1,n274-1,,,,,0
22,22,42.75,0.25,42.75,0.25,1026,6,67,5,n281-1,,,,,0
22,22,42.75,0.25,42.75,0.25,1026,6,71,1,n275-1,,,,,0
22,22,43.0,0.5,43.0,0.5,1032,12,72,1,n276-1,,,,,0
22,22,43.0,0.25,43.0,0.25,1032,6,64,5,n282-1,I6,,,,0
22,22,43.25,0.25,43.25,0.25,1038,6,67,5,n283-1,,,,,0
22,22,43.5,0.25,43.5,0.25,1044,6,58,5,n284-1,V6(#4#2),,,,0
22,22,43.5,0.5,43.5,0.5,1044,12,73,1,n277-1,,,,,0
22,22,43.75,0.25,43.75,0.25,1050,6,67,5,n285-1,,,,,0
23,23,44.0,0.25,44.0,0.25,1056,6,59,5,n291-1,V6,,,,0
23,23,44.0,0.5,44.0,0.5,1056,12,74,1,n286-1,,,,,0
23,23,44.25,0.25,44.25,0.25,1062,6,67,5,n292-1,,,,,0
23,23,44.5,0.5,44.5,0.5,1068,12,75,1,n287-1,,,,,0
23,23,44.5,0.25,44.5,0.25,1068,6,59,5,n293-1,,,,,0
23,23,44.75,0.25,44.75,0.25,1074,6,67,5,n294-1,,,,,0
23,23,45.0,0.25,45.0,0.25,1080,6,60,5,n295-1,I,,,,0
23,23,45.0,0.5,45.0,0.5,1080,12,76,1,n288-1,,,,,0
23,23,45.25,0.25,45.25,0.25,1086,6,67,5,n296-1,,,,,0
23,23,45.5,0.25,45.5,0.25,1092,6,62,5,n297-1,V43,,,,0
23,23,45.5,0.25,45.5,0.25,1092,6,79,1,n289-1,,,,,0
23,23,45.75,0.25,45.75,0.25,1098,6,67,5,n298-1,,,,,0
23,23,45.75,0.25,45.75,0.25,1098,6,77,1,n290-1,,,,,0
24,24,46.0,0.75,46.0,0.75,1104,18,76,1,n299-1,,,,,0
24,24,46.0,0.25,46.0,0.25,1104,6,60,5,n304-1,I,,,,0
24,24,46.25,0.25,46.25,0.25,1110,6,67,5,n305-1,,,,,0
24,24,46.5,0.25,46.5,0.25,1116,6,66,5,n306-1,,,,,0
24,24,46.75,0.25,46.75,0.25,1122,6,67,5,n307-1,,,,,0
24,24,46.75,0.125,46.75,0.125,1122,3,77,1,n300-1,,,,,0
24,24,46.875,0.125,46.875,0.125,1125,3,76,1,n301-1,,,,,0
24,24,47.0,0.25,47.0,0.25,1128,6,59,5,n308-1,V6,,,,0
24,24,47.0,0.5,47.0,0.5,1128,12,74,1,n302-1,,,,,0
24,24,47.25,0.25,47.25,0.25,1134,6,67,5,n309-1,,,,,0
24,24,47.5,0.25,47.5,0.25,1140,6,66,5,n310-1,,,,,0
24,24,47.75,0.25,47.75,0.25,1146,6,67,5,n311-1,,,,,0
25,25,48.0,1.5,48.0,1.5,1152,36,77,1,n312-1,,,,,0
25,25,48.0,0.25,48.0,0.25,1152,6,59,5,n319-1,V65,,,,0
25,25,48.25,0.25,48.25,0.25,1158,6,67,5,n320-1,,,,,0
25,25,48.5,0.25,48.5,0.25,1164,6,66,5,n321-1,,,,,0
25,25,48.75,0.25,48.75,0.25,1170,6,67,5,n322-1,,,,,0
25,25,49.0,0.25,49.0,0.25,1176,6,59,5,n323-1,,,,,0
25,25,49.25,0.25,49.25,0.25,1182,6,67,5,n324-1,,,,,0
25,25,49.5,0.0,49.5,0.0,1188,0,79,1,n313-1,,,,,0
25,25,49.5,0.0,49.5,0.0,1188,0,77,1,n316-1,,,,,0
25,25,49.5,0.25,49.5,0.25,1188,6,81,1,n317-1,,,,,0
25,25,49.5,0.0,49.5,0.0,1188,0,76,1,n315-1,,,,,0
25,25,49.5,0.25,49.5,0.25,1188,6,60,5,n325-1,I,,,,0
25,25,49.5,0.0,49.5,0.0,1188,0,77,1,n314-1,,,,,0
25,25,49.75,0.25,49.75,0.25,1194,6,79,1,n318-1,,,,,0
25,25,49.75,0.25,49.75,0.25,1194,6,67,5,n326-1,,,,,0
26,26,50.0,0.25,50.0,0.25,1200,6,62,5,n335-1,V43,,,,0
26,26,50.0,0.25,50.0,0.25,1200,6,77,1,n327-1,,,,,0
26,26,50.25,0.25,50.25,0.25,1206,6,67,5,n336-1,,,,,0
26,26,50.25,0.25,50.25,0.25,1206,6,76,1,n328-1,,,,,0
26,26,50.5,0.25,50.5,0.25,1212,6,64,5,n337-1,I6,,,,0
26,26,50.5,0.25,50.5,0.25,1212,6,74,1,n329-1,,,,,0
26,26,50.75,0.25,50.75,0.25,1218,6,72,1,n330-1,,,,,0
26,26,50.75,0.25,50.75,0.25,1218,6,67,5,n338-1,,,,,0
26,26,51.0,0.25,51.0,0.25,1224,6,65,5,n339-1,V2,,,,0
26,26,51.0,0.25,51.0,0.25,1224,6,71,1,n331-1,,,,,0
26,26,51.25,0.25,51.25,0.25,1230,6,67,5,n340-1,,,,,0
26,26,51.25,0.25,51.25,0.25,1230,6,72,1,n332-1,,,,,0
26,26,51.5,0.25,51.5,0.25,1236,6,62,5,n341-1,V64,,,,0
26,26,51.5,0.25,51.5,0.25,1236,6,74,1,n333-1,,,,,0
26,26,51.75,0.25,51.75,0.25,1242,6,67,5,n342-1,,,,,0
26,26,51.75,0.25,51.75,0.25,1242,6,76,1,n334-1,,,,,0
27,27,52.0,0.25,52.0,0.25,1248,6,59,5,n351-1,V65,,,,0
27,27,52.0,0.25,52.0,0.25,1248,6,77,1,n343-1,,,,,0
27,27,52.25,0.25,52.25,0.25,1254,6,67,5,n352-1,,,,,0
27,27,52.25,0.25,52.25,0.25,1254,6,79,1,n344-1,,,,,0
27,27,52.5,0.25,52.5,0.25,1260,6,81,1,n345-1,,,,,0
27,27,52.5,0.25,52.5,0.25,1260,6,62,5,n353-1,,,,,0
27,27,52.75,0.25,52.75,0.25,1266,6,83,1,n346-1,,,,,0
