onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
62.0,0.25,62.0,0.25,250,1,50,5,n328-1,32,32,2.0,2/4,I6,Eb,V,I6,,I,,,M
62.25,0.25,62.25,0.25,251,1,58,5,n329-1,32,32,,,,,,,,,,,
62.25,0.25,62.25,0.25,251,1,84,1,n324-1,32,32,,,,,,,,,,,
62.5,0.25,62.5,0.25,252,1,86,1,n325-1,32,32,,,,,,,,,,,
62.5,0.25,62.5,0.25,252,1,53,5,n330-1,32,32,,,,,,,,,,,
62.75,0.25,62.75,0.25,253,1,81,1,n326-1,32,32,,,,,,,,,,,
62.75,0.25,62.75,0.25,253,1,58,5,n331-1,32,32,,,,,,,,,,,
63.0,1.0,63.0,1.0,254,4,82,1,n327-1,32,32,,,,,,,,,,,
63.0,0.25,63.0,0.25,254,1,50,5,n332-1,32,32,,,,,,,,,,,
63.25,0.25,63.25,0.25,255,1,58,5,n333-1,32,32,,,,,,,,,,,
63.5,0.25,63.5,0.25,256,1,53,5,n334-1,32,32,,,,,,,,,,,
63.75,0.25,63.75,0.25,257,1,58,5,n335-1,32,32,,,,,,,,,,,
64.0,0.25,64.0,0.25,258,1,51,5,n341-1,33,33,2.0,2/4,IV,Eb,V,IV,,IV,,,M
64.0,0.25,64.0,0.25,258,1,79,1,n336-1,33,33,,,,,,,,,,,
64.25,0.25,64.25,0.25,259,1,58,5,n342-1,33,33,,,,,,,,,,,
64.25,0.25,64.25,0.25,259,1,81,1,n337-1,33,33,,,,,,,,,,,
64.5,0.25,64.5,0.25,260,1,55,5,n343-1,33,33,,,,,,,,,,,
64.5,0.25,64.5,0.25,260,1,82,1,n338-1,33,33,,,,,,,,,,,
64.75,0.25,64.75,0.25,261,1,58,5,n344-1,33,33,,,,,,,,,,,
64.75,0.25,64.75,0.25,261,1,78,1,n339-1,33,33,,,,,,,,,,,
65.0,1.0,65.0,1.0,262,4,79,1,n340-1,33,33,,,,,,,,,,,
65.0,0.25,65.0,0.25,262,1,51,5,n345-1,33,33,,,,,,,,,,,
65.25,0.25,65.25,0.25,263,1,58,5,n346-1,33,33,,,,,,,,,,,
65.5,0.25,65.5,0.25,264,1,55,5,n347-1,33,33,,,,,,,,,,,
65.75,0.25,65.75,0.25,265,1,58,5,n348-1,33,33,,,,,,,,,,,
66.0,0.25,66.0,0.25,266,1,53,5,n357-1,34,34,1.0,2/4,V(64),Eb,V,V(64),,V,,,M
66.0,0.5,66.0,0.5,266,2,77,1,n350-1,34,34,,,,,,,,,,,
66.0,0.0,66.0,0.0,266,0,79,1,n349-1,34,34,,,,,,,,,,,
66.25,0.25,66.25,0.25,267,1,62,5,n358-1,34,34,,,,,,,,,,,
66.5,0.25,66.5,0.25,268,1,75,1,n351-1,34,34,,,,,,,,,,,
66.5,0.25,66.5,0.25,268,1,58,5,n359-1,34,34,,,,,,,,,,,
66.75,0.25,66.75,0.25,269,1,74,1,n352-1,34,34,,,,,,,,,,,
66.75,0.25,66.75,0.25,269,1,62,5,n360-1,34,34,,,,,,,,,,,
67.0,0.5,67.0,0.5,270,2,72,1,n354-1,34,34,,,,,,,,,,,
67.0,0.25,67.0,0.25,270,1,53,5,n361-1,34,34,1.0,2/4,V7,Eb,V,V7,,V,,,Mm7
67.0,0.0,67.0,0.0,270,0,74,1,n353-1,34,34,,,,,,,,,,,
67.25,0.25,67.25,0.25,271,1,63,5,n362-1,34,34,,,,,,,,,,,
67.5,0.25,67.5,0.25,272,1,70,1,n355-1,34,34,,,,,,,,,,,
67.5,0.25,67.5,0.25,272,1,60,5,n363-1,34,34,,,,,,,,,,,
67.75,0.25,67.75,0.25,273,1,63,5,n364-1,34,34,,,,,,,,,,,
67.75,0.25,67.75,0.25,273,1,69,1,n356-1,34,34,,,,,,,,,,,
68.0,1.0,68.0,1.0,274,4,58,6,n374-1,35,35,2.0,2/4,I|PAC}{,Eb,V,I,,I,PAC,}{,M
68.0,1.0,68.0,1.0,274,4,62,5,n373-1,35,35,,,,,,,,,,,
68.0,0.25,68.0,0.25,274,1,70,1,n365-1,35,35,,,,,,,,,,,
68.25,0.25,68.25,0.25,275,1,72,1,n366-1,35,35,,,,,,,,,,,
68.5,0.25,68.5,0.25,276,1,74,1,n367-1,35,35,,,,,,,,,,,
68.75,0.25,68.75,0.25,277,1,75,1,n368-1,35,35,,,,,,,,,,,
69.0,0.25,69.0,0.25,278,1,77,1,n369-1,35,35,,,,,,,,,,,
69.25,0.25,69.25,0.25,279,1,79,1,n370-1,35,35,,,,,,,,,,,
69.5,0.25,69.5,0.25,280,1,81,1,n371-1,35,35,,,,,,,,,,,
69.75,0.25,69.75,0.25,281,1,82,1,n372-1,35,35,,,,,,,,,,,
70.0,0.25,70.0,0.25,282,1,78,1,n375-1,36,36,1.0,2/4,ii6,Eb,V,ii6,,ii,,,m
70.25,0.25,70.25,0.25,283,1,79,1,n376-1,36,36,,,,,,,,,,,
70.5,0.25,70.5,0.25,284,1,75,1,n377-1,36,36,,,,,,,,,,,
70.5,0.5,70.5,0.5,284,2,63,5,n384-1,36,36,,,,,,,,,,,
70.75,0.25,70.75,0.25,285,1,72,1,n378-1,36,36,,,,,,,,,,,
71.0,0.25,71.0,0.25,286,1,74,1,n379-1,36,36,,,,,,,,,,,
71.0,0.5,71.0,0.5,286,2,60,5,n385-1,36,36,0.5,2/4,ii,Eb,V,ii,,ii,,,m
71.25,0.25,71.25,0.25,287,1,75,1,n380-1,36,36,,,,,,,,,,,
71.5,0.25,71.5,0.25,288,1,72,1,n381-1,36,36,,,,,,,,,,,
71.5,0.5,71.5,0.5,288,2,65,5,n386-1,36,36,0.5,2/4,V7,Eb,V,V7,,V,,,Mm7
71.75,0.25,71.75,0.25,289,1,69,1,n382-1,36,36,,,,,,,,,,,
72.0,1.0,72.0,1.0,290,4,62,5,n395-1,37,37,2.0,2/4,I6,Eb,V,I6,,I,,,M
72.0,0.25,72.0,0.25,290,1,70,1,n387-1,37,37,,,,,,,,,,,
72.25,0.25,72.25,0.25,291,1,72,1,n388-1,37,37,,,,,,,,,,,
72.5,0.25,72.5,0.25,292,1,74,1,n389-1,37,37,,,,,,,,,,,
72.75,0.25,72.75,0.25,293,1,75,1,n390-1,37,37,,,,,,,,,,,
73.0,0.25,73.0,0.25,294,1,77,1,n391-1,37,37,,,,,,,,,,,
73.25,0.25,73.25,0.25,295,1,79,1,n392-1,37,37,,,,,,,,,,,
73.5,0.25,73.5,0.25,296,1,81,1,n393-1,37,37,,,,,,,,,,,
73.75,0.25,73.75,0.25,297,1,82,1,n394-1,37,37,,,,,,,,,,,
74.0,0.25,74.0,0.25,298,1,78,1,n397-1,38,38,1.0,2/4,ii6,Eb,V,ii6,,ii,,,m
74.25,0.25,74.25,0.25,299,1,79,1,n398-1,38,38,,,,,,,,,,,
74.5,0.25,74.5,0.25,300,1,75,1,n399-1,38,38,,,,,,,,,,,
74.5,0.5,74.5,0.5,300,2,51,5,n406-1,38,38,,,,,,,,,,,
74.75,0.25,74.75,0.25,301,1,72,1,n400-1,38,38,,,,,,,,,,,
75.0,0.25,75.0,0.25,302,1,74,1,n401-1,38,38,,,,,,,,,,,
75.0,0.5,75.0,0.5,302,2,48,5,n407-1,38,38,0.5,2/4,ii,Eb,V,ii,,ii,,,m
75.25,0.25,75.25,0.25,303,1,75,1,n402-1,38,38,,,,,,,,,,,
75.5,0.5,75.5,0.5,304,2,53,5,n408-1,38,38,0.5,2/4,V7,Eb,V,V7,,V,,,Mm7
75.5,0.25,75.5,0.25,304,1,72,1,n403-1,38,38,,,,,,,,,,,
75.75,0.25,75.75,0.25,305,1,69,1,n404-1,38,38,,,,,,,,,,,
76.0,1.0,76.0,1.0,306,4,70,1,n409-1,39,39,,,,,,,,,,,
76.0,0.5,76.0,0.5,306,2,58,5,n411-1,39,39,1.5,2/4,I|PAC},Eb,V,I,,I,PAC,},M
76.5,0.5,76.5,0.5,308,2,53,5,n412-1,39,39,,,,,,,,,,,
77.0,0.5,77.0,0.5,310,2,46,5,n413-1,39,39,,,,,,,,,,,
77.5,0.5,77.5,0.5,312,2,70,1,n1-2,0,0,2.5,2/4,Eb.I{,Eb,I,I,,I,,{,M
78.0,1.5,78.0,1.5,314,6,70,1,n4-2,1,1,,,,,,,,,,,
78.5,0.5,78.5,0.5,316,2,63,6,n10-2,1,1,,,,,,,,,,,
78.5,0.5,78.5,0.5,316,2,67,5,n7-2,1,1,,,,,,,,,,,
79.0,1.0,79.0,1.0,318,4,63,6,n11-2,1,1,,,,,,,,,,,
79.0,1.0,79.0,1.0,318,4,67,5,n8-2,1,1,,,,,,,,,,,
79.5,0.5,79.5,0.5,320,2,82,1,n5-2,1,1,,,,,,,,,,,
80.0,1.5,80.0,1.5,322,6,82,1,n12-2,2,2,2.0,2/4,V6,Eb,I,V6,,V,,,M
80.5,0.5,80.5,0.5,324,2,65,5,n15-2,2,2,,,,,,,,,,,
80.5,0.5,80.5,0.5,324,2,62,6,n18-2,2,2,,,,,,,,,,,
81.0,1.0,81.0,1.0,326,4,62,6,n19-2,2,2,,,,,,,,,,,
81.0,1.0,81.0,1.0,326,4,65,5,n16-2,2,2,,,,,,,,,,,
81.5,0.5,81.5,0.5,328,2,80,1,n13-2,2,2,,,,,,,,,,,
82.0,0.0,82.0,0.0,330,0,80,1,n20-2,3,3,,,,,,,,,,,
82.0,0.5,82.0,0.5,330,2,79,1,n21-2,3,3,,,,,,,,,,,
82.0,0.5,82.0,0.5,330,2,63,5,n28-2,3,3,0.5,2/4,I,Eb,I,I,,I,,,M
82.5,0.5,82.5,0.5,332,2,55,5,n29-2,3,3,0.5,2/4,I6,Eb,I,I6,,I,,,M
82.5,0.25,82.5,0.25,332,1,77,1,n22-2,3,3,,,,,,,,,,,
82.75,0.25,82.75,0.25,333,1,75,1,n23-2,3,3,,,,,,,,,,,
83.0,0.5,83.0,0.5,334,2,56,5,n30-2,3,3,0.5,2/4,IV,Eb,I,IV,,IV,,,M
83.0,0.25,83.0,0.25,334,1,72,1,n24-2,3,3,,,,,,,,,,,
83.25,0.25,83.25,0.25,335,1,75,1,n25-2,3,3,,,,,,,,,,,
83.5,0.5,83.5,0.5,336,2,58,5,n31-2,3,3,0.5,2/4,V,Eb,I,V,,V,,,M
83.5,0.25,83.5,0.25,336,1,74,1,n26-2,3,3,,,,,,,,,,,
83.75,0.25,83.75,0.25,337,1,77,1,n27-2,3,3,,,,,,,,,,,
84.0,0.25,84.0,0.25,338,1,75,1,n32-2,4,4,,,,,,,,,,,
84.0,0.5,84.0,0.5,338,2,60,5,n38-2,4,4,0.5,2/4,vi,Eb,I,vi,,vi,,,m
84.25,0.25,84.25,0.25,339,1,79,1,n33-2,4,4,,,,,,,,,,,
84.5,0.5,84.5,0.5,340,2,62,5,n39-2,4,4,0.5,2/4,viio,Eb,I,viio,,vii,,,o
84.5,0.25,84.5,0.25,340,1,77,1,n34-2,4,4,,,,,,,,,,,
84.75,0.25,84.75,0.25,341,1,80,1,n35-2,4,4,,,,,,,,,,,
85.0,0.5,85.0,0.5,342,2,63,5,n40-2,4,4,3.0,2/4,I,Eb,I,I,,I,,,M
85.0,0.5,85.0,0.5,342,2,79,1,n36-2,4,4,,,,,,,,,,,
85.5,0.5,85.5,0.5,344,2,70,1,n37-2,4,4,,,,,,,,,,,
86.0,1.5,86.0,1.5,346,6,70,1,n42-2,5,5,,,,,,,,,,,
86.5,0.5,86.5,0.5,348,2,67,5,n45-2,5,5,,,,,,,,,,,
86.5,0.5,86.5,0.5,348,2,63,6,n48-2,5,5,,,,,,,,,,,
87.0,1.0,87.0,1.0,350,4,63,6,n49-2,5,5,,,,,,,,,,,
87.0,1.0,87.0,1.0,350,4,67,5,n46-2,5,5,,,,,,,,,,,
87.5,0.5,87.5,0.5,352,2,82,1,n43-2,5,5,,,,,,,,,,,
88.0,1.5,88.0,1.5,354,6,82,1,n50-2,6,6,2.0,2/4,V6,Eb,I,V6,,V,,,M
88.5,0.5,88.5,0.5,356,2,62,6,n56-2,6,6,,,,,,,,,,,
88.5,0.5,88.5,0.5,356,2,65,5,n53-2,6,6,,,,,,,,,,,
89.0,1.0,89.0,1.0,358,4,62,6,n57-2,6,6,,,,,,,,,,,
89.0,1.0,89.0,1.0,358,4,65,5,n54-2,6,6,,,,,,,,,,,
89.5,0.5,89.5,0.5,360,2,80,1,n51-2,6,6,,,,,,,,,,,
90.0,0.0,90.0,0.0,362,0,80,1,n58-2,7,7,,,,,,,,,,,
90.0,0.5,90.0,0.5,362,2,79,1,n59-2,7,7,,,,,,,,,,,
90.0,0.5,90.0,0.5,362,2,63,5,n66-2,7,7,0.5,2/4,I,Eb,I,I,,I,,,M
90.5,0.5,90.5,0.5,364,2,67,6,n70-2,7,7,0.5,2/4,I6,Eb,I,I6,,I,,,M
90.5,0.5,90.5,0.5,364,2,70,5,n67-2,7,7,,,,,,,,,,,
90.5,0.25,90.5,0.25,364,1,77,1,n60-2,7,7,,,,,,,,,,,
90.75,0.25,90.75,0.25,365,1,75,1,n61-2,7,7,,,,,,,,,,,
91.0,0.5,91.0,0.5,366,2,65,6,n71-2,7,7,0.5,2/4,V43,Eb,I,V43,,V,,,Mm7
91.0,0.5,91.0,0.5,366,2,70,5,n68-2,7,7,,,,,,,,,,,
91.0,0.5,91.0,0.5,366,2,74,2,n64-2,7,7,,,,,,,,,,,
91.0,0.5,91.0,0.5,366,2,80,1,n62-2,7,7,,,,,,,,,,,
91.5,0.5,91.5,0.5,368,2,75,2,n65-2,7,7,,,,,,,,,,,
91.5,0.5,91.5,0.5,368,2,79,1,n63-2,7,7,,,,,,,,,,,
91.5,0.5,91.5,0.5,368,2,63,6,n72-2,7,7,0.5,2/4,I,Eb,I,I,,I,,,M
91.5,0.5,91.5,0.5,368,2,70,5,n69-2,7,7,,,,,,,,,,,
92.0,0.5,92.0,0.5,370,2,58,5,n78-2,8,8,0.5,2/4,V(64)},Eb,I,V(64),,V,,},M
92.0,0.5,92.0,0.5,370,2,75,2,n76-2,8,8,,,,,,,,,,,
92.0,0.5,92.0,0.5,370,2,79,1,n73-2,8,8,,,,,,,,,,,
92.5,0.5,92.5,0.5,372,2,70,5,n79-2,8,8,1.0,2/4,V|HC,Eb,I,V,,V,HC,,M
92.5,0.5,92.5,0.5,372,2,74,2,n77-2,8,8,,,,,,,,,,,
92.5,0.5,92.5,0.5,372,2,77,1,n74-2,8,8,,,,,,,,,,,
93.0,0.5,93.0,0.5,374,2,58,5,n80-2,8,8,,,,,,,,,,,
93.5,0.5,93.5,0.5,376,2,77,1,n75-2,8,8,2.5,2/4,V.I{,Eb,V,I,,I,,{,M
94.0,0.25,94.0,0.25,378,1,58,5,n86-2,9,9,,,,,,,,,,,
94.0,0.25,94.0,0.25,378,1,76,1,n82-2,9,9,,,,,,,,,,,
94.25,0.75,94.25,0.75,379,3,77,1,n83-2,9,9,,,,,,,,,,,
94.25,0.25,94.25,0.25,379,1,65,5,n87-2,9,9,,,,,,,,,,,
94.5,0.25,94.5,0.25,380,1,62,5,n88-2,9,9,,,,,,,,,,,
94.75,0.25,94.75,0.25,381,1,65,5,n89-2,9,9,,,,,,,,,,,
95.0,0.25,95.0,0.25,382,1,58,5,n90-2,9,9,,,,,,,,,,,
95.25,0.25,95.25,0.25,383,1,65,5,n91-2,9,9,,,,,,,,,,,
95.5,0.25,95.5,0.25,384,1,62,5,n92-2,9,9,,,,,,,,,,,
95.5,0.5,95.5,0.5,384,2,77,1,n85-2,9,9,,,,,,,,,,,
95.75,0.25,95.75,0.25,385,1,65,5,n93-2,9,9,,,,,,,,,,,
96.0,0.25,96.0,0.25,386,1,57,5,n98-2,10,10,2.0,2/4,V65,Eb,V,V65,,V,,,Mm7
96.0,0.75,96.0,0.75,386,3,87,1,n94-2,10,10,,,,,,,,,,,
96.25,0.25,96.25,0.25,387,1,65,5,n99-2,10,10,,,,,,,,,,,
96.5,0.25,96.5,0.25,388,1,60,5,n100-2,10,10,,,,,,,,,,,
96.75,0.25,96.75,0.25,389,1,84,1,n95-2,10,10,,,,,,,,,,,
96.75,0.25,96.75,0.25,389,1,65,5,n101-2,10,10,,,,,,,,,,,
97.0,0.5,97.0,0.5,390,2,81,1,n96-2,10,10,,,,,,,,,,,
97.0,0.25,97.0,0.25,390,1,57,5,n102-2,10,10,,,,,,,,,,,
97.25,0.25,97.25,0.25,391,1,65,5,n103-2,10,10,,,,,,,,,,,
97.5,0.5,97.5,0.5,392,2,75,1,n97-2,10,10,,,,,,,,,,,
97.5,0.25,97.5,0.25,392,1,60,5,n104-2,10,10,,,,,,,,,,,
97.75,0.25,97.75,0.25,393,1,65,5,n105-2,10,10,,,,,,,,,,,
98.0,0.25,98.0,0.25,394,1,74,1,n106-2,11,11,,,,,,,,,,,
98.0,0.25,98.0,0.25,394,1,58,5,n110-2,11,11,2.0,2/4,I,Eb,V,I,,I,,,M
98.25,0.75,98.25,0.75,395,3,77,1,n107-2,11,11,,,,,,,,,,,
98.25,0.25,98.25,0.25,395,1,65,5,n111-2,11,11,,,,,,,,,,,
98.5,0.25,98.5,0.25,396,1,62,5,n112-2,11,11,,,,,,,,,,,
98.75,0.25,98.75,0.25,397,1,65,5,n113-2,11,11,,,,,,,,,,,
99.0,0.25,99.0,0.25,398,1,58,5,n114-2,11,11,,,,,,,,,,,
99.25,0.25,99.25,0.25,399,1,65,5,n115-2,11,11,,,,,,,,,,,
99.5,0.5,99.5,0.5,400,2,77,1,n109-2,11,11,,,,,,,,,,,
99.5,0.25,99.5,0.25,400,1,62,5,n116-2,11,11,,,,,,,,,,,
99.75,0.25,99.75,0.25,401,1,65,5,n117-2,11,11,,,,,,,,,,,
100.0,0.75,100.0,0.75,402,3,87,1,n118-2,12,12,,,,,,,,,,,
100.0,0.25,100.0,0.25,402,1,57,5,n122-2,12,12,2.0,2/4,V65,Eb,V,V65,,V,,,Mm7
100.25,0.25,100.25,0.25,403,1,65,5,n123-2,12,12,,,,,,,,,,,
100.5,0.25,100.5,0.25,404,1,60,5,n124-2,12,12,,,,,,,,,,,
100.75,0.25,100.75,0.25,405,1,84,1,n119-2,12,12,,,,,,,,,,,
100.75,0.25,100.75,0.25,405,1,65,5,n125-2,12,12,,,,,,,,,,,
101.0,0.25,101.0,0.25,406,1,57,5,n126-2,12,12,,,,,,,,,,,
101.0,0.5,101.0,0.5,406,2,81,1,n120-2,12,12,,,,,,,,,,,
101.25,0.25,101.25,0.25,407,1,65,5,n127-2,12,12,,,,,,,,,,,
101.5,0.25,101.5,0.25,408,1,60,5,n128-2,12,12,,,,,,,,,,,
101.5,0.5,101.5,0.5,408,2,75,1,n121-2,12,12,,,,,,,,,,,
101.75,0.25,101.75,0.25,409,1,65,5,n129-2,12,12,,,,,,,,,,,
102.0,1.0,102.0,1.0,410,4,58,5,n138-2,13,13,1.0,2/4,I,Eb,V,I,,I,,,M
102.0,0.25,102.0,0.25,410,1,74,1,n130-2,13,13,,,,,,,,,,,
102.25,0.25,102.25,0.25,411,1,75,1,n131-2,13,13,,,,,,,,,,,
102.5,0.25,102.5,0.25,412,1,77,1,n132-2,13,13,,,,,,,,,,,
102.75,0.25,102.75,0.25,413,1,79,1,n133-2,13,13,,,,,,,,,,,
103.0,0.25,103.0,0.25,414,1,77,1,n134-2,13,13,,,,,,,,,,,
103.0,1.0,103.0,1.0,414,4,62,5,n139-2,13,13,1.0,2/4,I6,Eb,V,I6,,I,,,M
103.25,0.25,103.25,0.25,415,1,79,1,n135-2,13,13,,,,,,,,,,,
103.5,0.25,103.5,0.25,416,1,81,1,n136-2,13,13,,,,,,,,,,,
103.75,0.25,103.75,0.25,417,1,82,1,n137-2,13,13,,,,,,,,,,,
104.0,0.25,104.0,0.25,418,1,78,1,n140-2,14,14,,,,,,,,,,,
104.0,1.0,104.0,1.0,418,4,63,5,n148-2,14,14,2.0,2/4,ii6,Eb,V,ii6,,ii,,,m
104.25,0.25,104.25,0.25,419,1,79,1,n141-2,14,14,,,,,,,,,,,
104.5,0.25,104.5,0.25,420,1,74,1,n142-2,14,14,,,,,,,,,,,
104.75,0.25,104.75,0.25,421,1,75,1,n143-2,14,14,,,,,,,,,,,
105.0,0.25,105.0,0.25,422,1,71,1,n144-2,14,14,,,,,,,,,,,
105.25,0.25,105.25,0.25,423,1,72,1,n145-2,14,14,,,,,,,,,,,
105.5,0.25,105.5,0.25,424,1,67,1,n146-2,14,14,,,,,,,,,,,
105.5,0.5,105.5,0.5,424,2,63,5,n151-2,14,14,,,,,,,,,,,
105.5,0.5,105.5,0.5,424,2,51,5,n150-2,14,14,,,,,,,,,,,
105.75,0.25,105.75,0.25,425,1,72,1,n147-2,14,14,,,,,,,,,,,
106.0,0.5,106.0,0.5,426,2,70,1,n152-2,15,15,,,,,,,,,,,
106.0,1.0,106.0,1.0,426,4,53,6,n161-2,15,15,0.5,2/4,V(64)},Eb,V,V(64),,V,,},M
106.0,0.5,106.0,0.5,426,2,62,5,n155-2,15,15,,,,,,,,,,,
106.5,0.5,106.5,0.5,428,2,69,1,n153-2,15,15,,,,,,,,,,,
106.5,0.5,106.5,0.5,428,2,60,5,n156-2,15,15,1.5,2/4,V|HC,Eb,V,V,,V,HC,,M
107.0,0.25,107.0,0.25,430,1,53,5,n157-2,15,15,0.0,2/4,{,Eb,V,,,,,{,
107.25,0.25,107.25,0.25,431,1,55,5,n158-2,15,15,,,,,,,,,,,
107.5,0.25,107.5,0.25,432,1,51,5,n159-2,15,15,,,,,,,,,,,
107.75,0.25,107.75,0.25,433,1,53,5,n160-2,15,15,,,,,,,,,,,
108.0,1.0,108.0,1.0,434,4,50,5,n166-2,16,16,2.0,2/4,I6,Eb,V,I6,,I,,,M
108.5,0.5,108.5,0.5,436,2,77,1,n163-2,16,16,,,,,,,,,,,
109.0,0.5,109.0,0.5,438,2,75,1,n164-2,16,16,,,,,,,,,,,
109.5,0.5,109.5,0.5,440,2,74,1,n165-2,16,16,,,,,,,,,,,
109.5,0.5,109.5,0.5,440,2,65,5,n169-2,16,16,,,,,,,,,,,
109.5,0.5,109.5,0.5,440,2,62,5,n168-2,16,16,,,,,,,,,,,
110.0,1.0,110.0,1.0,442,4,67,5,n175-2,17,17,,,,,,,,,,,
110.0,1.0,110.0,1.0,442,4,63,5,n174-2,17,17,1.5,2/4,ii6(#7),Eb,V,ii6(#7),,ii,,,m
110.5,0.5,110.5,0.5,444,2,71,1,n171-2,17,17,,,,,,,,,,,
111.0,0.5,111.0,0.5,446,2,71,1,n172-2,17,17,,,,,,,,,,,
111.5,0.5,111.5,0.5,448,2,67,5,n178-2,17,17,,,,,,,,,,,
111.5,0.5,111.5,0.5,448,2,72,1,n173-2,17,17,,,,,,,,,,,
111.5,0.5,111.5,0.5,448,2,63,5,n177-2,17,17,0.5,2/4,ii6,Eb,V,ii6,,ii,,,m
112.0,1.0,112.0,1.0,450,4,65,5,n183-2,18,18,2.0,2/4,V7,Eb,V,V7,,V,,,Mm7
112.0,1.0,112.0,1.0,450,4,69,5,n184-2,18,18,,,,,,,,,,,
112.5,0.5,112.5,0.5,452,2,79,1,n180-2,18,18,,,,,,,,,,,
113.0,0.5,113.0,0.5,454,2,77,1,n181-2,18,18,,,,,,,,,,,
113.5,0.5,113.5,0.5,456,2,65,5,n186-2,18,18,,,,,,,,,,,
113.5,0.5,113.5,0.5,456,2,69,5,n187-2,18,18,,,,,,,,,,,
113.5,0.5,113.5,0.5,456,2,75,1,n182-2,18,18,,,,,,,,,,,
114.0,1.0,114.0,1.0,458,4,67,5,n192-2,19,19,1.5,2/4,vi(#4),Eb,V,vi(#4),,vi,,,m
114.0,1.0,114.0,1.0,458,4,70,5,n193-2,19,19,,,,,,,,,,,
114.5,0.5,114.5,0.5,460,2,73,1,n189-2,19,19,,,,,,,,,,,
115.0,0.5,115.0,0.5,462,2,73,1,n190-2,19,19,,,,,,,,,,,
115.5,0.5,115.5,0.5,464,2,70,5,n196-2,19,19,,,,,,,,,,,
115.5,0.5,115.5,0.5,464,2,74,1,n191-2,19,19,,,,,,,,,,,
115.5,0.5,115.5,0.5,464,2,67,5,n195-2,19,19,0.5,2/4,vi,Eb,V,vi,,vi,,,m
116.0,0.25,116.0,0.25,466,1,50,5,n201-2,20,20,2.0,2/4,I6,Eb,V,I6,,I,,,M
116.0,1.0,116.0,1.0,466,4,70,2,n198-2,20,20,,,,,,,,,,,
116.0,1.0,116.0,1.0,466,4,74,2,n199-2,20,20,,,,,,,,,,,
116.0,1.0,116.0,1.0,466,4,77,2,n200-2,20,20,,,,,,,,,,,
116.0,2.0,116.0,2.0,466,8,82,1,n197-2,20,20,,,,,,,,,,,
116.25,0.25,116.25,0.25,467,1,58,5,n202-2,20,20,,,,,,,,,,,
116.5,0.25,116.5,0.25,468,1,53,5,n203-2,20,20,,,,,,,,,,,
116.75,0.25,116.75,0.25,469,1,58,5,n204-2,20,20,,,,,,,,,,,
117.0,0.25,117.0,0.25,470,1,50,5,n205-2,20,20,,,,,,,,,,,
117.25,0.25,117.25,0.25,471,1,58,5,n206-2,20,20,,,,,,,,,,,
117.5,0.25,117.5,0.25,472,1,53,5,n207-2,20,20,,,,,,,,,,,
117.75,0.25,117.75,0.25,473,1,58,5,n208-2,20,20,,,,,,,,,,,
118.0,1.0,118.0,1.0,474,4,67,2,n210-2,21,21,,,,,,,,,,,
118.0,0.25,118.0,0.25,474,1,51,5,n213-2,21,21,2.0,2/4,ii6,Eb,V,ii6,,ii,,,m
118.0,2.0,118.0,2.0,474,8,79,1,n209-2,21,21,,,,,,,,,,,
118.0,1.0,118.0,1.0,474,4,75,2,n212-2,21,21,,,,,,,,,,,
118.0,1.0,118.0,1.0,474,4,72,2,n211-2,21,21,,,,,,,,,,,
118.25,0.25,118.25,0.25,475,1,60,5,n214-2,21,21,,,,,,,,,,,
118.5,0.25,118.5,0.25,476,1,55,5,n215-2,21,21,,,,,,,,,,,
118.75,0.25,118.75,0.25,477,1,60,5,n216-2,21,21,,,,,,,,,,,
119.0,0.25,119.0,0.25,478,1,51,5,n217-2,21,21,,,,,,,,,,,
119.25,0.25,119.25,0.25,479,1,60,5,n218-2,21,21,,,,,,,,,,,
119.5,0.25,119.5,0.25,480,1,55,5,n219-2,21,21,,,,,,,,,,,
119.75,0.25,119.75,0.25,481,1,60,5,n220-2,21,21,,,,,,,,,,,
120.0,0.0,120.0,0.0,482,0,79,1,n221-2,22,22,,,,,,,,,,,
120.0,0.5,120.0,0.5,482,2,77,1,n222-2,22,22,,,,,,,,,,,
120.0,0.25,120.0,0.25,482,1,53,5,n229-2,22,22,1.0,2/4,V(64),Eb,V,V(64),,V,,,M
120.25,0.25,120.25,0.25,483,1,62,5,n230-2,22,22,,,,,,,,,,,
120.5,0.25,120.5,0.25,484,1,75,1,n223-2,22,22,,,,,,,,,,,
120.5,0.25,120.5,0.25,484,1,58,5,n231-2,22,22,,,,,,,,,,,
120.75,0.25,120.75,0.25,485,1,62,5,n232-2,22,22,,,,,,,,,,,
120.75,0.25,120.75,0.25,485,1,74,1,n224-2,22,22,,,,,,,,,,,
121.0,0.0,121.0,0.0,486,0,74,1,n225-2,22,22,,,,,,,,,,,
121.0,0.5,121.0,0.5,486,2,72,1,n226-2,22,22,,,,,,,,,,,
121.0,0.25,121.0,0.25,486,1,53,5,n233-2,22,22,1.0,2/4,V7,Eb,V,V7,,V,,,Mm7
121.25,0.25,121.25,0.25,487,1,63,5,n234-2,22,22,,,,,,,,,,,
121.5,0.25,121.5,0.25,488,1,60,5,n235-2,22,22,,,,,,,,,,,
121.5,0.25,121.5,0.25,488,1,70,1,n227-2,22,22,,,,,,,,,,,
