xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,globalkey,localkey,chord,numeral,chord_type,chord_label
3,3,5.25,0.25,10.5,0.5,150,6,75,1,n33-1,,,,,,,,,0
3,3,5.5,0.5,11.0,1.0,156,12,58,6,n42-1,I,1.0,2/2,Bb,I,I,I,M,1
3,3,5.5,0.5,11.0,1.0,156,12,70,5,n38-1,,,,,,,,,0
3,3,5.5,0.25,11.0,0.5,156,6,75,1,n34-1,,,,,,,,,0
3,3,5.75,0.25,11.5,0.5,162,6,74,1,n35-1,,,,,,,,,0
4,4,6.0,1.0,12.0,2.0,168,24,65,6,n54-1,V(64)},1.0,2/2,Bb,I,V(64),V,M,1
4,4,6.0,0.5,12.0,1.0,168,12,70,5,n49-1,,,,,,,,,0
4,4,6.0,0.5,12.0,1.0,168,12,74,1,n43-1,,,,,,,,,0
4,4,6.5,0.5,13.0,1.0,180,12,72,1,n44-1,,,,,,,,,0
4,4,6.5,0.5,13.0,1.0,180,12,69,5,n50-1,V|HC,1.0,2/2,Bb,I,V,V,M,1
4,4,7.0,0.25,14.0,0.5,192,6,77,1,n45-1,V65/ii{,2.0,2/2,Bb,I,V65/ii,V,Mm7,1
4,4,7.25,0.25,14.5,0.5,198,6,76,1,n46-1,,,,,,,,,0
4,4,7.5,0.5,15.0,1.0,204,12,47,5,n52-1,,,,,,,,,0
4,4,7.5,0.5,15.0,1.0,204,12,59,5,n53-1,,,,,,,,,0
4,4,7.5,0.25,15.0,0.5,204,6,77,1,n47-1,,,,,,,,,0
4,4,7.75,0.25,15.5,0.5,210,6,79,1,n48-1,,,,,,,,,0
5,5,8.0,0.0,16.0,0.0,216,0,77,1,n56-1,,,,,,,,,0
5,5,8.0,0.5,16.0,1.0,216,12,75,1,n57-1,,,,,,,,,0
5,5,8.0,0.5,16.0,1.0,216,12,60,5,n65-1,,,,,,,,,0
5,5,8.0,0.5,16.0,1.0,216,12,48,5,n64-1,ii,1.0,2/2,Bb,I,ii,ii,m,1
5,5,8.5,0.5,17.0,1.0,228,12,51,5,n66-1,ii6,2.0,2/2,Bb,I,ii6,ii,m,1
5,5,8.5,0.5,17.0,1.0,228,12,63,5,n67-1,,,,,,,,,0
5,5,8.5,0.25,17.0,0.5,228,6,74,1,n58-1,,,,,,,,,0
5,5,8.75,0.25,17.5,0.5,234,6,72,1,n59-1,,,,,,,,,0
5,5,9.0,0.25,18.0,0.5,240,6,75,1,n60-1,,,,,,,,,0
5,5,9.25,0.25,18.5,0.5,246,6,74,1,n61-1,,,,,,,,,0
5,5,9.5,0.5,19.0,1.0,252,12,45,5,n69-1,V65,1.0,2/2,Bb,I,V65,V,Mm7,1
5,5,9.5,0.5,19.0,1.0,252,12,57,5,n70-1,,,,,,,,,0
5,5,9.5,0.25,19.0,0.5,252,6,75,1,n62-1,,,,,,,,,0
5,5,9.75,0.25,19.5,0.5,258,6,77,1,n63-1,,,,,,,,,0
6,6,10.0,0.5,20.0,1.0,264,12,46,5,n79-1,I,1.0,2/2,Bb,I,I,I,M,1
6,6,10.0,0.5,20.0,1.0,264,12,58,5,n80-1,,,,,,,,,0
6,6,10.0,0.5,20.0,1.0,264,12,74,1,n72-1,,,,,,,,,0
6,6,10.0,0.0,20.0,0.0,264,0,75,1,n71-1,,,,,,,,,0
6,6,10.5,0.25,21.0,0.5,276,6,72,1,n73-1,,,,,,,,,0
6,6,10.5,0.5,21.0,1.0,276,12,50,5,n81-1,I6,3.0,2/2,Bb,I,I6,I,M,1
6,6,10.5,0.5,21.0,1.0,276,12,62,5,n82-1,,,,,,,,,0
6,6,10.75,0.25,21.5,0.5,282,6,70,1,n74-1,,,,,,,,,0
6,6,11.0,0.25,22.0,0.5,288,6,70,1,n75-1,,,,,,,,,0
6,6,11.25,0.25,22.5,0.5,294,6,74,1,n76-1,,,,,,,,,0
6,6,11.5,0.5,23.0,1.0,300,12,50,5,n84-1,,,,,,,,,0
6,6,11.5,0.5,23.0,1.0,300,12,58,5,n85-1,,,,,,,,,0
6,6,11.5,0.25,23.0,0.5,300,6,77,1,n77-1,,,,,,,,,0
6,6,11.75,0.25,23.5,0.5,306,6,82,1,n78-1,,,,,,,,,0
7,7,12.0,0.25,24.0,0.5,312,6,82,1,n86-1,,,,,,,,,0
7,7,12.0,0.5,24.0,1.0,312,12,51,6,n98-1,IV,1.0,2/2,Bb,I,IV,IV,M,1
7,7,12.0,0.5,24.0,1.0,312,12,58,5,n95-1,,,,,,,,,0
7,7,12.25,0.25,24.5,0.5,318,6,79,1,n87-1,,,,,,,,,0
7,7,12.5,0.5,25.0,1.0,324,12,55,6,n99-1,ii43,1.0,2/2,Bb,I,ii43,ii,mm7,1
7,7,12.5,1.0,25.0,2.0,324,24,58,5,n96-1,,,,,,,,,0
7,7,12.5,0.25,25.0,0.5,324,6,75,1,n88-1,,,,,,,,,0
7,7,12.75,0.25,25.5,0.5,330,6,72,1,n89-1,,,,,,,,,0
7,7,13.0,0.0,26.0,0.0,336,0,74,1,n92-1,,,,,,,,,0
7,7,13.0,0.0,26.0,0.0,336,0,72,1,n91-1,,,,,,,,,0
7,7,13.0,1.0,26.0,2.0,336,24,53,6,n100-1,V(4),1.0,2/2,Bb,I,V(4),V,M,1
7,7,13.0,0.0,26.0,0.0,336,0,70,1,n90-1,,,,,,,,,0
7,7,13.0,1.0,26.0,2.0,336,24,72,1,n93-1,,,,,,,,,0
7,7,13.5,0.5,27.0,1.0,348,12,57,5,n97-1,V,1.0,2/2,Bb,I,V,V,M,1
8,8,14.0,0.5,28.0,1.0,360,12,46,5,n111-1,I|PAC},2.0,2/2,Bb,I,I,I,M,1
8,8,14.0,0.5,28.0,1.0,360,12,58,5,n112-1,,,,,,,,,0
8,8,14.0,0.5,28.0,1.0,360,12,70,1,n101-1,,,,,,,,,0
8,8,14.5,0.5,29.0,1.0,372,12,70,5,n113-1,{,0.0,2/2,Bb,I,,,,0
8,8,14.666667,0.16666667,29.333334,0.33333334,376,4,74,1,n103-1,,,,,,,,,0
8,8,14.833333,0.16666667,29.666666,0.33333334,380,4,77,1,n104-1,,,,,,,,,0
8,8,15.0,0.5,30.0,1.0,384,12,72,5,n114-1,ii,1.0,2/2,Bb,I,ii,ii,m,1
8,8,15.166667,0.16666667,30.333334,0.33333334,388,4,75,1,n106-1,,,,,,,,,0
8,8,15.333333,0.16666667,30.666666,0.33333334,392,4,79,1,n107-1,,,,,,,,,0
8,8,15.5,0.5,31.0,1.0,396,12,69,5,n115-1,viio,1.0,2/2,Bb,I,viio,vii,o,1
8,8,15.666667,0.16666667,31.333334,0.33333334,400,4,72,1,n109-1,,,,,,,,,0
8,8,15.833333,0.16666667,31.666666,0.33333334,404,4,75,1,n110-1,,,,,,,,,0
9,9,16.0,0.5,32.0,1.0,408,12,70,5,n128-1,I,1.0,2/2,Bb,I,I,I,M,1
9,9,16.166666,0.16666667,32.333332,0.33333334,412,4,74,1,n117-1,,,,,,,,,0
9,9,16.333334,0.16666667,32.666668,0.33333334,416,4,77,1,n118-1,,,,,,,,,0
9,9,16.5,0.5,33.0,1.0,420,12,62,5,n129-1,I6,1.0,2/2,Bb,I,I6,I,M,1
9,9,16.666666,0.16666667,33.333332,0.33333334,424,4,70,1,n120-1,,,,,,,,,0
9,9,16.833334,0.16666667,33.666668,0.33333334,428,4,74,1,n121-1,,,,,,,,,0
9,9,17.0,0.5,34.0,1.0,432,12,63,5,n130-1,ii6,1.0,2/2,Bb,I,ii6,ii,m,1
9,9,17.166666,0.16666667,34.333332,0.33333334,436,4,72,1,n123-1,,,,,,,,,0
9,9,17.333334,0.16666667,34.666668,0.33333334,440,4,75,1,n124-1,,,,,,,,,0
9,9,17.5,0.5,35.0,1.0,444,12,64,5,n131-1,viio/V,1.0,2/2,Bb,I,viio/V,vii,o,1
9,9,17.666666,0.16666667,35.333332,0.33333334,448,4,67,1,n126-1,,,,,,,,,0
9,9,17.833334,0.16666667,35.666668,0.33333334,452,4,70,1,n127-1,,,,,,,,,0
10,10,18.0,0.5,36.0,1.0,456,12,65,5,n144-1,V|HC},1.0,2/2,Bb,I,V,V,M,1
10,10,18.166666,0.16666667,36.333332,0.33333334,460,4,69,1,n133-1,,,,,,,,,0
10,10,18.333334,0.16666667,36.666668,0.33333334,464,4,72,1,n134-1,,,,,,,,,0
10,10,18.5,0.16666667,37.0,0.33333334,468,4,74,1,n135-1,,,,,,,,,0
10,10,18.5,0.5,37.0,1.0,468,12,46,5,n145-1,I{,1.0,2/2,Bb,I,I,I,M,1
10,10,18.5,0.5,37.0,1.0,468,12,58,5,n146-1,,,,,,,,,0
10,10,18.666666,0.16666667,37.333332,0.33333334,472,4,75,1,n136-1,,,,,,,,,0
10,10,18.833334,0.16666667,37.666668,0.33333334,476,4,77,1,n137-1,,,,,,,,,0
10,10,19.0,0.5,38.0,1.0,480,12,48,5,n147-1,ii,1.0,2/2,Bb,I,ii,ii,m,1
10,10,19.0,0.5,38.0,1.0,480,12,60,5,n148-1,,,,,,,,,0
10,10,19.0,0.16666667,38.0,0.33333334,480,4,75,1,n138-1,,,,,,,,,0
10,10,19.166666,0.16666667,38.333332,0.33333334,484,4,77,1,n139-1,,,,,,,,,0
10,10,19.333334,0.16666667,38.666668,0.33333334,488,4,79,1,n140-1,,,,,,,,,0
10,10,19.5,0.5,39.0,1.0,492,12,45,5,n149-1,viio,1.0,2/2,Bb,I,viio,vii,o,1
10,10,19.5,0.5,39.0,1.0,492,12,57,5,n150-1,,,,,,,,,0
10,10,19.5,0.16666667,39.0,0.33333334,492,4,72,1,n141-1,,,,,,,,,0
10,10,19.666666,0.16666667,39.333332,0.33333334,496,4,74,1,n142-1,,,,,,,,,0
10,10,19.833334,0.16666667,39.666668,0.33333334,500,4,75,1,n143-1,,,,,,,,,0
11,11,20.0,0.5,40.0,1.0,504,12,58,5,n164-1,,,,,,,,,0
11,11,20.0,0.16666667,40.0,0.33333334,504,4,74,1,n151-1,,,,,,,,,0
11,11,20.0,0.5,40.0,1.0,504,12,46,5,n163-1,I,1.0,2/2,Bb,I,I,I,M,1
11,11,20.166666,0.16666667,40.333332,0.33333334,508,4,75,1,n152-1,,,,,,,,,0
11,11,20.333334,0.16666667,40.666668,0.33333334,512,4,77,1,n153-1,,,,,,,,,0
11,11,20.5,0.5,41.0,1.0,516,12,51,5,n165-1,IV,1.0,2/2,Bb,I,IV,IV,M,1
11,11,20.5,0.16666667,41.0,0.33333334,516,4,79,1,n154-1,,,,,,,,,0
11,11,20.666666,0.16666667,41.333332,0.33333334,520,4,81,1,n155-1,,,,,,,,,0
11,11,20.833334,0.16666667,41.666668,0.33333334,524,4,82,1,n156-1,,,,,,,,,0
11,11,21.0,0.5,42.0,1.0,528,12,53,5,n166-1,V,1.0,2/2,Bb,I,V,V,M,1
11,11,21.0,0.16666667,42.0,0.33333334,528,4,81,1,n157-1,,,,,,,,,0
11,11,21.166666,0.16666667,42.333332,0.33333334,532,4,79,1,n158-1,,,,,,,,,0
11,11,21.333334,0.16666667,42.666668,0.33333334,536,4,77,1,n159-1,,,,,,,,,0
11,11,21.5,0.5,43.0,1.0,540,12,41,5,n167-1,V7,1.0,2/2,Bb,I,V7,V,Mm7,1
11,11,21.5,0.16666667,43.0,0.33333334,540,4,75,1,n160-1,,,,,,,,,0
11,11,21.666666,0.16666667,43.333332,0.33333334,544,4,74,1,n161-1,,,,,,,,,0
11,11,21.833334,0.16666667,43.666668,0.33333334,548,4,72,1,n162-1,,,,,,,,,0
12,12,22.0,0.5,44.0,1.0,552,12,46,5,n173-1,I|PAC},1.0,2/2,Bb,I,I,I,M,1
12,12,22.0,0.5,44.0,1.0,552,12,70,1,n168-1,,,,,,,,,0
12,12,22.5,2.0,45.0,4.0,564,48,70,1,n169-1,,,,,,,,,0
12,12,22.5,0.5,45.0,1.0,564,12,66,2,n170-1,,,,,,,,,0
12,12,22.5,0.5,45.0,1.0,564,12,38,5,n174-1,V+6/IV{,1.0,2/2,Bb,I,V+6/IV,V,+,1
12,12,22.5,0.5,45.0,1.0,564,12,50,5,n175-1,,,,,,,,,0
12,12,23.0,0.5,46.0,1.0,576,12,39,5,n176-1,IV,1.0,2/2,Bb,I,IV,IV,M,1
12,12,23.0,0.5,46.0,1.0,576,12,51,5,n177-1,,,,,,,,,0
12,12,23.0,0.5,46.0,1.0,576,12,67,2,n171-1,,,,,,,,,0
12,12,23.5,0.5,47.0,1.0,588,12,38,5,n178-1,V+6/IV,1.0,2/2,Bb,I,V+6/IV,V,+,1
12,12,23.5,0.5,47.0,1.0,588,12,50,5,n179-1,,,,,,,,,0
12,12,23.5,0.5,47.0,1.0,588,12,66,2,n172-1,,,,,,,,,0
13,13,24.0,0.5,48.0,1.0,600,12,39,5,n191-1,IV,2.0,2/2,Bb,I,IV,IV,M,1
13,13,24.0,0.5,48.0,1.0,600,12,51,5,n192-1,,,,,,,,,0
13,13,24.0,0.5,48.0,1.0,600,12,67,2,n190-1,,,,,,,,,0
13,13,24.5,0.16666667,49.0,0.33333334,612,4,75,1,n181-1,,,,,,,,,0
13,13,24.666666,0.16666667,49.333332,0.33333334,616,4,77,1,n182-1,,,,,,,,,0
13,13,24.833334,0.16666667,49.666668,0.33333334,620,4,79,1,n183-1,,,,,,,,,0
13,13,25.0,0.5,50.0,1.0,624,12,62,5,n193-1,,,,,,,,,0
13,13,25.0,1.0,50.0,2.0,624,24,53,6,n195-1,V(64),1.0,2/2,Bb,I,V(64),V,M,1
13,13,25.0,0.16666667,50.0,0.33333334,624,4,77,1,n184-1,,,,,,,,,0
13,13,25.166666,0.16666667,50.333332,0.33333334,628,4,75,1,n185-1,,,,,,,,,0
13,13,25.333334,0.16666667,50.666668,0.33333334,632,4,74,1,n186-1,,,,,,,,,0
13,13,25.5,0.5,51.0,1.0,636,12,63,5,n194-1,V7,1.0,2/2,Bb,I,V7,V,Mm7,1
13,13,25.5,0.16666667,51.0,0.33333334,636,4,72,1,n187-1,,,,,,,,,0
13,13,25.666666,0.16666667,51.333332,0.33333334,640,4,70,1,n188-1,,,,,,,,,0
13,13,25.833334,0.16666667,51.666668,0.33333334,644,4,69,1,n189-1,,,,,,,,,0
14,14,26.0,0.5,52.0,1.0,648,12,58,6,n204-1,I|PAC},1.0,2/2,Bb,I,I,I,M,1
14,14,26.0,0.5,52.0,1.0,648,12,62,5,n201-1,,,,,,,,,0
14,14,26.0,0.5,52.0,1.0,648,12,70,1,n196-1,,,,,,,,,0
14,14,26.5,0.5,53.0,1.0,660,12,38,6,n205-1,V+6/IV{,1.0,2/2,Bb,I,V+6/IV,V,+,1
14,14,26.5,0.5,53.0,1.0,660,12,50,6,n206-1,,,,,,,,,0
14,14,26.5,0.5,53.0,1.0,660,12,66,2,n198-1,,,,,,,,,0
14,14,26.5,2.0,53.0,4.0,660,48,70,1,n197-1,,,,,,,,,0
14,14,27.0,0.5,54.0,1.0,672,12,39,6,n207-1,IV,1.0,2/2,Bb,I,IV,IV,M,1
14,14,27.0,0.5,54.0,1.0,672,12,51,6,n208-1,,,,,,,,,0
14,14,27.0,0.5,54.0,1.0,672,12,67,2,n199-1,,,,,,,,,0
14,14,27.5,0.5,55.0,1.0,684,12,66,2,n200-1,,,,,,,,,0
14,14,27.5,0.5,55.0,1.0,684,12,50,6,n210-1,,,,,,,,,0
14,14,27.5,0.5,55.0,1.0,684,12,38,6,n209-1,V+6/IV,1.0,2/2,Bb,I,V+6/IV,V,+,1
15,15,28.0,0.5,56.0,1.0,696,12,39,6,n225-1,IV,2.0,2/2,Bb,I,IV,IV,M,1
15,15,28.0,0.5,56.0,1.0,696,12,51,6,n226-1,,,,,,,,,0
15,15,28.0,0.5,56.0,1.0,696,12,67,2,n221-1,,,,,,,,,0
15,15,28.5,0.16666667,57.0,0.33333334,708,4,75,1,n212-1,,,,,,,,,0
15,15,28.666666,0.16666667,57.333332,0.33333334,712,4,77,1,n213-1,,,,,,,,,0
15,15,28.833334,0.16666667,57.666668,0.33333334,716,4,79,1,n214-1,,,,,,,,,0
15,15,29.0,0.16666667,58.0,0.33333334,720,4,77,1,n215-1,,,,,,,,,0
15,15,29.0,0.5,58.0,1.0,720,12,62,5,n223-1,,,,,,,,,0
15,15,29.0,1.0,58.0,2.0,720,24,53,6,n227-1,V(64),1.0,2/2,Bb,I,V(64),V,M,1
15,15,29.166666,0.16666667,58.333332,0.33333334,724,4,75,1,n216-1,,,,,,,,,0
15,15,29.333334,0.16666667,58.666668,0.33333334,728,4,74,1,n217-1,,,,,,,,,0
15,15,29.5,0.5,59.0,1.0,732,12,63,5,n224-1,V7,1.0,2/2,Bb,I,V7,V,Mm7,1
15,15,29.5,0.16666667,59.0,0.33333334,732,4,72,1,n218-1,,,,,,,,,0
15,15,29.666666,0.16666667,59.333332,0.33333334,736,4,70,1,n219-1,,,,,,,,,0
15,15,29.833334,0.16666667,59.666668,0.33333334,740,4,69,1,n220-1,,,,,,,,,0
16,16,30.0,0.5,60.0,1.0,744,12,70,1,n228-1,,,,,,,,,0
16,16,30.0,0.5,60.0,1.0,744,12,62,5,n237-1,,,,,,,,,0
16,16,30.0,0.5,60.0,1.0,744,12,58,5,n236-1,I|PAC},1.0,2/2,Bb,I,I,I,M,1
16,16,30.5,0.5,61.0,1.0,756,12,53,5,n238-1,V7,1.0,2/2,Bb,I,V7,V,Mm7,1
16,16,30.5,0.5,61.0,1.0,756,12,63,5,n239-1,,,,,,,,,0
16,16,30.5,0.16666667,61.0,0.33333334,756,4,75,1,n229-1,,,,,,,,,0
16,16,30.666666,0.16666667,61.333332,0.33333334,760,4,72,1,n230-1,,,,,,,,,0
16,16,30.833334,0.16666667,61.666668,0.33333334,764,4,69,1,n231-1,,,,,,,,,0
16,16,31.0,0.5,62.0,1.0,768,12,58,5,n240-1,I,1.0,2/2,Bb,I,I,I,M,1
16,16,31.0,0.5,62.0,1.0,768,12,62,5,n241-1,,,,,,,,,0
16,16,31.0,0.5,62.0,1.0,768,12,70,1,n232-1,,,,,,,,,0
16,16,31.5,0.5,63.0,1.0,780,12,53,5,n242-1,V7,1.0,2/2,Bb,I,V7,V,Mm7,1
16,16,31.5,0.5,63.0,1.0,780,12,63,5,n243-1,,,,,,,,,0
16,16,31.5,0.16666667,63.0,0.33333334,780,4,75,1,n233-1,,,,,,,,,0
16,16,31.666666,0.16666667,63.333332,0.33333334,784,4,72,1,n234-1,,,,,,,,,0
16,16,31.833334,0.16666667,63.666668,0.33333334,788,4,69,1,n235-1,,,,,,,,,0
17,17,32.0,0.5,64.0,1.0,792,12,62,5,n251-1,,,,,,,,,0
17,17,32.0,0.5,64.0,1.0,792,12,70,1,n244-1,,,,,,,,,0
17,17,32.0,0.5,64.0,1.0,792,12,58,5,n250-1,I,12.0,2/2,Bb,I,I,I,M,1
17,17,32.5,0.0,65.0,0.0,804,0,76,1,n245-1,,,,,,,,,0
17,17,32.5,0.5,65.0,1.0,804,12,77,1,n246-1,,,,,,,,,0
17,17,33.0,0.0,66.0,0.0,816,0,81,1,n247-1,,,,,,,,,0
17,17,33.0,0.5,66.0,1.0,816,12,82,1,n248-1,,,,,,,,,0
18,18,34.0,0.16666667,68.0,0.33333334,840,4,58,5,n256-1,{,0.0,2/2,Bb,I,,,,0
18,18,34.0,1.5,68.0,3.0,840,36,70,1,n254-1,,,,,,,,,0
18,18,34.166668,0.16666667,68.333336,0.33333334,844,4,62,5,n257-1,,,,,,,,,0
18,18,34.333332,0.16666667,68.666664,0.33333334,848,4,65,5,n258-1,,,,,,,,,0
18,18,34.5,0.16666667,69.0,0.33333334,852,4,58,5,n259-1,,,,,,,,,0
18,18,34.666668,0.16666667,69.333336,0.33333334,856,4,62,5,n260-1,,,,,,,,,0
18,18,34.833332,0.16666667,69.666664,0.33333334,860,4,65,5,n261-1,,,,,,,,,0
18,18,35.0,0.16666667,70.0,0.33333334,864,4,58,5,n262-1,,,,,,,,,0
18,18,35.166668,0.16666667,70.333336,0.33333334,868,4,62,5,n263-1,,,,,,,,,0
18,18,35.333332,0.16666667,70.666664,0.33333334,872,4,65,5,n264-1,,,,,,,,,0
18,18,35.5,0.5,71.0,1.0,876,12,74,1,n255-1,,,,,,,,,0
18,18,35.5,0.16666667,71.0,0.33333334,876,4,58,5,n265-1,,,,,,,,,0
18,18,35.666668,0.16666667,71.333336,0.33333334,880,4,62,5,n266-1,,,,,,,,,0
18,18,35.833332,0.16666667,71.666664,0.33333334,884,4,65,5,n267-1,,,,,,,,,0
19,19,36.0,0.16666667,72.0,0.33333334,888,4,58,5,n274-1,,,,,,,,,0
19,19,36.0,0.5,72.0,1.0,888,12,77,1,n268-1,,,,,,,,,0
19,19,36.166668,0.16666667,72.333336,0.33333334,892,4,62,5,n275-1,,,,,,,,,0
19,19,36.333332,0.16666667,72.666664,0.33333334,896,4,65,5,n276-1,,,,,,,,,0
19,19,36.5,0.16666667,73.0,0.33333334,900,4,58,5,n277-1,,,,,,,,,0
19,19,36.5,0.0,73.0,0.0,900,0,81,1,n269-1,,,,,,,,,0
19,19,36.5,0.5,73.0,1.0,900,12,82,1,n270-1,,,,,,,,,0
19,19,36.666668,0.16666667,73.333336,0.33333334,904,4,62,5,n278-1,,,,,,,,,0
19,19,36.833332,0.16666667,73.666664,0.33333334,908,4,65,5,n279-1,,,,,,,,,0
19,19,37.0,0.16666667,74.0,0.33333334,912,4,58,5,n280-1,,,,,,,,,0
19,19,37.0,0.0,74.0,0.0,912,0,85,1,n271-1,,,,,,,,,0
19,19,37.0,0.5,74.0,1.0,912,12,86,1,n272-1,,,,,,,,,0
19,19,37.166668,0.16666667,74.333336,0.33333334,916,4,62,5,n281-1,,,,,,,,,0
19,19,37.333332,0.16666667,74.666664,0.33333334,920,4,65,5,n282-1,,,,,,,,,0
19,19,37.5,0.16666667,75.0,0.33333334,924,4,58,5,n283-1,,,,,,,,,0
19,19,37.666668,0.16666667,75.333336,0.33333334,928,4,62,5,n284-1,,,,,,,,,0
19,19,37.833332,0.16666667,75.666664,0.33333334,932,4,65,5,n285-1,,,,,,,,,0
20,20,38.0,0.16666667,76.0,0.33333334,936,4,57,5,n288-1,V6,8.0,2/2,Bb,I,V6,V,M,1
20,20,38.0,1.5,76.0,3.0,936,36,69,1,n286-1,,,,,,,,,0
20,20,38.166668,0.16666667,76.333336,0.33333334,940,4,60,5,n289-1,,,,,,,,,0
20,20,38.333332,0.16666667,76.666664,0.33333334,944,4,65,5,n290-1,,,,,,,,,0
20,20,38.5,0.16666667,77.0,0.33333334,948,4,57,5,n291-1,,,,,,,,,0
20,20,38.666668,0.16666667,77.333336,0.33333334,952,4,60,5,n292-1,,,,,,,,,0
20,20,38.833332,0.16666667,77.666664,0.33333334,956,4,65,5,n293-1,,,,,,,,,0
20,20,39.0,0.16666667,78.0,0.33333334,960,4,57,5,n294-1,,,,,,,,,0
20,20,39.166668,0.16666667,78.333336,0.33333334,964,4,60,5,n295-1,,,,,,,,,0
20,20,39.333332,0.16666667,78.666664,0.33333334,968,4,65,5,n296-1,,,,,,,,,0
20,20,39.5,0.16666667,79.0,0.33333334,972,4,57,5,n297-1,,,,,,,,,0
20,20,39.5,0.5,79.0,1.0,972,12,72,1,n287-1,,,,,,,,,0
20,20,39.666668,0.16666667,79.333336,0.33333334,976,4,60,5,n298-1,,,,,,,,,0
20,20,39.833332,0.16666667,79.666664,0.33333334,980,4,65,5,n299-1,,,,,,,,,0
21,21,40.0,0.16666667,80.0,0.33333334,984,4,57,5,n306-1,,,,,,,,,0
21,21,40.0,0.5,80.0,1.0,984,12,77,1,n300-1,,,,,,,,,0
21,21,40.166668,0.16666667,80.333336,0.33333334,988,4,60,5,n307-1,,,,,,,,,0
21,21,40.333332,0.16666667,80.666664,0.33333334,992,4,65,5,n308-1,,,,,,,,,0
21,21,40.5,0.16666667,81.0,0.33333334,996,4,57,5,n309-1,,,,,,,,,0
21,21,40.5,0.0,81.0,0.0,996,0,80,1,n301-1,,,,,,,,,0
21,21,40.5,0.5,81.0,1.0,996,12,81,1,n302-1,,,,,,,,,0
21,21,40.666668,0.16666667,81.333336,0.33333334,1000,4,60,5,n310-1,,,,,,,,,0
21,21,40.833332,0.16666667,81.666664,0.33333334,1004,4,65,5,n311-1,,,,,,,,,0
