onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
66.0,0.5,66.0,0.5,266,2,52,5,n329-1,34,34,,,,,,,,,,,
66.0,0.5,66.0,0.5,266,2,40,5,n328-1,34,34,0.5,2/4,vi|DC,C,V,vi,,vi,DC,,m
66.5,0.5,66.5,0.5,268,2,76,5,n330-1,34,34,0.5,2/4,IV6,C,V,IV6,,IV,,,M
66.5,0.25,66.5,0.25,268,1,79,1,n322-1,34,34,,,,,,,,,,,
66.75,0.25,66.75,0.25,269,1,84,1,n323-1,34,34,,,,,,,,,,,
67.0,0.25,67.0,0.25,270,1,83,1,n324-1,34,34,,,,,,,,,,,
67.0,0.5,67.0,0.5,270,2,74,5,n331-1,34,34,0.5,2/4,iii6,C,V,iii6,,iii,,,m
67.25,0.25,67.25,0.25,271,1,78,1,n325-1,34,34,,,,,,,,,,,
67.5,0.25,67.5,0.25,272,1,76,1,n326-1,34,34,,,,,,,,,,,
67.5,0.5,67.5,0.5,272,2,72,5,n332-1,34,34,0.5,2/4,ii6,C,V,ii6,,ii,,,m
67.75,0.25,67.75,0.25,273,1,81,1,n327-1,34,34,,,,,,,,,,,
68.0,0.5,68.0,0.5,274,2,71,5,n341-1,35,35,0.5,2/4,I6,C,V,I6,,I,,,M
68.0,0.25,68.0,0.25,274,1,79,1,n333-1,35,35,,,,,,,,,,,
68.25,0.25,68.25,0.25,275,1,74,1,n334-1,35,35,,,,,,,,,,,
68.5,0.5,68.5,0.5,276,2,69,5,n342-1,35,35,0.5,2/4,viio6,C,V,viio6,,vii,,,o
68.5,0.25,68.5,0.25,276,1,72,1,n335-1,35,35,,,,,,,,,,,
68.75,0.25,68.75,0.25,277,1,78,1,n336-1,35,35,,,,,,,,,,,
69.0,0.5,69.0,0.5,278,2,67,5,n343-1,35,35,0.5,2/4,vi6,C,V,vi6,,vi,,,m
69.0,0.25,69.0,0.25,278,1,76,1,n337-1,35,35,,,,,,,,,,,
69.25,0.25,69.25,0.25,279,1,71,1,n338-1,35,35,,,,,,,,,,,
69.5,0.5,69.5,0.5,280,2,66,5,n344-1,35,35,0.5,2/4,V6,C,V,V6,,V,,,M
69.5,0.25,69.5,0.25,280,1,69,1,n339-1,35,35,,,,,,,,,,,
69.75,0.25,69.75,0.25,281,1,74,1,n340-1,35,35,,,,,,,,,,,
70.0,0.25,70.0,0.25,282,1,72,1,n345-1,36,36,,,,,,,,,,,
70.0,0.5,70.0,0.5,282,2,64,5,n353-1,36,36,0.5,2/4,IV6,C,V,IV6,,IV,,,M
70.25,0.25,70.25,0.25,283,1,67,1,n346-1,36,36,,,,,,,,,,,
70.5,0.25,70.5,0.25,284,1,66,1,n347-1,36,36,,,,,,,,,,,
70.5,0.5,70.5,0.5,284,2,62,5,n354-1,36,36,0.5,2/4,iii6,C,V,iii6,,iii,,,m
70.75,0.25,70.75,0.25,285,1,71,1,n348-1,36,36,,,,,,,,,,,
71.0,0.25,71.0,0.25,286,1,69,1,n349-1,36,36,,,,,,,,,,,
71.0,0.5,71.0,0.5,286,2,60,5,n355-1,36,36,0.5,2/4,ii6,C,V,ii6,,ii,,,m
71.25,0.25,71.25,0.25,287,1,64,1,n350-1,36,36,,,,,,,,,,,
71.5,0.25,71.5,0.25,288,1,62,1,n351-1,36,36,,,,,,,,,,,
71.5,0.5,71.5,0.5,288,2,59,5,n356-1,36,36,0.5,2/4,I6,C,V,I6,,I,,,M
71.75,0.25,71.75,0.25,289,1,67,1,n352-1,36,36,,,,,,,,,,,
72.0,1.0,72.0,1.0,290,4,48,5,n364-1,37,37,1.0,2/4,IV,C,V,IV,,IV,,,M
72.5,0.5,72.5,0.5,292,2,76,1,n359-1,37,37,,,,,,,,,,,
72.5,0.5,72.5,0.5,292,2,72,1,n358-1,37,37,,,,,,,,,,,
73.0,0.5,73.0,0.5,294,2,74,1,n361-1,37,37,,,,,,,,,,,
73.0,0.5,73.0,0.5,294,2,71,1,n360-1,37,37,,,,,,,,,,,
73.0,1.0,73.0,1.0,294,4,50,5,n365-1,37,37,0.5,2/4,V(64),C,V,V(64),,V,,,M
73.5,0.5,73.5,0.5,296,2,69,1,n363-1,37,37,,,,,,,,,,,
73.5,0.5,73.5,0.5,296,2,66,1,n362-1,37,37,0.5,2/4,V,C,V,V,,V,,,M
74.0,0.25,74.0,0.25,298,1,43,5,n370-1,38,38,1.0,2/4,I|PAC},C,V,I,,I,PAC,},M
74.0,1.0,74.0,1.0,298,4,67,1,n366-1,38,38,,,,,,,,,,,
74.25,0.25,74.25,0.25,299,1,55,5,n371-1,38,38,,,,,,,,,,,
74.5,0.25,74.5,0.25,300,1,54,5,n372-1,38,38,,,,,,,,,,,
74.75,0.25,74.75,0.25,301,1,55,5,n373-1,38,38,,,,,,,,,,,
75.0,0.25,75.0,0.25,302,1,52,5,n374-1,38,38,1.0,2/4,IV6{,C,V,IV6,,IV,,{,M
75.0,0.5,75.0,0.5,302,2,72,1,n368-1,38,38,,,,,,,,,,,
75.0,0.0,75.0,0.0,302,0,60,1,n367-1,38,38,,,,,,,,,,,
75.25,0.25,75.25,0.25,303,1,55,5,n375-1,38,38,,,,,,,,,,,
75.5,0.25,75.5,0.25,304,1,54,5,n376-1,38,38,,,,,,,,,,,
75.75,0.25,75.75,0.25,305,1,55,5,n377-1,38,38,,,,,,,,,,,
76.0,0.25,76.0,0.25,306,1,50,5,n384-1,39,39,1.0,2/4,I64,C,V,I64,,I,,,M
76.0,0.5,76.0,0.5,306,2,71,1,n379-1,39,39,,,,,,,,,,,
76.0,0.0,76.0,0.0,306,0,59,1,n378-1,39,39,,,,,,,,,,,
76.25,0.25,76.25,0.25,307,1,55,5,n385-1,39,39,,,,,,,,,,,
76.5,0.25,76.5,0.25,308,1,54,5,n386-1,39,39,,,,,,,,,,,
76.75,0.25,76.75,0.25,309,1,55,5,n387-1,39,39,,,,,,,,,,,
77.0,0.25,77.0,0.25,310,1,48,5,n388-1,39,39,1.0,2/4,ii65,C,V,ii65,,ii,,,mm7
77.0,0.0,77.0,0.0,310,0,57,1,n381-1,39,39,,,,,,,,,,,
77.0,0.5,77.0,0.5,310,2,69,1,n382-1,39,39,,,,,,,,,,,
77.25,0.25,77.25,0.25,311,1,55,5,n389-1,39,39,,,,,,,,,,,
77.5,0.25,77.5,0.25,312,1,54,5,n390-1,39,39,,,,,,,,,,,
77.75,0.25,77.75,0.25,313,1,55,5,n391-1,39,39,,,,,,,,,,,
78.0,0.0,78.0,0.0,314,0,55,1,n392-1,40,40,,,,,,,,,,,
78.0,0.25,78.0,0.25,314,1,47,5,n398-1,40,40,1.0,2/4,I6,C,V,I6,,I,,,M
78.0,0.5,78.0,0.5,314,2,67,1,n393-1,40,40,,,,,,,,,,,
78.25,0.25,78.25,0.25,315,1,55,5,n399-1,40,40,,,,,,,,,,,
78.5,0.25,78.5,0.25,316,1,54,5,n400-1,40,40,,,,,,,,,,,
78.75,0.25,78.75,0.25,317,1,55,5,n401-1,40,40,,,,,,,,,,,
79.0,0.25,79.0,0.25,318,1,52,5,n402-1,40,40,1.0,2/4,IV6,C,V,IV6,,IV,,,M
79.0,0.0,79.0,0.0,318,0,60,1,n395-1,40,40,,,,,,,,,,,
79.0,0.5,79.0,0.5,318,2,72,1,n396-1,40,40,,,,,,,,,,,
79.25,0.25,79.25,0.25,319,1,55,5,n403-1,40,40,,,,,,,,,,,
79.5,0.25,79.5,0.25,320,1,54,5,n404-1,40,40,,,,,,,,,,,
79.5,0.5,79.5,0.5,320,2,72,1,n397-1,40,40,,,,,,,,,,,
79.75,0.25,79.75,0.25,321,1,55,5,n405-1,40,40,,,,,,,,,,,
80.0,0.5,80.0,0.5,322,2,71,1,n407-1,41,41,,,,,,,,,,,
80.0,0.25,80.0,0.25,322,1,50,5,n412-1,41,41,1.0,2/4,I64,C,V,I64,,I,,,M
80.0,0.0,80.0,0.0,322,0,59,1,n406-1,41,41,,,,,,,,,,,
80.25,0.25,80.25,0.25,323,1,55,5,n413-1,41,41,,,,,,,,,,,
80.5,0.5,80.5,0.5,324,2,71,1,n408-1,41,41,,,,,,,,,,,
80.5,0.25,80.5,0.25,324,1,54,5,n414-1,41,41,,,,,,,,,,,
80.75,0.25,80.75,0.25,325,1,55,5,n415-1,41,41,,,,,,,,,,,
81.0,0.25,81.0,0.25,326,1,48,5,n416-1,41,41,1.0,2/4,ii65,C,V,ii65,,ii,,,mm7
81.0,0.0,81.0,0.0,326,0,57,1,n409-1,41,41,,,,,,,,,,,
81.0,0.5,81.0,0.5,326,2,69,1,n410-1,41,41,,,,,,,,,,,
81.25,0.25,81.25,0.25,327,1,55,5,n417-1,41,41,,,,,,,,,,,
81.5,0.25,81.5,0.25,328,1,54,5,n418-1,41,41,,,,,,,,,,,
81.5,0.5,81.5,0.5,328,2,69,1,n411-1,41,41,,,,,,,,,,,
81.75,0.25,81.75,0.25,329,1,55,5,n419-1,41,41,,,,,,,,,,,
82.0,0.5,82.0,0.5,330,2,74,1,n421-1,42,42,,,,,,,,,,,
82.0,0.0,82.0,0.0,330,0,62,1,n420-1,42,42,,,,,,,,,,,
82.0,0.25,82.0,0.25,330,1,47,5,n426-1,42,42,1.0,2/4,I6,C,V,I6,,I,,,M
82.25,0.25,82.25,0.25,331,1,55,5,n427-1,42,42,,,,,,,,,,,
82.5,0.25,82.5,0.25,332,1,54,5,n428-1,42,42,,,,,,,,,,,
82.75,0.25,82.75,0.25,333,1,55,5,n429-1,42,42,,,,,,,,,,,
83.0,0.0,83.0,0.0,334,0,71,1,n423-1,42,42,,,,,,,,,,,
83.0,0.5,83.0,0.5,334,2,72,1,n424-1,42,42,,,,,,,,,,,
83.0,0.25,83.0,0.25,334,1,64,5,n430-1,42,42,1.0,2/4,IV6,C,V,IV6,,IV,,,M
83.25,0.25,83.25,0.25,335,1,67,5,n431-1,42,42,,,,,,,,,,,
83.5,0.5,83.5,0.5,336,2,72,1,n425-1,42,42,,,,,,,,,,,
83.5,0.25,83.5,0.25,336,1,66,5,n432-1,42,42,,,,,,,,,,,
83.75,0.25,83.75,0.25,337,1,67,5,n433-1,42,42,,,,,,,,,,,
84.0,0.0,84.0,0.0,338,0,70,1,n434-1,43,43,,,,,,,,,,,
84.0,0.25,84.0,0.25,338,1,62,5,n440-1,43,43,1.0,2/4,V(64),C,V,V(64),,V,,,M
84.0,0.5,84.0,0.5,338,2,71,1,n435-1,43,43,,,,,,,,,,,
84.25,0.25,84.25,0.25,339,1,67,5,n441-1,43,43,,,,,,,,,,,
84.5,0.25,84.5,0.25,340,1,66,5,n442-1,43,43,,,,,,,,,,,
84.5,0.5,84.5,0.5,340,2,71,1,n436-1,43,43,,,,,,,,,,,
84.75,0.25,84.75,0.25,341,1,67,5,n443-1,43,43,,,,,,,,,,,
85.0,0.25,85.0,0.25,342,1,60,5,n444-1,43,43,1.0,2/4,ii65,C,V,ii65,,ii,,,mm7
85.0,0.0,85.0,0.0,342,0,68,1,n437-1,43,43,,,,,,,,,,,
85.0,0.5,85.0,0.5,342,2,69,1,n438-1,43,43,,,,,,,,,,,
85.25,0.25,85.25,0.25,343,1,67,5,n445-1,43,43,,,,,,,,,,,
85.5,0.5,85.5,0.5,344,2,69,1,n439-1,43,43,,,,,,,,,,,
85.5,0.25,85.5,0.25,344,1,66,5,n446-1,43,43,,,,,,,,,,,
85.75,0.25,85.75,0.25,345,1,67,5,n447-1,43,43,,,,,,,,,,,
86.0,0.25,86.0,0.25,346,1,59,5,n455-1,44,44,1.0,2/4,I6,C,V,I6,,I,,,M
86.0,0.0,86.0,0.0,346,0,73,1,n448-1,44,44,,,,,,,,,,,
86.0,0.5,86.0,0.5,346,2,74,1,n449-1,44,44,,,,,,,,,,,
86.25,0.25,86.25,0.25,347,1,67,5,n456-1,44,44,,,,,,,,,,,
86.5,0.25,86.5,0.25,348,1,66,5,n457-1,44,44,,,,,,,,,,,
86.75,0.25,86.75,0.25,349,1,67,5,n458-1,44,44,,,,,,,,,,,
87.0,0.25,87.0,0.25,350,1,72,1,n451-1,44,44,,,,,,,,,,,
87.0,1.0,87.0,1.0,350,4,60,5,n459-1,44,44,1.0,2/4,ii6,C,V,ii6,,ii,,,m
87.0,1.0,87.0,1.0,350,4,69,5,n461-1,44,44,,,,,,,,,,,
87.0,1.0,87.0,1.0,350,4,64,5,n460-1,44,44,,,,,,,,,,,
87.25,0.25,87.25,0.25,351,1,74,1,n452-1,44,44,,,,,,,,,,,
87.5,0.25,87.5,0.25,352,1,76,1,n453-1,44,44,,,,,,,,,,,
87.75,0.25,87.75,0.25,353,1,72,1,n454-1,44,44,,,,,,,,,,,
88.0,1.0,88.0,1.0,354,4,62,5,n470-1,45,45,1.0,2/4,V(64),C,V,V(64),,V,,,M
88.0,1.0,88.0,1.0,354,4,67,5,n471-1,45,45,,,,,,,,,,,
88.0,0.25,88.0,0.25,354,1,71,1,n462-1,45,45,,,,,,,,,,,
88.25,0.25,88.25,0.25,355,1,72,1,n463-1,45,45,,,,,,,,,,,
88.5,0.25,88.5,0.25,356,1,74,1,n464-1,45,45,,,,,,,,,,,
88.75,0.25,88.75,0.25,357,1,71,1,n465-1,45,45,,,,,,,,,,,
89.0,0.25,89.0,0.25,358,1,69,1,n466-1,45,45,,,,,,,,,,,
89.0,1.0,89.0,1.0,358,4,62,5,n472-1,45,45,1.0,2/4,V7,C,V,V7,,V,,,Mm7
89.0,1.0,89.0,1.0,358,4,66,5,n473-1,45,45,,,,,,,,,,,
89.25,0.25,89.25,0.25,359,1,71,1,n467-1,45,45,,,,,,,,,,,
89.5,0.25,89.5,0.25,360,1,72,1,n468-1,45,45,,,,,,,,,,,
89.75,0.25,89.75,0.25,361,1,69,1,n469-1,45,45,,,,,,,,,,,
90.0,1.0,90.0,1.0,362,4,55,5,n482-1,46,46,2.0,2/4,I|PAC}{,C,V,I,,I,PAC,}{,M
90.0,1.0,90.0,1.0,362,4,67,5,n483-1,46,46,,,,,,,,,,,
90.0,0.25,90.0,0.25,362,1,67,1,n474-1,46,46,,,,,,,,,,,
90.25,0.25,90.25,0.25,363,1,79,1,n475-1,46,46,,,,,,,,,,,
90.5,0.25,90.5,0.25,364,1,83,1,n476-1,46,46,,,,,,,,,,,
90.75,0.25,90.75,0.25,365,1,81,1,n477-1,46,46,,,,,,,,,,,
91.0,0.25,91.0,0.25,366,1,79,1,n478-1,46,46,,,,,,,,,,,
91.25,0.25,91.25,0.25,367,1,78,1,n479-1,46,46,,,,,,,,,,,
91.5,0.25,91.5,0.25,368,1,76,1,n480-1,46,46,,,,,,,,,,,
91.75,0.25,91.75,0.25,369,1,74,1,n481-1,46,46,,,,,,,,,,,
92.0,1.0,92.0,1.0,370,4,67,5,n489-1,47,47,,,,,,,,,,,
92.0,1.0,92.0,1.0,370,4,73,1,n485-1,47,47,,,,,,,,,,,
92.0,1.0,92.0,1.0,370,4,64,5,n488-1,47,47,1.0,2/4,viio6/V,C,V,viio6/V,,vii,,,o
93.0,0.5,93.0,0.5,374,2,69,5,n491-1,47,47,,,,,,,,,,,
93.0,0.5,93.0,0.5,374,2,72,1,n486-1,47,47,,,,,,,,,,,
93.0,0.5,93.0,0.5,374,2,66,5,n490-1,47,47,0.5,2/4,viio,C,V,viio,,vii,,,o
93.5,0.5,93.5,0.5,376,2,71,1,n487-1,47,47,,,,,,,,,,,
93.5,0.5,93.5,0.5,376,2,67,5,n492-1,47,47,0.5,2/4,I,C,V,I,,I,,,M
94.0,0.5,94.0,0.5,378,2,69,1,n493-1,48,48,,,,,,,,,,,
94.0,0.5,94.0,0.5,378,2,64,5,n500-1,48,48,,,,,,,,,,,
94.0,0.5,94.0,0.5,378,2,60,5,n499-1,48,48,2.0,2/4,ii6,C,V,ii6,,ii,,,m
95.0,0.25,95.0,0.25,382,1,76,1,n495-1,48,48,,,,,,,,,,,
95.0,0.25,95.0,0.25,382,1,60,5,n502-1,48,48,,,,,,,,,,,
95.25,0.25,95.25,0.25,383,1,69,5,n503-1,48,48,,,,,,,,,,,
95.25,0.25,95.25,0.25,383,1,84,1,n496-1,48,48,,,,,,,,,,,
95.5,0.25,95.5,0.25,384,1,83,1,n497-1,48,48,,,,,,,,,,,
95.5,0.25,95.5,0.25,384,1,68,5,n504-1,48,48,,,,,,,,,,,
95.75,0.25,95.75,0.25,385,1,69,5,n505-1,48,48,,,,,,,,,,,
95.75,0.25,95.75,0.25,385,1,84,1,n498-1,48,48,,,,,,,,,,,
96.0,0.25,96.0,0.25,386,1,62,5,n514-1,49,49,1.0,2/4,V(64),C,V,V(64),,V,,,M
96.0,0.25,96.0,0.25,386,1,74,1,n506-1,49,49,,,,,,,,,,,
96.25,0.25,96.25,0.25,387,1,67,5,n515-1,49,49,,,,,,,,,,,
96.25,0.25,96.25,0.25,387,1,83,1,n507-1,49,49,,,,,,,,,,,
96.5,0.25,96.5,0.25,388,1,66,5,n516-1,49,49,,,,,,,,,,,
96.5,0.25,96.5,0.25,388,1,81,1,n508-1,49,49,,,,,,,,,,,
96.75,0.25,96.75,0.25,389,1,67,5,n517-1,49,49,,,,,,,,,,,
96.75,0.25,96.75,0.25,389,1,83,1,n509-1,49,49,,,,,,,,,,,
97.0,0.25,97.0,0.25,390,1,62,5,n518-1,49,49,1.0,2/4,V,C,V,V,,V,,,M
97.0,0.25,97.0,0.25,390,1,74,1,n510-1,49,49,,,,,,,,,,,
97.25,0.25,97.25,0.25,391,1,81,1,n511-1,49,49,,,,,,,,,,,
97.25,0.25,97.25,0.25,391,1,66,5,n519-1,49,49,,,,,,,,,,,
97.5,0.25,97.5,0.25,392,1,79,1,n512-1,49,49,,,,,,,,,,,
97.5,0.25,97.5,0.25,392,1,64,5,n520-1,49,49,,,,,,,,,,,
97.75,0.25,97.75,0.25,393,1,66,5,n521-1,49,49,,,,,,,,,,,
97.75,0.25,97.75,0.25,393,1,81,1,n513-1,49,49,,,,,,,,,,,
98.0,0.25,98.0,0.25,394,1,79,1,n522-1,50,50,,,,,,,,,,,
98.0,1.0,98.0,1.0,394,4,67,5,n530-1,50,50,2.0,2/4,I|PAC}{,C,V,I,,I,PAC,}{,M
98.25,0.25,98.25,0.25,395,1,67,1,n523-1,50,50,,,,,,,,,,,
98.5,0.25,98.5,0.25,396,1,71,1,n524-1,50,50,,,,,,,,,,,
98.75,0.25,98.75,0.25,397,1,69,1,n525-1,50,50,,,,,,,,,,,
99.0,0.25,99.0,0.25,398,1,67,1,n526-1,50,50,,,,,,,,,,,
99.25,0.25,99.25,0.25,399,1,66,1,n527-1,50,50,,,,,,,,,,,
99.5,0.25,99.5,0.25,400,1,64,1,n528-1,50,50,,,,,,,,,,,
99.75,0.25,99.75,0.25,401,1,62,1,n529-1,50,50,,,,,,,,,,,
100.0,1.0,100.0,1.0,402,4,55,5,n536-1,51,51,,,,,,,,,,,
100.0,1.0,100.0,1.0,402,4,52,5,n535-1,51,51,1.0,2/4,viio6/V,C,V,viio6/V,,vii,,,o
100.0,1.0,100.0,1.0,402,4,61,1,n532-1,51,51,,,,,,,,,,,
101.0,0.5,101.0,0.5,406,2,57,5,n538-1,51,51,,,,,,,,,,,
101.0,0.5,101.0,0.5,406,2,60,1,n533-1,51,51,,,,,,,,,,,
101.0,0.5,101.0,0.5,406,2,54,5,n537-1,51,51,0.5,2/4,viio,C,V,viio,,vii,,,o
101.5,0.5,101.5,0.5,408,2,59,1,n534-1,51,51,,,,,,,,,,,
101.5,0.5,101.5,0.5,408,2,55,5,n539-1,51,51,0.5,2/4,I,C,V,I,,I,,,M
102.0,0.5,102.0,0.5,410,2,57,1,n540-1,52,52,,,,,,,,,,,
102.0,0.5,102.0,0.5,410,2,52,5,n547-1,52,52,,,,,,,,,,,
102.0,0.5,102.0,0.5,410,2,48,5,n546-1,52,52,2.0,2/4,ii6,C,V,ii6,,ii,,,m
103.0,0.25,103.0,0.25,414,1,48,5,n549-1,52,52,,,,,,,,,,,
103.0,0.25,103.0,0.25,414,1,64,1,n542-1,52,52,,,,,,,,,,,
103.25,0.25,103.25,0.25,415,1,57,5,n550-1,52,52,,,,,,,,,,,
103.25,0.25,103.25,0.25,415,1,72,1,n543-1,52,52,,,,,,,,,,,
103.5,0.25,103.5,0.25,416,1,71,1,n544-1,52,52,,,,,,,,,,,
103.5,0.25,103.5,0.25,416,1,56,5,n551-1,52,52,,,,,,,,,,,
103.75,0.25,103.75,0.25,417,1,72,1,n545-1,52,52,,,,,,,,,,,
103.75,0.25,103.75,0.25,417,1,57,5,n552-1,52,52,,,,,,,,,,,
104.0,0.25,104.0,0.25,418,1,62,1,n553-1,53,53,,,,,,,,,,,
104.0,0.25,104.0,0.25,418,1,50,5,n561-1,53,53,1.0,2/4,V(64),C,V,V(64),,V,,,M
104.25,0.25,104.25,0.25,419,1,71,1,n554-1,53,53,,,,,,,,,,,
104.25,0.25,104.25,0.25,419,1,55,5,n562-1,53,53,,,,,,,,,,,
104.5,0.25,104.5,0.25,420,1,54,5,n563-1,53,53,,,,,,,,,,,
104.5,0.25,104.5,0.25,420,1,69,1,n555-1,53,53,,,,,,,,,,,
104.75,0.25,104.75,0.25,421,1,55,5,n564-1,53,53,,,,,,,,,,,
104.75,0.25,104.75,0.25,421,1,71,1,n556-1,53,53,,,,,,,,,,,
105.0,0.25,105.0,0.25,422,1,50,5,n565-1,53,53,1.0,2/4,V,C,V,V,,V,,,M
105.0,0.25,105.0,0.25,422,1,62,1,n557-1,53,53,,,,,,,,,,,
105.25,0.25,105.25,0.25,423,1,54,5,n566-1,53,53,,,,,,,,,,,
105.25,0.25,105.25,0.25,423,1,69,1,n558-1,53,53,,,,,,,,,,,
105.5,0.25,105.5,0.25,424,1,67,1,n559-1,53,53,,,,,,,,,,,
105.5,0.25,105.5,0.25,424,1,52,5,n567-1,53,53,,,,,,,,,,,
105.75,0.25,105.75,0.25,425,1,69,1,n560-1,53,53,,,,,,,,,,,
105.75,0.25,105.75,0.25,425,1,54,5,n568-1,53,53,,,,,,,,,,,
106.0,0.25,106.0,0.25,426,1,67,1,n569-1,54,54,,,,,,,,,,,
106.0,1.0,106.0,1.0,426,4,55,5,n577-1,54,54,1.0,2/4,I|PAC},C,V,I,,I,PAC,},M
106.25,0.25,106.25,0.25,427,1,62,1,n570-1,54,54,,,,,,,,,,,
106.5,0.25,106.5,0.25,428,1,67,1,n571-1,54,54,,,,,,,,,,,
106.75,0.25,106.75,0.25,429,1,71,1,n572-1,54,54,,,,,,,,,,,
107.0,0.25,107.0,0.25,430,1,74,1,n573-1,54,54,,,,,,,,,,,
107.0,1.0,107.0,1.0,430,4,57,5,n579-1,54,54,,,,,,,,,,,
107.0,1.0,107.0,1.0,430,4,50,5,n578-1,54,54,1.0,2/4,V7,C,V,V7,,V,,,Mm7
107.25,0.25,107.25,0.25,431,1,72,1,n574-1,54,54,,,,,,,,,,,
107.5,0.25,107.5,0.25,432,1,69,1,n575-1,54,54,,,,,,,,,,,
107.75,0.25,107.75,0.25,433,1,66,1,n576-1,54,54,,,,,,,,,,,
108.0,1.0,108.0,1.0,434,4,59,5,n589-1,55,55,,,,,,,,,,,
108.0,0.25,108.0,0.25,434,1,67,1,n580-1,55,55,,,,,,,,,,,
108.0,1.0,108.0,1.0,434,4,55,5,n588-1,55,55,1.0,2/4,I,C,V,I,,I,,,M
108.25,0.25,108.25,0.25,435,1,79,1,n581-1,55,55,,,,,,,,,,,
108.5,0.25,108.5,0.25,436,1,74,1,n582-1,55,55,,,,,,,,,,,
108.75,0.25,108.75,0.25,437,1,71,1,n583-1,55,55,,,,,,,,,,,
109.0,1.0,109.0,1.0,438,4,57,5,n591-1,55,55,,,,,,,,,,,
109.0,1.0,109.0,1.0,438,4,60,5,n592-1,55,55,,,,,,,,,,,
109.0,0.25,109.0,0.25,438,1,74,1,n584-1,55,55,,,,,,,,,,,
109.0,1.0,109.0,1.0,438,4,50,5,n590-1,55,55,1.0,2/4,V7,C,V,V7,,V,,,Mm7
109.25,0.25,109.25,0.25,439,1,72,1,n585-1,55,55,,,,,,,,,,,
109.5,0.25,109.5,0.25,440,1,69,1,n586-1,55,55,,,,,,,,,,,
109.75,0.25,109.75,0.25,441,1,66,1,n587-1,55,55,,,,,,,,,,,
110.0,1.0,110.0,1.0,442,4,67,1,n593-1,56,56,,,,,,,,,,,
110.0,1.0,110.0,1.0,442,4,59,5,n596-1,56,56,,,,,,,,,,,
110.0,1.0,110.0,1.0,442,4,55,5,n595-1,56,56,4.0,2/4,I,C,V,I,,I,,,M
111.5,0.5,111.5,0.5,448,2,67,1,n1-2,0,0,0.5,2/4,C.V{,C,I,V,,V,,{,M
112.0,2.0,112.0,2.0,450,8,72,1,n3-2,1,1,1.0,2/4,I6,C,I,I6,,I,,,M
112.5,0.5,112.5,0.5,452,2,64,5,n5-2,1,1,,,,,,,,,,,
112.5,0.5,112.5,0.5,452,2,67,5,n6-2,1,1,,,,,,,,,,,
113.0,0.5,113.0,0.5,454,2,65,5,n8-2,1,1,,,,,,,,,,,
113.0,0.5,113.0,0.5,454,2,62,5,n7-2,1,1,1.0,2/4,I,C,I,I,,I,,,M
113.5,0.5,113.5,0.5,456,2,64,5,n10-2,1,1,,,,,,,,,,,
113.5,0.5,113.5,0.5,456,2,60,5,n9-2,1,1,,,,,,,,,,,
114.0,2.0,114.0,2.0,458,8,77,1,n11-2,2,2,1.0,2/4,viio,C,I,viio,,vii,,,o
114.5,0.5,114.5,0.5,460,2,59,5,n13-2,2,2,,,,,,,,,,,
114.5,0.5,114.5,0.5,460,2,62,5,n14-2,2,2,,,,,,,,,,,
115.0,0.5,115.0,0.5,462,2,60,5,n16-2,2,2,,,,,,,,,,,
115.0,0.5,115.0,0.5,462,2,57,5,n15-2,2,2,1.0,2/4,V7,C,I,V7,,V,,,Mm7
115.5,0.5,115.5,0.5,464,2,59,5,n18-2,2,2,,,,,,,,,,,
115.5,0.5,115.5,0.5,464,2,55,5,n17-2,2,2,,,,,,,,,,,
116.0,0.25,116.0,0.25,466,1,76,1,n19-2,3,3,,,,,,,,,,,
116.0,0.5,116.0,0.5,466,2,60,5,n27-2,3,3,1.0,2/4,I,C,I,I,,I,,,M
116.25,0.25,116.25,0.25,467,1,79,1,n20-2,3,3,,,,,,,,,,,
116.5,0.5,116.5,0.5,468,2,72,5,n28-2,3,3,,,,,,,,,,,
116.5,0.25,116.5,0.25,468,1,77,1,n21-2,3,3,,,,,,,,,,,
116.75,0.25,116.75,0.25,469,1,76,1,n22-2,3,3,,,,,,,,,,,
117.0,0.5,117.0,0.5,470,2,65,5,n29-2,3,3,0.5,2/4,IV,C,I,IV,,IV,,,M
117.0,0.25,117.0,0.25,470,1,81,1,n23-2,3,3,,,,,,,,,,,
117.25,0.25,117.25,0.25,471,1,77,1,n24-2,3,3,,,,,,,,,,,
117.5,0.25,117.5,0.25,472,1,74,1,n25-2,3,3,,,,,,,,,,,
117.5,0.5,117.5,0.5,472,2,66,5,n30-2,3,3,0.5,2/4,V65/V,C,I,V65/V,,V,,,Mm7
117.75,0.25,117.75,0.25,473,1,72,1,n26-2,3,3,,,,,,,,,,,
118.0,0.25,118.0,0.25,474,1,71,1,n31-2,4,4,,,,,,,,,,,
118.0,1.0,118.0,1.0,474,4,67,5,n39-2,4,4,2.0,2/4,V|HC},C,I,V,,V,HC,},M
118.25,0.25,118.25,0.25,475,1,72,1,n32-2,4,4,,,,,,,,,,,
118.5,0.25,118.5,0.25,476,1,74,1,n33-2,4,4,,,,,,,,,,,
118.75,0.25,118.75,0.25,477,1,71,1,n34-2,4,4,,,,,,,,,,,
119.0,0.25,119.0,0.25,478,1,69,1,n35-2,4,4,,,,,,,,,,,
