xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
18,18,53.0,1.0,26.5,0.5,108,2,65,1,n132-1,,,,,0
19,19,54.0,1.0,27.0,0.5,110,2,41,5,n142-1,,,,,0
19,19,54.0,1.0,27.0,0.5,110,2,57,1,n136-1,,,,,0
19,19,54.0,1.0,27.0,0.5,110,2,65,1,n137-1,,,,,0
19,19,55.0,1.0,27.5,0.5,112,2,41,5,n143-1,viio6,,,,0
19,19,55.0,1.0,27.5,0.5,112,2,58,1,n138-1,,,,,0
19,19,55.0,1.0,27.5,0.5,112,2,67,1,n139-1,,,,,0
19,19,56.0,1.0,28.0,0.5,114,2,41,5,n144-1,,,,,0
19,19,56.0,1.0,28.0,0.5,114,2,55,1,n140-1,,,,,0
19,19,56.0,1.0,28.0,0.5,114,2,64,1,n141-1,,,,,0
20,20,57.0,1.0,28.5,0.5,116,2,65,1,n146-1,,,,,0
20,20,57.0,1.0,28.5,0.5,116,2,57,1,n145-1,,,,,0
20,20,57.0,1.0,28.5,0.5,116,2,41,5,n148-1,I,,,,0
20,20,58.0,1.0,29.0,0.5,118,2,53,5,n149-1,,,,,0
20,20,59.0,1.0,29.5,0.5,120,2,53,5,n150-1,,,,,0
21,21,60.0,1.0,30.0,0.5,122,2,74,1,n152-1,,,,,0
21,21,60.0,1.0,30.0,0.5,122,2,70,1,n151-1,,,,,0
21,21,60.0,1.0,30.0,0.5,122,2,53,5,n157-1,ii,,,,0
21,21,61.0,1.0,30.5,0.5,124,2,72,1,n154-1,,,,,0
21,21,61.0,1.0,30.5,0.5,124,2,69,1,n153-1,,,,,0
21,21,61.0,1.0,30.5,0.5,124,2,53,5,n158-1,,,,,0
21,21,62.0,1.0,31.0,0.5,126,2,67,1,n155-1,,,,,0
21,21,62.0,1.0,31.0,0.5,126,2,70,1,n156-1,,,,,0
21,21,62.0,1.0,31.0,0.5,126,2,53,5,n159-1,,,,,0
22,22,63.0,1.0,31.5,0.5,128,2,67,1,n160-1,,,,,0
22,22,63.0,1.0,31.5,0.5,128,2,70,1,n161-1,,,,,0
22,22,63.0,1.0,31.5,0.5,128,2,53,5,n166-1,,,,,0
22,22,64.0,1.0,32.0,0.5,130,2,65,1,n162-1,,,,,0
22,22,64.0,1.0,32.0,0.5,130,2,53,5,n167-1,I,,,,0
22,22,64.0,1.0,32.0,0.5,130,2,69,1,n163-1,,,,,0
22,22,65.0,1.0,32.5,0.5,132,2,65,1,n164-1,,,,,0
22,22,65.0,1.0,32.5,0.5,132,2,69,1,n165-1,,,,,0
22,22,65.0,1.0,32.5,0.5,132,2,53,5,n168-1,,,,,0
23,23,66.0,1.0,33.0,0.5,134,2,53,5,n175-1,,,,,0
23,23,66.0,1.0,33.0,0.5,134,2,65,1,n169-1,,,,,0
23,23,66.0,1.0,33.0,0.5,134,2,69,1,n170-1,,,,,0
23,23,67.0,1.0,33.5,0.5,136,2,53,5,n176-1,viio,,,,0
23,23,67.0,1.0,33.5,0.5,136,2,67,1,n171-1,,,,,0
23,23,67.0,1.0,33.5,0.5,136,2,70,1,n172-1,,,,,0
23,23,68.0,1.0,34.0,0.5,138,2,64,1,n173-1,,,,,0
23,23,68.0,1.0,34.0,0.5,138,2,53,5,n177-1,,,,,0
23,23,68.0,1.0,34.0,0.5,138,2,67,1,n174-1,,,,,0
24,24,69.0,1.0,34.5,0.5,140,2,69,1,n179-1,,,,,0
24,24,69.0,1.0,34.5,0.5,140,2,65,1,n178-1,,,,,0
24,24,69.0,1.0,34.5,0.5,140,2,53,5,n181-1,I},1.5,3/8,},3
24,24,70.0,1.0,35.0,0.5,142,2,53,5,n182-1,,,,,0
24,24,71.0,1.0,35.5,0.5,144,2,53,5,n183-1,,,,,0
25,25,72.0,1.0,36.0,0.5,146,2,65,5,n189-1,V.ii6]{,1.5,3/8,{,1
25,25,72.5,0.5,36.25,0.25,147,1,69,1,n185-1,,,,,0
25,25,73.0,0.5,36.5,0.25,148,1,74,1,n186-1,,,,,0
25,25,73.5,0.5,36.75,0.25,149,1,77,1,n187-1,,,,,0
25,25,74.0,1.0,37.0,0.5,150,2,81,1,n188-1,,,,,0
25,25,74.5,0.5,37.25,0.25,151,1,65,5,n192-1,,,,,0
26,26,75.0,1.0,37.5,0.5,152,2,64,5,n198-1,I6,,,,0
26,26,75.5,0.5,37.75,0.25,153,1,67,1,n194-1,,,,,0
26,26,76.0,0.5,38.0,0.25,154,1,72,1,n195-1,,,,,0
26,26,76.5,0.5,38.25,0.25,155,1,76,1,n196-1,,,,,0
26,26,77.0,1.0,38.5,0.5,156,2,79,1,n197-1,,,,,0
26,26,77.5,0.5,38.75,0.25,157,1,64,5,n201-1,,,,,0
27,27,78.0,1.0,39.0,0.5,158,2,62,5,n207-1,viio6,,,,0
27,27,78.5,0.5,39.25,0.25,159,1,65,1,n203-1,,,,,0
27,27,79.0,0.5,39.5,0.25,160,1,71,1,n204-1,,,,,0
27,27,79.5,0.5,39.75,0.25,161,1,74,1,n205-1,,,,,0
27,27,80.0,1.0,40.0,0.5,162,2,77,1,n206-1,,,,,0
27,27,80.5,0.5,40.25,0.25,163,1,62,5,n210-1,,,,,0
28,28,81.0,1.0,40.5,0.5,164,2,60,5,n216-1,I,,,,0
28,28,81.5,0.5,40.75,0.25,165,1,64,1,n212-1,,,,,0
28,28,82.0,0.5,41.0,0.25,166,1,67,1,n213-1,,,,,0
28,28,82.5,0.5,41.25,0.25,167,1,72,1,n214-1,,,,,0
28,28,83.0,1.0,41.5,0.5,168,2,76,1,n215-1,,,,,0
28,28,83.5,0.5,41.75,0.25,169,1,60,5,n219-1,,,,,0
29,29,84.0,2.0,42.0,1.0,170,4,65,5,n226-1,ii6,,,,0
29,29,84.5,0.5,42.25,0.25,171,1,69,1,n221-1,,,,,0
29,29,85.0,0.5,42.5,0.25,172,1,74,1,n222-1,,,,,0
29,29,85.5,0.5,42.75,0.25,173,1,73,1,n223-1,,,,,0
29,29,86.0,0.5,43.0,0.25,174,1,76,1,n224-1,,,,,0
29,29,86.5,0.5,43.25,0.25,175,1,74,1,n225-1,,,,,0
30,30,87.0,0.5,43.5,0.25,176,1,77,1,n228-1,,,,,0
30,30,87.5,0.5,43.75,0.25,177,1,76,1,n229-1,,,,,0
30,30,88.0,0.5,44.0,0.25,178,1,79,1,n230-1,,,,,0
30,30,88.5,0.5,44.25,0.25,179,1,77,1,n231-1,,,,,0
30,30,89.0,0.5,44.5,0.25,180,1,81,1,n232-1,,,,,0
30,30,89.5,0.5,44.75,0.25,181,1,80,1,n233-1,,,,,0
31,31,90.0,1.0,45.0,0.5,182,2,81,1,n235-1,,,,,0
31,31,92.0,1.0,46.0,0.5,186,2,54,5,n240-1,vii%7/V,,,,0
31,31,92.0,1.0,46.0,0.5,186,2,64,1,n237-1,,,,,0
31,31,92.0,1.0,46.0,0.5,186,2,72,1,n238-1,,,,,0
32,32,93.0,1.0,46.5,0.5,188,2,71,1,n242-1,,,,,0
32,32,93.0,1.0,46.5,0.5,188,2,62,1,n241-1,,,,,0
32,32,93.0,1.0,46.5,0.5,188,2,55,5,n245-1,V|HC},2.5,3/8,},3
32,32,95.0,1.0,47.5,0.5,192,2,42,5,n247-1,,,,,0
33,33,96.0,1.0,48.0,0.5,194,2,43,5,n251-1,,,,,0
33,33,98.0,1.0,49.0,0.5,198,2,66,5,n253-1,vii%7/V,,,,0
33,33,98.0,1.0,49.0,0.5,198,2,84,1,n250-1,,,,,0
33,33,98.0,1.0,49.0,0.5,198,2,76,1,n249-1,,,,,0
34,34,99.0,1.0,49.5,0.5,200,2,67,5,n258-1,V,,,,0
34,34,99.0,1.0,49.5,0.5,200,2,83,1,n255-1,,,,,0
34,34,99.0,1.0,49.5,0.5,200,2,74,1,n254-1,,,,,0
34,34,101.0,1.0,50.5,0.5,204,2,78,5,n260-1,,,,,0
35,35,102.0,1.0,51.0,0.5,206,2,79,5,n264-1,,,,,0
35,35,104.0,1.0,52.0,0.5,210,2,72,1,n263-1,,,,,0
35,35,104.0,1.0,52.0,0.5,210,2,64,1,n262-1,,,,,0
35,35,104.0,1.0,52.0,0.5,210,2,54,5,n266-1,vii%7/V,,,,0
36,36,105.0,1.0,52.5,0.5,212,2,55,5,n271-1,V,,,,0
36,36,105.0,1.0,52.5,0.5,212,2,62,1,n267-1,,,,,0
36,36,105.0,1.0,52.5,0.5,212,2,71,1,n268-1,,,,,0
36,36,107.0,1.0,53.5,0.5,216,2,42,5,n273-1,,,,,0
37,37,108.0,1.0,54.0,0.5,218,2,43,5,n275-1,,,,,0
38,38,111.0,1.5,55.5,0.75,224,3,77,1,n278-1,V7{,1.5,3/8,{,1
38,38,112.5,0.5,56.25,0.25,227,1,77,1,n279-1,,,,,0
38,38,113.0,1.0,56.5,0.5,228,2,77,1,n280-1,,,,,0
39,39,114.0,0.0,57.0,0.0,230,0,79,1,n283-1,,,,,0
39,39,114.0,0.0,57.0,0.0,230,0,77,1,n282-1,V7(9),,,,0
39,39,114.0,1.5,57.0,0.75,230,3,81,1,n284-1,,,,,0
39,39,115.5,0.5,57.75,0.25,233,1,79,1,n285-1,,,,,0
39,39,116.0,1.0,58.0,0.5,234,2,77,1,n286-1,,,,,0
40,40,117.0,1.5,58.5,0.75,236,3,77,1,n288-1,V7,,,,0
40,40,118.5,0.5,59.25,0.25,239,1,77,1,n289-1,,,,,0
40,40,119.0,1.0,59.5,0.5,240,2,77,1,n290-1,,,,,0
41,41,120.0,1.5,60.0,0.75,242,3,81,1,n294-1,,,,,0
41,41,120.0,0.0,60.0,0.0,242,0,77,1,n292-1,V7(9),,,,0
41,41,120.0,0.0,60.0,0.0,242,0,79,1,n293-1,,,,,0
41,41,121.5,0.5,60.75,0.25,245,1,79,1,n295-1,,,,,0
41,41,122.0,1.0,61.0,0.5,246,2,77,1,n296-1,,,,,0
42,42,123.0,0.5,61.5,0.25,248,1,60,5,n301-1,I,,,,0
42,42,123.0,1.0,61.5,0.5,248,2,76,1,n298-1,,,,,0
42,42,123.5,0.5,61.75,0.25,249,1,67,5,n302-1,,,,,0
42,42,124.0,0.5,62.0,0.25,250,1,64,5,n303-1,,,,,0
42,42,124.5,0.5,62.25,0.25,251,1,67,5,n304-1,,,,,0
42,42,125.0,0.5,62.5,0.25,252,1,60,5,n305-1,,,,,0
42,42,125.0,1.0,62.5,0.5,252,2,76,1,n300-1,,,,,0
42,42,125.5,0.5,62.75,0.25,253,1,67,5,n306-1,,,,,0
43,43,126.0,0.5,63.0,0.25,254,1,59,5,n309-1,V65,,,,0
43,43,126.0,2.0,63.0,1.0,254,4,79,1,n307-1,,,,,0
43,43,126.5,0.5,63.25,0.25,255,1,67,5,n310-1,,,,,0
43,43,127.0,0.5,63.5,0.25,256,1,62,5,n311-1,,,,,0
43,43,127.5,0.5,63.75,0.25,257,1,67,5,n312-1,,,,,0
43,43,128.0,0.5,64.0,0.25,258,1,59,5,n313-1,,,,,0
43,43,128.0,1.0,64.0,0.5,258,2,77,1,n308-1,,,,,0
43,43,128.5,0.5,64.25,0.25,259,1,67,5,n314-1,,,,,0
44,44,129.0,1.0,64.5,0.5,260,2,76,1,n315-1,,,,,0
44,44,129.0,0.5,64.5,0.25,260,1,60,5,n318-1,I,,,,0
44,44,129.5,0.5,64.75,0.25,261,1,67,5,n319-1,,,,,0
44,44,130.0,0.5,65.0,0.25,262,1,64,5,n320-1,,,,,0
44,44,130.5,0.5,65.25,0.25,263,1,67,5,n321-1,,,,,0
44,44,131.0,1.0,65.5,0.5,264,2,76,1,n317-1,,,,,0
44,44,131.0,0.5,65.5,0.25,264,1,60,5,n322-1,,,,,0
44,44,131.5,0.5,65.75,0.25,265,1,67,5,n323-1,,,,,0
45,45,132.0,0.5,66.0,0.25,266,1,59,5,n326-1,V65,,,,0
45,45,132.0,2.0,66.0,1.0,266,4,79,1,n324-1,,,,,0
45,45,132.5,0.5,66.25,0.25,267,1,67,5,n327-1,,,,,0
45,45,133.0,0.5,66.5,0.25,268,1,62,5,n328-1,,,,,0
45,45,133.5,0.5,66.75,0.25,269,1,67,5,n329-1,,,,,0
45,45,134.0,1.0,67.0,0.5,270,2,77,1,n325-1,,,,,0
45,45,134.0,0.5,67.0,0.25,270,1,59,5,n330-1,,,,,0
45,45,134.5,0.5,67.25,0.25,271,1,67,5,n331-1,,,,,0
46,46,135.0,0.5,67.5,0.25,272,1,60,5,n335-1,I,,,,0
46,46,135.0,1.0,67.5,0.5,272,2,76,1,n332-1,,,,,0
46,46,135.5,0.5,67.75,0.25,273,1,64,5,n336-1,,,,,0
46,46,136.0,0.5,68.0,0.25,274,1,67,5,n337-1,,,,,0
46,46,136.5,0.5,68.25,0.25,275,1,72,5,n338-1,,,,,0
46,46,137.0,0.5,68.5,0.25,276,1,71,5,n339-1,,,,,0
46,46,137.0,1.0,68.5,0.5,276,2,76,1,n334-1,,,,,0
46,46,137.5,0.5,68.75,0.25,277,1,72,5,n340-1,,,,,0
47,47,138.0,2.0,69.0,1.0,278,4,72,5,n345-1,,,,,0
47,47,138.0,1.0,69.0,0.5,278,2,79,1,n341-1,,,,,0
47,47,138.0,2.0,69.0,1.0,278,4,69,5,n344-1,IV6,,,,0
47,47,139.0,1.0,69.5,0.5,280,2,77,1,n342-1,,,,,0
47,47,140.0,1.0,70.0,0.5,282,2,71,5,n347-1,,,,,0
47,47,140.0,1.0,70.0,0.5,282,2,76,1,n343-1,,,,,0
47,47,140.0,1.0,70.0,0.5,282,2,67,5,n346-1,iii6,,,,0
48,48,141.0,2.0,70.5,1.0,284,4,65,5,n351-1,ii6,,,,0
48,48,141.0,2.0,70.5,1.0,284,4,69,5,n352-1,,,,,0
48,48,141.0,1.0,70.5,0.5,284,2,76,1,n348-1,,,,,0
48,48,142.0,1.0,71.0,0.5,286,2,74,1,n349-1,,,,,0
48,48,143.0,1.0,71.5,0.5,288,2,66,5,n353-1,viio/V,,,,0
48,48,143.0,1.0,71.5,0.5,288,2,72,1,n350-1,,,,,0
49,49,144.0,1.0,72.0,0.5,290,2,67,5,n357-1,V(4)},1.0,3/8,},3
49,49,144.0,1.5,72.0,0.75,290,3,72,1,n354-1,,,,,0
49,49,145.5,0.5,72.75,0.25,293,1,74,1,n355-1,,,,,0
49,49,146.0,1.0,73.0,0.5,294,2,71,1,n356-1,V|HC,,,,0
50,50,147.0,1.5,73.5,0.75,296,3,77,1,n360-1,,,,,0
50,50,147.0,1.5,73.5,0.75,296,3,62,5,n363-1,ii{,6.0,3/8,{,1
50,50,148.5,0.5,74.25,0.25,299,1,62,5,n364-1,,,,,0
50,50,148.5,0.5,74.25,0.25,299,1,77,1,n361-1,,,,,0
50,50,149.0,1.0,74.5,0.5,300,2,62,5,n365-1,,,,,0
50,50,149.0,1.0,74.5,0.5,300,2,77,1,n362-1,,,,,0
51,51,150.0,1.5,75.0,0.75,302,3,81,1,n368-1,,,,,0
51,51,150.0,0.0,75.0,0.0,302,0,64,5,n372-1,,,,,0
51,51,150.0,0.0,75.0,0.0,302,0,77,1,n366-1,,,,,0
51,51,150.0,1.5,75.0,0.75,302,3,65,5,n373-1,,,,,0
51,51,150.0,0.0,75.0,0.0,302,0,62,5,n371-1,,,,,0
51,51,150.0,0.0,75.0,0.0,302,0,79,1,n367-1,,,,,0
51,51,151.5,0.5,75.75,0.25,305,1,64,5,n374-1,,,,,0
51,51,151.5,0.5,75.75,0.25,305,1,79,1,n369-1,,,,,0
51,51,152.0,1.0,76.0,0.5,306,2,62,5,n375-1,,,,,0
51,51,152.0,1.0,76.0,0.5,306,2,77,1,n370-1,,,,,0
52,52,153.0,1.5,76.5,0.75,308,3,77,1,n376-1,,,,,0
52,52,153.0,1.5,76.5,0.75,308,3,62,5,n379-1,,,,,0
52,52,154.5,0.5,77.25,0.25,311,1,62,5,n380-1,,,,,0
52,52,154.5,0.5,77.25,0.25,311,1,77,1,n377-1,,,,,0
52,52,155.0,1.0,77.5,0.5,312,2,62,5,n381-1,,,,,0
52,52,155.0,1.0,77.5,0.5,312,2,77,1,n378-1,,,,,0
53,53,156.0,0.0,78.0,0.0,314,0,77,1,n382-1,,,,,0
53,53,156.0,1.5,78.0,0.75,314,3,65,5,n389-1,,,,,0
53,53,156.0,0.0,78.0,0.0,314,0,64,5,n388-1,,,,,0
53,53,156.0,0.0,78.0,0.0,314,0,79,1,n383-1,,,,,0
53,53,156.0,0.0,78.0,0.0,314,0,62,5,n387-1,,,,,0
53,53,156.0,1.5,78.0,0.75,314,3,81,1,n384-1,,,,,0
53,53,157.5,0.5,78.75,0.25,317,1,79,1,n385-1,,,,,0
53,53,157.5,0.5,78.75,0.25,317,1,64,5,n390-1,,,,,0
53,53,158.0,1.0,79.0,0.5,318,2,62,5,n391-1,,,,,0
53,53,158.0,1.0,79.0,0.5,318,2,77,1,n386-1,,,,,0
54,54,159.0,1.0,79.5,0.5,320,2,60,5,n398-1,I,,,,0
54,54,159.0,0.5,79.5,0.25,320,1,76,1,n392-1,,,,,0
54,54,159.5,0.5,79.75,0.25,321,1,72,1,n393-1,,,,,0
54,54,160.0,0.5,80.0,0.25,322,1,67,1,n394-1,,,,,0
54,54,160.5,0.5,80.25,0.25,323,1,72,1,n395-1,,,,,0
54,54,161.0,0.5,80.5,0.25,324,1,76,1,n396-1,,,,,0
54,54,161.5,0.5,80.75,0.25,325,1,72,1,n397-1,,,,,0
55,55,162.0,3.0,81.0,1.5,326,6,47,5,n406-1,V65,,,,0
55,55,162.0,0.5,81.0,0.25,326,1,79,1,n400-1,,,,,0
55,55,162.0,3.0,81.0,1.5,326,6,59,5,n407-1,,,,,0
55,55,162.5,0.5,81.25,0.25,327,1,67,1,n401-1,,,,,0
55,55,163.0,0.5,81.5,0.25,328,1,78,1,n402-1,,,,,0
55,55,163.5,0.5,81.75,0.25,329,1,67,1,n403-1,,,,,0
55,55,164.0,0.5,82.0,0.25,330,1,77,1,n404-1,,,,,0
55,55,164.5,0.5,82.25,0.25,331,1,67,1,n405-1,,,,,0
56,56,165.0,1.0,82.5,0.5,332,2,48,5,n414-1,I,,,,0
56,56,165.0,1.0,82.5,0.5,332,2,60,5,n415-1,,,,,0
56,56,165.0,0.5,82.5,0.25,332,1,76,1,n408-1,,,,,0
56,56,165.5,0.5,82.75,0.25,333,1,72,1,n409-1,,,,,0
56,56,166.0,0.5,83.0,0.25,334,1,67,1,n410-1,,,,,0
56,56,166.5,0.5,83.25,0.25,335,1,72,1,n411-1,,,,,0
56,56,167.0,0.5,83.5,0.25,336,1,76,1,n412-1,,,,,0
56,56,167.5,0.5,83.75,0.25,337,1,72,1,n413-1,,,,,0
57,57,168.0,0.5,84.0,0.25,338,1,79,1,n417-1,,,,,0
57,57,168.0,3.0,84.0,1.5,338,6,47,5,n423-1,V65,,,,0
57,57,168.0,3.0,84.0,1.5,338,6,59,5,n424-1,,,,,0
57,57,168.5,0.5,84.25,0.25,339,1,67,1,n418-1,,,,,0
57,57,169.0,0.5,84.5,0.25,340,1,78,1,n419-1,,,,,0
57,57,169.5,0.5,84.75,0.25,341,1,67,1,n420-1,,,,,0
