xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,globalkey,localkey,chord,numeral,chord_type,chord_label
37,37,147.5,0.125,147.5,0.125,7080,6,77,1,n1169-1,,,,,,,,,0
37,37,147.625,0.125,147.625,0.125,7086,6,75,1,n1170-1,,,,,,,,,0
37,37,147.75,0.125,147.75,0.125,7092,6,74,1,n1171-1,,,,,,,,,0
37,37,147.875,0.125,147.875,0.125,7098,6,72,1,n1172-1,,,,,,,,,0
38,38,148.0,0.25,148.0,0.25,7104,12,53,5,n1196-1,V(64),2.0,4/4,Bb,I,V(64),V,M,1
38,38,148.0,0.0,148.0,0.0,7104,0,65,1,n1187-1,,,,,,,,,0
38,38,148.0,1.25,148.0,1.25,7104,60,77,1,n1188-1,,,,,,,,,0
38,38,148.25,0.25,148.25,0.25,7116,12,62,5,n1197-1,,,,,,,,,0
38,38,148.5,0.25,148.5,0.25,7128,12,58,5,n1198-1,,,,,,,,,0
38,38,148.75,0.25,148.75,0.25,7140,12,62,5,n1199-1,,,,,,,,,0
38,38,149.0,0.25,149.0,0.25,7152,12,53,5,n1200-1,,,,,,,,,0
38,38,149.25,0.25,149.25,0.25,7164,12,79,1,n1190-1,,,,,,,,,0
38,38,149.25,0.25,149.25,0.25,7164,12,62,5,n1201-1,,,,,,,,,0
38,38,149.5,0.25,149.5,0.25,7176,12,58,5,n1202-1,,,,,,,,,0
38,38,149.5,0.25,149.5,0.25,7176,12,81,1,n1191-1,,,,,,,,,0
38,38,149.75,0.25,149.75,0.25,7188,12,62,5,n1203-1,,,,,,,,,0
38,38,149.75,0.25,149.75,0.25,7188,12,82,1,n1192-1,,,,,,,,,0
38,38,150.0,0.25,150.0,0.25,7200,12,53,5,n1204-1,V7,2.0,4/4,Bb,I,V7,V,Mm7,1
38,38,150.0,2.0,150.0,2.0,7200,96,72,1,n1193-1,,,,,,,,,0
38,38,150.25,0.25,150.25,0.25,7212,12,63,5,n1205-1,,,,,,,,,0
38,38,150.5,0.25,150.5,0.25,7224,12,57,5,n1206-1,,,,,,,,,0
38,38,150.75,0.25,150.75,0.25,7236,12,63,5,n1207-1,,,,,,,,,0
38,38,151.0,0.25,151.0,0.25,7248,12,53,5,n1208-1,,,,,,,,,0
38,38,151.25,0.25,151.25,0.25,7260,12,63,5,n1209-1,,,,,,,,,0
38,38,151.5,0.25,151.5,0.25,7272,12,57,5,n1210-1,,,,,,,,,0
38,38,151.75,0.25,151.75,0.25,7284,12,63,5,n1211-1,,,,,,,,,0
39,39,152.0,0.5,152.0,0.5,7296,24,70,1,n1212-1,,,,,,,,,0
38,38,152.0,0.0,152.0,0.0,7296,0,70,1,n1194-1,,,,,,,,,0
38,38,152.0,0.0,152.0,0.0,7296,0,72,1,n1195-1,,,,,,,,,0
39,39,152.0,4.0,152.0,4.0,7296,192,58,6,n1241-1,I[I|PAC}{,0.75,4/4,Bb,I,I,I,M,1
39,39,152.0,0.25,152.0,0.25,7296,12,58,5,n1229-1,,,,,,,,,0
39,39,152.25,0.25,152.25,0.25,7308,12,62,5,n1230-1,,,,,,,,,0
39,39,152.5,0.25,152.5,0.25,7320,12,65,5,n1231-1,,,,,,,,,0
39,39,152.625,0.125,152.625,0.125,7326,6,70,1,n1214-1,,,,,,,,,0
39,39,152.75,0.25,152.75,0.25,7332,12,68,5,n1232-1,V7/IV,0.25,4/4,Bb,I,V7/IV,V,Mm7,1
39,39,152.75,0.25,152.75,0.25,7332,12,70,1,n1215-1,,,,,,,,,0
39,39,153.0,0.5,153.0,0.5,7344,24,67,5,n1233-1,IV6,0.5,4/4,Bb,I,IV6,IV,M,1
39,39,153.0,0.25,153.0,0.25,7344,12,77,1,n1216-1,,,,,,,,,0
39,39,153.25,0.25,153.25,0.25,7356,12,75,1,n1217-1,,,,,,,,,0
39,39,153.5,0.5,153.5,0.5,7368,24,63,5,n1234-1,ii6,0.5,4/4,Bb,I,ii6,ii,m,1
39,39,153.5,0.25,153.5,0.25,7368,12,74,1,n1218-1,,,,,,,,,0
39,39,153.75,0.25,153.75,0.25,7380,12,72,1,n1219-1,,,,,,,,,0
39,39,154.0,0.25,154.0,0.25,7392,12,62,5,n1235-1,I6,0.5,4/4,Bb,I,I6,I,M,1
39,39,154.0,0.25,154.0,0.25,7392,12,72,1,n1220-1,,,,,,,,,0
39,39,154.25,0.25,154.25,0.25,7404,12,65,5,n1236-1,,,,,,,,,0
39,39,154.25,0.25,154.25,0.25,7404,12,70,1,n1221-1,,,,,,,,,0
39,39,154.5,0.25,154.5,0.25,7416,12,68,5,n1237-1,V+7/IV,0.5,4/4,Bb,I,V+7/IV,V,+7,1
39,39,154.625,0.125,154.625,0.125,7422,6,70,1,n1223-1,,,,,,,,,0
39,39,154.75,0.25,154.75,0.25,7428,12,70,1,n1224-1,,,,,,,,,0
39,39,154.75,0.25,154.75,0.25,7428,12,66,5,n1238-1,,,,,,,,,0
39,39,155.0,0.5,155.0,0.5,7440,24,67,5,n1239-1,IV6,0.5,4/4,Bb,I,IV6,IV,M,1
39,39,155.0,0.25,155.0,0.25,7440,12,77,1,n1225-1,,,,,,,,,0
39,39,155.25,0.25,155.25,0.25,7452,12,75,1,n1226-1,,,,,,,,,0
39,39,155.5,0.5,155.5,0.5,7464,24,63,5,n1240-1,ii6,0.5,4/4,Bb,I,ii6,ii,m,1
39,39,155.5,0.25,155.5,0.25,7464,12,74,1,n1227-1,,,,,,,,,0
39,39,155.75,0.25,155.75,0.25,7476,12,72,1,n1228-1,,,,,,,,,0
40,40,156.0,1.0,156.0,1.0,7488,48,58,6,n1279-1,I6,0.5,4/4,Bb,I,I6,I,M,1
40,40,156.0,0.25,156.0,0.25,7488,12,70,1,n1243-1,,,,,,,,,0
40,40,156.25,0.25,156.25,0.25,7500,12,65,5,n1261-1,,,,,,,,,0
40,40,156.25,0.25,156.25,0.25,7500,12,62,5,n1260-1,,,,,,,,,0
40,40,156.5,0.25,156.5,0.25,7512,12,63,5,n1262-1,vii%65,0.5,4/4,Bb,I,vii%65,vii,%7,1
40,40,156.5,0.25,156.5,0.25,7512,12,67,5,n1263-1,,,,,,,,,0
40,40,156.5,0.375,156.5,0.375,7512,18,75,1,n1245-1,,,,,,,,,0
40,40,156.75,0.25,156.75,0.25,7524,12,60,5,n1264-1,,,,,,,,,0
40,40,156.75,0.25,156.75,0.25,7524,12,63,5,n1265-1,,,,,,,,,0
40,40,156.875,0.125,156.875,0.125,7530,6,69,1,n1246-1,,,,,,,,,0
40,40,157.0,0.25,157.0,0.25,7536,12,70,1,n1247-1,,,,,,,,,0
40,40,157.0,0.25,157.0,0.25,7536,12,62,5,n1266-1,,,,,,,,,0
40,40,157.0,1.0,157.0,1.0,7536,48,58,6,n1280-1,I6,0.5,4/4,Bb,I,I6,I,M,1
40,40,157.25,0.25,157.25,0.25,7548,12,62,5,n1267-1,,,,,,,,,0
40,40,157.25,0.25,157.25,0.25,7548,12,65,5,n1268-1,,,,,,,,,0
40,40,157.5,0.25,157.5,0.25,7560,12,63,5,n1269-1,vii%65,0.5,4/4,Bb,I,vii%65,vii,%7,1
40,40,157.5,0.25,157.5,0.25,7560,12,67,5,n1270-1,,,,,,,,,0
40,40,157.5,0.375,157.5,0.375,7560,18,79,1,n1249-1,,,,,,,,,0
40,40,157.75,0.25,157.75,0.25,7572,12,60,5,n1271-1,,,,,,,,,0
40,40,157.75,0.25,157.75,0.25,7572,12,63,5,n1272-1,,,,,,,,,0
40,40,157.875,0.125,157.875,0.125,7578,6,69,1,n1250-1,,,,,,,,,0
40,40,158.0,1.5,158.0,1.5,7584,72,46,5,n1273-1,I(974)},1.0,4/4,Bb,I,I(974),I,M,1
40,40,158.0,1.5,158.0,1.5,7584,72,58,5,n1274-1,,,,,,,,,0
40,40,158.0,1.0,158.0,1.0,7584,48,60,1,n1251-1,,,,,,,,,0
40,40,158.0,1.0,158.0,1.0,7584,48,63,1,n1252-1,,,,,,,,,0
40,40,158.0,1.5,158.0,1.5,7584,72,65,1,n1253-1,,,,,,,,,0
40,40,158.0,1.0,158.0,1.0,7584,48,69,1,n1254-1,,,,,,,,,0
40,40,159.0,0.5,159.0,0.5,7632,24,53,5,n1277-1,,,,,,,,,0
40,40,159.0,0.5,159.0,0.5,7632,24,62,1,n1255-1,,,,,,,,,0
40,40,159.0,0.5,159.0,0.5,7632,24,50,5,n1276-1,I],1.0,4/4,Bb,I,I,I,M,1
40,40,159.0,0.5,159.0,0.5,7632,24,70,1,n1257-1,,,,,,,,,0
