xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,globalkey,localkey,chord,numeral,chord_type,chord_label
2,2,6.75,0.25,6.75,0.25,54,2,76,1,n33-1,,,,,,,,,0
2,2,7.0,0.5,7.0,0.5,56,4,53,5,n43-1,ii6,0.5,4/4,C,I,ii6,ii,m,1
2,2,7.0,0.25,7.0,0.25,56,2,74,1,n34-1,,,,,,,,,0
2,2,7.25,0.25,7.25,0.25,58,2,77,1,n35-1,,,,,,,,,0
2,2,7.5,0.5,7.5,0.5,60,4,55,5,n44-1,V,0.5,4/4,C,I,V,V,M,1
2,2,7.5,0.25,7.5,0.25,60,2,71,1,n36-1,,,,,,,,,0
2,2,7.75,0.25,7.75,0.25,62,2,74,1,n37-1,,,,,,,,,0
3,3,8.0,1.0,8.0,1.0,64,8,72,1,n47-1,,,,,,,,,0
3,3,8.0,0.25,8.0,0.25,64,2,48,5,n59-1,I|PAC}{,4.0,4/4,C,I,I,I,M,1
3,3,8.0,1.0,8.0,1.0,64,8,67,1,n46-1,,,,,,,,,0
3,3,8.0,1.0,8.0,1.0,64,8,64,1,n45-1,,,,,,,,,0
3,3,8.25,0.25,8.25,0.25,66,2,60,5,n60-1,,,,,,,,,0
3,3,8.5,0.25,8.5,0.25,68,2,59,5,n61-1,,,,,,,,,0
3,3,8.75,0.25,8.75,0.25,70,2,60,5,n62-1,,,,,,,,,0
3,3,9.0,0.5,9.0,0.5,72,4,48,5,n63-1,,,,,,,,,0
3,3,9.5,0.25,9.5,0.25,76,2,72,1,n49-1,,,,,,,,,0
3,3,9.75,0.25,9.75,0.25,78,2,71,1,n50-1,,,,,,,,,0
3,3,10.0,0.25,10.0,0.25,80,2,74,1,n51-1,,,,,,,,,0
3,3,10.25,0.25,10.25,0.25,82,2,72,1,n52-1,,,,,,,,,0
3,3,10.5,0.25,10.5,0.25,84,2,76,1,n53-1,,,,,,,,,0
3,3,10.75,0.25,10.75,0.25,86,2,74,1,n54-1,,,,,,,,,0
3,3,11.0,0.25,11.0,0.25,88,2,77,1,n55-1,,,,,,,,,0
3,3,11.25,0.25,11.25,0.25,90,2,76,1,n56-1,,,,,,,,,0
3,3,11.5,0.25,11.5,0.25,92,2,79,1,n57-1,,,,,,,,,0
3,3,11.75,0.25,11.75,0.25,94,2,77,1,n58-1,,,,,,,,,0
4,4,12.0,1.0,12.0,1.0,96,8,53,5,n83-1,,,,,,,,,0
4,4,12.0,1.0,12.0,1.0,96,8,69,1,n66-1,,,,,,,,,0
4,4,12.0,1.0,12.0,1.0,96,8,74,1,n67-1,,,,,,,,,0
4,4,12.0,1.0,12.0,1.0,96,8,81,1,n69-1,,,,,,,,,0
4,4,12.0,1.0,12.0,1.0,96,8,41,5,n82-1,ii6,2.0,4/4,C,I,ii6,ii,m,1
4,4,12.0,1.0,12.0,1.0,96,8,77,1,n68-1,,,,,,,,,0
4,4,13.0,0.25,13.0,0.25,104,2,79,1,n70-1,,,,,,,,,0
4,4,13.25,0.25,13.25,0.25,106,2,77,1,n71-1,,,,,,,,,0
4,4,13.5,0.25,13.5,0.25,108,2,76,1,n72-1,,,,,,,,,0
4,4,13.75,0.25,13.75,0.25,110,2,74,1,n73-1,,,,,,,,,0
4,4,14.0,0.25,14.0,0.25,112,2,72,1,n74-1,V2,0.5,4/4,C,I,V2,V,Mm7,1
4,4,14.25,0.25,14.25,0.25,114,2,71,1,n75-1,,,,,,,,,0
4,4,14.5,0.5,14.5,0.5,116,4,52,5,n86-1,I6,0.5,4/4,C,I,I6,I,M,1
4,4,14.5,0.25,14.5,0.25,116,2,72,1,n76-1,,,,,,,,,0
4,4,14.75,0.25,14.75,0.25,118,2,76,1,n77-1,,,,,,,,,0
4,4,15.0,0.5,15.0,0.5,120,4,53,5,n87-1,ii6,0.5,4/4,C,I,ii6,ii,m,1
4,4,15.0,0.25,15.0,0.25,120,2,74,1,n78-1,,,,,,,,,0
4,4,15.25,0.25,15.25,0.25,122,2,77,1,n79-1,,,,,,,,,0
4,4,15.5,0.25,15.5,0.25,124,2,71,1,n80-1,,,,,,,,,0
4,4,15.5,0.5,15.5,0.5,124,4,55,5,n88-1,V,0.5,4/4,C,I,V,V,M,1
4,4,15.75,0.25,15.75,0.25,126,2,74,1,n81-1,,,,,,,,,0
5,5,16.0,0.25,16.0,0.25,128,2,60,5,n98-1,I|PAC}{,2.0,4/4,C,I,I,I,M,1
5,5,16.0,0.5,16.0,0.5,128,4,72,1,n89-1,,,,,,,,,0
5,5,16.25,0.25,16.25,0.25,130,2,67,5,n99-1,,,,,,,,,0
5,5,16.5,0.25,16.5,0.25,132,2,64,5,n100-1,,,,,,,,,0
5,5,16.5,0.0,16.5,0.0,132,0,74,1,n90-1,,,,,,,,,0
5,5,16.5,0.25,16.5,0.25,132,2,72,1,n91-1,,,,,,,,,0
5,5,16.75,0.25,16.75,0.25,134,2,67,5,n101-1,,,,,,,,,0
5,5,16.75,0.25,16.75,0.25,134,2,71,1,n92-1,,,,,,,,,0
5,5,17.0,0.5,17.0,0.5,136,4,72,1,n93-1,,,,,,,,,0
5,5,17.0,0.25,17.0,0.25,136,2,60,5,n102-1,,,,,,,,,0
5,5,17.25,0.25,17.25,0.25,138,2,67,5,n103-1,,,,,,,,,0
5,5,17.5,0.25,17.5,0.25,140,2,64,5,n104-1,,,,,,,,,0
5,5,17.5,0.5,17.5,0.5,140,4,76,1,n94-1,,,,,,,,,0
5,5,17.75,0.25,17.75,0.25,142,2,67,5,n105-1,,,,,,,,,0
5,5,18.0,1.0,18.0,1.0,144,8,73,1,n95-1,,,,,,,,,0
5,5,18.0,0.25,18.0,0.25,144,2,59,5,n106-1,V6(#11),1.0,4/4,C,I,V6(#11),V,M,1
5,5,18.25,0.25,18.25,0.25,146,2,67,5,n107-1,,,,,,,,,0
5,5,18.5,0.25,18.5,0.25,148,2,62,5,n108-1,,,,,,,,,0
5,5,18.75,0.25,18.75,0.25,150,2,67,5,n109-1,,,,,,,,,0
5,5,19.0,0.25,19.0,0.25,152,2,59,5,n110-1,V6,2.0,4/4,C,I,V6,V,M,1
5,5,19.0,0.5,19.0,0.5,152,4,74,1,n96-1,,,,,,,,,0
5,5,19.25,0.25,19.25,0.25,154,2,67,5,n111-1,,,,,,,,,0
5,5,19.5,0.25,19.5,0.25,156,2,62,5,n112-1,,,,,,,,,0
5,5,19.75,0.25,19.75,0.25,158,2,67,5,n113-1,,,,,,,,,0
6,6,20.0,0.25,20.0,0.25,160,2,59,5,n123-1,,,,,,,,,0
6,6,20.25,0.25,20.25,0.25,162,2,67,5,n124-1,,,,,,,,,0
6,6,20.5,0.25,20.5,0.25,164,2,62,5,n125-1,,,,,,,,,0
6,6,20.5,0.0,20.5,0.0,164,0,76,1,n115-1,,,,,,,,,0
6,6,20.5,0.25,20.5,0.25,164,2,74,1,n116-1,,,,,,,,,0
6,6,20.75,0.25,20.75,0.25,166,2,73,1,n117-1,,,,,,,,,0
6,6,20.75,0.25,20.75,0.25,166,2,67,5,n126-1,,,,,,,,,0
6,6,21.0,0.5,21.0,0.5,168,4,74,1,n118-1,,,,,,,,,0
6,6,21.0,0.25,21.0,0.25,168,2,59,5,n127-1,V65,1.0,4/4,C,I,V65,V,Mm7,1
6,6,21.25,0.25,21.25,0.25,170,2,67,5,n128-1,,,,,,,,,0
6,6,21.5,0.25,21.5,0.25,172,2,62,5,n129-1,,,,,,,,,0
6,6,21.5,0.5,21.5,0.5,172,4,77,1,n119-1,,,,,,,,,0
6,6,21.75,0.25,21.75,0.25,174,2,67,5,n130-1,,,,,,,,,0
6,6,22.0,1.0,22.0,1.0,176,8,75,1,n120-1,,,,,,,,,0
6,6,22.0,0.25,22.0,0.25,176,2,60,5,n131-1,I[I(#9),1.0,4/4,C,I,I(#9),I,M,1
6,6,22.25,0.25,22.25,0.25,178,2,67,5,n132-1,,,,,,,,,0
6,6,22.5,0.25,22.5,0.25,180,2,64,5,n133-1,,,,,,,,,0
6,6,22.75,0.25,22.75,0.25,182,2,67,5,n134-1,,,,,,,,,0
6,6,23.0,0.5,23.0,0.5,184,4,76,1,n121-1,,,,,,,,,0
6,6,23.0,0.25,23.0,0.25,184,2,60,5,n135-1,I,2.0,4/4,C,I,I,I,M,1
6,6,23.25,0.25,23.25,0.25,186,2,67,5,n136-1,,,,,,,,,0
6,6,23.5,0.25,23.5,0.25,188,2,64,5,n137-1,,,,,,,,,0
6,6,23.75,0.25,23.75,0.25,190,2,67,5,n138-1,,,,,,,,,0
7,7,24.0,0.25,24.0,0.25,192,2,60,5,n146-1,,,,,,,,,0
7,7,24.25,0.25,24.25,0.25,194,2,67,5,n147-1,,,,,,,,,0
7,7,24.5,0.5,24.5,0.5,196,4,79,1,n140-1,,,,,,,,,0
7,7,24.5,0.25,24.5,0.25,196,2,64,5,n148-1,,,,,,,,,0
7,7,24.75,0.25,24.75,0.25,198,2,67,5,n149-1,,,,,,,,,0
7,7,25.0,0.25,25.0,0.25,200,2,60,5,n150-1,V7/IV,1.0,4/4,C,I,V7/IV,V,Mm7,1
7,7,25.0,0.5,25.0,0.5,200,4,84,1,n141-1,,,,,,,,,0
7,7,25.25,0.25,25.25,0.25,202,2,67,5,n151-1,,,,,,,,,0
7,7,25.5,0.25,25.5,0.25,204,2,64,5,n152-1,,,,,,,,,0
7,7,25.5,0.5,25.5,0.5,204,4,82,1,n142-1,,,,,,,,,0
7,7,25.75,0.25,25.75,0.25,206,2,67,5,n153-1,,,,,,,,,0
7,7,26.0,1.0,26.0,1.0,208,8,80,1,n143-1,,,,,,,,,0
7,7,26.0,0.25,26.0,0.25,208,2,60,5,n154-1,IV(#9),1.0,4/4,C,I,IV(#9),IV,M,1
7,7,26.25,0.25,26.25,0.25,210,2,69,5,n155-1,,,,,,,,,0
7,7,26.5,0.25,26.5,0.25,212,2,65,5,n156-1,,,,,,,,,0
7,7,26.75,0.25,26.75,0.25,214,2,69,5,n157-1,,,,,,,,,0
7,7,27.0,0.25,27.0,0.25,216,2,60,5,n158-1,IV,3.0,4/4,C,I,IV,IV,M,1
7,7,27.0,0.5,27.0,0.5,216,4,81,1,n144-1,,,,,,,,,0
7,7,27.25,0.25,27.25,0.25,218,2,69,5,n159-1,,,,,,,,,0
7,7,27.5,0.25,27.5,0.25,220,2,65,5,n160-1,,,,,,,,,0
7,7,27.75,0.25,27.75,0.25,222,2,69,5,n161-1,,,,,,,,,0
8,8,28.0,0.25,28.0,0.25,224,2,60,5,n172-1,,,,,,,,,0
8,8,28.0,0.0,28.0,0.0,224,0,81,1,n162-1,,,,,,,,,0
8,8,28.0,1.0,28.0,1.0,224,8,84,1,n164-1,,,,,,,,,0
8,8,28.0,0.0,28.0,0.0,224,0,83,1,n163-1,,,,,,,,,0
8,8,28.25,0.25,28.25,0.25,226,2,69,5,n173-1,,,,,,,,,0
8,8,28.5,0.25,28.5,0.25,228,2,65,5,n174-1,,,,,,,,,0
8,8,28.75,0.25,28.75,0.25,230,2,69,5,n175-1,,,,,,,,,0
8,8,29.0,0.25,29.0,0.25,232,2,83,1,n165-1,,,,,,,,,0
8,8,29.0,0.25,29.0,0.25,232,2,60,5,n176-1,,,,,,,,,0
8,8,29.25,0.25,29.25,0.25,234,2,81,1,n166-1,,,,,,,,,0
8,8,29.25,0.25,29.25,0.25,234,2,69,5,n177-1,,,,,,,,,0
8,8,29.5,0.25,29.5,0.25,236,2,79,1,n167-1,,,,,,,,,0
8,8,29.5,0.25,29.5,0.25,236,2,65,5,n178-1,,,,,,,,,0
8,8,29.75,0.25,29.75,0.25,238,2,69,5,n179-1,,,,,,,,,0
8,8,29.75,0.25,29.75,0.25,238,2,77,1,n168-1,,,,,,,,,0
8,8,30.0,0.25,30.0,0.25,240,2,60,5,n180-1,I(#11),1.0,4/4,C,I,I(#11),I,M,1
8,8,30.0,1.0,30.0,1.0,240,8,78,1,n169-1,,,,,,,,,0
8,8,30.25,0.25,30.25,0.25,242,2,67,5,n181-1,,,,,,,,,0
8,8,30.5,0.25,30.5,0.25,244,2,64,5,n182-1,,,,,,,,,0
8,8,30.75,0.25,30.75,0.25,246,2,67,5,n183-1,,,,,,,,,0
8,8,31.0,0.5,31.0,0.5,248,4,79,1,n170-1,,,,,,,,,0
8,8,31.0,0.25,31.0,0.25,248,2,60,5,n184-1,I],1.0,4/4,C,I,I,I,M,1
8,8,31.25,0.25,31.25,0.25,250,2,67,5,n185-1,,,,,,,,,0
8,8,31.5,0.25,31.5,0.25,252,2,64,5,n186-1,,,,,,,,,0
8,8,31.75,0.25,31.75,0.25,254,2,67,5,n187-1,,,,,,,,,0
9,9,32.0,0.25,32.0,0.25,256,2,52,5,n198-1,I6,2.0,4/4,C,I,I6,I,M,1
9,9,32.25,0.25,32.25,0.25,258,2,55,5,n199-1,,,,,,,,,0
9,9,32.5,0.25,32.5,0.25,260,2,60,5,n200-1,,,,,,,,,0
9,9,32.75,0.25,32.75,0.25,262,2,64,5,n201-1,,,,,,,,,0
9,9,33.0,0.25,33.0,0.25,264,2,67,1,n189-1,,,,,,,,,0
9,9,33.25,0.25,33.25,0.25,266,2,72,1,n190-1,,,,,,,,,0
9,9,33.5,0.25,33.5,0.25,268,2,76,1,n191-1,,,,,,,,,0
9,9,33.75,0.25,33.75,0.25,270,2,79,1,n192-1,,,,,,,,,0
9,9,34.0,0.25,34.0,0.25,272,2,53,5,n203-1,IV,2.0,4/4,C,I,IV,IV,M,1
9,9,34.25,0.25,34.25,0.25,274,2,57,5,n204-1,,,,,,,,,0
9,9,34.5,0.25,34.5,0.25,276,2,60,5,n205-1,,,,,,,,,0
9,9,34.75,0.25,34.75,0.25,278,2,65,5,n206-1,,,,,,,,,0
9,9,35.0,0.25,35.0,0.25,280,2,69,1,n194-1,,,,,,,,,0
9,9,35.25,0.25,35.25,0.25,282,2,72,1,n195-1,,,,,,,,,0
9,9,35.5,0.25,35.5,0.25,284,2,77,1,n196-1,,,,,,,,,0
9,9,35.75,0.25,35.75,0.25,286,2,81,1,n197-1,,,,,,,,,0
10,10,36.0,0.5,36.0,0.5,288,4,79,1,n209-1,V(64),1.0,4/4,C,I,V(64),V,M,1
10,10,36.0,0.0,36.0,0.0,288,0,81,1,n208-1,,,,,,,,,0
10,10,36.5,0.25,36.5,0.25,292,2,77,1,n210-1,,,,,,,,,0
10,10,36.5,0.5,36.5,0.5,292,4,60,5,n221-1,,,,,,,,,0
10,10,36.5,0.5,36.5,0.5,292,4,55,5,n220-1,,,,,,,,,0
10,10,36.75,0.25,36.75,0.25,294,2,76,1,n211-1,,,,,,,,,0
10,10,37.0,0.5,37.0,0.5,296,4,59,5,n223-1,,,,,,,,,0
10,10,37.0,0.5,37.0,0.5,296,4,55,5,n222-1,V7,1.0,4/4,C,I,V7,V,Mm7,1
10,10,37.0,0.5,37.0,0.5,296,4,74,1,n213-1,,,,,,,,,0
10,10,37.0,0.0,37.0,0.0,296,0,76,1,n212-1,,,,,,,,,0
10,10,37.5,0.25,37.5,0.25,300,2,76,1,n214-1,,,,,,,,,0
10,10,37.5,0.5,37.5,0.5,300,4,62,5,n225-1,,,,,,,,,0
10,10,37.5,0.5,37.5,0.5,300,4,55,5,n224-1,,,,,,,,,0
10,10,37.75,0.25,37.75,0.25,302,2,77,1,n215-1,,,,,,,,,0
10,10,38.0,1.0,38.0,1.0,304,8,62,5,n227-1,,,,,,,,,0
10,10,38.0,1.0,38.0,1.0,304,8,77,1,n216-1,,,,,,,,,0
10,10,38.0,1.0,38.0,1.0,304,8,56,5,n226-1,#viio7/vi,1.0,4/4,C,I,#viio7/vi,#vii,o7,1
10,10,39.0,0.5,39.0,0.5,312,4,57,5,n228-1,vi|DC,1.0,4/4,C,I,vi,vi,m,1
10,10,39.0,0.5,39.0,0.5,312,4,60,5,n229-1,,,,,,,,,0
10,10,39.0,0.5,39.0,0.5,312,4,76,1,n217-1,,,,,,,,,0
11,11,40.0,0.25,40.0,0.25,320,2,52,5,n241-1,I6,2.0,4/4,C,I,I6,I,M,1
11,11,40.25,0.25,40.25,0.25,322,2,55,5,n242-1,,,,,,,,,0
11,11,40.5,0.25,40.5,0.25,324,2,60,5,n243-1,,,,,,,,,0
11,11,40.75,0.25,40.75,0.25,326,2,64,5,n244-1,,,,,,,,,0
11,11,41.0,0.25,41.0,0.25,328,2,67,1,n232-1,,,,,,,,,0
11,11,41.25,0.25,41.25,0.25,330,2,72,1,n233-1,,,,,,,,,0
11,11,41.5,0.25,41.5,0.25,332,2,76,1,n234-1,,,,,,,,,0
11,11,41.75,0.25,41.75,0.25,334,2,79,1,n235-1,,,,,,,,,0
11,11,42.0,0.25,42.0,0.25,336,2,53,5,n246-1,IV,2.0,4/4,C,I,IV,IV,M,1
11,11,42.25,0.25,42.25,0.25,338,2,57,5,n247-1,,,,,,,,,0
11,11,42.5,0.25,42.5,0.25,340,2,60,5,n248-1,,,,,,,,,0
11,11,42.75,0.25,42.75,0.25,342,2,65,5,n249-1,,,,,,,,,0
11,11,43.0,0.25,43.0,0.25,344,2,69,1,n237-1,,,,,,,,,0
11,11,43.25,0.25,43.25,0.25,346,2,72,1,n238-1,,,,,,,,,0
11,11,43.5,0.25,43.5,0.25,348,2,77,1,n239-1,,,,,,,,,0
11,11,43.75,0.25,43.75,0.25,350,2,81,1,n240-1,,,,,,,,,0
12,12,44.0,0.0,44.0,0.0,352,0,81,1,n251-1,,,,,,,,,0
12,12,44.0,0.5,44.0,0.5,352,4,79,1,n252-1,V(64),1.0,4/4,C,I,V(64),V,M,1
12,12,44.5,0.5,44.5,0.5,356,4,60,5,n265-1,,,,,,,,,0
12,12,44.5,0.25,44.5,0.25,356,2,77,1,n253-1,,,,,,,,,0
12,12,44.5,0.5,44.5,0.5,356,4,55,5,n264-1,,,,,,,,,0
12,12,44.75,0.25,44.75,0.25,358,2,76,1,n254-1,,,,,,,,,0
12,12,45.0,0.0,45.0,0.0,360,0,76,1,n255-1,,,,,,,,,0
12,12,45.0,0.5,45.0,0.5,360,4,74,1,n256-1,,,,,,,,,0
12,12,45.0,0.5,45.0,0.5,360,4,55,5,n266-1,V7,1.0,4/4,C,I,V7,V,Mm7,1
12,12,45.0,0.5,45.0,0.5,360,4,59,5,n267-1,,,,,,,,,0
12,12,45.5,0.5,45.5,0.5,364,4,55,5,n268-1,,,,,,,,,0
12,12,45.5,0.5,45.5,0.5,364,4,65,5,n269-1,,,,,,,,,0
12,12,45.5,0.25,45.5,0.25,364,2,72,1,n257-1,,,,,,,,,0
12,12,45.75,0.25,45.75,0.25,366,2,71,1,n258-1,,,,,,,,,0
12,12,46.0,0.25,46.0,0.25,368,2,60,5,n270-1,I[I|PAC}{,1.0,4/4,C,I,I,I,M,1
12,12,46.0,0.25,46.0,0.25,368,2,64,5,n271-1,,,,,,,,,0
12,12,46.0,1.0,46.0,1.0,368,8,72,1,n259-1,,,,,,,,,0
12,12,46.25,0.25,46.25,0.25,370,2,60,5,n272-1,,,,,,,,,0
12,12,46.5,0.25,46.5,0.25,372,2,59,5,n273-1,,,,,,,,,0
12,12,46.75,0.25,46.75,0.25,374,2,60,5,n274-1,,,,,,,,,0
12,12,47.0,1.5,47.0,1.5,376,12,76,1,n261-1,,,,,,,,,0
12,12,47.0,1.5,47.0,1.5,376,12,70,1,n260-1,,,,,,,,,0
12,12,47.0,1.5,47.0,1.5,376,12,67,2,n262-1,,,,,,,,,0
12,12,47.0,0.25,47.0,0.25,376,2,47,5,n275-1,V7/IV,1.5,4/4,C,I,V7/IV,V,Mm7,1
12,12,47.25,0.25,47.25,0.25,378,2,48,5,n276-1,,,,,,,,,0
12,12,47.5,0.25,47.5,0.25,380,2,47,5,n277-1,,,,,,,,,0
12,12,47.75,0.25,47.75,0.25,382,2,48,5,n278-1,,,,,,,,,0
13,13,48.0,0.5,48.0,0.5,384,4,36,5,n293-1,,,,,,,,,0
13,13,48.5,0.5,48.5,0.5,388,4,69,2,n288-1,IV,1.0,4/4,C,I,IV,IV,M,1
13,13,48.5,0.5,48.5,0.5,388,4,77,1,n281-1,,,,,,,,,0
13,13,49.0,0.5,49.0,0.5,392,4,65,2,n289-1,,,,,,,,,0
13,13,49.0,0.5,49.0,0.5,392,4,69,1,n282-1,,,,,,,,,0
13,13,49.5,0.5,49.5,0.5,396,4,62,2,n290-1,viio6,0.5,4/4,C,I,viio6,vii,o,1
13,13,49.5,0.5,49.5,0.5,396,4,71,1,n283-1,,,,,,,,,0
13,13,50.0,0.25,50.0,0.25,400,2,59,5,n296-1,I,1.0,4/4,C,I,I,I,M,1
13,13,50.0,1.0,50.0,1.0,400,8,72,1,n284-1,,,,,,,,,0
13,13,50.0,1.0,50.0,1.0,400,8,64,2,n291-1,,,,,,,,,0
13,13,50.25,0.25,50.25,0.25,402,2,60,5,n297-1,,,,,,,,,0
13,13,50.5,0.25,50.5,0.25,404,2,59,5,n298-1,,,,,,,,,0
13,13,50.75,0.25,50.75,0.25,406,2,60,5,n299-1,,,,,,,,,0
13,13,51.0,1.5,51.0,1.5,408,12,76,1,n286-1,,,,,,,,,0
13,13,51.0,1.5,51.0,1.5,408,12,67,2,n292-1,,,,,,,,,0
13,13,51.0,0.25,51.0,0.25,408,2,47,5,n300-1,V7/IV,1.5,4/4,C,I,V7/IV,V,Mm7,1
13,13,51.0,1.5,51.0,1.5,408,12,70,1,n285-1,,,,,,,,,0
13,13,51.25,0.25,51.25,0.25,410,2,48,5,n301-1,,,,,,,,,0
13,13,51.5,0.25,51.5,0.25,412,2,47,5,n302-1,,,,,,,,,0
13,13,51.75,0.25,51.75,0.25,414,2,48,5,n303-1,,,,,,,,,0
14,14,52.0,0.5,52.0,0.5,416,4,36,5,n321-1,,,,,,,,,0
14,14,52.5,0.5,52.5,0.5,420,4,69,2,n318-1,IV,1.0,4/4,C,I,IV,IV,M,1
14,14,52.5,0.5,52.5,0.5,420,4,77,1,n306-1,,,,,,,,,0
14,14,53.0,0.5,53.0,0.5,424,4,65,2,n319-1,,,,,,,,,0
14,14,53.0,0.5,53.0,0.5,424,4,69,1,n307-1,,,,,,,,,0
14,14,53.5,0.5,53.5,0.5,428,4,71,1,n308-1,,,,,,,,,0
14,14,53.5,0.5,53.5,0.5,428,4,62,2,n320-1,viio6],0.5,4/4,C,I,viio6,vii,o,1
14,14,54.0,0.5,54.0,0.5,432,4,64,5,n324-1,V[I6,1.0,4/4,C,I,I6,I,M,1
14,14,54.0,0.25,54.0,0.25,432,2,72,1,n309-1,,,,,,,,,0
14,14,54.25,0.25,54.25,0.25,434,2,71,1,n310-1,,,,,,,,,0
14,14,54.5,0.5,54.5,0.5,436,4,55,5,n325-1,,,,,,,,,0
14,14,54.5,0.25,54.5,0.25,436,2,72,1,n311-1,,,,,,,,,0
14,14,54.75,0.25,54.75,0.25,438,2,76,1,n312-1,,,,,,,,,0
14,14,55.0,0.5,55.0,0.5,440,4,59,5,n326-1,V7,1.0,4/4,C,I,V7,V,Mm7,1
14,14,55.0,0.25,55.0,0.25,440,2,74,1,n313-1,,,,,,,,,0
14,14,55.25,0.25,55.25,0.25,442,2,72,1,n314-1,,,,,,,,,0
14,14,55.5,0.25,55.5,0.25,444,2,74,1,n315-1,,,,,,,,,0
14,14,55.5,0.5,55.5,0.5,444,4,55,5,n327-1,,,,,,,,,0
14,14,55.75,0.25,55.75,0.25,446,2,77,1,n316-1,,,,,,,,,0
15,15,56.0,0.5,56.0,0.5,448,4,60,5,n344-1,I,1.0,4/4,C,I,I,I,M,1
15,15,56.0,0.25,56.0,0.25,448,2,76,1,n328-1,,,,,,,,,0
15,15,56.25,0.25,56.25,0.25,450,2,74,1,n329-1,,,,,,,,,0
15,15,56.5,0.5,56.5,0.5,452,4,55,5,n345-1,,,,,,,,,0
15,15,56.5,0.25,56.5,0.25,452,2,76,1,n330-1,,,,,,,,,0
15,15,56.75,0.25,56.75,0.25,454,2,79,1,n331-1,,,,,,,,,0
15,15,57.0,0.5,57.0,0.5,456,4,62,5,n346-1,V7],1.0,4/4,C,I,V7,V,Mm7,1
15,15,57.0,0.25,57.0,0.25,456,2,77,1,n332-1,,,,,,,,,0
15,15,57.25,0.25,57.25,0.25,458,2,76,1,n333-1,,,,,,,,,0
15,15,57.5,0.25,57.5,0.25,460,2,77,1,n334-1,,,,,,,,,0
15,15,57.5,0.5,57.5,0.5,460,4,55,5,n347-1,,,,,,,,,0
15,15,57.75,0.25,57.75,0.25,462,2,81,1,n335-1,,,,,,,,,0
15,15,58.0,0.25,58.0,0.25,464,2,79,1,n336-1,,,,,,,,,0
15,15,58.0,1.0,58.0,1.0,464,8,64,5,n348-1,I6,1.5,4/4,C,I,I6,I,M,1
