xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
4,4,11.0,1.0,5.5,0.5,132,12,58,5,n35-1,,,,,0
5,5,12.0,1.0,6.0,0.5,144,12,44,5,n42-1,V2,,,,0
5,5,12.0,1.0,6.0,0.5,144,12,56,5,n43-1,,,,,0
5,5,13.0,1.0,6.5,0.5,156,12,72,1,n37-1,,,,,0
5,5,13.0,1.0,6.5,0.5,156,12,43,5,n44-1,vi64,,,,0
5,5,13.0,1.0,6.5,0.5,156,12,55,5,n45-1,,,,,0
5,5,13.0,1.0,6.5,0.5,156,12,63,2,n40-1,,,,,0
5,5,14.0,1.0,7.0,0.5,168,12,74,1,n38-1,,,,,0
5,5,14.0,1.0,7.0,0.5,168,12,65,2,n41-1,,,,,0
5,5,14.0,1.0,7.0,0.5,168,12,53,5,n47-1,,,,,0
5,5,14.0,1.0,7.0,0.5,168,12,41,5,n46-1,viio6,,,,0
6,6,15.0,1.0,7.5,0.5,180,12,51,5,n53-1,,,,,0
6,6,15.0,2.0,7.5,1.0,180,24,67,2,n50-1,,,,,0
6,6,15.0,2.0,7.5,1.0,180,24,75,1,n48-1,,,,,0
6,6,15.0,1.0,7.5,0.5,180,12,39,5,n52-1,I,,,,0
6,6,16.0,1.0,8.0,0.5,192,12,60,5,n54-1,vi,,,,0
6,6,17.0,1.0,8.5,0.5,204,12,56,5,n55-1,IV,,,,0
6,6,17.0,1.0,8.5,0.5,204,12,68,2,n51-1,,,,,0
6,6,17.0,1.0,8.5,0.5,204,12,72,1,n49-1,,,,,0
7,7,18.0,1.0,9.0,0.5,216,12,58,5,n62-1,,,,,0
7,7,18.0,3.0,9.0,1.5,216,36,58,6,n65-1,V(64),,,,0
7,7,18.0,2.0,9.0,1.0,216,24,67,2,n60-1,,,,,0
7,7,18.0,2.0,9.0,1.0,216,24,70,1,n56-1,,,,,0
7,7,19.0,1.0,9.5,0.5,228,12,60,5,n63-1,,,,,0
7,7,20.0,0.5,10.0,0.25,240,6,68,1,n57-1,,,,,0
7,7,20.0,1.0,10.0,0.5,240,12,65,2,n61-1,,,,,0
7,7,20.0,1.0,10.0,0.5,240,12,62,5,n64-1,V7,,,,0
7,7,20.5,0.25,10.25,0.125,246,3,67,1,n58-1,,,,,0
7,7,20.75,0.25,10.375,0.125,249,3,68,1,n59-1,,,,,0
8,8,21.0,1.0,10.5,0.5,252,12,63,5,n69-1,I|IAC}{,1.5,3/8,}{,2
8,8,21.0,1.0,10.5,0.5,252,12,67,1,n66-1,,,,,0
8,8,22.0,1.0,11.0,0.5,264,12,74,1,n67-1,,,,,0
8,8,23.0,1.0,11.5,0.5,276,12,75,1,n68-1,,,,,0
9,9,24.0,1.0,12.0,0.5,288,12,63,5,n77-1,,,,,0
9,9,24.0,1.0,12.0,0.5,288,12,58,5,n76-1,,,,,0
9,9,24.0,1.0,12.0,0.5,288,12,55,5,n75-1,I6,,,,0
9,9,25.0,1.0,12.5,0.5,300,12,82,1,n73-1,,,,,0
9,9,26.0,1.0,13.0,0.5,312,12,79,1,n74-1,,,,,0
10,10,27.0,1.0,13.5,0.5,324,12,56,5,n86-1,ii6,,,,0
10,10,27.0,1.0,13.5,0.5,324,12,60,5,n87-1,,,,,0
10,10,27.0,1.0,13.5,0.5,324,12,65,5,n88-1,,,,,0
10,10,27.5,0.5,13.75,0.25,330,6,77,1,n81-1,,,,,0
10,10,28.0,0.5,14.0,0.25,336,6,79,1,n82-1,,,,,0
10,10,28.5,0.5,14.25,0.25,342,6,80,1,n83-1,,,,,0
10,10,29.0,0.5,14.5,0.25,348,6,82,1,n84-1,,,,,0
10,10,29.5,0.5,14.75,0.25,354,6,84,1,n85-1,,,,,0
11,11,30.0,1.0,15.0,0.5,360,12,58,5,n97-1,V7,,,,0
11,11,30.0,1.0,15.0,0.5,360,12,62,5,n98-1,,,,,0
11,11,30.0,1.0,15.0,0.5,360,12,68,5,n100-1,,,,,0
11,11,30.0,0.5,15.0,0.25,360,6,84,1,n91-1,,,,,0
11,11,30.0,1.0,15.0,0.5,360,12,65,5,n99-1,,,,,0
11,11,30.5,0.5,15.25,0.25,366,6,82,1,n92-1,,,,,0
11,11,31.0,0.5,15.5,0.25,372,6,80,1,n93-1,,,,,0
11,11,31.5,0.5,15.75,0.25,378,6,79,1,n94-1,,,,,0
11,11,32.0,0.5,16.0,0.25,384,6,77,1,n95-1,,,,,0
11,11,32.5,0.5,16.25,0.25,390,6,74,1,n96-1,,,,,0
12,12,33.0,1.0,16.5,0.5,396,12,63,5,n113-1,,,,,0
12,12,33.0,1.0,16.5,0.5,396,12,51,5,n112-1,I|PAC,,,,0
12,12,33.0,0.33333334,16.5,0.16666667,396,4,75,1,n103-1,,,,,0
12,12,33.333332,0.33333334,16.666666,0.16666667,400,4,70,1,n104-1,,,,,0
12,12,33.666668,0.33333334,16.833334,0.16666667,404,4,67,1,n105-1,,,,,0
12,12,34.0,0.33333334,17.0,0.16666667,408,4,70,1,n106-1,,,,,0
12,12,34.333332,0.33333334,17.166666,0.16666667,412,4,67,1,n107-1,,,,,0
12,12,34.666668,0.33333334,17.333334,0.16666667,416,4,63,1,n108-1,,,,,0
12,12,35.0,1.0,17.5,0.5,420,12,46,5,n115-1,V7,,,,0
12,12,35.0,1.0,17.5,0.5,420,12,58,5,n116-1,,,,,0
12,12,35.0,0.33333334,17.5,0.16666667,420,4,62,1,n109-1,,,,,0
12,12,35.333332,0.33333334,17.666666,0.16666667,424,4,65,1,n110-1,,,,,0
12,12,35.666668,0.33333334,17.833334,0.16666667,428,4,68,1,n111-1,,,,,0
13,13,36.0,1.0,18.0,0.5,432,12,51,5,n127-1,,,,,0
13,13,36.0,0.33333334,18.0,0.16666667,432,4,67,1,n117-1,,,,,0
13,13,36.0,1.0,18.0,0.5,432,12,39,5,n126-1,I,,,,0
13,13,36.333332,0.33333334,18.166666,0.16666667,436,4,70,1,n118-1,,,,,0
13,13,36.666668,0.33333334,18.333334,0.16666667,440,4,67,1,n119-1,,,,,0
13,13,37.0,1.0,18.5,0.5,444,12,43,5,n128-1,I6,,,,0
13,13,37.0,1.0,18.5,0.5,444,12,55,5,n129-1,,,,,0
13,13,37.0,0.33333334,18.5,0.16666667,444,4,75,1,n120-1,,,,,0
13,13,37.333332,0.33333334,18.666666,0.16666667,448,4,70,1,n121-1,,,,,0
13,13,37.666668,0.33333334,18.833334,0.16666667,452,4,67,1,n122-1,,,,,0
13,13,38.0,0.33333334,19.0,0.16666667,456,4,68,1,n123-1,,,,,0
13,13,38.0,1.0,19.0,0.5,456,12,58,5,n131-1,,,,,0
13,13,38.0,1.0,19.0,0.5,456,12,46,5,n130-1,V7,,,,0
13,13,38.333332,0.33333334,19.166666,0.16666667,460,4,65,1,n124-1,,,,,0
13,13,38.666668,0.33333334,19.333334,0.16666667,464,4,62,1,n125-1,,,,,0
14,14,39.0,1.0,19.5,0.5,468,12,39,5,n136-1,I|PAC},6.0,3/8,},3
14,14,39.0,1.0,19.5,0.5,468,12,51,5,n137-1,,,,,0
14,14,39.0,1.0,19.5,0.5,468,12,63,1,n132-1,,,,,0
14,14,41.0,1.0,20.5,0.5,492,12,51,5,n139-1,,,,,0
14,14,41.0,1.0,20.5,0.5,492,12,55,5,n140-1,,,,,0
14,14,41.0,1.0,20.5,0.5,492,12,58,1,n134-1,,,,,0
14,14,41.0,1.0,20.5,0.5,492,12,63,1,n135-1,,,,,0
15,15,42.0,1.0,21.0,0.5,504,12,51,5,n145-1,,,,,0
15,15,42.0,1.0,21.0,0.5,504,12,55,5,n146-1,,,,,0
15,15,42.0,1.0,21.0,0.5,504,12,58,1,n141-1,,,,,0
15,15,42.0,1.0,21.0,0.5,504,12,63,1,n142-1,,,,,0
16,16,45.0,0.5,22.5,0.25,540,6,63,5,n155-1,{,0.0,3/8,{,1
16,16,45.0,1.25,22.5,0.625,540,15,79,1,n149-1,,,,,0
16,16,45.5,0.5,22.75,0.25,546,6,67,5,n156-1,,,,,0
16,16,46.0,0.5,23.0,0.25,552,6,70,5,n157-1,,,,,0
16,16,46.25,0.25,23.125,0.125,555,3,80,1,n151-1,,,,,0
16,16,46.5,0.25,23.25,0.125,558,3,79,1,n152-1,,,,,0
16,16,46.5,0.5,23.25,0.25,558,6,67,5,n158-1,,,,,0
16,16,46.75,0.25,23.375,0.125,561,3,77,1,n153-1,,,,,0
16,16,47.0,1.0,23.5,0.5,564,12,75,1,n154-1,,,,,0
16,16,47.0,0.5,23.5,0.25,564,6,70,5,n159-1,,,,,0
16,16,47.5,0.5,23.75,0.25,570,6,67,5,n160-1,,,,,0
17,17,48.0,0.5,24.0,0.25,576,6,63,5,n166-1,,,,,0
17,17,48.5,0.5,24.25,0.25,582,6,67,5,n167-1,,,,,0
17,17,49.0,0.5,24.5,0.25,588,6,70,5,n168-1,,,,,0
17,17,49.0,0.0,24.5,0.0,588,0,81,1,n162-1,,,,,0
17,17,49.0,1.0,24.5,0.5,588,12,82,1,n163-1,,,,,0
17,17,49.5,0.5,24.75,0.25,594,6,67,5,n169-1,,,,,0
17,17,50.0,0.5,25.0,0.25,600,6,63,5,n170-1,,,,,0
17,17,50.0,0.0,25.0,0.0,600,0,81,1,n164-1,,,,,0
17,17,50.0,1.0,25.0,0.5,600,12,82,1,n165-1,,,,,0
17,17,50.5,0.5,25.25,0.25,606,6,67,5,n171-1,,,,,0
18,18,51.0,0.5,25.5,0.25,612,6,62,5,n178-1,V6,,,,0
18,18,51.0,1.25,25.5,0.625,612,15,77,1,n172-1,,,,,0
18,18,51.5,0.5,25.75,0.25,618,6,65,5,n179-1,,,,,0
18,18,52.0,0.5,26.0,0.25,624,6,70,5,n180-1,,,,,0
18,18,52.25,0.25,26.125,0.125,627,3,79,1,n174-1,,,,,0
18,18,52.5,0.5,26.25,0.25,630,6,65,5,n181-1,,,,,0
18,18,52.5,0.25,26.25,0.125,630,3,77,1,n175-1,,,,,0
18,18,52.75,0.25,26.375,0.125,633,3,75,1,n176-1,,,,,0
18,18,53.0,1.0,26.5,0.5,636,12,74,1,n177-1,,,,,0
18,18,53.0,0.5,26.5,0.25,636,6,70,5,n182-1,,,,,0
18,18,53.5,0.5,26.75,0.25,642,6,65,5,n183-1,,,,,0
19,19,54.0,0.5,27.0,0.25,648,6,62,5,n189-1,,,,,0
19,19,54.5,0.5,27.25,0.25,654,6,65,5,n190-1,,,,,0
19,19,55.0,0.5,27.5,0.25,660,6,70,5,n191-1,,,,,0
19,19,55.0,0.0,27.5,0.0,660,0,81,1,n185-1,,,,,0
19,19,55.0,1.0,27.5,0.5,660,12,82,1,n186-1,,,,,0
19,19,55.5,0.5,27.75,0.25,666,6,65,5,n192-1,,,,,0
19,19,56.0,0.0,28.0,0.0,672,0,81,1,n187-1,,,,,0
19,19,56.0,0.5,28.0,0.25,672,6,62,5,n193-1,,,,,0
19,19,56.0,1.0,28.0,0.5,672,12,82,1,n188-1,,,,,0
19,19,56.5,0.5,28.25,0.25,678,6,65,5,n194-1,,,,,0
20,20,57.0,0.5,28.5,0.25,684,6,60,5,n201-1,V.V43,,,,0
20,20,57.0,0.5,28.5,0.25,684,6,82,1,n195-1,,,,,0
20,20,57.5,0.5,28.75,0.25,690,6,63,5,n202-1,,,,,0
20,20,57.5,0.5,28.75,0.25,690,6,81,1,n196-1,,,,,0
20,20,58.0,0.5,29.0,0.25,696,6,65,5,n203-1,,,,,0
20,20,58.0,0.5,29.0,0.25,696,6,84,1,n197-1,,,,,0
20,20,58.5,0.5,29.25,0.25,702,6,63,5,n204-1,,,,,0
20,20,58.5,0.5,29.25,0.25,702,6,81,1,n198-1,,,,,0
20,20,59.0,0.5,29.5,0.25,708,6,57,5,n205-1,V65,,,,0
20,20,59.0,0.5,29.5,0.25,708,6,77,1,n199-1,,,,,0
20,20,59.5,0.5,29.75,0.25,714,6,60,5,n206-1,,,,,0
20,20,59.5,0.5,29.75,0.25,714,6,75,1,n200-1,,,,,0
21,21,60.0,0.5,30.0,0.25,720,6,58,5,n210-1,I|HC,,,,0
21,21,60.0,1.0,30.0,0.5,720,12,74,1,n207-1,,,,,0
21,21,60.5,0.5,30.25,0.25,726,6,62,5,n211-1,,,,,0
21,21,61.0,0.5,30.5,0.25,732,6,65,5,n212-1,,,,,0
21,21,61.5,0.5,30.75,0.25,738,6,62,5,n213-1,,,,,0
21,21,62.0,0.5,31.0,0.25,744,6,65,5,n214-1,,,,,0
21,21,62.0,1.0,31.0,0.5,744,12,82,1,n209-1,,,,,0
21,21,62.5,0.5,31.25,0.25,750,6,62,5,n215-1,,,,,0
22,22,63.0,0.5,31.5,0.25,756,6,60,5,n222-1,V43,,,,0
22,22,63.0,0.5,31.5,0.25,756,6,82,1,n216-1,,,,,0
22,22,63.5,0.5,31.75,0.25,762,6,63,5,n223-1,,,,,0
22,22,63.5,0.5,31.75,0.25,762,6,81,1,n217-1,,,,,0
22,22,64.0,0.5,32.0,0.25,768,6,65,5,n224-1,,,,,0
22,22,64.0,0.5,32.0,0.25,768,6,84,1,n218-1,,,,,0
22,22,64.5,0.5,32.25,0.25,774,6,63,5,n225-1,,,,,0
22,22,64.5,0.5,32.25,0.25,774,6,81,1,n219-1,,,,,0
22,22,65.0,0.5,32.5,0.25,780,6,57,5,n226-1,V65,,,,0
22,22,65.0,0.5,32.5,0.25,780,6,77,1,n220-1,,,,,0
22,22,65.5,0.5,32.75,0.25,786,6,60,5,n227-1,,,,,0
22,22,65.5,0.5,32.75,0.25,786,6,75,1,n221-1,,,,,0
23,23,66.0,1.0,33.0,0.5,792,12,74,1,n228-1,,,,,0
23,23,66.0,0.5,33.0,0.25,792,6,58,5,n231-1,I|HC,,,,0
23,23,66.5,0.5,33.25,0.25,798,6,62,5,n232-1,,,,,0
23,23,67.0,0.5,33.5,0.25,804,6,65,5,n233-1,,,,,0
23,23,67.5,0.5,33.75,0.25,810,6,62,5,n234-1,,,,,0
23,23,68.0,1.0,34.0,0.5,816,12,74,1,n230-1,,,,,0
23,23,68.0,0.5,34.0,0.25,816,6,58,5,n235-1,,,,,0
23,23,68.5,0.5,34.25,0.25,822,6,62,5,n236-1,,,,,0
24,24,69.0,0.0,34.5,0.0,828,0,71,1,n237-1,,,,,0
24,24,69.0,0.5,34.5,0.25,828,6,51,5,n242-1,ii6,,,,0
24,24,69.0,1.0,34.5,0.5,828,12,72,1,n238-1,,,,,0
24,24,69.5,0.5,34.75,0.25,834,6,55,5,n243-1,,,,,0
24,24,70.0,0.5,35.0,0.25,840,6,60,5,n244-1,,,,,0
24,24,70.5,0.5,35.25,0.25,846,6,55,5,n245-1,,,,,0
24,24,71.0,1.0,35.5,0.5,852,12,75,1,n241-1,,,,,0
24,24,71.0,0.5,35.5,0.25,852,6,51,5,n246-1,,,,,0
24,24,71.0,0.0,35.5,0.0,852,0,74,1,n240-1,,,,,0
24,24,71.5,0.5,35.75,0.25,858,6,55,5,n247-1,,,,,0
25,25,72.0,0.5,36.0,0.25,864,6,60,5,n255-1,,,,,0
25,25,72.5,0.5,36.25,0.25,870,6,55,5,n256-1,,,,,0
25,25,73.0,0.0,36.5,0.0,876,0,78,1,n249-1,,,,,0
25,25,73.0,1.0,36.5,0.5,876,12,79,1,n250-1,,,,,0
25,25,73.0,0.5,36.5,0.25,876,6,51,5,n257-1,,,,,0
25,25,73.5,0.5,36.75,0.25,882,6,55,5,n258-1,,,,,0
25,25,74.0,0.5,37.0,0.25,888,6,60,5,n259-1,,,,,0
25,25,74.0,0.25,37.0,0.125,888,3,77,1,n251-1,,,,,0
25,25,74.25,0.25,37.125,0.125,891,3,75,1,n252-1,,,,,0
25,25,74.5,0.5,37.25,0.25,894,6,51,5,n260-1,,,,,0
25,25,74.5,0.25,37.25,0.125,894,3,74,1,n253-1,,,,,0
25,25,74.75,0.25,37.375,0.125,897,3,72,1,n254-1,,,,,0
26,26,75.0,3.0,37.5,1.5,900,36,53,6,n265-1,V(64)},1.0,3/8,},3
26,26,75.0,2.0,37.5,1.0,900,24,62,5,n263-1,,,,,0
26,26,75.0,2.0,37.5,1.0,900,24,70,1,n261-1,,,,,0
26,26,77.0,1.0,38.5,0.5,924,12,69,1,n262-1,,,,,0
26,26,77.0,1.0,38.5,0.5,924,12,60,5,n264-1,V|HC,,,,0
27,27,78.0,1.0,39.0,0.5,936,12,51,5,n268-1,,,,,0
27,27,78.0,1.0,39.0,0.5,936,12,39,5,n267-1,,,,,0
27,27,79.0,1.0,39.5,0.5,948,12,50,5,n270-1,,,,,0
27,27,79.0,1.0,39.5,0.5,948,12,38,5,n269-1,,,,,0
27,27,80.0,1.0,40.0,0.5,960,12,36,5,n271-1,,,,,0
27,27,80.0,1.0,40.0,0.5,960,12,48,5,n272-1,,,,,0
28,28,81.0,1.0,40.5,0.5,972,12,34,5,n280-1,I{,2.0,3/8,{,1
28,28,81.0,1.0,40.5,0.5,972,12,46,5,n281-1,,,,,0
28,28,82.0,0.33333334,41.0,0.16666667,984,4,62,5,n282-1,,,,,0
28,28,82.0,0.33333334,41.0,0.16666667,984,4,77,1,n274-1,,,,,0
28,28,82.333336,0.33333334,41.166668,0.16666667,988,4,58,5,n283-1,,,,,0
28,28,82.333336,0.33333334,41.166668,0.16666667,988,4,74,1,n275-1,,,,,0
28,28,82.666664,0.33333334,41.333332,0.16666667,992,4,75,1,n276-1,,,,,0
28,28,82.666664,0.33333334,41.333332,0.16666667,992,4,60,5,n284-1,,,,,0
28,28,83.0,0.33333334,41.5,0.16666667,996,4,77,1,n277-1,,,,,0
28,28,83.0,0.33333334,41.5,0.16666667,996,4,62,5,n285-1,,,,,0
28,28,83.333336,0.33333334,41.666668,0.16666667,1000,4,58,5,n286-1,,,,,0
28,28,83.333336,0.33333334,41.666668,0.16666667,1000,4,74,1,n278-1,,,,,0
28,28,83.666664,0.33333334,41.833332,0.16666667,1004,4,75,1,n279-1,,,,,0
28,28,83.666664,0.33333334,41.833332,0.16666667,1004,4,60,5,n287-1,,,,,0
29,29,84.0,1.0,42.0,0.5,1008,12,77,1,n288-1,,,,,0
29,29,84.0,1.0,42.0,0.5,1008,12,62,5,n291-1,,,,,0
29,29,85.0,1.0,42.5,0.5,1020,12,63,5,n292-1,ii,,,,0
29,29,85.0,1.0,42.5,0.5,1020,12,79,1,n289-1,,,,,0
29,29,86.0,1.0,43.0,0.5,1032,12,60,5,n293-1,,,,,0
29,29,86.0,1.0,43.0,0.5,1032,12,75,1,n290-1,,,,,0
30,30,87.0,1.0,43.5,0.5,1044,12,41,5,n301-1,V7,,,,0
30,30,87.0,1.0,43.5,0.5,1044,12,53,5,n302-1,,,,,0
30,30,88.0,0.33333334,44.0,0.16666667,1056,4,60,5,n303-1,,,,,0
30,30,88.0,0.33333334,44.0,0.16666667,1056,4,75,1,n295-1,,,,,0
30,30,88.333336,0.33333334,44.166668,0.16666667,1060,4,57,5,n304-1,,,,,0
30,30,88.333336,0.33333334,44.166668,0.16666667,1060,4,72,1,n296-1,,,,,0
30,30,88.666664,0.33333334,44.333332,0.16666667,1064,4,58,5,n305-1,,,,,0
30,30,88.666664,0.33333334,44.333332,0.16666667,1064,4,74,1,n297-1,,,,,0
30,30,89.0,0.33333334,44.5,0.16666667,1068,4,75,1,n298-1,,,,,0
30,30,89.0,0.33333334,44.5,0.16666667,1068,4,60,5,n306-1,,,,,0
30,30,89.333336,0.33333334,44.666668,0.16666667,1072,4,57,5,n307-1,,,,,0
30,30,89.333336,0.33333334,44.666668,0.16666667,1072,4,72,1,n299-1,,,,,0
30,30,89.666664,0.33333334,44.833332,0.16666667,1076,4,58,5,n308-1,,,,,0
30,30,89.666664,0.33333334,44.833332,0.16666667,1076,4,74,1,n300-1,,,,,0
31,31,90.0,1.0,45.0,0.5,1080,12,60,5,n312-1,,,,,0
31,31,90.0,1.0,45.0,0.5,1080,12,75,1,n309-1,,,,,0
31,31,91.0,1.0,45.5,0.5,1092,12,77,1,n310-1,,,,,0
31,31,91.0,1.0,45.5,0.5,1092,12,62,5,n313-1,I,,,,0
31,31,92.0,1.0,46.0,0.5,1104,12,74,1,n311-1,,,,,0
31,31,92.0,1.0,46.0,0.5,1104,12,58,5,n314-1,,,,,0
32,32,93.0,0.33333334,46.5,0.16666667,1116,4,50,5,n318-1,I6,,,,0
32,32,93.0,1.0,46.5,0.5,1116,12,70,1,n315-1,,,,,0
32,32,93.333336,0.33333334,46.666668,0.16666667,1120,4,53,5,n319-1,,,,,0
32,32,93.666664,0.33333334,46.833332,0.16666667,1124,4,58,5,n320-1,,,,,0
32,32,94.0,0.33333334,47.0,0.16666667,1128,4,50,5,n321-1,,,,,0
32,32,94.0,1.0,47.0,0.5,1128,12,82,1,n316-1,,,,,0
32,32,94.333336,0.33333334,47.166668,0.16666667,1132,4,53,5,n322-1,,,,,0
32,32,94.666664,0.33333334,47.333332,0.16666667,1136,4,58,5,n323-1,,,,,0
32,32,95.0,0.33333334,47.5,0.16666667,1140,4,50,5,n324-1,,,,,0
32,32,95.0,1.0,47.5,0.5,1140,12,82,1,n317-1,,,,,0
32,32,95.333336,0.33333334,47.666668,0.16666667,1144,4,53,5,n325-1,,,,,0
32,32,95.666664,0.33333334,47.833332,0.16666667,1148,4,58,5,n326-1,,,,,0
33,33,96.0,0.0,48.0,0.0,1152,0,81,1,n327-1,,,,,0
33,33,96.0,0.33333334,48.0,0.16666667,1152,4,51,5,n333-1,IV,,,,0
33,33,96.0,1.0,48.0,0.5,1152,12,79,1,n328-1,,,,,0
33,33,96.333336,0.33333334,48.166668,0.16666667,1156,4,55,5,n334-1,,,,,0
33,33,96.666664,0.33333334,48.333332,0.16666667,1160,4,58,5,n335-1,,,,,0
33,33,97.0,0.33333334,48.5,0.16666667,1164,4,51,5,n336-1,,,,,0
33,33,97.0,0.5,48.5,0.25,1164,6,77,1,n329-1,,,,,0
33,33,97.333336,0.33333334,48.666668,0.16666667,1168,4,55,5,n337-1,,,,,0
33,33,97.5,0.5,48.75,0.25,1170,6,75,1,n330-1,,,,,0
33,33,97.666664,0.33333334,48.833332,0.16666667,1172,4,58,5,n338-1,,,,,0
33,33,98.0,0.33333334,49.0,0.16666667,1176,4,51,5,n339-1,ii6,,,,0
33,33,98.0,0.5,49.0,0.25,1176,6,74,1,n331-1,,,,,0
33,33,98.333336,0.33333334,49.166668,0.16666667,1180,4,55,5,n340-1,,,,,0
33,33,98.5,0.5,49.25,0.25,1182,6,72,1,n332-1,,,,,0
33,33,98.666664,0.33333334,49.333332,0.16666667,1184,4,60,5,n341-1,,,,,0
34,34,99.0,0.33333334,49.5,0.16666667,1188,4,53,5,n345-1,V(64),,,,0
34,34,99.0,2.0,49.5,1.0,1188,24,70,1,n342-1,,,,,0
34,34,99.333336,0.33333334,49.666668,0.16666667,1192,4,58,5,n346-1,,,,,0
34,34,99.666664,0.33333334,49.833332,0.16666667,1196,4,62,5,n347-1,,,,,0
34,34,100.0,0.33333334,50.0,0.16666667,1200,4,53,5,n348-1,,,,,0
34,34,100.333336,0.33333334,50.166668,0.16666667,1204,4,58,5,n349-1,,,,,0
34,34,100.666664,0.33333334,50.333332,0.16666667,1208,4,62,5,n350-1,,,,,0
34,34,101.0,0.33333334,50.5,0.16666667,1212,4,53,5,n351-1,V7,,,,0
34,34,101.0,0.5,50.5,0.25,1212,6,72,1,n343-1,,,,,0
34,34,101.333336,0.33333334,50.666668,0.16666667,1216,4,60,5,n352-1,,,,,0
34,34,101.5,0.5,50.75,0.25,1218,6,69,1,n344-1,,,,,0
34,34,101.666664,0.33333334,50.833332,0.16666667,1220,4,63,5,n353-1,,,,,0
35,35,102.0,0.33333334,51.0,0.16666667,1224,4,55,5,n357-1,vi|DC,,,,0
35,35,102.0,1.0,51.0,0.5,1224,12,70,1,n354-1,,,,,0
35,35,102.333336,0.33333334,51.166668,0.16666667,1228,4,58,5,n358-1,,,,,0
35,35,102.666664,0.33333334,51.333332,0.16666667,1232,4,62,5,n359-1,,,,,0
35,35,103.0,0.33333334,51.5,0.16666667,1236,4,53,5,n360-1,I64,,,,0
35,35,103.333336,0.33333334,51.666668,0.16666667,1240,4,58,5,n361-1,,,,,0
35,35,103.666664,0.33333334,51.833332,0.16666667,1244,4,62,5,n362-1,,,,,0
35,35,104.0,0.33333334,52.0,0.16666667,1248,4,51,5,n363-1,ii6,,,,0
35,35,104.333336,0.33333334,52.166668,0.16666667,1252,4,55,5,n364-1,,,,,0
35,35,104.666664,0.33333334,52.333332,0.16666667,1256,4,60,5,n365-1,,,,,0
36,36,105.0,0.33333334,52.5,0.16666667,1260,4,50,5,n369-1,I6,,,,0
36,36,105.0,1.0,52.5,0.5,1260,12,70,1,n366-1,,,,,0
36,36,105.333336,0.33333334,52.666668,0.16666667,1264,4,53,5,n370-1,,,,,0
36,36,105.666664,0.33333334,52.833332,0.16666667,1268,4,58,5,n371-1,,,,,0
36,36,106.0,1.0,53.0,0.5,1272,12,82,1,n367-1,,,,,0
36,36,106.0,0.33333334,53.0,0.16666667,1272,4,50,5,n372-1,,,,,0
36,36,106.333336,0.33333334,53.166668,0.16666667,1276,4,53,5,n373-1,,,,,0
36,36,106.666664,0.33333334,53.333332,0.16666667,1280,4,58,5,n374-1,,,,,0
36,36,107.0,1.0,53.5,0.5,1284,12,82,1,n368-1,,,,,0
