xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,globalkey,localkey,chord,numeral,chord_type,chord_label
3,3,11.0,1.0,11.0,1.0,264,24,67,5,n32-1,,,,,,,,,0
3,3,11.0,1.0,11.0,1.0,264,24,63,5,n31-1,,,,,,,,,0
4,4,12.0,1.0,12.0,1.0,288,24,80,1,n33-1,#viio65,4.0,4/4,c,i,#viio65,#vii,o7,1
4,4,13.0,1.0,13.0,1.0,312,24,62,5,n38-1,,,,,,,,,0
4,4,13.0,1.0,13.0,1.0,312,24,71,1,n34-1,,,,,,,,,0
4,4,13.0,1.0,13.0,1.0,312,24,65,5,n39-1,,,,,,,,,0
4,4,13.0,1.0,13.0,1.0,312,24,68,5,n40-1,,,,,,,,,0
4,4,14.0,1.0,14.0,1.0,336,24,68,5,n43-1,,,,,,,,,0
4,4,14.0,1.0,14.0,1.0,336,24,65,5,n42-1,,,,,,,,,0
4,4,14.0,1.0,14.0,1.0,336,24,62,5,n41-1,,,,,,,,,0
4,4,14.0,1.0,14.0,1.0,336,24,71,1,n35-1,,,,,,,,,0
5,5,16.0,2.0,16.0,2.0,384,48,31,5,n48-1,V,8.0,4/4,c,i,V,V,M,1
5,5,16.0,2.0,16.0,2.0,384,48,55,1,n45-1,,,,,,,,,0
5,5,16.0,2.0,16.0,2.0,384,48,43,5,n49-1,,,,,,,,,0
5,5,18.0,1.0,18.0,1.0,432,24,47,5,n51-1,,,,,,,,,0
5,5,18.0,1.0,18.0,1.0,432,24,35,5,n50-1,,,,,,,,,0
5,5,18.0,1.0,18.0,1.0,432,24,59,1,n46-1,,,,,,,,,0
5,5,19.0,1.0,19.0,1.0,456,24,50,5,n53-1,,,,,,,,,0
5,5,19.0,1.0,19.0,1.0,456,24,62,1,n47-1,,,,,,,,,0
5,5,19.0,1.0,19.0,1.0,456,24,38,5,n52-1,,,,,,,,,0
6,6,20.0,1.0,20.0,1.0,480,24,43,5,n61-1,,,,,,,,,0
6,6,20.0,1.0,20.0,1.0,480,24,55,5,n62-1,,,,,,,,,0
6,6,20.0,1.0,20.0,1.0,480,24,67,1,n54-1,,,,,,,,,0
6,6,21.0,1.0,21.0,1.0,504,24,71,1,n55-1,,,,,,,,,0
6,6,21.0,1.0,21.0,1.0,504,24,59,5,n64-1,,,,,,,,,0
6,6,21.0,1.0,21.0,1.0,504,24,47,5,n63-1,,,,,,,,,0
6,6,22.75,0.25,22.75,0.25,546,6,74,1,n57-1,,,,,,,,,0
6,6,23.0,0.5,23.0,0.5,552,12,74,1,n58-1,,,,,,,,,0
6,6,23.5,0.25,23.5,0.25,564,6,72,1,n59-1,,,,,,,,,0
6,6,23.75,0.25,23.75,0.25,570,6,74,1,n60-1,,,,,,,,,0
7,7,24.0,1.0,24.0,1.0,576,24,77,1,n66-1,#viio65,4.0,4/4,c,i,#viio65,#vii,o7,1
7,7,25.0,1.0,25.0,1.0,600,24,71,1,n67-1,,,,,,,,,0
7,7,25.0,1.0,25.0,1.0,600,24,68,5,n73-1,,,,,,,,,0
7,7,25.0,1.0,25.0,1.0,600,24,62,5,n71-1,,,,,,,,,0
7,7,25.0,1.0,25.0,1.0,600,24,65,5,n72-1,,,,,,,,,0
7,7,26.0,1.0,26.0,1.0,624,24,62,5,n74-1,,,,,,,,,0
7,7,26.0,1.0,26.0,1.0,624,24,68,5,n76-1,,,,,,,,,0
7,7,26.0,1.0,26.0,1.0,624,24,71,1,n68-1,,,,,,,,,0
7,7,26.0,1.0,26.0,1.0,624,24,65,5,n75-1,,,,,,,,,0
7,7,27.0,1.0,27.0,1.0,648,24,62,5,n77-1,,,,,,,,,0
7,7,27.0,1.0,27.0,1.0,648,24,68,5,n79-1,,,,,,,,,0
7,7,27.0,1.0,27.0,1.0,648,24,71,1,n69-1,,,,,,,,,0
7,7,27.0,1.0,27.0,1.0,648,24,65,5,n78-1,,,,,,,,,0
8,8,28.0,1.0,28.0,1.0,672,24,79,1,n80-1,i6,4.0,4/4,c,i,i6,i,m,1
8,8,29.0,1.0,29.0,1.0,696,24,63,5,n85-1,,,,,,,,,0
8,8,29.0,1.0,29.0,1.0,696,24,67,5,n86-1,,,,,,,,,0
8,8,29.0,1.0,29.0,1.0,696,24,72,1,n81-1,,,,,,,,,0
8,8,30.0,1.0,30.0,1.0,720,24,63,5,n87-1,,,,,,,,,0
8,8,30.0,1.0,30.0,1.0,720,24,67,5,n88-1,,,,,,,,,0
8,8,30.0,1.0,30.0,1.0,720,24,72,1,n82-1,,,,,,,,,0
9,9,32.0,0.5,32.0,0.5,768,12,43,5,n94-1,V[V,3.0,4/4,c,i,V,V,M,1
9,9,32.0,3.0,32.0,3.0,768,72,67,1,n90-1,,,,,,,,,0
9,9,32.5,0.5,32.5,0.5,780,12,55,5,n95-1,,,,,,,,,0
9,9,33.0,0.5,33.0,0.5,792,12,43,5,n96-1,,,,,,,,,0
9,9,33.5,0.5,33.5,0.5,804,12,55,5,n97-1,,,,,,,,,0
9,9,34.0,0.5,34.0,0.5,816,12,43,5,n98-1,,,,,,,,,0
9,9,34.5,0.5,34.5,0.5,828,12,55,5,n99-1,,,,,,,,,0
9,9,35.0,2.0,35.0,2.0,840,48,75,1,n91-1,,,,,,,,,0
9,9,35.0,1.0,35.0,1.0,840,24,67,2,n93-1,,,,,,,,,0
9,9,35.0,0.5,35.0,0.5,840,12,43,5,n100-1,V(64),1.0,4/4,c,i,V(64),V,M,1
9,9,35.5,0.5,35.5,0.5,852,12,55,5,n101-1,,,,,,,,,0
10,10,36.0,1.0,36.0,1.0,864,24,66,2,n105-1,,,,,,,,,0
10,10,36.0,0.5,36.0,0.5,864,12,43,5,n109-1,viio7/V,1.0,4/4,c,i,viio7/V,vii,o7,1
10,10,36.5,0.5,36.5,0.5,876,12,55,5,n110-1,,,,,,,,,0
10,10,37.0,1.0,37.0,1.0,888,24,65,2,n106-1,,,,,,,,,0
10,10,37.0,2.0,37.0,2.0,888,48,74,1,n103-1,,,,,,,,,0
10,10,37.0,0.5,37.0,0.5,888,12,43,5,n111-1,V7,1.0,4/4,c,i,V7,V,Mm7,1
10,10,37.5,0.5,37.5,0.5,900,12,55,5,n112-1,,,,,,,,,0
10,10,38.0,0.5,38.0,0.5,912,12,43,5,n113-1,I6(2),1.0,4/4,c,i,I6(2),I,M,1
10,10,38.0,1.0,38.0,1.0,912,24,64,2,n107-1,,,,,,,,,0
10,10,38.5,0.5,38.5,0.5,924,12,55,5,n114-1,,,,,,,,,0
10,10,39.0,0.5,39.0,0.5,936,12,43,5,n115-1,i6,1.0,4/4,c,i,i6,i,m,1
10,10,39.0,2.0,39.0,2.0,936,48,72,1,n104-1,,,,,,,,,0
10,10,39.0,1.0,39.0,1.0,936,24,63,2,n108-1,,,,,,,,,0
10,10,39.5,0.5,39.5,0.5,948,12,55,5,n116-1,,,,,,,,,0
11,11,40.0,0.5,40.0,0.5,960,12,43,5,n122-1,V7(4),1.0,4/4,c,i,V7(4),V,Mm7,1
11,11,40.0,3.0,40.0,3.0,960,72,62,2,n120-1,,,,,,,,,0
11,11,40.5,0.5,40.5,0.5,972,12,55,5,n123-1,,,,,,,,,0
11,11,41.0,0.5,41.0,0.5,984,12,43,5,n124-1,V7,2.0,4/4,c,i,V7,V,Mm7,1
11,11,41.0,1.0,41.0,1.0,984,24,71,1,n118-1,,,,,,,,,0
11,11,41.5,0.5,41.5,0.5,996,12,55,5,n125-1,,,,,,,,,0
11,11,42.0,0.5,42.0,0.5,1008,12,43,5,n126-1,,,,,,,,,0
11,11,42.5,0.5,42.5,0.5,1020,12,55,5,n127-1,,,,,,,,,0
11,11,43.0,0.5,43.0,0.5,1032,12,43,5,n128-1,V(64),1.0,4/4,c,i,V(64),V,M,1
11,11,43.0,2.0,43.0,2.0,1032,48,75,2,n121-1,,,,,,,,,0
11,11,43.0,1.0,43.0,1.0,1032,24,79,1,n119-1,,,,,,,,,0
11,11,43.5,0.5,43.5,0.5,1044,12,55,5,n129-1,,,,,,,,,0
12,12,44.0,1.0,44.0,1.0,1056,24,78,1,n130-1,,,,,,,,,0
12,12,44.0,0.5,44.0,0.5,1056,12,43,5,n137-1,viio2/V,1.0,4/4,c,i,viio2/V,vii,o7,1
12,12,44.5,0.5,44.5,0.5,1068,12,55,5,n138-1,,,,,,,,,0
12,12,45.0,0.5,45.0,0.5,1080,12,43,5,n139-1,V7,1.0,4/4,c,i,V7,V,Mm7,1
12,12,45.0,2.0,45.0,2.0,1080,48,74,2,n135-1,,,,,,,,,0
12,12,45.0,1.0,45.0,1.0,1080,24,77,1,n131-1,,,,,,,,,0
12,12,45.5,0.5,45.5,0.5,1092,12,55,5,n140-1,,,,,,,,,0
12,12,46.0,0.5,46.0,0.5,1104,12,43,5,n141-1,I(2),1.0,4/4,c,i,I(2),I,M,1
12,12,46.0,1.0,46.0,1.0,1104,24,76,1,n132-1,,,,,,,,,0
12,12,46.5,0.5,46.5,0.5,1116,12,55,5,n142-1,,,,,,,,,0
12,12,47.0,2.0,47.0,2.0,1128,48,72,2,n136-1,,,,,,,,,0
12,12,47.0,1.0,47.0,1.0,1128,24,75,1,n133-1,,,,,,,,,0
12,12,47.0,0.5,47.0,0.5,1128,12,43,5,n143-1,i,1.0,4/4,c,i,i,i,m,1
12,12,47.5,0.5,47.5,0.5,1140,12,55,5,n144-1,,,,,,,,,0
13,13,48.0,0.5,48.0,0.5,1152,12,43,5,n152-1,V(4),1.0,4/4,c,i,V(4),V,M,1
13,13,48.0,2.0,48.0,2.0,1152,48,74,1,n145-1,,,,,,,,,0
13,13,48.5,0.5,48.5,0.5,1164,12,55,5,n153-1,,,,,,,,,0
13,13,49.0,0.5,49.0,0.5,1176,12,55,5,n154-1,V],1.0,4/4,c,i,V,V,M,1
13,13,49.0,1.0,49.0,1.0,1176,24,71,2,n150-1,,,,,,,,,0
13,13,49.5,0.5,49.5,0.5,1188,12,55,5,n155-1,,,,,,,,,0
13,13,50.0,0.5,50.0,0.5,1200,12,41,5,n156-1,#viio43,2.0,4/4,c,i,#viio43,#vii,o7,1
13,13,50.5,0.5,50.5,0.5,1212,12,53,5,n157-1,,,,,,,,,0
13,13,51.0,2.0,51.0,2.0,1224,48,71,1,n146-1,,,,,,,,,0
13,13,51.0,2.0,51.0,2.0,1224,48,80,1,n148-1,,,,,,,,,0
13,13,51.0,2.0,51.0,2.0,1224,48,74,1,n147-1,,,,,,,,,0
13,13,51.0,0.5,51.0,0.5,1224,12,53,5,n158-1,,,,,,,,,0
13,13,51.5,0.5,51.5,0.5,1236,12,53,5,n159-1,,,,,,,,,0
14,14,52.0,0.5,52.0,0.5,1248,12,39,5,n170-1,i6(#762),1.0,4/4,c,i,i6(#762),i,m,1
14,14,52.5,0.5,52.5,0.5,1260,12,51,5,n171-1,,,,,,,,,0
14,14,53.0,0.5,53.0,0.5,1272,12,51,5,n172-1,i6,1.0,4/4,c,i,i6,i,m,1
14,14,53.0,1.0,53.0,1.0,1272,24,72,1,n163-1,,,,,,,,,0
14,14,53.0,1.0,53.0,1.0,1272,24,75,1,n164-1,,,,,,,,,0
14,14,53.0,1.0,53.0,1.0,1272,24,79,1,n165-1,,,,,,,,,0
14,14,53.5,0.5,53.5,0.5,1284,12,51,5,n173-1,,,,,,,,,0
14,14,54.0,0.5,54.0,0.5,1296,12,35,5,n174-1,V65,2.0,4/4,c,i,V65,V,Mm7,1
14,14,54.5,0.5,54.5,0.5,1308,12,47,5,n175-1,,,,,,,,,0
14,14,54.75,0.25,54.75,0.25,1314,6,67,1,n167-1,,,,,,,,,0
14,14,55.0,0.5,55.0,0.5,1320,12,47,5,n176-1,,,,,,,,,0
14,14,55.0,0.75,55.0,0.75,1320,18,74,1,n168-1,,,,,,,,,0
14,14,55.5,0.5,55.5,0.5,1332,12,47,5,n177-1,,,,,,,,,0
14,14,55.75,0.25,55.75,0.25,1338,6,77,1,n169-1,,,,,,,,,0
15,15,56.0,0.5,56.0,0.5,1344,12,36,5,n187-1,i,2.0,4/4,c,i,i,i,m,1
15,15,56.0,0.25,56.0,0.25,1344,6,75,1,n178-1,,,,,,,,,0
15,15,56.25,0.25,56.25,0.25,1350,6,74,1,n179-1,,,,,,,,,0
15,15,56.5,0.5,56.5,0.5,1356,12,48,5,n188-1,,,,,,,,,0
15,15,56.5,0.25,56.5,0.25,1356,6,75,1,n180-1,,,,,,,,,0
15,15,56.75,0.25,56.75,0.25,1362,6,77,1,n181-1,,,,,,,,,0
15,15,57.0,1.0,57.0,1.0,1368,24,79,1,n182-1,,,,,,,,,0
15,15,57.0,0.5,57.0,0.5,1368,12,48,5,n189-1,,,,,,,,,0
15,15,57.5,0.5,57.5,0.5,1380,12,48,5,n190-1,,,,,,,,,0
15,15,58.0,0.5,58.0,0.5,1392,12,41,5,n191-1,#viio43,2.0,4/4,c,i,#viio43,#vii,o7,1
15,15,58.5,0.5,58.5,0.5,1404,12,53,5,n192-1,,,,,,,,,0
15,15,59.0,2.0,59.0,2.0,1416,48,80,1,n186-1,,,,,,,,,0
15,15,59.0,0.5,59.0,0.5,1416,12,53,5,n193-1,,,,,,,,,0
15,15,59.0,2.0,59.0,2.0,1416,48,71,1,n184-1,,,,,,,,,0
15,15,59.0,2.0,59.0,2.0,1416,48,74,1,n185-1,,,,,,,,,0
15,15,59.5,0.5,59.5,0.5,1428,12,53,5,n194-1,,,,,,,,,0
16,16,60.0,0.5,60.0,0.5,1440,12,39,5,n205-1,i6(#762),1.0,4/4,c,i,i6(#762),i,m,1
16,16,60.5,0.5,60.5,0.5,1452,12,51,5,n206-1,,,,,,,,,0
16,16,61.0,1.0,61.0,1.0,1464,24,75,1,n199-1,,,,,,,,,0
16,16,61.0,0.5,61.0,0.5,1464,12,51,5,n207-1,i6,1.0,4/4,c,i,i6,i,m,1
16,16,61.0,1.0,61.0,1.0,1464,24,79,1,n200-1,,,,,,,,,0
16,16,61.0,1.0,61.0,1.0,1464,24,72,1,n198-1,,,,,,,,,0
16,16,61.5,0.5,61.5,0.5,1476,12,51,5,n208-1,,,,,,,,,0
16,16,62.0,0.5,62.0,0.5,1488,12,38,5,n209-1,#viio6,2.0,4/4,c,i,#viio6,#vii,o,1
16,16,62.5,0.5,62.5,0.5,1500,12,50,5,n210-1,,,,,,,,,0
16,16,62.75,0.25,62.75,0.25,1506,6,77,1,n202-1,,,,,,,,,0
16,16,63.0,0.5,63.0,0.5,1512,12,50,5,n211-1,,,,,,,,,0
16,16,63.0,0.75,63.0,0.75,1512,18,83,1,n203-1,,,,,,,,,0
16,16,63.5,0.5,63.5,0.5,1524,12,50,5,n212-1,,,,,,,,,0
16,16,63.75,0.25,63.75,0.25,1530,6,89,1,n204-1,,,,,,,,,0
17,17,64.0,1.0,64.0,1.0,1536,24,48,5,n221-1,i,2.0,4/4,c,i,i,i,m,1
17,17,64.0,0.5,64.0,0.5,1536,12,87,1,n213-1,,,,,,,,,0
17,17,64.5,0.5,64.5,0.5,1548,12,79,1,n214-1,,,,,,,,,0
17,17,65.0,0.5,65.0,0.5,1560,12,84,1,n215-1,,,,,,,,,0
17,17,65.5,0.5,65.5,0.5,1572,12,75,1,n216-1,,,,,,,,,0
17,17,66.0,1.0,66.0,1.0,1584,24,53,5,n223-1,iio6,2.0,4/4,c,i,iio6,ii,o,1
17,17,66.5,0.5,66.5,0.5,1596,12,77,1,n218-1,,,,,,,,,0
17,17,67.0,0.5,67.0,0.5,1608,12,80,1,n219-1,,,,,,,,,0
17,17,67.5,0.5,67.5,0.5,1620,12,74,1,n220-1,,,,,,,,,0
18,18,68.0,1.0,68.0,1.0,1632,24,55,5,n233-1,V(64),2.0,4/4,c,i,V(64),V,M,1
18,18,68.5,0.5,68.5,0.5,1644,12,75,1,n226-1,,,,,,,,,0
18,18,69.0,0.5,69.0,0.5,1656,12,79,1,n227-1,,,,,,,,,0
18,18,69.5,0.5,69.5,0.5,1668,12,72,1,n228-1,,,,,,,,,0
18,18,70.0,1.0,70.0,1.0,1680,24,43,5,n235-1,V7,2.0,4/4,c,i,V7,V,Mm7,1
18,18,70.5,0.5,70.5,0.5,1692,12,74,1,n230-1,,,,,,,,,0
18,18,71.0,0.5,71.0,0.5,1704,12,77,1,n231-1,,,,,,,,,0
18,18,71.5,0.5,71.5,0.5,1716,12,71,1,n232-1,,,,,,,,,0
19,19,72.0,2.0,72.0,2.0,1728,48,60,5,n240-1,i|PAC},8.0,4/4,c,i,i,i,m,1
19,19,72.0,2.0,72.0,2.0,1728,48,72,1,n237-1,,,,,,,,,0
19,19,74.0,1.0,74.0,1.0,1776,24,63,5,n241-1,,,,,,,,,0
19,19,74.0,1.0,74.0,1.0,1776,24,75,1,n238-1,,,,,,,,,0
19,19,75.0,1.0,75.0,1.0,1800,24,67,5,n242-1,,,,,,,,,0
19,19,75.0,1.0,75.0,1.0,1800,24,79,1,n239-1,,,,,,,,,0
20,20,76.0,1.0,76.0,1.0,1824,24,72,5,n250-1,,,,,,,,,0
20,20,76.0,1.0,76.0,1.0,1824,24,84,1,n243-1,,,,,,,,,0
20,20,77.0,1.0,77.0,1.0,1848,24,87,1,n244-1,,,,,,,,,0
20,20,77.0,1.0,77.0,1.0,1848,24,75,5,n251-1,,,,,,,,,0
20,20,78.75,0.25,78.75,0.25,1890,6,75,1,n246-1,,,,,,,,,0
20,20,79.0,0.5,79.0,0.5,1896,12,75,1,n247-1,,,,,,,,,0
20,20,79.5,0.25,79.5,0.25,1908,6,74,1,n248-1,,,,,,,,,0
20,20,79.75,0.25,79.75,0.25,1914,6,75,1,n249-1,,,,,,,,,0
21,21,80.0,0.33333334,80.0,0.33333334,1920,8,80,1,n253-1,,,,,,,,,0
21,21,80.0,2.0,80.0,2.0,1920,48,34,5,n265-1,III.V7,8.0,4/4,c,III,V7,V,Mm7,1
21,21,80.0,2.0,80.0,2.0,1920,48,46,5,n266-1,,,,,,,,,0
21,21,80.333336,0.33333334,80.333336,0.33333334,1928,8,82,1,n254-1,,,,,,,,,0
21,21,80.666664,0.33333334,80.666664,0.33333334,1936,8,84,1,n255-1,,,,,,,,,0
21,21,81.0,0.33333334,81.0,0.33333334,1944,8,82,1,n256-1,,,,,,,,,0
21,21,81.333336,0.33333334,81.333336,0.33333334,1952,8,80,1,n257-1,,,,,,,,,0
21,21,81.666664,0.33333334,81.666664,0.33333334,1960,8,79,1,n258-1,,,,,,,,,0
21,21,82.0,1.0,82.0,1.0,1968,24,50,5,n268-1,,,,,,,,,0
21,21,82.0,0.33333334,82.0,0.33333334,1968,8,77,1,n259-1,,,,,,,,,0
21,21,82.0,1.0,82.0,1.0,1968,24,38,5,n267-1,,,,,,,,,0
21,21,82.333336,0.33333334,82.333336,0.33333334,1976,8,79,1,n260-1,,,,,,,,,0
21,21,82.666664,0.33333334,82.666664,0.33333334,1984,8,80,1,n261-1,,,,,,,,,0
21,21,83.0,0.33333334,83.0,0.33333334,1992,8,79,1,n262-1,,,,,,,,,0
21,21,83.0,1.0,83.0,1.0,1992,24,53,5,n270-1,,,,,,,,,0
21,21,83.0,1.0,83.0,1.0,1992,24,41,5,n269-1,,,,,,,,,0
21,21,83.333336,0.33333334,83.333336,0.33333334,2000,8,77,1,n263-1,,,,,,,,,0
21,21,83.666664,0.33333334,83.666664,0.33333334,2008,8,75,1,n264-1,,,,,,,,,0
22,22,84.0,0.33333334,84.0,0.33333334,2016,8,74,1,n271-1,,,,,,,,,0
22,22,84.0,1.0,84.0,1.0,2016,24,58,5,n284-1,,,,,,,,,0
22,22,84.0,1.0,84.0,1.0,2016,24,46,5,n283-1,,,,,,,,,0
22,22,84.333336,0.33333334,84.333336,0.33333334,2024,8,75,1,n272-1,,,,,,,,,0
22,22,84.666664,0.33333334,84.666664,0.33333334,2032,8,77,1,n273-1,,,,,,,,,0
22,22,85.0,1.0,85.0,1.0,2040,24,50,5,n285-1,,,,,,,,,0
22,22,85.0,1.0,85.0,1.0,2040,24,62,5,n286-1,,,,,,,,,0
22,22,85.0,0.33333334,85.0,0.33333334,2040,8,75,1,n274-1,,,,,,,,,0
22,22,85.333336,0.33333334,85.333336,0.33333334,2048,8,74,1,n275-1,,,,,,,,,0
22,22,85.666664,0.33333334,85.666664,0.33333334,2056,8,72,1,n276-1,,,,,,,,,0
22,22,86.0,0.33333334,86.0,0.33333334,2064,8,70,1,n277-1,,,,,,,,,0
22,22,86.333336,0.33333334,86.333336,0.33333334,2072,8,72,1,n278-1,,,,,,,,,0
22,22,86.666664,0.33333334,86.666664,0.33333334,2080,8,70,1,n279-1,,,,,,,,,0
22,22,87.0,0.33333334,87.0,0.33333334,2088,8,68,1,n280-1,,,,,,,,,0
22,22,87.333336,0.33333334,87.333336,0.33333334,2096,8,70,1,n281-1,,,,,,,,,0
22,22,87.666664,0.33333334,87.666664,0.33333334,2104,8,68,1,n282-1,,,,,,,,,0
23,23,88.0,0.5,88.0,0.5,2112,12,51,5,n295-1,I{,2.0,4/4,c,III,I,I,M,1
23,23,88.0,1.5,88.0,1.5,2112,36,67,1,n288-1,,,,,,,,,0
23,23,88.5,0.5,88.5,0.5,2124,12,58,5,n296-1,,,,,,,,,0
23,23,89.0,0.5,89.0,0.5,2136,12,55,5,n297-1,,,,,,,,,0
23,23,89.5,0.5,89.5,0.5,2148,12,58,5,n298-1,,,,,,,,,0
23,23,89.5,0.125,89.5,0.125,2148,3,68,1,n289-1,,,,,,,,,0
23,23,89.625,0.125,89.625,0.125,2151,3,67,1,n290-1,,,,,,,,,0
23,23,89.75,0.125,89.75,0.125,2154,3,65,1,n291-1,,,,,,,,,0
23,23,89.875,0.125,89.875,0.125,2157,3,67,1,n292-1,,,,,,,,,0
23,23,90.0,1.0,90.0,1.0,2160,24,68,1,n293-1,,,,,,,,,0
23,23,90.0,0.5,90.0,0.5,2160,12,53,5,n299-1,V43,1.0,4/4,c,III,V43,V,Mm7,1
23,23,90.5,0.5,90.5,0.5,2172,12,58,5,n300-1,,,,,,,,,0
23,23,91.0,0.5,91.0,0.5,2184,12,56,5,n301-1,V2,1.0,4/4,c,III,V2,V,Mm7,1
23,23,91.0,1.0,91.0,1.0,2184,24,62,1,n294-1,,,,,,,,,0
23,23,91.5,0.5,91.5,0.5,2196,12,58,5,n302-1,,,,,,,,,0
24,24,92.0,0.5,92.0,0.5,2208,12,63,1,n303-1,,,,,,,,,0
24,24,92.0,0.5,92.0,0.5,2208,12,55,5,n309-1,I6,1.0,4/4,c,III,I6,I,M,1
24,24,92.5,0.5,92.5,0.5,2220,12,58,5,n310-1,,,,,,,,,0
24,24,92.5,0.5,92.5,0.5,2220,12,67,1,n304-1,,,,,,,,,0
24,24,93.0,0.5,93.0,0.5,2232,12,51,5,n311-1,I,1.0,4/4,c,III,I,I,M,1
24,24,93.0,1.5,93.0,1.5,2232,36,70,1,n305-1,,,,,,,,,0
24,24,93.5,0.5,93.5,0.5,2244,12,58,5,n312-1,,,,,,,,,0
24,24,94.0,0.5,94.0,0.5,2256,12,50,5,n313-1,V6,1.0,4/4,c,III,V6,V,M,1
24,24,94.5,0.5,94.5,0.5,2268,12,69,1,n306-1,,,,,,,,,0
24,24,94.5,0.5,94.5,0.5,2268,12,58,5,n314-1,,,,,,,,,0
24,24,95.0,0.5,95.0,0.5,2280,12,46,5,n315-1,V7,1.0,4/4,c,III,V7,V,Mm7,1
24,24,95.0,0.5,95.0,0.5,2280,12,68,1,n307-1,,,,,,,,,0
24,24,95.5,0.5,95.5,0.5,2292,12,58,5,n316-1,,,,,,,,,0
24,24,95.5,0.5,95.5,0.5,2292,12,66,1,n308-1,,,,,,,,,0
25,25,96.0,0.5,96.0,0.5,2304,12,51,5,n324-1,I,2.0,4/4,c,III,I,I,M,1
25,25,96.0,1.5,96.0,1.5,2304,36,67,1,n317-1,,,,,,,,,0
25,25,96.5,0.5,96.5,0.5,2316,12,58,5,n325-1,,,,,,,,,0
25,25,97.0,0.5,97.0,0.5,2328,12,55,5,n326-1,,,,,,,,,0
25,25,97.5,0.125,97.5,0.125,2340,3,68,1,n318-1,,,,,,,,,0
25,25,97.5,0.5,97.5,0.5,2340,12,58,5,n327-1,,,,,,,,,0
25,25,97.625,0.125,97.625,0.125,2343,3,67,1,n319-1,,,,,,,,,0
25,25,97.75,0.125,97.75,0.125,2346,3,65,1,n320-1,,,,,,,,,0
25,25,97.875,0.125,97.875,0.125,2349,3,67,1,n321-1,,,,,,,,,0
25,25,98.0,1.0,98.0,1.0,2352,24,68,1,n322-1,,,,,,,,,0
25,25,98.0,0.5,98.0,0.5,2352,12,53,5,n328-1,V43,1.0,4/4,c,III,V43,V,Mm7,1
25,25,98.5,0.5,98.5,0.5,2364,12,58,5,n329-1,,,,,,,,,0
25,25,99.0,0.5,99.0,0.5,2376,12,56,5,n330-1,V2,1.0,4/4,c,III,V2,V,Mm7,1
25,25,99.0,1.0,99.0,1.0,2376,24,62,1,n323-1,,,,,,,,,0
25,25,99.5,0.5,99.5,0.5,2388,12,58,5,n331-1,,,,,,,,,0
26,26,100.0,0.5,100.0,0.5,2400,12,55,5,n340-1,I6,1.0,4/4,c,III,I6,I,M,1
26,26,100.0,0.5,100.0,0.5,2400,12,63,1,n332-1,,,,,,,,,0
