xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
7,7,13.5,0.5,13.5,0.5,56,2,79,1,n63-1,,,,,0
7,7,13.5,0.5,13.5,0.5,56,2,75,2,n65-1,,,,,0
7,7,13.5,0.5,13.5,0.5,56,2,70,5,n69-1,,,,,0
7,7,13.5,0.5,13.5,0.5,56,2,63,6,n72-1,I,,,,0
8,8,14.0,0.5,14.0,0.5,58,2,58,5,n78-1,V(64)},0.5,2/4,},3
8,8,14.0,0.5,14.0,0.5,58,2,79,1,n73-1,,,,,0
8,8,14.0,0.5,14.0,0.5,58,2,75,2,n76-1,,,,,0
8,8,14.5,0.5,14.5,0.5,60,2,70,5,n79-1,V|HC,,,,0
8,8,14.5,0.5,14.5,0.5,60,2,74,2,n77-1,,,,,0
8,8,14.5,0.5,14.5,0.5,60,2,77,1,n74-1,,,,,0
8,8,15.0,0.5,15.0,0.5,62,2,58,5,n80-1,,,,,0
8,8,15.5,0.5,15.5,0.5,64,2,77,1,n75-1,V.I{,2.5,2/4,{,1
9,9,16.0,0.25,16.0,0.25,66,1,58,5,n86-1,,,,,0
9,9,16.0,0.25,16.0,0.25,66,1,76,1,n82-1,,,,,0
9,9,16.25,0.25,16.25,0.25,67,1,65,5,n87-1,,,,,0
9,9,16.25,0.75,16.25,0.75,67,3,77,1,n83-1,,,,,0
9,9,16.5,0.25,16.5,0.25,68,1,62,5,n88-1,,,,,0
9,9,16.75,0.25,16.75,0.25,69,1,65,5,n89-1,,,,,0
9,9,17.0,0.25,17.0,0.25,70,1,58,5,n90-1,,,,,0
9,9,17.25,0.25,17.25,0.25,71,1,65,5,n91-1,,,,,0
9,9,17.5,0.5,17.5,0.5,72,2,77,1,n85-1,,,,,0
9,9,17.5,0.25,17.5,0.25,72,1,62,5,n92-1,,,,,0
9,9,17.75,0.25,17.75,0.25,73,1,65,5,n93-1,,,,,0
10,10,18.0,0.75,18.0,0.75,74,3,87,1,n94-1,,,,,0
10,10,18.0,0.25,18.0,0.25,74,1,57,5,n98-1,V65,,,,0
10,10,18.25,0.25,18.25,0.25,75,1,65,5,n99-1,,,,,0
10,10,18.5,0.25,18.5,0.25,76,1,60,5,n100-1,,,,,0
10,10,18.75,0.25,18.75,0.25,77,1,65,5,n101-1,,,,,0
10,10,18.75,0.25,18.75,0.25,77,1,84,1,n95-1,,,,,0
10,10,19.0,0.25,19.0,0.25,78,1,57,5,n102-1,,,,,0
10,10,19.0,0.5,19.0,0.5,78,2,81,1,n96-1,,,,,0
10,10,19.25,0.25,19.25,0.25,79,1,65,5,n103-1,,,,,0
10,10,19.5,0.25,19.5,0.25,80,1,60,5,n104-1,,,,,0
10,10,19.5,0.5,19.5,0.5,80,2,75,1,n97-1,,,,,0
10,10,19.75,0.25,19.75,0.25,81,1,65,5,n105-1,,,,,0
11,11,20.0,0.25,20.0,0.25,82,1,58,5,n110-1,I,,,,0
11,11,20.0,0.25,20.0,0.25,82,1,74,1,n106-1,,,,,0
11,11,20.25,0.75,20.25,0.75,83,3,77,1,n107-1,,,,,0
11,11,20.25,0.25,20.25,0.25,83,1,65,5,n111-1,,,,,0
11,11,20.5,0.25,20.5,0.25,84,1,62,5,n112-1,,,,,0
11,11,20.75,0.25,20.75,0.25,85,1,65,5,n113-1,,,,,0
11,11,21.0,0.25,21.0,0.25,86,1,58,5,n114-1,,,,,0
11,11,21.25,0.25,21.25,0.25,87,1,65,5,n115-1,,,,,0
11,11,21.5,0.25,21.5,0.25,88,1,62,5,n116-1,,,,,0
11,11,21.5,0.5,21.5,0.5,88,2,77,1,n109-1,,,,,0
11,11,21.75,0.25,21.75,0.25,89,1,65,5,n117-1,,,,,0
12,12,22.0,0.25,22.0,0.25,90,1,57,5,n122-1,V65,,,,0
12,12,22.0,0.75,22.0,0.75,90,3,87,1,n118-1,,,,,0
12,12,22.25,0.25,22.25,0.25,91,1,65,5,n123-1,,,,,0
12,12,22.5,0.25,22.5,0.25,92,1,60,5,n124-1,,,,,0
12,12,22.75,0.25,22.75,0.25,93,1,65,5,n125-1,,,,,0
12,12,22.75,0.25,22.75,0.25,93,1,84,1,n119-1,,,,,0
12,12,23.0,0.25,23.0,0.25,94,1,57,5,n126-1,,,,,0
12,12,23.0,0.5,23.0,0.5,94,2,81,1,n120-1,,,,,0
12,12,23.25,0.25,23.25,0.25,95,1,65,5,n127-1,,,,,0
12,12,23.5,0.25,23.5,0.25,96,1,60,5,n128-1,,,,,0
12,12,23.5,0.5,23.5,0.5,96,2,75,1,n121-1,,,,,0
12,12,23.75,0.25,23.75,0.25,97,1,65,5,n129-1,,,,,0
13,13,24.0,1.0,24.0,1.0,98,4,58,5,n138-1,I,,,,0
13,13,24.0,0.25,24.0,0.25,98,1,74,1,n130-1,,,,,0
13,13,24.25,0.25,24.25,0.25,99,1,75,1,n131-1,,,,,0
13,13,24.5,0.25,24.5,0.25,100,1,77,1,n132-1,,,,,0
13,13,24.75,0.25,24.75,0.25,101,1,79,1,n133-1,,,,,0
13,13,25.0,1.0,25.0,1.0,102,4,62,5,n139-1,I6,,,,0
13,13,25.0,0.25,25.0,0.25,102,1,77,1,n134-1,,,,,0
13,13,25.25,0.25,25.25,0.25,103,1,79,1,n135-1,,,,,0
13,13,25.5,0.25,25.5,0.25,104,1,81,1,n136-1,,,,,0
13,13,25.75,0.25,25.75,0.25,105,1,82,1,n137-1,,,,,0
14,14,26.0,0.25,26.0,0.25,106,1,78,1,n140-1,,,,,0
14,14,26.0,1.0,26.0,1.0,106,4,63,5,n148-1,ii6,,,,0
14,14,26.25,0.25,26.25,0.25,107,1,79,1,n141-1,,,,,0
14,14,26.5,0.25,26.5,0.25,108,1,74,1,n142-1,,,,,0
14,14,26.75,0.25,26.75,0.25,109,1,75,1,n143-1,,,,,0
14,14,27.0,0.25,27.0,0.25,110,1,71,1,n144-1,,,,,0
14,14,27.25,0.25,27.25,0.25,111,1,72,1,n145-1,,,,,0
14,14,27.5,0.25,27.5,0.25,112,1,67,1,n146-1,,,,,0
14,14,27.5,0.5,27.5,0.5,112,2,51,5,n150-1,,,,,0
14,14,27.5,0.5,27.5,0.5,112,2,63,5,n151-1,,,,,0
14,14,27.75,0.25,27.75,0.25,113,1,72,1,n147-1,,,,,0
15,15,28.0,1.0,28.0,1.0,114,4,53,6,n161-1,V(64)},0.5,2/4,},3
15,15,28.0,0.5,28.0,0.5,114,2,70,1,n152-1,,,,,0
15,15,28.0,0.5,28.0,0.5,114,2,62,5,n155-1,,,,,0
15,15,28.5,0.5,28.5,0.5,116,2,60,5,n156-1,V|HC,,,,0
15,15,28.5,0.5,28.5,0.5,116,2,69,1,n153-1,,,,,0
15,15,29.0,0.25,29.0,0.25,118,1,53,5,n157-1,{,0.0,2/4,{,1
15,15,29.25,0.25,29.25,0.25,119,1,55,5,n158-1,,,,,0
15,15,29.5,0.25,29.5,0.25,120,1,51,5,n159-1,,,,,0
15,15,29.75,0.25,29.75,0.25,121,1,53,5,n160-1,,,,,0
16,16,30.0,1.0,30.0,1.0,122,4,50,5,n166-1,I6,,,,0
16,16,30.5,0.5,30.5,0.5,124,2,77,1,n163-1,,,,,0
16,16,31.0,0.5,31.0,0.5,126,2,75,1,n164-1,,,,,0
16,16,31.5,0.5,31.5,0.5,128,2,74,1,n165-1,,,,,0
16,16,31.5,0.5,31.5,0.5,128,2,62,5,n168-1,,,,,0
16,16,31.5,0.5,31.5,0.5,128,2,65,5,n169-1,,,,,0
17,17,32.0,1.0,32.0,1.0,130,4,63,5,n174-1,ii6(#7),,,,0
17,17,32.0,1.0,32.0,1.0,130,4,67,5,n175-1,,,,,0
17,17,32.5,0.5,32.5,0.5,132,2,71,1,n171-1,,,,,0
17,17,33.0,0.5,33.0,0.5,134,2,71,1,n172-1,,,,,0
17,17,33.5,0.5,33.5,0.5,136,2,67,5,n178-1,,,,,0
17,17,33.5,0.5,33.5,0.5,136,2,72,1,n173-1,,,,,0
17,17,33.5,0.5,33.5,0.5,136,2,63,5,n177-1,ii6,,,,0
18,18,34.0,1.0,34.0,1.0,138,4,65,5,n183-1,V7,,,,0
18,18,34.0,1.0,34.0,1.0,138,4,69,5,n184-1,,,,,0
18,18,34.5,0.5,34.5,0.5,140,2,79,1,n180-1,,,,,0
18,18,35.0,0.5,35.0,0.5,142,2,77,1,n181-1,,,,,0
18,18,35.5,0.5,35.5,0.5,144,2,69,5,n187-1,,,,,0
18,18,35.5,0.5,35.5,0.5,144,2,65,5,n186-1,,,,,0
18,18,35.5,0.5,35.5,0.5,144,2,75,1,n182-1,,,,,0
19,19,36.0,1.0,36.0,1.0,146,4,70,5,n193-1,,,,,0
19,19,36.0,1.0,36.0,1.0,146,4,67,5,n192-1,vi(#4),,,,0
19,19,36.5,0.5,36.5,0.5,148,2,73,1,n189-1,,,,,0
19,19,37.0,0.5,37.0,0.5,150,2,73,1,n190-1,,,,,0
19,19,37.5,0.5,37.5,0.5,152,2,70,5,n196-1,,,,,0
19,19,37.5,0.5,37.5,0.5,152,2,74,1,n191-1,,,,,0
19,19,37.5,0.5,37.5,0.5,152,2,67,5,n195-1,vi,,,,0
20,20,38.0,0.25,38.0,0.25,154,1,50,5,n201-1,I6,,,,0
20,20,38.0,2.0,38.0,2.0,154,8,82,1,n197-1,,,,,0
20,20,38.0,1.0,38.0,1.0,154,4,77,2,n200-1,,,,,0
20,20,38.0,1.0,38.0,1.0,154,4,74,2,n199-1,,,,,0
20,20,38.0,1.0,38.0,1.0,154,4,70,2,n198-1,,,,,0
20,20,38.25,0.25,38.25,0.25,155,1,58,5,n202-1,,,,,0
20,20,38.5,0.25,38.5,0.25,156,1,53,5,n203-1,,,,,0
20,20,38.75,0.25,38.75,0.25,157,1,58,5,n204-1,,,,,0
20,20,39.0,0.25,39.0,0.25,158,1,50,5,n205-1,,,,,0
20,20,39.25,0.25,39.25,0.25,159,1,58,5,n206-1,,,,,0
20,20,39.5,0.25,39.5,0.25,160,1,53,5,n207-1,,,,,0
20,20,39.75,0.25,39.75,0.25,161,1,58,5,n208-1,,,,,0
21,21,40.0,1.0,40.0,1.0,162,4,75,2,n212-1,,,,,0
21,21,40.0,1.0,40.0,1.0,162,4,72,2,n211-1,,,,,0
21,21,40.0,2.0,40.0,2.0,162,8,79,1,n209-1,,,,,0
21,21,40.0,0.25,40.0,0.25,162,1,51,5,n213-1,ii6,,,,0
21,21,40.0,1.0,40.0,1.0,162,4,67,2,n210-1,,,,,0
21,21,40.25,0.25,40.25,0.25,163,1,60,5,n214-1,,,,,0
21,21,40.5,0.25,40.5,0.25,164,1,55,5,n215-1,,,,,0
21,21,40.75,0.25,40.75,0.25,165,1,60,5,n216-1,,,,,0
21,21,41.0,0.25,41.0,0.25,166,1,51,5,n217-1,,,,,0
21,21,41.25,0.25,41.25,0.25,167,1,60,5,n218-1,,,,,0
21,21,41.5,0.25,41.5,0.25,168,1,55,5,n219-1,,,,,0
21,21,41.75,0.25,41.75,0.25,169,1,60,5,n220-1,,,,,0
22,22,42.0,0.0,42.0,0.0,170,0,79,1,n221-1,,,,,0
22,22,42.0,0.25,42.0,0.25,170,1,53,5,n229-1,V(64),,,,0
22,22,42.0,0.5,42.0,0.5,170,2,77,1,n222-1,,,,,0
22,22,42.25,0.25,42.25,0.25,171,1,62,5,n230-1,,,,,0
22,22,42.5,0.25,42.5,0.25,172,1,75,1,n223-1,,,,,0
22,22,42.5,0.25,42.5,0.25,172,1,58,5,n231-1,,,,,0
22,22,42.75,0.25,42.75,0.25,173,1,62,5,n232-1,,,,,0
22,22,42.75,0.25,42.75,0.25,173,1,74,1,n224-1,,,,,0
22,22,43.0,0.25,43.0,0.25,174,1,53,5,n233-1,V7,,,,0
22,22,43.0,0.5,43.0,0.5,174,2,72,1,n226-1,,,,,0
22,22,43.0,0.0,43.0,0.0,174,0,74,1,n225-1,,,,,0
22,22,43.25,0.25,43.25,0.25,175,1,63,5,n234-1,,,,,0
22,22,43.5,0.25,43.5,0.25,176,1,60,5,n235-1,,,,,0
22,22,43.5,0.25,43.5,0.25,176,1,70,1,n227-1,,,,,0
22,22,43.75,0.25,43.75,0.25,177,1,63,5,n236-1,,,,,0
22,22,43.75,0.25,43.75,0.25,177,1,69,1,n228-1,,,,,0
23,23,44.0,1.0,44.0,1.0,178,4,62,5,n246-1,,,,,0
23,23,44.0,0.25,44.0,0.25,178,1,72,1,n237-1,,,,,0
23,23,44.0,1.0,44.0,1.0,178,4,58,5,n245-1,I|PAC},2.0,2/4,},3
23,23,44.25,0.25,44.25,0.25,179,1,70,1,n238-1,,,,,0
23,23,44.5,0.25,44.5,0.25,180,1,74,1,n239-1,,,,,0
23,23,44.75,0.25,44.75,0.25,181,1,72,1,n240-1,,,,,0
23,23,45.0,0.25,45.0,0.25,182,1,75,1,n241-1,,,,,0
23,23,45.25,0.25,45.25,0.25,183,1,74,1,n242-1,,,,,0
23,23,45.5,0.25,45.5,0.25,184,1,77,1,n243-1,,,,,0
23,23,45.75,0.25,45.75,0.25,185,1,75,1,n244-1,,,,,0
24,24,46.0,0.5,46.0,0.5,186,2,79,1,n248-1,I6{,2.0,2/4,{,1
24,24,46.5,1.0,46.5,1.0,188,4,77,1,n249-1,,,,,0
24,24,47.0,1.0,47.0,1.0,190,4,62,5,n252-1,,,,,0
24,24,47.0,1.0,47.0,1.0,190,4,65,5,n253-1,,,,,0
24,24,47.5,0.5,47.5,0.5,192,2,74,1,n250-1,,,,,0
25,25,48.0,0.5,48.0,0.5,194,2,71,1,n254-1,ii6(#72),,,,0
25,25,48.5,1.0,48.5,1.0,196,4,74,1,n255-1,,,,,0
25,25,49.0,1.0,49.0,1.0,198,4,67,5,n259-1,,,,,0
25,25,49.0,1.0,49.0,1.0,198,4,63,5,n258-1,,,,,0
25,25,49.5,0.5,49.5,0.5,200,2,72,1,n256-1,ii6,,,,0
26,26,50.0,0.5,50.0,0.5,202,2,78,1,n260-1,V(9),,,,0
26,26,50.5,1.0,50.5,1.0,204,4,79,1,n261-1,,,,,0
26,26,51.0,1.0,51.0,1.0,206,4,65,5,n264-1,,,,,0
26,26,51.0,1.0,51.0,1.0,206,4,69,5,n265-1,,,,,0
26,26,51.5,0.5,51.5,0.5,208,2,75,1,n262-1,V7,,,,0
27,27,52.0,0.5,52.0,0.5,210,2,73,1,n266-1,vi(6),,,,0
27,27,52.5,1.0,52.5,1.0,212,4,75,1,n267-1,,,,,0
27,27,53.0,1.0,53.0,1.0,214,4,70,5,n271-1,,,,,0
27,27,53.0,1.0,53.0,1.0,214,4,67,5,n270-1,,,,,0
27,27,53.5,0.5,53.5,0.5,216,2,74,1,n268-1,vi,,,,0
28,28,54.0,1.0,54.0,1.0,218,4,70,2,n273-1,,,,,0
28,28,54.0,1.0,54.0,1.0,218,4,74,2,n274-1,,,,,0
28,28,54.0,0.25,54.0,0.25,218,1,50,5,n276-1,I6,,,,0
28,28,54.0,1.0,54.0,1.0,218,4,77,2,n275-1,,,,,0
28,28,54.0,2.0,54.0,2.0,218,8,82,1,n272-1,,,,,0
28,28,54.25,0.25,54.25,0.25,219,1,58,5,n277-1,,,,,0
28,28,54.5,0.25,54.5,0.25,220,1,53,5,n278-1,,,,,0
28,28,54.75,0.25,54.75,0.25,221,1,58,5,n279-1,,,,,0
28,28,55.0,0.25,55.0,0.25,222,1,50,5,n280-1,,,,,0
28,28,55.25,0.25,55.25,0.25,223,1,58,5,n281-1,,,,,0
28,28,55.5,0.25,55.5,0.25,224,1,53,5,n282-1,,,,,0
28,28,55.75,0.25,55.75,0.25,225,1,58,5,n283-1,,,,,0
29,29,56.0,0.25,56.0,0.25,226,1,51,5,n288-1,ii6,,,,0
29,29,56.0,1.0,56.0,1.0,226,4,67,2,n285-1,,,,,0
29,29,56.0,1.0,56.0,1.0,226,4,72,2,n286-1,,,,,0
29,29,56.0,1.0,56.0,1.0,226,4,75,2,n287-1,,,,,0
29,29,56.0,2.0,56.0,2.0,226,8,79,1,n284-1,,,,,0
29,29,56.25,0.25,56.25,0.25,227,1,60,5,n289-1,,,,,0
29,29,56.5,0.25,56.5,0.25,228,1,55,5,n290-1,,,,,0
29,29,56.75,0.25,56.75,0.25,229,1,60,5,n291-1,,,,,0
29,29,57.0,0.25,57.0,0.25,230,1,51,5,n292-1,,,,,0
29,29,57.25,0.25,57.25,0.25,231,1,60,5,n293-1,,,,,0
29,29,57.5,0.25,57.5,0.25,232,1,55,5,n294-1,,,,,0
29,29,57.75,0.25,57.75,0.25,233,1,60,5,n295-1,,,,,0
30,30,58.0,0.25,58.0,0.25,234,1,53,5,n304-1,V(64),,,,0
30,30,58.0,0.5,58.0,0.5,234,2,77,1,n297-1,,,,,0
30,30,58.0,0.0,58.0,0.0,234,0,79,1,n296-1,,,,,0
30,30,58.25,0.25,58.25,0.25,235,1,62,5,n305-1,,,,,0
30,30,58.5,0.25,58.5,0.25,236,1,58,5,n306-1,,,,,0
30,30,58.5,0.25,58.5,0.25,236,1,75,1,n298-1,,,,,0
30,30,58.75,0.25,58.75,0.25,237,1,62,5,n307-1,,,,,0
30,30,58.75,0.25,58.75,0.25,237,1,74,1,n299-1,,,,,0
30,30,59.0,0.5,59.0,0.5,238,2,72,1,n301-1,,,,,0
30,30,59.0,0.25,59.0,0.25,238,1,53,5,n308-1,V7,,,,0
30,30,59.0,0.0,59.0,0.0,238,0,74,1,n300-1,,,,,0
30,30,59.25,0.25,59.25,0.25,239,1,63,5,n309-1,,,,,0
30,30,59.5,0.25,59.5,0.25,240,1,60,5,n310-1,,,,,0
30,30,59.5,0.25,59.5,0.25,240,1,70,1,n302-1,,,,,0
30,30,59.75,0.25,59.75,0.25,241,1,63,5,n311-1,,,,,0
30,30,59.75,0.25,59.75,0.25,241,1,69,1,n303-1,,,,,0
31,31,60.0,1.0,60.0,1.0,242,4,62,5,n321-1,,,,,0
31,31,60.0,0.5,60.0,0.5,242,2,70,1,n313-1,,,,,0
31,31,60.0,0.0,60.0,0.0,242,0,69,1,n312-1,,,,,0
31,31,60.0,1.0,60.0,1.0,242,4,55,5,n320-1,vi|DC,,,,0
31,31,60.5,0.25,60.5,0.25,244,1,72,1,n314-1,,,,,0
31,31,60.75,0.25,60.75,0.25,245,1,74,1,n315-1,,,,,0
31,31,61.0,0.25,61.0,0.25,246,1,75,1,n316-1,,,,,0
31,31,61.25,0.25,61.25,0.25,247,1,77,1,n317-1,,,,,0
31,31,61.5,0.25,61.5,0.25,248,1,79,1,n318-1,,,,,0
31,31,61.75,0.25,61.75,0.25,249,1,81,1,n319-1,,,,,0
32,32,62.0,0.25,62.0,0.25,250,1,82,1,n323-1,,,,,0
32,32,62.0,0.25,62.0,0.25,250,1,50,5,n328-1,I6,,,,0
32,32,62.25,0.25,62.25,0.25,251,1,58,5,n329-1,,,,,0
32,32,62.25,0.25,62.25,0.25,251,1,84,1,n324-1,,,,,0
32,32,62.5,0.25,62.5,0.25,252,1,86,1,n325-1,,,,,0
32,32,62.5,0.25,62.5,0.25,252,1,53,5,n330-1,,,,,0
32,32,62.75,0.25,62.75,0.25,253,1,81,1,n326-1,,,,,0
32,32,62.75,0.25,62.75,0.25,253,1,58,5,n331-1,,,,,0
32,32,63.0,1.0,63.0,1.0,254,4,82,1,n327-1,,,,,0
32,32,63.0,0.25,63.0,0.25,254,1,50,5,n332-1,,,,,0
32,32,63.25,0.25,63.25,0.25,255,1,58,5,n333-1,,,,,0
32,32,63.5,0.25,63.5,0.25,256,1,53,5,n334-1,,,,,0
32,32,63.75,0.25,63.75,0.25,257,1,58,5,n335-1,,,,,0
33,33,64.0,0.25,64.0,0.25,258,1,51,5,n341-1,IV,,,,0
33,33,64.0,0.25,64.0,0.25,258,1,79,1,n336-1,,,,,0
33,33,64.25,0.25,64.25,0.25,259,1,58,5,n342-1,,,,,0
33,33,64.25,0.25,64.25,0.25,259,1,81,1,n337-1,,,,,0
33,33,64.5,0.25,64.5,0.25,260,1,55,5,n343-1,,,,,0
33,33,64.5,0.25,64.5,0.25,260,1,82,1,n338-1,,,,,0
33,33,64.75,0.25,64.75,0.25,261,1,58,5,n344-1,,,,,0
33,33,64.75,0.25,64.75,0.25,261,1,78,1,n339-1,,,,,0
33,33,65.0,1.0,65.0,1.0,262,4,79,1,n340-1,,,,,0
33,33,65.0,0.25,65.0,0.25,262,1,51,5,n345-1,,,,,0
33,33,65.25,0.25,65.25,0.25,263,1,58,5,n346-1,,,,,0
33,33,65.5,0.25,65.5,0.25,264,1,55,5,n347-1,,,,,0
33,33,65.75,0.25,65.75,0.25,265,1,58,5,n348-1,,,,,0
34,34,66.0,0.25,66.0,0.25,266,1,53,5,n357-1,V(64),,,,0
34,34,66.0,0.5,66.0,0.5,266,2,77,1,n350-1,,,,,0
34,34,66.0,0.0,66.0,0.0,266,0,79,1,n349-1,,,,,0
34,34,66.25,0.25,66.25,0.25,267,1,62,5,n358-1,,,,,0
34,34,66.5,0.25,66.5,0.25,268,1,75,1,n351-1,,,,,0
34,34,66.5,0.25,66.5,0.25,268,1,58,5,n359-1,,,,,0
34,34,66.75,0.25,66.75,0.25,269,1,74,1,n352-1,,,,,0
34,34,66.75,0.25,66.75,0.25,269,1,62,5,n360-1,,,,,0
34,34,67.0,0.5,67.0,0.5,270,2,72,1,n354-1,,,,,0
34,34,67.0,0.25,67.0,0.25,270,1,53,5,n361-1,V7,,,,0
34,34,67.0,0.0,67.0,0.0,270,0,74,1,n353-1,,,,,0
34,34,67.25,0.25,67.25,0.25,271,1,63,5,n362-1,,,,,0
34,34,67.5,0.25,67.5,0.25,272,1,70,1,n355-1,,,,,0
34,34,67.5,0.25,67.5,0.25,272,1,60,5,n363-1,,,,,0
34,34,67.75,0.25,67.75,0.25,273,1,63,5,n364-1,,,,,0
34,34,67.75,0.25,67.75,0.25,273,1,69,1,n356-1,,,,,0
35,35,68.0,1.0,68.0,1.0,274,4,58,6,n374-1,I|PAC}{,2.0,2/4,}{,2
35,35,68.0,1.0,68.0,1.0,274,4,62,5,n373-1,,,,,0
35,35,68.0,0.25,68.0,0.25,274,1,70,1,n365-1,,,,,0
35,35,68.25,0.25,68.25,0.25,275,1,72,1,n366-1,,,,,0
35,35,68.5,0.25,68.5,0.25,276,1,74,1,n367-1,,,,,0
35,35,68.75,0.25,68.75,0.25,277,1,75,1,n368-1,,,,,0
35,35,69.0,0.25,69.0,0.25,278,1,77,1,n369-1,,,,,0
35,35,69.25,0.25,69.25,0.25,279,1,79,1,n370-1,,,,,0
35,35,69.5,0.25,69.5,0.25,280,1,81,1,n371-1,,,,,0
35,35,69.75,0.25,69.75,0.25,281,1,82,1,n372-1,,,,,0
36,36,70.0,0.25,70.0,0.25,282,1,78,1,n375-1,ii6,,,,0
36,36,70.25,0.25,70.25,0.25,283,1,79,1,n376-1,,,,,0
36,36,70.5,0.25,70.5,0.25,284,1,75,1,n377-1,,,,,0
36,36,70.5,0.5,70.5,0.5,284,2,63,5,n384-1,,,,,0
36,36,70.75,0.25,70.75,0.25,285,1,72,1,n378-1,,,,,0
