onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
59.5,0.5,59.5,0.5,976,8,72,1,n186-1,12,12,,,,,,,,,,,
60.0,5.0,60.0,5.0,984,80,72,2,n193-1,13,13,,,,,,,,,,,
60.0,0.75,60.0,0.75,984,12,48,5,n196-1,13,13,,,,,,,,,,,
60.0,1.5,60.0,1.5,984,24,82,1,n189-1,13,13,,,,,,,,,,,
60.0,0.75,60.0,0.75,984,12,36,5,n195-1,13,13,1.0,3/4,V7,F,I,V7,,V,,,Mm7
60.75,0.25,60.75,0.25,996,4,38,5,n197-1,13,13,,,,,,,,,,,
60.75,0.25,60.75,0.25,996,4,50,5,n198-1,13,13,,,,,,,,,,,
61.0,0.5,61.0,0.5,1000,8,40,5,n199-1,13,13,0.5,3/4,V65,F,I,V65,,V,,,Mm7
61.0,0.5,61.0,0.5,1000,8,52,5,n200-1,13,13,,,,,,,,,,,
61.5,0.5,61.5,0.5,1008,8,53,5,n202-1,13,13,,,,,,,,,,,
61.5,0.5,61.5,0.5,1008,8,81,1,n190-1,13,13,,,,,,,,,,,
61.5,0.5,61.5,0.5,1008,8,41,5,n201-1,13,13,0.5,3/4,I,F,I,I,,I,,,M
62.0,0.5,62.0,0.5,1016,8,79,1,n191-1,13,13,,,,,,,,,,,
62.0,0.5,62.0,0.5,1016,8,55,5,n204-1,13,13,,,,,,,,,,,
62.0,0.5,62.0,0.5,1016,8,43,5,n203-1,13,13,0.5,3/4,V64,F,I,V64,,V,,,M
62.5,0.5,62.5,0.5,1024,8,77,1,n192-1,13,13,,,,,,,,,,,
62.5,0.5,62.5,0.5,1024,8,69,3,n194-1,13,13,,,,,,,,,,,
62.5,0.5,62.5,0.5,1024,8,57,5,n206-1,13,13,,,,,,,,,,,
62.5,0.5,62.5,0.5,1024,8,45,5,n205-1,13,13,0.5,3/4,I6,F,I,I6,,I,,,M
63.0,2.0,63.0,2.0,1032,32,67,3,n213-1,14,14,,,,,,,,,,,
63.0,2.0,63.0,2.0,1032,32,46,5,n214-1,14,14,1.0,3/4,V2(4),F,I,V2(4),,V,,,Mm7
63.0,2.0,63.0,2.0,1032,32,58,5,n215-1,14,14,,,,,,,,,,,
63.0,1.0,63.0,1.0,1032,16,77,1,n207-1,14,14,,,,,,,,,,,
64.0,0.5,64.0,0.5,1048,8,76,1,n208-1,14,14,0.5,3/4,V2,F,I,V2,,V,,,Mm7
64.5,0.5,64.5,0.5,1056,8,75,1,n209-1,14,14,4.5,3/4,V65/IV,F,I,V65/IV,,V,,,Mm7
65.0,0.5,65.0,0.5,1064,8,75,1,n210-1,14,14,,,,,,,,,,,
65.5,0.5,65.5,0.5,1072,8,75,1,n211-1,14,14,,,,,,,,,,,
66.0,1.0,66.0,1.0,1080,16,57,5,n226-1,15,15,,,,,,,,,,,
66.0,1.0,66.0,1.0,1080,16,60,5,n227-1,15,15,,,,,,,,,,,
66.0,1.0,66.0,1.0,1080,16,65,5,n228-1,15,15,,,,,,,,,,,
66.0,0.75,66.0,0.75,1080,12,75,1,n217-1,15,15,,,,,,,,,,,
66.75,0.25,66.75,0.25,1092,4,77,1,n218-1,15,15,,,,,,,,,,,
67.0,1.0,67.0,1.0,1096,16,57,5,n229-1,15,15,,,,,,,,,,,
67.0,1.0,67.0,1.0,1096,16,60,5,n230-1,15,15,,,,,,,,,,,
67.0,1.0,67.0,1.0,1096,16,65,5,n231-1,15,15,,,,,,,,,,,
67.0,0.5,67.0,0.5,1096,8,79,1,n219-1,15,15,,,,,,,,,,,
67.5,0.25,67.5,0.25,1104,4,77,1,n220-1,15,15,,,,,,,,,,,
67.75,0.25,67.75,0.25,1108,4,75,1,n221-1,15,15,,,,,,,,,,,
68.0,1.0,68.0,1.0,1112,16,57,5,n232-1,15,15,,,,,,,,,,,
68.0,1.0,68.0,1.0,1112,16,63,5,n233-1,15,15,,,,,,,,,,,
68.0,1.0,68.0,1.0,1112,16,65,5,n234-1,15,15,,,,,,,,,,,
68.0,0.25,68.0,0.25,1112,4,75,1,n222-1,15,15,,,,,,,,,,,
68.25,0.25,68.25,0.25,1116,4,74,1,n223-1,15,15,,,,,,,,,,,
68.5,0.25,68.5,0.25,1120,4,74,1,n224-1,15,15,,,,,,,,,,,
68.75,0.25,68.75,0.25,1124,4,73,1,n225-1,15,15,,,,,,,,,,,
69.0,2.0,69.0,2.0,1128,32,65,5,n245-1,16,16,,,,,,,,,,,
69.0,2.0,69.0,2.0,1128,32,62,5,n244-1,16,16,,,,,,,,,,,
69.0,2.0,69.0,2.0,1128,32,58,5,n243-1,16,16,1.0,3/4,IV(#9),F,I,IV(#9),,IV,,,M
69.0,1.0,69.0,1.0,1128,16,73,1,n235-1,16,16,,,,,,,,,,,
70.0,0.5,70.0,0.5,1144,8,74,1,n236-1,16,16,2.0,3/4,IV,F,I,IV,,IV,,,M
70.5,0.25,70.5,0.25,1152,4,77,1,n237-1,16,16,,,,,,,,,,,
70.75,0.25,70.75,0.25,1156,4,76,1,n238-1,16,16,,,,,,,,,,,
71.0,0.25,71.0,0.25,1160,4,79,1,n239-1,16,16,,,,,,,,,,,
71.25,0.25,71.25,0.25,1164,4,77,1,n240-1,16,16,,,,,,,,,,,
71.5,0.25,71.5,0.25,1168,4,76,1,n241-1,16,16,,,,,,,,,,,
71.75,0.25,71.75,0.25,1172,4,74,1,n242-1,16,16,,,,,,,,,,,
72.0,2.0,72.0,2.0,1176,32,53,6,n259-1,17,17,1.0,3/4,I(64),F,I,I(64),,I,,,M
72.0,1.0,72.0,1.0,1176,16,58,5,n255-1,17,17,,,,,,,,,,,
72.0,1.0,72.0,1.0,1176,16,62,5,n256-1,17,17,,,,,,,,,,,
72.0,1.0,72.0,1.0,1176,16,74,1,n247-1,17,17,,,,,,,,,,,
73.0,0.5,73.0,0.5,1192,8,72,1,n248-1,17,17,,,,,,,,,,,
73.0,1.0,73.0,1.0,1192,16,57,5,n257-1,17,17,2.0,3/4,I,F,I,I,,I,,,M
73.0,1.0,73.0,1.0,1192,16,60,5,n258-1,17,17,,,,,,,,,,,
73.5,0.375,73.5,0.375,1200,6,77,1,n249-1,17,17,,,,,,,,,,,
73.875,0.125,73.875,0.125,1206,2,72,1,n250-1,17,17,,,,,,,,,,,
74.0,0.375,74.0,0.375,1208,6,81,1,n251-1,17,17,,,,,,,,,,,
74.375,0.125,74.375,0.125,1214,2,77,1,n252-1,17,17,,,,,,,,,,,
74.5,0.375,74.5,0.375,1216,6,72,1,n253-1,17,17,,,,,,,,,,,
74.875,0.125,74.875,0.125,1222,2,69,1,n254-1,17,17,,,,,,,,,,,
75.0,1.5,75.0,1.5,1224,24,52,5,n272-1,18,18,1.0,3/4,V6,F,I,V6,,V,,,M
75.0,1.5,75.0,1.5,1224,24,55,5,n273-1,18,18,,,,,,,,,,,
75.0,1.5,75.0,1.5,1224,24,60,5,n274-1,18,18,,,,,,,,,,,
75.0,0.75,75.0,0.75,1224,12,72,1,n260-1,18,18,,,,,,,,,,,
75.75,0.25,75.75,0.25,1236,4,71,1,n261-1,18,18,,,,,,,,,,,
76.0,0.5,76.0,0.5,1240,8,70,1,n262-1,18,18,0.5,3/4,V65,F,I,V65,,V,,,Mm7
76.5,0.5,76.5,0.5,1248,8,46,5,n275-1,18,18,0.5,3/4,V2,F,I,V2,,V,,,Mm7
76.5,0.5,76.5,0.5,1248,8,58,5,n276-1,18,18,,,,,,,,,,,
76.5,0.375,76.5,0.375,1248,6,64,2,n266-1,18,18,,,,,,,,,,,
76.5,0.5,76.5,0.5,1248,8,67,1,n263-1,18,18,,,,,,,,,,,
76.875,0.125,76.875,0.125,1254,2,60,2,n267-1,18,18,,,,,,,,,,,
77.0,0.5,77.0,0.5,1256,8,57,5,n278-1,18,18,,,,,,,,,,,
77.0,0.5,77.0,0.5,1256,8,45,5,n277-1,18,18,0.5,3/4,I6,F,I,I6,,I,,,M
77.0,0.5,77.0,0.5,1256,8,69,1,n264-1,18,18,,,,,,,,,,,
77.0,0.375,77.0,0.375,1256,6,65,2,n268-1,18,18,,,,,,,,,,,
77.375,0.125,77.375,0.125,1262,2,60,2,n269-1,18,18,,,,,,,,,,,
77.5,0.5,77.5,0.5,1264,8,43,5,n279-1,18,18,0.5,3/4,V43,F,I,V43,,V,,,Mm7
77.5,0.5,77.5,0.5,1264,8,55,5,n280-1,18,18,,,,,,,,,,,
77.5,0.375,77.5,0.375,1264,6,67,2,n270-1,18,18,,,,,,,,,,,
77.5,0.5,77.5,0.5,1264,8,70,1,n265-1,18,18,,,,,,,,,,,
77.875,0.125,77.875,0.125,1270,2,60,2,n271-1,18,18,,,,,,,,,,,
78.0,0.5,78.0,0.5,1272,8,41,5,n292-1,19,19,1.0,3/4,I,F,I,I,,I,,,M
78.0,0.25,78.0,0.25,1272,4,72,1,n281-1,19,19,,,,,,,,,,,
78.0,0.5,78.0,0.5,1272,8,53,5,n293-1,19,19,,,,,,,,,,,
78.0,0.5,78.0,0.5,1272,8,69,2,n287-1,19,19,,,,,,,,,,,
78.25,0.25,78.25,0.25,1276,4,74,1,n282-1,19,19,,,,,,,,,,,
78.5,0.25,78.5,0.25,1280,4,76,1,n283-1,19,19,,,,,,,,,,,
78.75,0.25,78.75,0.25,1284,4,77,1,n284-1,19,19,,,,,,,,,,,
79.0,2.0,79.0,2.0,1288,32,48,6,n297-1,19,19,1.0,3/4,V(64),F,I,V(64),,V,,,M
79.0,1.5,79.0,1.5,1288,24,60,2,n289-1,19,19,,,,,,,,,,,
79.0,1.5,79.0,1.5,1288,24,65,1,n285-1,19,19,,,,,,,,,,,
79.0,1.0,79.0,1.0,1288,16,57,5,n295-1,19,19,,,,,,,,,,,
80.0,1.0,80.0,1.0,1304,16,58,5,n296-1,19,19,1.0,3/4,V7,F,I,V7,,V,,,Mm7
80.5,0.5,80.5,0.5,1312,8,64,1,n286-1,19,19,,,,,,,,,,,
80.5,0.25,80.5,0.25,1312,4,69,2,n290-1,19,19,,,,,,,,,,,
80.75,0.25,80.75,0.25,1316,4,67,2,n291-1,19,19,,,,,,,,,,,
81.0,1.0,81.0,1.0,1320,16,53,6,n302-1,20,20,1.5,3/4,I|PAC},F,I,I,,I,PAC,},M
81.0,1.0,81.0,1.0,1320,16,57,5,n300-1,20,20,,,,,,,,,,,
81.0,1.0,81.0,1.0,1320,16,65,1,n298-1,20,20,,,,,,,,,,,
82.0,0.5,82.0,0.5,1336,8,41,5,n301-1,20,20,,,,,,,,,,,
82.5,0.5,82.5,0.5,1344,8,72,1,n120-2,X1,8,1.5,3/4,I.V{,F,I,V,,V,,{,M
83.0,0.0,83.0,0.0,1352,0,74,1,n121-2,X1,8,,,,,,,,,,,
83.0,0.5,83.0,0.5,1352,8,72,1,n122-2,X1,8,,,,,,,,,,,
83.5,0.5,83.5,0.5,1360,8,69,1,n124-2,X1,8,,,,,,,,,,,
83.5,0.0,83.5,0.0,1360,0,70,1,n123-2,X1,8,,,,,,,,,,,
84.0,1.5,84.0,1.5,1368,24,63,5,n133-2,9,9,,,,,,,,,,,
84.0,1.5,84.0,1.5,1368,24,60,6,n137-2,9,9,1.0,3/4,#viio43(2)/ii,F,I,#viio43(2)/ii,,#vii,,,o7
84.0,1.0,84.0,1.0,1368,16,67,1,n127-2,9,9,,,,,,,,,,,
85.0,0.5,85.0,0.5,1384,8,66,1,n128-2,9,9,1.0,3/4,#viio43/ii,F,I,#viio43/ii,,#vii,,,o7
85.5,0.5,85.5,0.5,1392,8,66,1,n129-2,9,9,,,,,,,,,,,
85.5,0.5,85.5,0.5,1392,8,63,5,n134-2,9,9,,,,,,,,,,,
85.5,0.5,85.5,0.5,1392,8,60,6,n138-2,9,9,,,,,,,,,,,
86.0,0.5,86.0,0.5,1400,8,67,1,n130-2,9,9,,,,,,,,,,,
86.0,0.5,86.0,0.5,1400,8,62,5,n135-2,9,9,,,,,,,,,,,
86.0,0.5,86.0,0.5,1400,8,58,6,n139-2,9,9,0.5,3/4,ii6,F,I,ii6,,ii,,,m
86.5,0.5,86.5,0.5,1408,8,57,6,n140-2,9,9,0.5,3/4,V43/ii,F,I,V43/ii,,V,,,Mm7
86.5,0.5,86.5,0.5,1408,8,69,1,n132-2,9,9,,,,,,,,,,,
86.5,0.5,86.5,0.5,1408,8,66,1,n131-2,9,9,,,,,,,,,,,
86.5,0.5,86.5,0.5,1408,8,62,5,n136-2,9,9,,,,,,,,,,,
86.5,0.5,86.5,0.5,1408,8,60,6,n141-2,9,9,,,,,,,,,,,
87.0,1.0,87.0,1.0,1416,16,60,5,n150-2,10,10,,,,,,,,,,,
87.0,1.5,87.0,1.5,1416,24,55,6,n155-2,10,10,1.0,3/4,ii(9#74),F,I,ii(9#74),,ii,,,m
87.0,1.5,87.0,1.5,1416,24,62,6,n156-2,10,10,,,,,,,,,,,
87.0,1.0,87.0,1.0,1416,16,66,1,n142-2,10,10,,,,,,,,,,,
87.0,1.0,87.0,1.0,1416,16,69,1,n143-2,10,10,,,,,,,,,,,
88.0,0.5,88.0,0.5,1432,8,67,1,n144-2,10,10,,,,,,,,,,,
88.0,0.5,88.0,0.5,1432,8,58,5,n151-2,10,10,0.5,3/4,ii,F,I,ii,,ii,,,m
88.0,0.5,88.0,0.5,1432,8,70,1,n145-2,10,10,,,,,,,,,,,
88.5,0.5,88.5,0.5,1440,8,64,1,n146-2,10,10,,,,,,,,,,,
88.5,0.5,88.5,0.5,1440,8,61,5,n152-2,10,10,,,,,,,,,,,
88.5,0.5,88.5,0.5,1440,8,58,6,n157-2,10,10,0.5,3/4,viio43,F,I,viio43,,vii,,,o7
89.0,0.5,89.0,0.5,1448,8,60,5,n153-2,10,10,,,,,,,,,,,
89.0,0.5,89.0,0.5,1448,8,65,1,n147-2,10,10,,,,,,,,,,,
89.0,0.5,89.0,0.5,1448,8,57,6,n158-2,10,10,0.5,3/4,I6,F,I,I6,,I,,,M
89.5,0.5,89.5,0.5,1456,8,64,1,n148-2,10,10,,,,,,,,,,,
89.5,0.5,89.5,0.5,1456,8,58,6,n160-2,10,10,,,,,,,,,,,
89.5,0.5,89.5,0.5,1456,8,60,5,n154-2,10,10,,,,,,,,,,,
89.5,0.5,89.5,0.5,1456,8,67,1,n149-2,10,10,,,,,,,,,,,
89.5,0.5,89.5,0.5,1456,8,55,6,n159-2,10,10,0.5,3/4,V43,F,I,V43,,V,,,Mm7
90.0,0.5,90.0,0.5,1464,8,60,5,n173-2,11,11,,,,,,,,,,,
90.0,0.5,90.0,0.5,1464,8,53,6,n178-2,11,11,0.5,3/4,I,F,I,I,,I,,,M
90.0,2.5,90.0,2.5,1464,40,65,2,n169-2,11,11,,,,,,,,,,,
90.0,0.5,90.0,0.5,1464,8,57,5,n172-2,11,11,,,,,,,,,,,
90.0,0.5,90.0,0.5,1464,8,69,1,n161-2,11,11,,,,,,,,,,,
90.5,0.5,90.5,0.5,1472,8,50,6,n179-2,11,11,0.5,3/4,IV6,F,I,IV6,,IV,,,M
90.5,0.5,90.5,0.5,1472,8,70,1,n162-2,11,11,,,,,,,,,,,
91.0,0.5,91.0,0.5,1480,8,72,1,n163-2,11,11,,,,,,,,,,,
91.0,1.0,91.0,1.0,1480,16,45,5,n175-2,11,11,1.0,3/4,I6,F,I,I6,,I,,,M
91.5,0.5,91.5,0.5,1488,8,73,1,n164-2,11,11,,,,,,,,,,,
92.0,0.5,92.0,0.5,1496,8,46,5,n176-2,11,11,0.5,3/4,IV,F,I,IV,,IV,,,M
92.0,0.0,92.0,0.0,1496,0,76,1,n165-2,11,11,,,,,,,,,,,
92.0,0.5,92.0,0.5,1496,8,74,1,n166-2,11,11,,,,,,,,,,,
92.5,0.5,92.5,0.5,1504,8,70,1,n168-2,11,11,,,,,,,,,,,
92.5,0.5,92.5,0.5,1504,8,67,2,n171-2,11,11,,,,,,,,,,,
92.5,0.5,92.5,0.5,1504,8,43,5,n177-2,11,11,0.5,3/4,ii,F,I,ii,,ii,,,m
92.5,0.0,92.5,0.0,1504,0,72,1,n167-2,11,11,,,,,,,,,,,
93.0,2.0,93.0,2.0,1512,32,48,5,n187-2,12,12,1.0,3/4,V(64)},F,I,V(64),,V,,},M
93.0,1.0,93.0,1.0,1512,16,69,1,n181-2,12,12,,,,,,,,,,,
93.0,1.0,93.0,1.0,1512,16,65,1,n180-2,12,12,,,,,,,,,,,
94.0,0.5,94.0,0.5,1528,8,64,1,n182-2,12,12,2.0,3/4,V|HC,F,I,V,,V,HC,,M
94.0,0.5,94.0,0.5,1528,8,67,1,n183-2,12,12,,,,,,,,,,,
94.5,0.5,94.5,0.5,1536,8,72,1,n184-2,12,12,0.0,3/4,{,F,I,,,,,{,
95.0,0.5,95.0,0.5,1544,8,72,1,n185-2,12,12,,,,,,,,,,,
95.5,0.5,95.5,0.5,1552,8,72,1,n186-2,12,12,,,,,,,,,,,
96.0,1.5,96.0,1.5,1560,24,82,1,n189-2,13,13,,,,,,,,,,,
96.0,0.75,96.0,0.75,1560,12,36,5,n195-2,13,13,1.0,3/4,V7,F,I,V7,,V,,,Mm7
96.0,5.0,96.0,5.0,1560,80,72,2,n193-2,13,13,,,,,,,,,,,
96.0,0.75,96.0,0.75,1560,12,48,5,n196-2,13,13,,,,,,,,,,,
96.75,0.25,96.75,0.25,1572,4,50,5,n198-2,13,13,,,,,,,,,,,
96.75,0.25,96.75,0.25,1572,4,38,5,n197-2,13,13,,,,,,,,,,,
97.0,0.5,97.0,0.5,1576,8,40,5,n199-2,13,13,0.5,3/4,V65,F,I,V65,,V,,,Mm7
97.0,0.5,97.0,0.5,1576,8,52,5,n200-2,13,13,,,,,,,,,,,
97.5,0.5,97.5,0.5,1584,8,81,1,n190-2,13,13,,,,,,,,,,,
97.5,0.5,97.5,0.5,1584,8,53,5,n202-2,13,13,,,,,,,,,,,
97.5,0.5,97.5,0.5,1584,8,41,5,n201-2,13,13,0.5,3/4,I,F,I,I,,I,,,M
98.0,0.5,98.0,0.5,1592,8,43,5,n203-2,13,13,0.5,3/4,V64,F,I,V64,,V,,,M
98.0,0.5,98.0,0.5,1592,8,55,5,n204-2,13,13,,,,,,,,,,,
98.0,0.5,98.0,0.5,1592,8,79,1,n191-2,13,13,,,,,,,,,,,
98.5,0.5,98.5,0.5,1600,8,45,5,n205-2,13,13,0.5,3/4,I6,F,I,I6,,I,,,M
98.5,0.5,98.5,0.5,1600,8,57,5,n206-2,13,13,,,,,,,,,,,
98.5,0.5,98.5,0.5,1600,8,69,3,n194-2,13,13,,,,,,,,,,,
98.5,0.5,98.5,0.5,1600,8,77,1,n192-2,13,13,,,,,,,,,,,
99.0,1.0,99.0,1.0,1608,16,77,1,n207-2,14,14,,,,,,,,,,,
99.0,2.0,99.0,2.0,1608,32,67,3,n213-2,14,14,,,,,,,,,,,
99.0,2.0,99.0,2.0,1608,32,46,5,n214-2,14,14,1.0,3/4,V2(4),F,I,V2(4),,V,,,Mm7
99.0,2.0,99.0,2.0,1608,32,58,5,n215-2,14,14,,,,,,,,,,,
100.0,0.5,100.0,0.5,1624,8,76,1,n208-2,14,14,0.5,3/4,V2,F,I,V2,,V,,,Mm7
100.5,0.5,100.5,0.5,1632,8,75,1,n209-2,14,14,4.5,3/4,V65/IV,F,I,V65/IV,,V,,,Mm7
101.0,0.5,101.0,0.5,1640,8,75,1,n210-2,14,14,,,,,,,,,,,
101.5,0.5,101.5,0.5,1648,8,75,1,n211-2,14,14,,,,,,,,,,,
102.0,1.0,102.0,1.0,1656,16,57,5,n226-2,15,15,,,,,,,,,,,
102.0,0.75,102.0,0.75,1656,12,75,1,n217-2,15,15,,,,,,,,,,,
102.0,1.0,102.0,1.0,1656,16,60,5,n227-2,15,15,,,,,,,,,,,
102.0,1.0,102.0,1.0,1656,16,65,5,n228-2,15,15,,,,,,,,,,,
102.75,0.25,102.75,0.25,1668,4,77,1,n218-2,15,15,,,,,,,,,,,
103.0,1.0,103.0,1.0,1672,16,57,5,n229-2,15,15,,,,,,,,,,,
103.0,1.0,103.0,1.0,1672,16,65,5,n231-2,15,15,,,,,,,,,,,
103.0,1.0,103.0,1.0,1672,16,60,5,n230-2,15,15,,,,,,,,,,,
103.0,0.5,103.0,0.5,1672,8,79,1,n219-2,15,15,,,,,,,,,,,
103.5,0.25,103.5,0.25,1680,4,77,1,n220-2,15,15,,,,,,,,,,,
103.75,0.25,103.75,0.25,1684,4,75,1,n221-2,15,15,,,,,,,,,,,
104.0,1.0,104.0,1.0,1688,16,65,5,n234-2,15,15,,,,,,,,,,,
104.0,0.25,104.0,0.25,1688,4,75,1,n222-2,15,15,,,,,,,,,,,
104.0,1.0,104.0,1.0,1688,16,63,5,n233-2,15,15,,,,,,,,,,,
104.0,1.0,104.0,1.0,1688,16,57,5,n232-2,15,15,,,,,,,,,,,
104.25,0.25,104.25,0.25,1692,4,74,1,n223-2,15,15,,,,,,,,,,,
104.5,0.25,104.5,0.25,1696,4,74,1,n224-2,15,15,,,,,,,,,,,
104.75,0.25,104.75,0.25,1700,4,73,1,n225-2,15,15,,,,,,,,,,,
105.0,2.0,105.0,2.0,1704,32,65,5,n245-2,16,16,,,,,,,,,,,
105.0,1.0,105.0,1.0,1704,16,73,1,n235-2,16,16,,,,,,,,,,,
105.0,2.0,105.0,2.0,1704,32,58,5,n243-2,16,16,1.0,3/4,IV(#9),F,I,IV(#9),,IV,,,M
105.0,2.0,105.0,2.0,1704,32,62,5,n244-2,16,16,,,,,,,,,,,
106.0,0.5,106.0,0.5,1720,8,74,1,n236-2,16,16,2.0,3/4,IV,F,I,IV,,IV,,,M
106.5,0.25,106.5,0.25,1728,4,77,1,n237-2,16,16,,,,,,,,,,,
106.75,0.25,106.75,0.25,1732,4,76,1,n238-2,16,16,,,,,,,,,,,
107.0,0.25,107.0,0.25,1736,4,79,1,n239-2,16,16,,,,,,,,,,,
107.25,0.25,107.25,0.25,1740,4,77,1,n240-2,16,16,,,,,,,,,,,
107.5,0.25,107.5,0.25,1744,4,76,1,n241-2,16,16,,,,,,,,,,,
107.75,0.25,107.75,0.25,1748,4,74,1,n242-2,16,16,,,,,,,,,,,
108.0,1.0,108.0,1.0,1752,16,62,5,n256-2,17,17,,,,,,,,,,,
108.0,2.0,108.0,2.0,1752,32,53,6,n259-2,17,17,1.0,3/4,I(64),F,I,I(64),,I,,,M
108.0,1.0,108.0,1.0,1752,16,58,5,n255-2,17,17,,,,,,,,,,,
108.0,1.0,108.0,1.0,1752,16,74,1,n247-2,17,17,,,,,,,,,,,
109.0,1.0,109.0,1.0,1768,16,60,5,n258-2,17,17,,,,,,,,,,,
109.0,1.0,109.0,1.0,1768,16,57,5,n257-2,17,17,2.0,3/4,I,F,I,I,,I,,,M
109.0,0.5,109.0,0.5,1768,8,72,1,n248-2,17,17,,,,,,,,,,,
109.5,0.375,109.5,0.375,1776,6,77,1,n249-2,17,17,,,,,,,,,,,
109.875,0.125,109.875,0.125,1782,2,72,1,n250-2,17,17,,,,,,,,,,,
110.0,0.375,110.0,0.375,1784,6,81,1,n251-2,17,17,,,,,,,,,,,
110.375,0.125,110.375,0.125,1790,2,77,1,n252-2,17,17,,,,,,,,,,,
110.5,0.375,110.5,0.375,1792,6,72,1,n253-2,17,17,,,,,,,,,,,
110.875,0.125,110.875,0.125,1798,2,69,1,n254-2,17,17,,,,,,,,,,,
111.0,1.5,111.0,1.5,1800,24,55,5,n273-2,18,18,,,,,,,,,,,
111.0,1.5,111.0,1.5,1800,24,60,5,n274-2,18,18,,,,,,,,,,,
111.0,1.5,111.0,1.5,1800,24,52,5,n272-2,18,18,1.0,3/4,V6,F,I,V6,,V,,,M
111.0,0.75,111.0,0.75,1800,12,72,1,n260-2,18,18,,,,,,,,,,,
111.75,0.25,111.75,0.25,1812,4,71,1,n261-2,18,18,,,,,,,,,,,
112.0,0.5,112.0,0.5,1816,8,70,1,n262-2,18,18,0.5,3/4,V65,F,I,V65,,V,,,Mm7
112.5,0.5,112.5,0.5,1824,8,46,5,n275-2,18,18,0.5,3/4,V2,F,I,V2,,V,,,Mm7
112.5,0.5,112.5,0.5,1824,8,58,5,n276-2,18,18,,,,,,,,,,,
112.5,0.5,112.5,0.5,1824,8,67,1,n263-2,18,18,,,,,,,,,,,
112.5,0.375,112.5,0.375,1824,6,64,2,n266-2,18,18,,,,,,,,,,,
112.875,0.125,112.875,0.125,1830,2,60,2,n267-2,18,18,,,,,,,,,,,
113.0,0.5,113.0,0.5,1832,8,57,5,n278-2,18,18,,,,,,,,,,,
113.0,0.375,113.0,0.375,1832,6,65,2,n268-2,18,18,,,,,,,,,,,
113.0,0.5,113.0,0.5,1832,8,69,1,n264-2,18,18,,,,,,,,,,,
113.0,0.5,113.0,0.5,1832,8,45,5,n277-2,18,18,0.5,3/4,I6,F,I,I6,,I,,,M
113.375,0.125,113.375,0.125,1838,2,60,2,n269-2,18,18,,,,,,,,,,,
113.5,0.5,113.5,0.5,1840,8,43,5,n279-2,18,18,0.5,3/4,V43,F,I,V43,,V,,,Mm7
113.5,0.5,113.5,0.5,1840,8,55,5,n280-2,18,18,,,,,,,,,,,
113.5,0.375,113.5,0.375,1840,6,67,2,n270-2,18,18,,,,,,,,,,,
113.5,0.5,113.5,0.5,1840,8,70,1,n265-2,18,18,,,,,,,,,,,
113.875,0.125,113.875,0.125,1846,2,60,2,n271-2,18,18,,,,,,,,,,,
114.0,0.5,114.0,0.5,1848,8,41,5,n292-2,19,19,1.0,3/4,I,F,I,I,,I,,,M
114.0,0.25,114.0,0.25,1848,4,72,1,n281-2,19,19,,,,,,,,,,,
114.0,0.5,114.0,0.5,1848,8,69,2,n287-2,19,19,,,,,,,,,,,
114.0,0.5,114.0,0.5,1848,8,53,5,n293-2,19,19,,,,,,,,,,,
114.25,0.25,114.25,0.25,1852,4,74,1,n282-2,19,19,,,,,,,,,,,
114.5,0.25,114.5,0.25,1856,4,76,1,n283-2,19,19,,,,,,,,,,,
114.75,0.25,114.75,0.25,1860,4,77,1,n284-2,19,19,,,,,,,,,,,
115.0,1.0,115.0,1.0,1864,16,57,5,n295-2,19,19,,,,,,,,,,,
115.0,1.5,115.0,1.5,1864,24,65,1,n285-2,19,19,,,,,,,,,,,
115.0,1.5,115.0,1.5,1864,24,60,2,n289-2,19,19,,,,,,,,,,,
115.0,2.0,115.0,2.0,1864,32,48,6,n297-2,19,19,1.0,3/4,V(64),F,I,V(64),,V,,,M
116.0,1.0,116.0,1.0,1880,16,58,5,n296-2,19,19,1.0,3/4,V7,F,I,V7,,V,,,Mm7
116.5,0.5,116.5,0.5,1888,8,64,1,n286-2,19,19,,,,,,,,,,,
116.5,0.25,116.5,0.25,1888,4,69,2,n290-2,19,19,,,,,,,,,,,
116.75,0.25,116.75,0.25,1892,4,67,2,n291-2,19,19,,,,,,,,,,,
117.0,1.0,117.0,1.0,1896,16,65,1,n298-2,20,20,,,,,,,,,,,
117.0,1.0,117.0,1.0,1896,16,57,5,n300-2,20,20,,,,,,,,,,,
117.0,1.0,117.0,1.0,1896,16,53,6,n302-2,20,20,1.5,3/4,I|PAC},F,I,I,,I,PAC,},M
118.0,0.5,118.0,0.5,1912,8,41,5,n301-2,20,20,,,,,,,,,,,
118.5,0.5,118.5,0.5,1920,8,60,1,n303-1,X2,20,3.0,3/4,i.i[i{,F,i,i,,i,,{,m
118.5,0.5,118.5,0.5,1920,8,68,1,n304-1,X2,20,,,,,,,,,,,
119.0,0.5,119.0,0.5,1928,8,60,1,n305-1,X2,20,,,,,,,,,,,
119.0,0.5,119.0,0.5,1928,8,68,1,n306-1,X2,20,,,,,,,,,,,
119.5,0.5,119.5,0.5,1936,8,60,1,n307-1,X2,20,,,,,,,,,,,
